0.8792363,1.1176962,1.1256438,0.09174143,0.0037703172,0.115758695
1.002304,0.9960824,0.98534006,0.09536044,0.0049296296,0.11458057
1.1697847,1.0526643,0.76018715,0.2174053,0.0039698677,0.27303123
1.1816034,1.1518553,1.26238,0.23321532,0.014927439,0.1968314
2.0747368,1.686036,0.40093246,0.84316355,0.009544333,0.33935836
1.647425,1.2484645,0.05417326,0.0039482447,0.010048192,0.10739811
1.6291635,1.3464191,0.11095139,7.727586e-05,0.029222693,0.07804952
1.5491472,1.3793542,0.01011295,0.0015286425,0.00078266684,0.0035924746
1.1675528,1.695856,0.29114902,0.0025837175,0.0027518938,0.043193918
1.7003577,1.666314,0.028169991,0.009908934,0.005167063,0.2984425
1.7249978,1.4491811,0.036118876,0.0026088674,0.0031883614,0.36496934
1.2010329,1.5651661,0.0029038845,0.1654037,0.007431554,0.0044270824
1.9717401,1.2385458,0.0049314345,0.001490057,0.061732166,0.015669532
1.6142501,1.5606244,0.0026392434,0.00016234662,0.0074387426,0.018694015
1.6770476,1.6405505,0.017229816,0.026240991,0.044496324,0.02632898
1.5855289,1.7351729,0.025586054,0.0016281571,0.011423448,0.117395274
1.7274503,0.939571,1.0787135,0.33867678,0.013214099,0.3255742
1.7583704,1.1975679,0.0034140847,0.010772115,0.018524004,0.62039936
1.5643818,1.6706634,0.0061569535,0.012194144,0.0059517766,0.046239346
1.8209013,1.4511261,0.06665545,0.0009932494,0.005318999,0.6244614
1.3673102,1.6766263,0.023452349,0.02508023,0.0030831897,0.029801823
1.6459705,1.7416155,0.021589067,0.0155474655,0.020129845,0.012056445
1.4552083,1.3908818,1.2334129,0.6039847,0.0059931283,0.3155093
1.4491358,1.7061352,0.0014384161,0.0069145584,0.03683785,0.009254575
2.014302,1.4033353,0.0049501974,0.035121754,0.0075976453,0.37029046
1.8914715,1.6173228,0.0030842193,0.0014379272,0.0044690943,0.030470924
1.5368508,0.8623384,0.8722864,0.47426972,0.0022406604,0.4457861
2.2915986,1.1909437,0.16649036,0.054007445,0.008345019,0.4395391
2.0154462,1.4579784,0.02204155,0.024647895,0.007973128,0.3409358
1.9225512,1.591131,0.007084467,0.06319968,0.042647026,0.073784456
2.0129492,1.3934156,0.037964612,0.0007212871,0.012493662,0.1745402
1.8105261,1.4402248,0.0119604785,0.010442679,0.0026608608,0.8957076
1.8946673,1.7452376,0.024144467,0.0035924634,0.042473592,0.3032784
2.0629296,1.5855489,0.0057788896,0.042111076,0.00039714767,0.22783388
2.0263247,1.6479561,0.058106225,0.0011365875,0.1335271,0.12067143
2.0686333,1.4608612,0.89582455,0.4818879,0.0028114007,0.37538058
1.971643,1.1238151,0.028108982,0.024259426,0.031400792,0.7721753
