	dim1	dim2	pt
E905_707	4.829632	-18.189043	0.88582
E156_385	-2.1544783	-2.590083	0.48181
E410_384	-2.9408448	-1.7842709	0.48055
E404_397	4.5237064	3.3756979	0.49686
E320_520	0.21738295	-5.480804	0.65119
E996_756	5.1710367	-24.210938	0.9473
E324_733	5.4468036	-20.689875	0.91844
E128_440	-3.6679945	0.15333094	0.55082
E649_789	6.244544	-18.97402	0.98871
E500_410	5.7405734	2.120383	0.51317
E957_704	5.630399	-22.463448	0.88206
E965_746	5.2042155	-23.699133	0.93476
E971_770	4.182249	-9.750865	0.96487
E0_327	1.049509	5.9269476	0.40903
E614_151	-3.3485773	12.906869	0.18821
E643_586	5.4705453	-10.102352	0.734
E790_216	-1.9811391	6.8852634	0.26976
E192_306	4.0491467	3.317261	0.38269
E916_140	-5.3544555	13.161822	0.1744
E92_652	6.9514055	-16.305626	0.81681
E690_282	0.7854039	5.861832	0.35257
E169_348	5.434564	2.630384	0.43538
E425_437	7.2364745	-0.6357273	0.54705
E964_313	-0.34899828	6.088658	0.39147
E306_705	4.7730293	-18.565342	0.88331
E837_685	6.4246025	-2.66683	0.85822
E86_572	1.5178974	-6.222133	0.71644
E503_388	-2.974677	-2.6836207	0.48557
E448_464	-0.39801285	-4.916909	0.58093
E948_490	6.6632032	0.4121154	0.61355
E223_388	6.944886	-0.06085701	0.48557
E7_440	-2.2106361	-3.2670944	0.55082
E900_719	6.3602867	-18.67919	0.90088
E577_685	5.928788	-17.423178	0.85822
E956_578	3.5744076	-8.006268	0.72396
E263_426	6.3261533	2.781745	0.53325
E745_93	-7.5091586	22.46179	0.11543
E476_69	-7.6386247	22.069132	0.08532
E895_603	4.9711704	-12.952363	0.75533
E349_506	5.950387	-4.3404965	0.63363
E917_417	-2.73727	-3.1930704	0.52196
E462_623	3.369329	-7.3060617	0.78043
E987_38	-7.3613343	24.167557	0.04642
E117_625	5.2722135	-12.208089	0.78294
E843_521	2.8002288	-6.6919837	0.65245
E728_227	-0.8571635	6.988952	0.28356
E778_756	6.042145	-18.773405	0.9473
E989_76	-5.724309	21.619333	0.0941
E40_724	5.2722263	-22.747421	0.90715
E146_584	7.0536256	-12.071002	0.73149
E485_514	6.1769466	-4.9716215	0.64366
E282_338	-3.169467	1.8244915	0.42284
E918_332	6.126297	2.740864	0.41531
E832_166	-4.213447	15.134577	0.20703
E999_223	-5.1412277	13.643604	0.27854
E942_124	-4.0180545	13.610204	0.15433
E433_71	-7.3089437	22.888578	0.08783
E619_159	-4.796263	14.949306	0.19824
E290_72	-7.520782	22.85208	0.08908
E603_233	-2.1906836	6.726079	0.29109
E489_707	4.951209	-11.797501	0.88582
E8_178	-2.2593668	8.665964	0.22208
E51_412	5.2186117	2.6042309	0.51568
E220_201	-1.2737843	7.2291074	0.25094
E871_15	-7.880779	24.30461	0.01757
E445_105	-4.9894023	21.012033	0.13049
E921_745	5.3226523	-24.81594	0.9335
E305_576	2.8859203	-6.4063935	0.72146
E6_246	-1.2586794	7.079566	0.3074
E55_131	-3.377672	14.558301	0.16311
E546_493	5.720303	2.1850657	0.61731
E811_617	5.5668287	-11.282466	0.7729
E600_739	5.6305847	-23.332903	0.92597
E961_193	-4.345812	14.231721	0.2409
E74_720	5.1217875	-22.907757	0.90213
E411_448	7.707555	-0.21064375	0.56085
