0	0.0
1	0.00019187525
2	0.0014937866
3	0.0021931091
4	0.0026568214
5	0.008103757
6	0.011342082
7	0.017107794
8	0.017227557
9	0.020469299
10	0.022861732
11	0.023419928
12	0.024209335
13	0.024292866
14	0.025625836
15	0.025649264
16	0.02650434
17	0.02658698
18	0.02659792
19	0.027832126
20	0.027883694
21	0.02836269
22	0.030597394
23	0.03478189
24	0.03487034
25	0.034882475
26	0.03619458
27	0.03745701
28	0.0377737
29	0.039068628
30	0.0402745
31	0.04052054
32	0.041174408
33	0.04312267
34	0.043529183
35	0.04542437
36	0.045456275
37	0.045561396
38	0.046092045
39	0.046570465
40	0.046633516
41	0.047376562
42	0.047549378
43	0.049488574
44	0.049559284
45	0.050946824
46	0.057012305
47	0.058483705
48	0.058675148
49	0.05881281
50	0.058829635
51	0.06012453
52	0.06239594
53	0.06273186
54	0.063561656
55	0.064124845
56	0.064177215
57	0.06465884
58	0.06501405
59	0.06541038
60	0.065972
61	0.06639409
62	0.06642582
63	0.066699795
64	0.067143925
65	0.067988224
66	0.06841838
67	0.068442054
68	0.06912533
69	0.06938557
70	0.06972376
71	0.069733605
72	0.07013097
73	0.070280224
74	0.07065079
75	0.07082211
76	0.071007475
77	0.07102473
78	0.07112197
79	0.071430944
80	0.07149521
81	0.07193912
82	0.07245115
83	0.07335514
84	0.07368847
85	0.073808126
86	0.07412874
87	0.07414748
88	0.07475827
89	0.07549066
90	0.07584934
91	0.07662479
92	0.07729827
93	0.077348456
94	0.078476265
95	0.07964659
96	0.07973374
97	0.0812787
98	0.081590794
99	0.08167717
100	0.08223796
101	0.08280399
102	0.08299117
103	0.083395444
104	0.08489271
105	0.08490363
106	0.08546763
107	0.08549243
108	0.08655695
109	0.086888686
110	0.0874807
111	0.08763978
112	0.08806785
113	0.088149846
114	0.09110257
115	0.09230359
116	0.093285196
117	0.09419996
118	0.09511811
119	0.09595434
120	0.098103866
121	0.10705937
122	0.11661528
123	0.118257545
124	0.12074508
125	0.12999062
126	0.1479268
127	0.14847504
128	0.15669951
129	0.16063604
130	0.16148905
131	0.16198112
132	0.1646619
133	0.17052299
134	0.17361227
135	0.17582613
136	0.17631847
137	0.17965473
138	0.17997389
139	0.18015118
140	0.18114564
141	0.18122244
142	0.18378623
143	0.18658233
144	0.18900935
145	0.19041336
146	0.19217145
147	0.19439879
148	0.19450544
149	0.19588241
150	0.198165
151	0.19877544
152	0.19905727
153	0.19910568
154	0.19944155
155	0.19947642
156	0.19997315
157	0.20055255
158	0.20294635
159	0.2031735
160	0.20325924
161	0.20406264
162	0.20423143
163	0.20694992
164	0.20721677
165	0.20906548
166	0.20930453
167	0.20937026
168	0.20977215
169	0.21026681
170	0.21044096
171	0.21105024
172	0.21125942
173	0.21270645
174	0.21309528
175	0.21319571
176	0.2134086
177	0.21426868
178	0.21550784
179	0.21552703
180	0.21648939
181	0.2176066
182	0.21807022
183	0.21844447
184	0.21888442
185	0.21932791
186	0.21972993
187	0.22010311
188	0.2203814
189	0.22070579
190	0.22088836
191	0.22165586
192	0.22203606
193	0.22296913
194	0.22375526
195	0.22398077
196	0.22411261
197	0.22414762
198	0.22515754
199	0.22572695
200	0.2257757
201	0.22613728
202	0.2262207
203	0.22636628
204	0.22654219
205	0.2268686
206	0.22755483
207	0.22859958
208	0.22875732
209	0.22892267
210	0.22927207
211	0.22966373
212	0.22977625
213	0.2304194
214	0.23084772
215	0.23093027
216	0.23151863
217	0.23160294
218	0.2328252
219	0.23333266
220	0.2336774
221	0.2338681
222	0.23400047
223	0.2352467
224	0.23681243
225	0.23729672
226	0.23990412
227	0.2489492
228	0.25994867
229	0.2660454
230	0.26841733
231	0.2697251
232	0.27509207
233	0.27607927
234	0.285794
235	0.2942476
236	0.30101332
237	0.30487096
238	0.31069797
239	0.31206158
240	0.3149639
241	0.3156
242	0.31711578
243	0.31721008
244	0.31794637
245	0.32734048
246	0.33013794
247	0.33638984
248	0.33976233
249	0.34288198
250	0.34399733
251	0.352636
252	0.36250234
253	0.36589715
254	0.36612466
255	0.36729422
256	0.37198517
257	0.3739505
258	0.37466666
259	0.3757531
260	0.37666607
261	0.37977976
262	0.3798735
263	0.38017052
264	0.3842872
265	0.3843791
266	0.38642946
267	0.38720524
268	0.38724816
269	0.3876627
270	0.38793144
271	0.3884762
272	0.3897558
273	0.39015558
274	0.39102852
275	0.3915376
276	0.39342695
277	0.39437518
278	0.3978573
279	0.39816087
280	0.39817232
281	0.39833143
282	0.39950693
283	0.39974093
284	0.40101105
285	0.40157607
286	0.40165657
287	0.40196124
288	0.40249386
289	0.40271315
290	0.40302756
291	0.4031311
292	0.40357086
293	0.40424207
294	0.4050602
295	0.40544364
296	0.406222
297	0.40630895
298	0.40632766
299	0.40637296
300	0.40659714
301	0.4066469
302	0.40709132
303	0.40740442
304	0.40746373
305	0.4075088
306	0.4076894
307	0.4079448
308	0.40821406
309	0.40825275
310	0.4093101
311	0.40946978
312	0.40961987
313	0.41077024
314	0.41116878
315	0.41123247
316	0.4114366
