31,95,201,192,202,208,255,159,88,133,12,37,71,131,189,231,309,200
186,129,70,53,58,195,279,212,295,244,100,161,188,225,226,64,74,24
217,19,293,39,32,72,267,315,301,247,214,184,229,164,124,84,117,54
183,40,16,270,28,27,121,278,316,275,215,219,223,150,185,116,155,91
174,97,42,26,232,59,33,86,204,263,137,237,194,220,221,144,222,107
99,114,87,29,4,218,65,38,210,272,198,199,187,305,248,259,242,135
101,207,110,130,18,2,158,8,139,93,276,302,250,306,308,288,253,181
147,252,163,104,45,5,1,57,94,179,236,286,318,260,296,323,249,175
68,105,243,146,80,61,6,11,152,69,317,303,319,235,268,289,264,269
66,292,168,172,126,96,62,15,7,22,285,282,320,307,321,266,290,206
30,162,149,265,246,261,227,262,167,119,35,3,44,102,173,180,154,257
34,148,145,273,170,245,193,166,176,106,112,241,14,73,75,122,120,171
151,254,297,298,312,313,280,113,134,60,48,20,304,10,85,55,213,283
128,140,197,310,284,300,240,182,234,169,92,47,13,216,9,50,115,191
178,78,239,311,299,274,294,271,230,156,79,103,41,21,322,17,51,153
63,142,76,160,203,291,256,157,177,98,209,211,138,82,36,277,52,46
43,118,81,136,132,196,125,83,123,56,228,205,287,143,109,90,324,89
141,25,67,77,111,251,314,258,281,233,127,224,190,108,165,49,23,238
