322,228,104,72,95,70,119,149,231,217,284,253,244,190,93,85,65,170
201,245,250,240,251,73,15,105,43,168,237,89,39,31,60,235,272,305
196,313,77,281,275,249,9,80,139,159,129,154,17,55,214,200,147,282
219,299,314,162,291,285,187,38,32,136,157,179,76,184,58,122,56,176
198,181,302,297,221,268,277,227,90,188,207,94,62,78,24,127,16,140
247,183,232,294,312,202,269,274,145,199,144,146,107,8,22,6,37,83
236,131,225,152,318,321,222,292,210,239,101,133,102,27,4,46,35,106
204,148,169,195,279,317,316,256,209,194,158,64,25,125,63,67,36,155
258,224,71,132,241,252,310,298,230,263,163,156,10,126,12,21,7,84
261,99,142,100,193,165,276,315,309,287,161,211,41,33,28,128,52,114
324,167,192,54,109,121,120,98,130,216,273,307,255,178,123,59,208,42
323,124,68,160,44,18,81,86,48,262,259,226,296,265,242,111,185,45
220,97,19,110,87,116,13,212,108,270,286,320,153,303,138,271,69,74
213,172,115,11,47,57,143,135,141,180,218,311,306,223,300,233,173,20
166,254,75,49,29,118,40,50,53,215,248,197,289,304,96,293,264,79
308,61,238,3,30,112,2,82,34,260,164,103,189,257,290,117,278,280
319,151,229,26,91,14,206,174,113,283,177,134,1,137,246,266,150,267
203,295,234,175,205,51,5,191,92,171,186,88,23,243,66,288,301,182
