323,230,96,113,132,99,133,166,235,215,282,264,246,200,47,119,21,149
180,227,248,239,256,18,55,118,14,158,238,130,126,24,42,249,272,307
172,311,69,277,278,247,63,46,84,152,80,143,93,103,223,224,183,285
206,301,313,110,286,284,198,2,48,77,153,169,65,205,138,173,54,212
170,209,305,296,189,266,274,229,79,161,196,74,140,148,3,167,70,179
240,213,253,298,310,164,262,270,102,160,83,146,142,61,88,5,97,155
225,124,231,181,318,321,194,289,193,226,57,100,90,11,15,34,50,135
190,136,192,222,288,317,315,244,211,174,154,43,33,82,8,38,94,177
268,228,91,163,243,276,308,297,214,252,107,117,35,112,16,9,26,13
251,73,176,120,216,186,279,316,309,283,123,168,6,28,7,137,75,131
324,157,175,56,108,106,139,105,145,218,275,304,265,202,104,85,187,40
322,162,95,52,67,12,127,159,68,255,260,197,294,261,245,60,182,32
220,129,1,109,87,78,30,217,128,267,293,320,92,302,147,271,44,23
208,178,151,25,19,58,116,125,121,171,232,312,306,191,299,242,199,39
156,250,45,41,10,101,111,86,64,201,269,219,292,303,71,290,263,4
314,22,233,72,20,36,53,98,27,254,134,66,195,259,287,76,273,280
319,184,234,29,115,17,204,210,144,281,122,31,51,185,236,257,62,258
207,291,237,203,221,49,59,141,37,165,188,114,89,241,81,295,300,150
