136,94,228,230,217,269,162,147,117,83,19,69,91,141,233,202,239,122
121,6,40,76,60,271,273,198,270,113,138,280,307,315,283,157,62,55
108,54,220,5,46,51,298,216,142,133,196,221,310,308,130,172,242,78
56,63,58,137,16,26,134,296,248,163,151,125,250,164,277,259,306,214
115,209,71,38,42,34,21,85,213,93,152,251,257,276,314,241,312,249
47,227,150,72,45,80,4,17,185,86,177,184,211,300,302,322,286,285
22,210,156,252,87,84,43,13,98,31,203,154,199,290,318,255,289,225
97,175,201,206,103,75,59,1,88,81,124,235,279,178,256,224,299,179
77,145,284,262,116,127,49,28,11,3,123,128,294,212,313,304,319,236
2,190,229,265,186,223,68,74,53,15,114,61,263,274,292,170,247,243
167,143,140,238,182,174,176,195,173,73,52,35,64,160,204,244,95,264
120,194,278,131,303,317,258,205,267,10,66,27,24,25,92,266,146,268
96,183,301,171,188,181,311,99,207,9,106,90,149,36,215,33,237,240
161,132,192,295,282,218,153,169,144,118,208,82,44,50,32,111,148,297
200,29,272,246,254,166,222,234,232,67,129,193,70,41,197,20,57,288
112,309,107,324,287,159,305,231,320,7,135,253,165,65,23,155,12,37
105,180,104,316,281,321,126,187,245,30,110,191,323,226,48,8,139,14
158,18,79,168,109,261,291,100,219,102,189,260,293,119,275,89,39,101
