322,228,105,65,91,66,117,147,234,218,284,252,244,186,95,82,72,179
204,245,254,237,251,81,14,102,43,169,235,85,30,36,61,230,272,305
198,313,77,282,274,250,9,84,141,160,132,153,15,53,212,195,143,280
222,299,314,166,291,287,184,40,31,138,155,182,78,180,55,109,58,171
200,176,301,297,225,267,278,223,90,194,207,94,57,62,26,118,16,135
249,175,229,292,312,208,269,276,151,202,150,149,99,8,20,7,28,70
238,133,219,145,319,321,224,293,211,242,106,136,103,29,5,48,33,101
203,152,162,187,277,317,316,259,206,196,158,68,24,131,74,71,27,146
255,221,69,129,240,248,311,298,239,265,172,157,10,130,12,23,6,92
263,104,140,97,181,159,275,315,310,288,161,213,44,37,35,127,52,114
324,168,193,56,111,124,116,98,128,217,273,308,253,178,126,60,209,41
323,115,63,167,42,18,76,75,46,264,258,227,296,262,241,119,185,45
220,93,21,113,89,121,13,210,108,271,285,320,154,304,137,270,73,80
214,174,110,11,49,59,148,134,142,183,215,309,307,226,300,231,170,19
163,256,79,50,34,120,39,47,54,216,247,192,289,306,100,294,260,87
303,67,236,3,32,123,2,83,38,261,164,107,189,257,290,122,279,281
318,144,232,25,88,17,205,165,112,283,190,139,1,125,246,266,156,268
201,295,233,173,199,51,4,197,96,177,188,86,22,243,64,286,302,191
