0.8664147,0.11835633,0.01,0.003173317,0.02037753,0.01,0.022051545
1.0932791,0.11652459,0.01649573,0.015235944,0.005834224,0.008903926,0.0030533287
1.1267469,0.12063091,0.007842638,0.001603953,0.010006574,0.040763695,0.0020588282
1.0596969,0.11156831,0.013789949,0.008879058,0.01,0.0063498663,0.005739579
1.1183383,0.18119691,0.0006710421,0.0111785075,0.063280426,0.011662077,0.015506013
1.2071567,0.147726,0.023418317,0.0019933912,0.012322165,0.018137652,0.01793725
1.2244072,0.12439715,0.008751058,0.0063129123,0.005297883,0.00046304677,0.010724037
1.2055873,0.24646343,0.0031469148,0.0037572538,0.0060498286,0.008553373,0.009643311
0.9265773,0.47900552,0.018849937,0.06956002,0.036189508,0.022699632,0.018716913
1.3267423,0.19472393,0.00823416,0.023135783,0.017258866,0.0012452453,0.006521555
1.3047435,0.3117329,0.0029213584,0.026676934,0.0007257144,0.005827259,0.0033743428
1.2794765,0.44654402,0.008163128,0.010038953,0.022554452,0.0077332263,0.008538789
1.3634818,0.34075278,0.00023036177,0.032118548,0.0055577466,0.007882067,0.004283857
1.3741671,0.3425442,0.01831226,0.056353245,0.006097129,0.028305199,0.011294323
1.401977,0.31771567,0.0050265,0.013175557,0.00048216744,0.012925982,0.03546153
1.2830089,0.52310485,0.007653877,4.53645e-05,0.021710899,0.055617604,0.0023663829
1.5140193,0.22058502,0.0035438985,0.015439174,0.038655702,0.01888382,0.002512603
1.4610738,0.37817127,0.002034943,0.033517998,0.010574629,0.003991418,0.030937787
1.5873823,0.19565724,0.006004416,0.0356547,0.020215388,0.016422935,0.0030097526
1.4682686,0.45986995,0.03004877,0.0040730555,0.011720818,0.0050567766,0.0028995685
1.6522574,0.17162363,0.016597312,0.08552728,0.039246455,0.01392734,0.009239164
1.5693271,0.35240903,0.0011125059,0.0786947,0.0027470854,0.040704686,5.161756e-05
1.5282909,0.46687537,0.002029901,0.0036630707,0.0045482423,0.027117325,0.0097669475
1.6752242,0.23960102,0.016463563,0.021135267,0.007175776,0.0054503744,0.036070745
1.5530232,0.56958073,0.07028747,0.03451757,0.073041394,0.018267658,0.0658983
1.430524,0.68366253,0.007447887,0.016962744,0.0054137213,0.012182686,0.0088181505
1.2278544,0.8448979,0.0330975,0.021528624,0.02114504,0.02054747,0.016911374
1.2650571,0.87165797,0.0027192587,0.10825816,0.00039168046,0.0005080506,0.04615028
1.2344145,0.91236556,0.015986916,0.0013797111,0.020476311,0.0057144957,0.01054414
1.9392787,0.41420332,0.011953265,0.027495364,0.0100367945,0.022021512,0.0007232249
1.9070092,0.47785324,0.00071747915,0.00070635905,0.00037331338,0.009229938,0.007271995
1.9422617,0.43941098,0.010452329,0.0057328483,0.026874157,0.0016848362,0.019361295
1.4927218,0.86384916,0.02017791,0.05666471,0.0038356578,0.00011862119,0.0061024847
1.54813,0.82755566,0.0045148944,0.016515281,0.0016369008,0.010437298,0.024714846
2.0653822,0.47089937,0.1291582,0.034506988,0.0004474045,0.0016456748,0.013412543
1.9513181,0.55948114,0.00058835756,0.065516256,0.0018577866,0.032128,0.023209857
1.8452705,0.66783714,0.0064527816,0.020980893,0.0069836704,0.0071533066,0.024798993
1.881683,0.66874754,0.001801092,0.06856186,0.0254444,0.004399418,0.014923577
1.5800624,0.9459161,0.01897859,0.0009908609,0.003975204,0.00014063597,0.016201047
2.6112964,0.22982909,0.0058507426,0.04154449,0.06234523,9.355266e-05,0.013555782
1.6365764,0.89740664,0.0031925119,0.0007125789,0.053921316,0.035032697,0.002195329
2.0155642,0.61666507,0.020148708,0.022473175,0.023236759,0.08712604,0.002325018
1.9659687,0.6458755,0.025269348,0.00462848,0.005372279,0.05368767,0.01622775
1.8164704,0.7515462,0.010301301,0.0049776044,0.001813502,0.0002817917,0.034212388
2.1697586,0.71167827,0.018531516,0.0014939375,0.005668217,0.0003379595,0.027415713
2.3080792,0.68652135,0.028805463,0.010316696,0.023500782,0.009581511,0.086331315
1.9680759,0.73740965,0.0035490817,0.013246545,0.0012829124,0.0011793275,0.020110838
1.5518659,1.069711,0.0049933023,0.019361934,0.035359412,0.014006845,0.004643034
