,0,1,2,3,4,5
0,1.1554397,0.9220715,1.098448,0.16916484,0.0065616583,0.15492105
1,1.2728736,1.0971577,0.92040455,0.2441694,0.0075390004,0.2263529
2,1.2453287,0.9601121,1.180716,0.15994284,0.010104762,0.19246161
3,1.330008,0.8795809,1.1311553,0.24074836,0.018758193,0.29381338
4,1.3155391,0.81577474,0.88328373,0.4879856,0.009629016,0.29891586
5,1.5220588,0.8548689,0.9925831,0.28882238,0.008553769,0.32433322
6,1.2525846,1.1573932,1.0091258,0.402174,0.0012353013,0.6962187
7,1.244222,0.88375926,1.2262645,0.29776567,0.005501577,0.24868718
8,1.6524187,0.80274975,0.7641492,0.39050195,0.043236446,0.46875352
9,1.3201091,0.9227151,1.2047707,0.3383406,0.019771427,0.49332896
10,1.7627084,0.8578154,0.46500424,0.6091346,0.0031343705,0.36429664
11,1.1185584,0.92096806,0.7255679,0.7265805,0.0013872588,0.59417015
12,1.548215,0.8901767,0.7345756,0.669327,0.015460529,0.5780216
13,1.7678881,1.4684743,0.6023141,0.68643403,0.06164953,0.618916
14,1.3349382,0.88415074,0.94939893,0.47125107,0.015659172,0.8085649
15,1.6051383,1.3188645,0.9795291,0.5988854,0.015072256,0.54789734
16,1.5631409,0.6184827,1.1996347,0.5598094,0.012458569,0.47502184
17,1.6332474,1.1774001,1.0162046,0.77343065,0.001772253,0.6648289
18,1.7430296,1.0127354,0.747349,0.0022394587,0.039464932,0.9030975
19,1.6985538,1.0910741,0.94767237,0.9074447,0.0039154696,0.7621839
20,1.5936124,0.5840098,0.87814033,0.5252722,0.014788847,0.89161026
21,1.70088,0.7552801,0.8821653,0.77524906,0.033519506,0.88688636
22,1.9323163,0.7186869,1.12754,0.48583513,0.00022890484,0.87518513
23,1.6230568,0.85420936,0.9180104,1.068449,0.027383616,0.80871856
24,2.008125,1.2022426,0.5529096,0.8686444,0.0015352181,1.2598535
25,2.193051,0.982865,0.47701293,0.56435627,0.04398451,0.7263716
26,1.5998472,0.7449751,1.4984647,0.87715805,0.0137527175,0.7027548
27,1.3908871,0.6686276,0.55805963,1.14436,0.008287986,0.86974394
28,1.9342753,1.0200732,1.4175637,0.4959209,0.012333776,0.900945
29,1.7942913,0.8184294,0.59412473,1.0550663,0.005090723,1.0896616
30,1.8391536,0.6001775,1.5518721,0.5020849,0.0010189033,0.8516761
31,1.9968765,0.65622,1.1192145,0.41168398,0.020783652,1.0160977
32,1.9508152,0.9093246,1.661585,0.7471218,0.043005228,0.6521193
33,1.5866609,0.69140315,1.3468122,0.63023037,0.003958418,1.1631358
34,1.6740803,1.1182507,1.2812496,1.8365384,0.025084091,0.4317455
35,2.205292,1.2730843,1.22172,1.4104688,0.030178912,0.97352684
36,1.2525619,1.4532484,0.81734973,0.18192689,0.0088357385,0.25664726
37,2.3584194,0.32975978,0.74265915,0.42841676,0.00033172316,0.9617413
38,2.211677,0.6559168,1.3152002,0.64846486,0.008564993,1.1597716
39,1.8904012,0.45075783,0.51455027,0.49121892,0.010659839,1.2925774
40,2.4974794,0.92537665,0.49775177,0.20572129,0.018904628,1.249516
41,2.0904694,0.806754,1.0716788,0.0750745,0.06272007,1.4185944
42,2.7369545,1.2025647,1.4031727,1.2111715,0.0056668585,1.0622556
43,1.6900575,0.722226,1.3338645,0.8670582,0.001644818,1.5113572
44,2.309661,1.8101649,1.7042853,1.9572241,0.024319837,0.8021048
45,2.0261805,0.5945878,0.8784303,0.6465803,0.012852789,1.5728835
46,1.9952433,0.73354554,1.6875656,0.59080213,0.0078927055,1.1121823
47,1.9761876,1.3561535,1.0201806,2.09072,0.056492027,1.0610071
48,1.5709608,0.6410761,0.22944993,1.0959798,0.0028020404,1.6822761
49,1.7559088,0.2675498,1.0569675,0.40278497,0.0045036487,1.3292235
50,1.807983,1.118991,0.38373268,0.0023322627,0.0050945994,0.8074638
51,1.8238885,0.20782447,0.7797462,0.80075353,0.0040028114,1.3996564
52,1.6496811,0.31713018,0.46933436,0.002373944,0.001207809,1.185292
53,1.8222127,0.6990961,0.06980321,0.3431575,0.0009819946,1.3575478
54,1.7638687,0.49562505,0.44549948,0.35850385,0.12435125,1.4872581
55,2.12649,0.4873834,1.3747059,1.0481406,0.071735926,1.1575913
56,1.7658145,0.65764767,0.01243245,0.011167451,0.012785001,1.2081066
57,1.9943706,0.6462308,0.016497837,0.0066375975,0.0019727987,0.8586121
58,2.060326,0.71050006,0.021608114,0.0065798024,0.00041431581,1.024422
59,2.1336012,0.21822433,0.9922946,0.03866879,0.04294881,1.2554923
60,2.2217607,0.22763321,0.5118742,0.6155457,0.002833222,1.429941
61,2.4003823,0.9099739,2.0716844,0.06772578,0.10174634,0.9766409
62,1.6437193,0.26557836,0.8623847,0.0027614783,0.10683301,1.3344835
63,1.7979404,0.37532455,0.07747777,0.015026314,0.041839343,1.1527847
64,2.1685321,0.9580243,2.1118557,0.42542687,0.0004038251,1.0976522
65,1.6061237,0.2861175,1.067705,0.9873705,0.009698525,1.4211546
66,1.815407,0.3106963,0.057893943,0.0067278137,0.031684175,1.0901961
67,2.0139506,1.171332,0.010386198,0.0074252854,0.007396774,1.1744579
68,2.6872456,0.6189527,0.04971579,0.0048494195,0.023411326,0.9817438
69,1.6121801,0.8000343,0.97704786,1.7319599,0.042826924,1.2144762
70,2.2878785,0.7429809,0.02094488,0.084609896,0.002080377,1.2883816
71,1.6033787,0.54556614,0.0051984526,0.17672683,0.007250492,1.4843558
72,2.721135,0.74716824,0.019457566,0.1322912,0.030338017,1.1470425
73,1.7517059,0.20051591,1.2788882,0.19991331,0.04408312,1.3464351
74,2.307234,0.4745423,0.013300868,0.030239956,0.0024405168,1.0417771
75,2.0349045,0.43779635,1.3892946,0.5451724,0.0037236053,1.5865027
76,1.7638954,0.051072646,0.741881,0.0006395667,0.025683463,1.4125674
77,2.0363252,0.53605986,0.01881178,0.017825443,0.007481162,1.3715286
78,1.6803967,0.122919284,0.12329328,0.0033030475,0.010369919,1.315115
79,2.148713,0.021356415,0.63729733,0.3603882,0.006631057,1.5336504
80,2.299114,0.30384263,1.3786373,0.597121,0.0058911475,1.4588579
81,2.3909006,0.6144307,0.19793332,0.0029494264,0.0008600074,1.3419083
82,2.1478727,0.40894258,0.052573692,0.003186002,0.0051184604,1.3814409
83,1.8625112,0.42247605,0.021339443,0.0464478,0.001385398,1.5387725
84,1.8972721,0.9631459,0.015408542,0.004064522,0.0028941445,0.7203025
85,1.7792358,1.089899,0.024742631,0.0054418817,0.06991297,0.9047771
86,2.156194,1.0141523,1.1053565,1.618896,0.014636892,1.7133378
87,1.5549716,0.28460482,1.5541027,0.9041142,0.0034321437,1.2615136
88,1.9220965,1.1534584,0.0013309653,0.0068309815,0.013323959,0.9221472
89,1.5739454,0.054873616,0.6601983,0.6855293,0.016489299,1.8515488
90,1.6140897,0.31651136,0.01877953,0.019904077,0.051616192,1.4798685
91,1.9919984,0.19541025,0.66704,0.005405443,0.06544368,1.7416146
92,2.0214107,0.1366424,0.9809535,0.18520328,0.0113228,1.7018852
93,1.6347733,0.0030755794,0.792589,0.4307602,0.3293883,1.8320755
94,1.8109087,0.52863294,1.5151242,1.7360587,0.00096575444,0.7774002
95,1.6978018,0.1918395,1.3123956,0.32023346,0.02210825,1.7778676
96,1.5185369,0.4813378,1.1283258,0.4960401,0.0017460275,2.1212895
97,1.8103199,0.38129383,0.016377661,0.003125077,0.0013759595,1.6338985
98,1.9332969,0.46420023,0.88011557,0.0052836654,0.010847498,1.9433343
99,2.621633,0.2856514,0.0371897,0.00089081505,0.010452258,1.3748195
