1.0372815 0.850147 0.9731947 0.13420402 0.01 0.22104469
1.453445 1.1844233 0.8356111 0.39756104 0.00048498952 0.16549022
1.6965896 1.3891354 0.67903864 0.6596535 0.002286577 0.18503504
1.579393 1.2204291 0.74178725 0.38529134 0.009229563 0.34696382
2.0082588 1.2694333 0.77034634 0.09131482 0.0006685216 0.70171916
1.8219002 1.5105051 0.992778 0.41963217 0.009492881 0.47093433
1.1548771 1.5829611 0.9350259 0.9436593 0.010996102 0.29740638
1.7241993 1.1503365 0.22929098 0.44873455 0.014424461 0.7789069
1.2263014 1.1189182 0.78447634 0.3171351 0.0070722424 0.82083285
1.4253662 0.990511 0.6599818 0.56567603 0.0011083093 0.5213782
2.1492295 1.4906398 0.39967808 1.0738834 0.091850616 0.4914336
2.1835399 1.0725654 0.4513661 0.57771796 0.0030937346 0.84781915
1.4460533 0.6952543 0.88386947 0.37994897 0.0020560462 0.5046102
1.8649987 1.1057373 1.1235516 0.30492097 0.016009228 0.6046728
1.6373925 1.0084318 0.98281395 0.5292022 0.017302006 0.38923806
1.9474735 1.0145667 0.96357137 0.3659498 0.04211879 0.62942356
1.651026 0.96891195 0.63909286 0.8061734 0.009899572 0.3576567
1.2574612 0.7835242 0.643198 0.6722101 0.06719216 0.5427611
1.6905454 0.91382295 0.9162471 0.41861603 0.09243812 0.73605376
1.8638104 0.89406264 0.03566175 0.01041614 0.0078635365 0.74208504
2.2689931 0.92656213 0.027877312 0.015163102 0.0063012117 0.73754114
2.150652 1.3050952 0.420525 0.004602188 0.03499774 0.62462467
2.1851957 1.0446179 0.06388066 0.014187616 0.006374063 1.0512183
1.9208981 0.96138287 0.051561497 0.03041535 0.0056298333 1.0876259
1.8335034 0.86448485 0.020332333 0.0002136122 0.0029626521 1.0028844
2.0811694 1.1759595 0.00011433015 0.00052999577 0.008632554 0.77487653
0.9063128 0.9986095 0.76715994 0.15652554 0.017290676 0.2685921
1.6838584 0.6408983 1.0185226 0.2909915 0.02771034 0.83933496
1.8528743 0.9579558 0.958313 0.40908423 0.002749156 0.879205
2.1772854 1.0643927 0.19261797 0.0015662311 0.034600448 1.3155504
1.6310124 1.3077471 0.0140818115 0.007187057 0.022269484 0.79254055
1.8271779 0.5275473 1.1099231 0.21168517 0.014297505 0.6924364
2.0052266 0.77442366 1.2446574 0.6938769 0.03579081 0.5284919
2.481677 1.4067318 0.016611654 0.0010005733 0.035711378 1.0181277
1.7295309 1.5877783 0.10608949 0.009715536 0.0051804665 1.0341947
2.1349363 0.71987 0.52244455 0.31134182 0.08984354 1.1004102
1.8947939 1.4312562 0.00606423 0.008900738 0.03125163 0.81152123
2.1054802 1.3720131 0.03009672 0.033716604 0.004375144 0.6793582
1.8938544 1.0676162 0.9428882 0.67442685 0.00032716733 0.8773287
1.5711135 1.5116069 1.3091316 1.1122842 0.02525116 0.60750526
1.5335032 1.501884 0.20261928 0.016658388 0.020383134 0.6929421
2.0612123 0.6460522 0.0007924567 0.07439965 0.015083239 0.9828712
1.7726003 0.67825013 0.38527498 0.6319148 0.022664893 1.1638892
2.0508437 0.55494875 0.84564775 0.6796934 0.024316786 0.8247588
1.8673134 1.5376476 0.21575102 0.006798143 0.008185485 0.5378047
1.5739741 0.7293316 0.71303856 0.74053156 0.003710504 1.1974458
2.1485016 0.771546 0.004533994 0.028091045 0.0041891807 1.3111796
1.6242317 0.96723765 0.3318644 1.0245285 0.006741362 1.3610289
1.8166583 0.8736693 1.1574253 0.9818777 0.003892722 0.9338123
2.05925 0.8600229 0.06212535 0.0012048797 0.016423037 1.6566573
1.7192423 0.6921103 0.028095484 0.014437801 0.0223274 1.4106542
1.7262553 1.0868108 0.9857867 0.6984332 0.11563781 1.4048786
1.5869408 0.925206 1.0321646 0.60210526 0.0010829367 1.3587649
1.6930757 0.5407933 0.003508375 0.0008842702 0.01152349 1.2687042
1.5606263 0.44075057 0.69867295 0.8533051 0.003674694 1.1839057
1.996575 0.65840036 0.022860847 0.06221133 0.011565136 1.4493439
1.9075264 0.7643294 0.22072606 1.471974 0.017510973 1.1454059
2.5402565 1.4276853 0.011452902 0.00011783781 0.0014287477 0.63201064
1.793749 0.45848688 1.0715057 1.2458751 0.0050242613 0.63461167
2.1964 0.6823877 0.8513424 0.47822145 0.0044404767 1.370398
1.3382083 0.85189813 0.92624503 0.97722113 0.0043939734 1.409804
1.5919937 0.8155588 0.7679672 1.0071192 0.037452303 1.2627646
1.8451449 1.1483405 1.2999485 1.4851172 0.01309946 0.68777317
2.3049698 0.3110846 0.004318234 0.038486578 0.0015987748 1.2034178
1.7881505 0.18200184 0.14413927 0.5061246 0.022077948 1.3755792
1.6846472 1.0011264 1.1052786 0.5186438 0.022319337 1.6049562
1.7250711 0.21013147 0.0103989 0.0022553357 0.0010630102 1.338046
1.8504223 0.75387836 1.0970556 1.2517118 0.0005003455 0.9663364
