,PseudoTime
E487_1340,0.7891317188422918
E768_1631,0.961015948021264
E242_569,0.3337271116361488
E590_37,0.019492025989367986
E685_1327,0.7814530419373893
E229_1245,0.7330183106910809
E51_1272,0.7489663319551093
E385_4,0.0
E409_1672,0.9852333136444182
E380_479,0.2805670407560543
E462_1389,0.8180744240992321
E575_1375,0.8098050797401063
E863_1327,0.7814530419373893
E920_1483,0.8735971647962197
E106_496,0.29060838747784995
E820_803,0.47194329592439455
E934_543,0.31836975782634375
E371_523,0.30655640874187834
E866_1411,0.8310691080921441
E728_489,0.2864737152982871
E204_211,0.12226816302421736
E484_544,0.31896042528056706
E742_1504,0.8860011813349085
E312_581,0.3408151210868281
E391_942,0.5540460720614294
E720_147,0.08446544595392794
E821_1091,0.642055522740697
E578_117,0.06674542232722977
E183_1566,0.9226225634967513
E860_772,0.4536326048434731
E729_1665,0.9810986414648553
E647_1002,0.5894861193148258
E87_278,0.16184288245717662
E897_1561,0.919669226225635
E284_1386,0.8163024217365623
E802_466,0.2728883638511518
E184_400,0.23390431187241584
E642_810,0.47607796810395747
E659_870,0.5115180153573539
E573_843,0.49556999409332547
E703_1319,0.7767277023036031
E865_1589,0.9362079149438866
E6_906,0.5327820437093916
E285_1625,0.9574719432959244
E373_589,0.3455404607206143
E46_576,0.33786178381571175
E76_923,0.5428233904311872
E479_1679,0.9893679858239811
E828_1219,0.7176609568812758
E90_239,0.13880685174246898
E18_1262,0.7430596574128765
E687_213,0.12344949793266391
E930_1392,0.819846426461902
E600_487,0.2852923803898405
E514_584,0.34258712344949793
E438_1485,0.8747784997046663
E586_838,0.4926166568222091
E393_938,0.5516834022445364
E564_875,0.5144713526284702
E36_659,0.3868871825162434
E466_1652,0.9734199645599527
E512_1604,0.9450679267572357
E24_1174,0.6910809214412286
E88_1679,0.9893679858239811
E456_270,0.15711754282339044
E423_113,0.06438275251033668
E780_521,0.30537507383343176
E337_392,0.22917897223862965
E45_712,0.4181925575900768
E841_1371,0.8074424099232133
E690_1018,0.5989367985823981
E44_638,0.37448316597755466
E202_379,0.22150029533372712
E280_1317,0.7755463673951565
E837_963,0.5664500886001181
E912_394,0.2303603071470762
E725_284,0.16538688718251623
E839_658,0.38629651506202006
E278_368,0.21500295333727112
E695_1113,0.655050206733609
E116_1495,0.880685174246899
E507_175,0.10100413467217956
E451_887,0.5215593620791494
E926_693,0.40696987595983464
E772_328,0.19137625516834023
E424_847,0.49793266391021856
E109_1336,0.7867690490253987
E253_818,0.48080330773774366
E28_1178,0.6934435912581217
E474_1178,0.6934435912581217
E160_692,0.4063792085056113
E624_506,0.2965150620200827
E191_496,0.29060838747784995
E604_135,0.07737743650324867
E12_741,0.4353219137625517
E542_1127,0.6633195510927348
E697_105,0.0596574128765505
E668_806,0.4737152982870644
E367_1423,0.8381571175428234
E112_1443,0.8499704666272888
E918_261,0.151801535735381
E959_1689,0.9952746603662138
E440_1566,0.9226225634967513
E696_224,0.1299468399291199
E523_925,0.5440047253396337
E320_1042,0.6131128174837567
E282_969,0.5699940933254578
E829_508,0.2976963969285292
E318_16,0.0070880094506792675
E196_1627,0.958653278204371
E625_1022,0.6012994683992912
E641_60,0.03307737743650325
E980_992,0.583579444772593
E950_1170,0.6887182516243355
E963_259,0.15062020082693445
E272_893,0.5251033668044891
E206_1217,0.7164796219728293
E92_1659,0.9775546367395157
E7_635,0.3727111636148848
E580_1108,0.6520968694624926
E2_40,0.021264028352037802
E634_568,0.33313644418192556
E508_1112,0.6544595392793857
E490_1190,0.7005316007088009
E893_43,0.02303603071470762
E948_894,0.5256940342587123
E568_1082,0.6367395156526875
E956_527,0.30891907855877143
E370_422,0.24689899586532782
E689_439,0.25694034258712345
E186_1257,0.7401063201417601
E378_1668,0.9828706438275251
E740_40,0.021264028352037802
E955_169,0.09746012994683993
E972_1312,0.7725930301240401
E38_1633,0.9621972829297105
E733_586,0.34376845835794445
E621_177,0.1021854695806261
E676_153,0.08800945067926758
E190_1592,0.9379799173065564
E308_1545,0.9102185469580626
E553_505,0.2959243945658594
E761_1370,0.8068517424689899
E890_1340,0.7891317188422918
E498_1399,0.8239810986414648
E22_1510,0.8895451860602481
E531_417,0.24394565859421147
E279_207,0.11990549320732427
E449_1297,0.7637330183106911
E205_18,0.008269344359125812
E195_1605,0.9456585942114589
E753_1473,0.867690490253987
E402_539,0.31600708800945065
E759_147,0.08446544595392794
E518_1608,0.9474305965741288
E775_84,0.04725339633786178
E608_1452,0.8552864737152983
E277_1675,0.987005316007088
E17_1112,0.6544595392793857
E172_524,0.3071470761961016
E390_1294,0.7619610159480212
E372_48,0.02598936798582398
E141_127,0.07265209686946249
E610_663,0.38924985233313647
E923_482,0.28233904311872415
E111_1357,0.7991730655640874
E510_1130,0.6650915534554046
E469_660,0.38747784997046664
