TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.016208470384429508	0.007664367312026844	0.009819672641087985	0.003259011249996139	0.01871076652807157	0.02517934969756849	0.038707113545377335	0.0381806365989001	0.03537485017422616	0.08006584256107908	0.0357119264645292	0.013711249236995873	0.014259121602282097	0.0115482621024666	0.009284561380014222	0.01052387651910823	0.00660950825690374
1	0.05020870245731119	0	0.007002015741390431	0.013690275310736015	0.01256775466700316	0.0049917673386168345	0.03086143362294276	0.031641961176575556	0.015968640367351204	0.01763103129552957	0.03758529382485914	0.01658712906673132	0.01332638819230778	0.010524005436519303	0.010020723857150195	0.019384361249745942	0.023249088357054564	0.023093789258719386
2	0.04765277425682561	0.018453693103306433	0	0.013267234482240273	0.013676902032492205	0.010702052203158095	0.03555086700930496	0.01867291746986576	0.02110363012376025	0.01766548730585905	0.034307265609122686	0.010750785683118765	0.017188525565808424	0.007416978601062678	0.00939062004426519	0.013826808021039784	0.018199415252402974	0.01419113203522715
3	0.044848744045184664	0.012121911131087635	0.026709374456363566	0	0.019936891313958878	0.015200250323198255	0.04370979830006705	0.03345876349375078	0.023533631069789052	0.023750166285667795	0.032549304977730516	0.014992749332511032	0.01686664315617709	0.016727956641096074	0.012169113437271055	0.01179213090866996	0.010278834905709359	0.010922163362541674
4	0.04608872393201651	0.0070716879641702065	0.02443031591903136	0.01765089678619289	0	0.019256288567162577	0.05499405694506209	0.03260796468099941	0.037461952139535175	0.019328556284438213	0.026168914421717326	0.012367972252926704	0.00541225103182938	0.015694903809334217	0.007998473489572855	0.007723517433013614	0.01447563682127287	0.010811129381669829
5	0.043517911364795756	0.004693152676478767	0.012823408221349645	0.009186285972066404	0.01749579992605599	0	0.092208933988516	0.03945114977781999	0.04466496082982904	0.024284147533586296	0.037311564894255765	0.013196910585893534	0.010641357170005009	0.00904255809020179	0.008531613755162617	0.013651258039891862	0.01822674406908139	0.01165468614957762
6	0.06217027029230139	0.0038183582138005727	0.008725370049755982	0.006321237734567556	0.011317132225842259	0.017760661591749143	0	0.04564931070548665	0.04845729078188261	0.04378323236084289	0.047360912062125955	0.008926791031746895	0.00921685702529642	0.012112819294744304	0.009310313678543455	0.006410325406794876	0.01347124233372786	0.004661656729005526
7	0.052243384904921614	0.0041967729786164705	0.012345054452604474	0.00520854268002427	0.00929992070852788	0.01229692167623895	0.03898785396915703	0	0.08897206888505892	0.049708254269972586	0.033649994776524694	0.005323963077394415	0.00790370570474825	0.014465346890305247	0.003622869612483591	0.010283574028506109	0.011801229879249453	0.0017726455346425431
8	0.049516462259687165	0.0013676916880838229	0.008047960970157437	0.007006543402155644	0.009021509567174214	0.011211347231527892	0.028520609370499606	0.02726928904549089	0	0.07277226017217563	0.05089879696022265	0.020969136559598967	0.016401524701507755	0.005294891003732805	0.008085911814617843	0.012939381790629386	0.005739436409507777	0.00864801256924465
9	0.052107618152876345	0.007397996122453818	0.007141744313388228	0.004215167617589181	0.001525890112041962	0.015314638306411598	0.01952852174068188	0.016725151998329114	0.034646212547991044	0	0.042809186193771324	0.02200695362125396	0.018006180701727183	0.012750992388833307	0.012175667002073546	0.01399404655527924	0.0034144974964541498	0.00891748034937876
