TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.04446064376673228	0.028400982136378605	0.03407434689598349	0.035925858716438164	0.05908641085149861	0.02628687561982122	0.023635014084352826	0.004214034471510693	0.0035028070877441914	0.098784688356353	0.31837209811979567	0.1932721677618843	0.10657764275303971	0.070239382064384	0.04830740438032889	0.05725920107695644	0.03926871666903029
1	0.06285830181328506	0	0.008124871995926052	0.013615065363771701	0.009120362717916568	0.008798480046960273	0.01916638687128159	0.023221012218429503	0.002504655636375952	0.003198979268727732	0.09450801101648075	0.20108779539660387	0.1286947611333966	0.06818557128005769	0.04236658772228115	0.0253754795902566	0.02092652109572805	0.01579992935714552
2	0.05883010443161336	0.02088854118193663	0	0.010106279162376839	0.008470825215376239	0.010181617709130213	0.01892329371663956	0.019939948886379615	0.0056383621612874435	0.006957780268385325	0.09006185039283643	0.18871113192009115	0.1242466856842676	0.07219594461957783	0.04224107550189245	0.03144453824029897	0.02677276717013094	0.01532020753139038
3	0.05883010443161334	0.02641161006531386	0.009465704270087904	0	0.014632756807402544	0.019370574180817442	0.012042226026792866	0.015635280207211506	0.003986113840328059	0.0033612324998760776	0.09011951966614651	0.21289825439607635	0.1321585439284957	0.07983741455379753	0.05915130572917511	0.019414016869829864	0.015540194089006613	0.02044302700465489
4	0.057233968982750155	0.029506363891406484	0.021119511933870086	0.01574839955365641	0	0.011877016086531604	0.013686859085551997	0.019225575898254084	0.0039045424141464645	0.004245286339276283	0.07862401362457669	0.17532383835493803	0.1158852342035431	0.07527661586113979	0.046072346658991375	0.009390283100309843	0.03422801018843078	0.020567785328404857
5	0.053205771601078436	0.02685145414448251	0.0206756861238638	0.03425391502123097	0.019154254353234097	0	0.015532917022895993	0.029260649124078553	0.0044340024798174135	0.004559609664434288	0.07862401362457669	0.17186693823692098	0.11395296086559413	0.09374401706002473	0.06201920390190484	0.03165787761276674	0.0346361217967689	0.03576301877468369
6	0.05521987029191431	0.030321294240491854	0.021969814339573172	0.028382715631149948	0.021198450536226654	0.03617794121948014	0	0.019078004208874354	0.0053810287817083885	0.007845572521914083	0.059147830338690824	0.14548484510086523	0.1069689046650583	0.08311294252258299	0.05461393505385364	0.03552075691728674	0.03899254292767754	0.039102607482411025
7	0.03581940452505587	0.03705608548540361	0.03140471016512065	0.025466167479336645	0.023355686168146178	0.041602683782224585	0.023737003721346465	0	0.007105981178628492	0.009886674912885009	0.041096659640195564	0.11424095732386	0.08673042953078616	0.053929478293043766	0.05473406661418698	0.037612798740731895	0.04122288651495633	0.025143196889220325
8	0.020218344005086437	0.028432504094814536	0.015898926515141503	0.026285942134974767	0.031273723945148414	0.03684921587138745	0.0337557763113326	0.016594915759470672	0	0.015768300202217984	0.018599328318055983	0.06386245966943552	0.06469600738888487	0.0473561256091743	0.03433680505590899	0.04337307861900753	0.02371236063631793	0.0294538624502463
9	0.01299787572568834	0.021841275949306814	0.016212120423585344	0.015400606703492034	0.011995883867704641	0.026881928249216463	0.017699603802666376	0.011068330103373231	0.001965540030211532	0	0.017592278972638056	0.03188590415632509	0.03756362377035196	0.026977996800738698	0.023822446981936266	0.025158832899289878	0.005581410497122343	0.02491104499570664
10	0.06855835216284736	0.04847077200903538	0.030442720943892373	0.03962041622087532	0.02104584336024331	0.0320194826497531	0.03454786817290204	0.02682062362899968	0.004758284833245195	0.005260587790038676	0	0.3025743421007032	0.15834570144378632	0.10728495988898046	0.07841569373196541	0.06531945802455388	0.04283013610465243	0.05122688735652773
11	0.05765193222472281	0.037845624057011217	0.003778934691491729	0.024295590966838847	0.017998404048853136	0.027540211861356433	0.020998200378963203	0.019911551434242235	0.004075463285382994	0.004284090960722021	0.08149208704507514	0	0.12538122454462655	0.05208968206333181	0.035325290560159976	0.03651628899696277	0.03135474135970662	0.02627588176125474
12	0.04699235266709824	0.013096584506745107	0.015629468441509368	0.012226171395794126	0.0067863910944617155	0.032226913302046745	0.024367062556308085	0.017908718288182624	0.004560906689429358	0.0033339584956800857	0.07938422258949455	0.20108216095616369	0	0.04913477869329251	0.037821814192823947	0.020973631050500503	0.01079294898192179	0.011942622732875186
13	0.048588488115961455	0.017523065326784947	0.01678955167575237	0.012236555715137742	0.018708682947331298	0.018677667058215084	0.01936043533206178	0.005591517780231795	0.0014542178929531167	0.005873115148543579	0.0763630745532408	0.2258610972339169	0.0936027433975289	0	0.024871666822510893	0.021916687149544378	0.0233882549474992	0.011526005637995444
14	0.055713551052914354	0.011312548618886082	0.009231002802922158	0.012865913718047111	0.015089798736723519	0.01267462352499712	0.017578826551439265	0.012605486878855838	0.004511414929562163	0.002484720103533258	0.09466108563223613	0.21949348797726131	0.10346605032134826	0.05272230836128404	0	0.021977034375102355	0.011747186462100018	0.007051764098045144
15	0.050849427187297326	0.00853566375897746	0.006234040473757773	0.015938630275937636	0.005177713232194839	0.017006430759292233	0.003971705185876064	0.008233210957303163	0.0033303689820774716	0.0023327329365484756	0.10003857808227097	0.20820584824810506	0.11643540098158825	0.0659998722417381	0.032744202041936975	0	0.013703422235877916	0.014320115157150344
16	0.05404169808502373	0.011438780766686666	0.007382524953076748	0.02060741821864796	0.010378667137994907	0.0233044530488927	0.012532204333362627	0.015434925933084969	0.001653106067642644	0.004866947950339451	0.08316557959066626	0.20734712613149026	0.10695631776707243	0.05840638568796914	0.06156813845459718	0.016825297930394997	0	0.014724881509709702
17	0.0689005978857926	0.02179863704945088	0.013948398968919647	0.015684803127618455	0.013374744527004653	0.015319737811072678	0.018788316242929995	0.01885266277910189	0.0019363525932003176	0.004100417361524237	0.09576190074239874	0.21069274226005935	0.12577211743794442	0.07709554546432577	0.0552032605867816	0.027806871998021093	0.010826881871555375	0
