8,260,298,265,138,185,87,146,14,6,252,97,153,181,283,235,147,268
13,249,39,104,193,168,122,278,180,29,103,213,302,314,258,174,114,53
61,44,236,56,108,145,277,305,224,46,291,156,214,115,161,88,137,86
54,75,17,310,64,38,37,226,215,170,270,205,303,257,286,179,143,100
72,110,32,23,216,42,84,163,242,90,91,227,251,322,245,221,228,182
70,139,98,27,30,281,157,129,261,25,167,232,154,253,165,172,280,125
51,190,211,101,4,43,162,134,128,31,77,204,240,289,230,315,255,276
74,155,207,132,50,9,7,290,49,67,194,301,304,292,217,293,229,197
26,225,195,246,148,117,16,24,131,15,133,187,201,254,271,238,317,189
92,203,241,96,121,130,95,3,2,82,202,250,275,263,248,273,256,218
1,177,199,294,184,158,63,220,106,55,111,66,58,164,233,234,323,309
18,262,105,237,266,284,166,300,206,71,107,93,5,59,73,188,324,269
119,222,136,142,295,307,311,282,196,20,118,10,321,57,52,45,151,259
35,279,318,319,210,219,149,288,169,11,78,83,48,297,94,80,113,175
36,40,152,144,306,285,102,208,191,99,200,171,123,127,243,21,116,183
68,264,274,299,244,308,176,312,159,12,150,124,112,76,34,316,41,65
62,85,135,223,267,320,239,313,231,19,186,160,120,109,81,28,287,47
79,33,126,192,69,141,173,296,178,60,209,198,247,272,140,89,22,212
