1.1598918,0.0050357524,0.0056983475,0.026332406,0.0076397457,0.01,0.028047029,0.006607499,0.008900743,0.000103595536,0.21235545,0.0017554505,0.0042226054,0.005768083,0.021316629,0.0015242572,0.039412227,0.023682104
1.4483658,0.0038044208,0.031253885,0.0001861852,0.0013333906,0.0074732094,0.0025936842,0.0033101887,0.03674744,0.0069199647,0.60698444,0.00056614634,0.0024664346,0.011670985,0.0054044076,0.0127036385,0.017622452,0.009551354
1.5390937,0.008746693,0.018223256,0.024693623,0.046248842,0.0007241931,0.009502673,0.06416757,0.0083938,0.0074946894,0.56337845,0.0058964333,0.006704993,0.010076354,0.015111578,0.0044380813,0.013019071,0.031065268
2.455438,0.0023048262,0.0026097787,0.017615955,0.007489353,0.047211293,0.002139915,0.015888928,0.006887797,0.041920893,0.22587448,0.015756464,0.0010234788,0.032204535,0.003259032,0.007383169,0.0021646742,0.03258118
1.7684367,2.1892003e-05,0.014043775,0.05517862,0.0002708335,0.009882124,0.017306216,0.004658868,0.016917469,0.0137672555,0.6627663,0.0024806613,0.009228249,0.018305609,0.0062055397,0.06113489,0.029314928,0.02933659
1.9566668,0.045103416,0.018744364,0.020064348,0.030716937,0.0062579596,0.022855422,0.008390738,0.023048472,0.016072495,0.4615641,0.0042613237,0.013658036,0.0054464,0.01834035,0.011917678,0.0042398963,0.012097402
1.9915045,0.0020921726,0.029992966,0.020129396,0.004112272,0.0033105067,0.0029087064,0.026448239,0.002371695,0.03870968,0.44034955,0.0049810135,0.00023262603,0.005277348,0.0033591783,0.06908506,0.00055136974,0.021752028
1.8504496,0.0054491074,0.012449807,0.01617111,0.0059348904,0.017602304,0.001409837,0.0063426853,0.032262303,0.034362856,0.48384273,0.003342671,0.07533547,0.014780786,0.007895634,0.014467042,0.031173613,0.0015783809
1.7136141,0.0023848068,0.0008139438,0.008559182,0.0016883571,0.003023747,0.0130978,0.003968989,0.010094357,0.0039716526,0.47875702,0.006859102,0.001693842,0.0030219737,0.0015295718,0.0037913078,0.00442774,0.0024107157
1.6916106,0.015697157,0.0040324824,0.0009215153,0.023021877,0.0010753373,0.020937325,0.01208421,0.04261095,0.009820427,0.40379396,0.0002967297,0.01204419,0.011090958,0.023239918,0.036710057,0.010636582,0.005738885
1.8123404,0.0033382808,0.0074473587,0.014910695,0.011933461,0.0008444202,0.046515808,0.011846616,0.123474225,0.034763776,0.28182727,0.019160911,0.04169409,0.0014460414,0.0074782637,0.059215944,0.012638023,0.023769101
1.7328829,0.013789575,0.0029357302,0.005021417,0.011727021,0.0028921752,0.009952881,0.030258756,0.011066556,0.0047592195,0.35444146,0.002022926,0.03626186,0.012088517,0.014971422,0.010104852,0.013058331,0.0152039435
1.5417494,0.004876593,0.028742678,0.0030294284,0.051835317,0.0058172955,0.030194122,0.011130426,0.023771644,0.0024472415,0.84098804,0.0005320169,0.0054462124,0.02379201,0.033669736,0.004413406,0.06309025,0.0005455149
1.6097955,0.009162133,0.009238181,0.041980453,0.0011558818,0.013357388,0.014304696,0.002151172,0.0014561497,0.0006063675,0.87926567,0.018991325,0.013998085,0.0818344,0.002603877,0.0533062,0.007308111,0.007194035
1.8251282,0.0064915316,0.044868544,0.090768054,0.004531654,0.004195818,0.013617698,2.8311542e-05,0.013812708,0.01571106,0.9045577,0.03991993,0.033056065,0.015087698,0.016492192,0.027660707,0.02160164,0.007694086
1.860055,0.038118232,0.0073268358,0.01619002,0.00417103,0.0054972414,0.08614059,0.0015333025,0.010687903,0.0009120068,0.9601529,0.016051695,0.02511258,0.00091967965,0.027251266,0.008530885,0.024288332,0.024708755
2.2367296,0.0020046113,0.08137082,0.004619116,0.0015486064,0.0078191785,0.012370685,0.009074811,0.010736069,0.007499204,0.93882596,0.002832052,0.0011680207,0.009662132,0.0055803494,0.025828963,0.026143527,0.0060891486
1.7142425,0.05289438,0.011363005,0.007868647,0.040577505,0.0011022318,0.003997966,0.0062088333,0.021473514,0.03496122,1.082866,0.04356731,0.008177502,0.008968518,0.057318915,0.028420774,0.010835686,0.0067116367
1.9028968,0.00643102,0.016415613,0.0049718916,0.019496828,0.0029680906,0.06104224,0.02665483,0.006200805,0.01955718,1.0941745,0.017486317,0.006053906,0.0014793609,0.022211658,0.09917873,0.02303476,0.0024951359
2.1487968,0.001122166,0.0077172676,0.0040374547,0.002116847,0.002510459,0.006101097,0.028537776,0.028889803,0.0072271386,1.0976964,0.04470127,0.048069805,0.023644818,0.008178118,0.024060572,0.0072552385,0.005135618
1.3668741,0.039178025,0.0052386518,0.011552331,0.009274489,0.0103186695,0.009277118,0.0365963,0.006479705,0.02598759,1.2758198,0.0035634134,0.10023679,0.011647158,0.029607337,0.009400235,0.0053820102,0.024953803
2.041404,0.059907857,3.337733e-05,0.009131359,0.05033536,0.009452586,0.00028477024,0.0020402304,0.00027860337,0.052456092,1.1944914,0.0033807347,0.0023040152,0.0022004256,0.006756017,0.09671194,0.0008044195,0.012665388
1.571826,0.0051107183,0.027709655,0.0013627558,0.0025009196,0.020315368,0.029410666,0.047035947,0.0101570105,0.0011213102,1.2751428,0.0014998378,0.0038832105,0.03594187,0.012279113,0.07776989,0.00551024,0.0090688
1.3868518,0.0463215,0.04553593,0.021538101,0.06638737,0.022435198,0.029415088,0.028630942,0.0045974487,0.04468875,1.3524997,0.0174984,0.05140683,0.047014337,0.0038609365,0.0042821723,0.03520455,0.00798581
1.8418583,0.0125466455,0.037578274,0.0128962165,0.039520405,0.03535104,0.0016248437,0.11236195,0.08689311,0.00021020617,2.275986,0.5937716,0.007298512,0.009437293,0.014754192,0.014409728,0.035306774,0.0013767405
2.2872238,0.02285085,0.0044809626,0.00015097822,0.016071286,0.024621181,0.014075374,0.031334043,0.031048536,0.04032354,1.2850089,0.0120173665,0.027715985,0.00850342,0.0018768958,0.008051522,0.009155391,0.00507292
2.025854,0.0010128213,0.0029813165,0.11683604,0.00513217,0.031223297,0.0036495926,0.007769142,0.025493378,0.00019132454,2.244589,0.5667064,0.045078292,0.0058786985,0.0053698733,0.07988555,0.052612517,0.05924678
1.9197478,0.00410694,0.014611436,0.017122768,0.000115411225,0.024891973,0.010817881,0.0028050414,0.013232984,0.0037724234,2.2350276,0.44675362,0.0038470242,0.015126044,0.033533636,0.0059361826,0.010574898,0.09338294
1.4805449,0.055943124,0.04486237,8.132088e-05,0.06630361,0.017925143,0.021802679,0.015872333,0.02132262,0.0955495,1.4849969,0.00034111133,0.017143684,0.0140651865,0.016475063,0.053679485,0.0026472597,0.014738195
2.3995554,0.017038742,0.042730674,0.0058974572,0.02792133,0.008244344,0.016527059,0.015731836,0.0056112194,0.012420564,2.2084217,0.26192454,0.096183,0.006886119,0.004124473,0.0111853,0.007911531,0.046756726
2.463855,0.051512558,0.00642124,0.0073648468,0.038048808,0.012875222,0.012727979,0.0016538394,0.035916425,0.013376642,2.3222904,0.79672754,0.01732625,0.0097583,0.030481154,0.011679579,0.0013801455,0.034499377
2.2018695,0.048915446,0.0026933744,0.018940305,0.004732213,0.0022278922,0.009024465,0.004948399,0.005358778,0.019572485,2.2540333,0.0043781423,0.017909257,0.0015054606,0.021998996,0.0015848756,0.0094897365,0.004840492
2.4434443,0.07165361,0.009405865,0.015479404,0.00070187595,0.07293288,0.057026807,0.015614994,0.006089584,0.013533402,2.2894766,0.027749848,0.006945284,0.007900576,0.03527485,0.02522862,0.020004435,0.014223343
1.713812,0.006358763,0.0036471456,0.06581776,0.0064024357,0.019114628,0.0036151358,0.02147814,0.019195097,0.010707917,2.5202568,0.023547607,0.03596959,0.009751502,0.052986078,0.01329743,0.14263284,0.015729804
1.9789885,0.015208394,0.0047778855,0.0020619822,0.0021421316,0.004891645,0.09626995,0.02317193,0.04924151,0.023336342,1.9650706,0.43245593,0.02024781,1.3868339e-05,0.00015956795,0.00013379061,0.016343208,0.006004034
2.0222116,0.0012702873,0.009228255,0.0024006488,0.007911401,0.036775418,0.026874663,0.028999403,0.014680414,0.016120868,1.4126136,6.681511e-05,0.024720252,0.012513827,0.027779536,0.0017403887,0.0022034526,0.075742796
