10,175,155,269,224,273,123,231,113,23,65,13,162,200,306,217,101,261
86,145,27,177,211,259,176,312,98,67,58,109,251,280,324,301,72,11
49,61,97,6,131,222,262,266,92,94,256,115,295,125,243,214,220,122
105,118,34,164,4,56,38,307,174,53,136,268,271,302,234,313,278,120
50,277,70,41,46,9,139,161,159,17,169,230,237,199,272,319,298,258
5,285,167,103,108,172,137,59,111,35,148,140,160,252,186,296,315,245
96,270,168,216,51,33,24,110,68,77,82,150,208,232,229,291,310,282
83,218,257,240,76,63,30,31,3,1,185,207,219,226,281,254,279,320
48,286,197,284,114,195,87,81,14,57,119,102,143,191,223,235,248,238
71,241,213,127,196,225,156,66,32,20,78,144,187,198,212,194,227,267
79,244,178,289,138,201,107,250,74,43,45,7,21,165,304,322,221,249
142,308,90,311,184,316,149,192,104,47,37,2,22,133,106,323,260,297
60,293,205,135,215,303,318,179,132,64,147,95,84,29,85,91,203,246
54,321,288,287,146,204,130,309,80,55,188,151,36,242,28,88,141,180
126,44,299,283,170,317,128,255,189,39,89,265,73,8,152,25,233,253
26,239,263,247,171,314,183,294,100,52,129,112,210,154,40,275,16,99
18,124,158,209,236,290,228,292,153,69,166,157,173,202,93,62,190,42
121,12,163,305,116,193,264,300,134,75,274,117,276,181,206,182,15,19
