TE	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100
x1	0	0.08997696763318472	0.08012148130172808	0.07634686593418918	0.07332322348809908	0.03579972896698922	0.09402765848619145	0.1026422418021601	0.12403777194042417	0.030929608461104787	0.04156627135039132	0.14047118186342358	0.10958255523572985	0.160970831563622	0.10795308630729711	0.04423934420368485	0.26224742577862603	0.12168571409499088	0.08456044732424309	0.07457657744700619	0.06383942631859955	0.13341626328445588	0.10981361536602313	0.07164866958562552	0.17705679180095465	0.07426239083550522	0.10032911753377191	0.15345003870765705	0.11808967564898397	0.22062974855195303	0.1083741337531335	0.1395354596766333	0.09043021867356663	0.14486474074150177	0.0993742870008471	0.1070565960364992	0.09549299195624211	0.05809640298127672	0.10902533224390154	0.15311765262437255	0.12469986490444901	0.05951265395168746	0.11554530872578817	0.14884379532031003	0.08109401812221605	0.19861787601192374	0.06629582652403783	0.2703006345210231	0.08345697450180606	0.1376023429789125	0.18504145743821676	0.27260264169172915	0.18537931588462517	0.14038705534979196	0.044411308144065735	0.35579830300860316	0.12015085619714909	0.0939093016440937	0.23420619788645697	0.285451556420191	0.13060970978064307	0.1526956385328634	0.2103028467283106	0.06735867433809174	0.0354720891574002	0.23330917383683722	0.10457639735279285	0.24586068241765432	0.08088990559090296	0.22642892791872174	0.06930290713037751	0.10951714230357829	0.18990630348509868	0.3341827694253368	0.15783144187299566	0.06703565567495559	0.27967486062593283	0.20319033778124732	0.22550409282536127	0.10577814679864879	0.2102224142897871	0.2048543772495573	0.26809081467378937	0.22578495385256198	0.1570766071324981	0.232478772439709	0.18683250515913108	0.3051555136128549	0.14017485407225908	0.17876710201808654	0.1848087944702407	0.158023308689587	0.08642807102000614	0.136392827603219	0.2404566439503656	0.14255425956512513	0.22483118569203583	0.1759172002804622	0.15131782895451248	0.3183313288344752
x2	0.08578423858459784	0	0.13942352554633697	0.10271207217451106	0.15624412503140628	0.05436129105757046	0.09274728323921533	0.12993872339408133	0.14238088248976527	0.06169127008295971	0.04240116462868944	0.16333824392457458	0.09764942373747812	0.239567514875496	0.18464309320142833	0.03794444521253589	0.29467272403767797	0.13592525257713933	0.08354885007636502	0.14173318080342182	0.1371765997969344	0.19575295120466157	0.20449997976231496	0.08547151789731726	0.2574742921385376	0.15244264860800216	0.1484287493521198	0.22560077498261827	0.18932849376848887	0.2619607411003733	0.11598275908103274	0.14157534480516704	0.14495073400122274	0.16339373309975022	0.14709868686337454	0.18160621266769628	0.18193573048129535	0.12180886215794039	0.1791913904853479	0.15524583596542493	0.21689182128196335	0.08352736679348083	0.18699635735051068	0.19138769268212397	0.12530575679086636	0.22004430841185124	0.09782470219497381	0.26642987669758345	0.07914549073082675	0.18755117790491974	0.18840067737883517	0.28372055878276914	0.2271696048691081	0.15827209894931316	0.16524072181376276	0.46964979009832386	0.20782458438707044	0.20019721022052442	0.2646376347425628	0.2909660302034462	0.2264466765980156	0.26287185465746793	0.22616014219679387	0.08292497999216797	0.034475394645336804	0.22076219044231876	0.1197793417401272	0.34362048447349874	0.14667454092800042	0.24293909588742787	0.036472584918424984	0.16659734624979955	0.23726414892716716	0.38529708704412735	0.22344421948027937	0.12946850535174337	0.3855227986985508	0.2563016968382512	0.2729825001370288	0.13522956743852024	0.25649974040625356	0.34624241561631797	0.28412364451060373	0.30337966556538004	0.2424130826663442	0.28051950718896507	0.21786885057501312	0.37448675495128403	0.20381257725469598	0.20830401738085827	0.22918006577237782	0.22987826099646944	0.2371662845309701	0.15173523968583807	0.351037348823444	0.15675261554869155	0.24918345901433878	0.2612288154462445	0.2207373594918482	0.38360467522298436
x3	0.06416219301697142	0.09521490951520843	0	0.14666270415918684	0.16959810674804757	0.04805699486217479	0.07988032310522555	0.13650452734047877	0.12789012360333135	0.09773053686830993	0.0845671237279309	0.22949804042399788	0.14755371441871307	0.16162934672441878	0.17114575719411385	0.0398308796108942	0.30871811034526864	0.08587838321144145	0.09725994370423381	0.12457529172781616	0.23195542956435267	0.3063940721874281	0.21081640436526583	0.06663717726985083	0.3706609496431944	0.3093851554214847	0.299535927398224	0.27118989455099146	0.22376748614557357	0.20700090415357572	0.2644491455031993	0.236131966662455	0.24661676004629576	0.2025980090865509	0.19945055891143768	0.34973340247987406	0.2891023306263368	0.2212088922404627	0.14293383546966257	0.12267545554616051	0.13481725405487063	0.08015111616077955	0.21686186066482163	0.15458103867166081	0.17701310414043137	0.2357384003802028	0.16223008954922236	0.14178551081089394	0.11406970946555153	0.188088743883457	0.10605759754047304	0.36074342186743974	0.20278932630302526	0.1894395635087664	0.3294007714730544	0.4910776523821632	0.35775948020305426	0.3634253574520727	0.1957112501784955	0.3345980452501134	0.2543961799496787	0.28566709518277594	0.19850588482531237	0.07582649095858915	0.02388149114219463	0.15415182747832026	0.2225425087902777	0.35488619667024573	0.29250776434614395	0.31134012358558505	0.061969438800023	0.2781230661607616	0.35980475900457143	0.4228684486431314	0.24336018557488534	0.2854107133538091	0.529009846627883	0.1959776007284714	0.3615539219841341	0.20266617921024924	0.20640890323996486	0.33368307438496675	0.27353270953890324	0.2734940698147436	0.27017361505595544	0.21304357692123277	0.23268857483815608	0.3967215210493888	0.33294397834666084	0.14360336386789233	0.26680867718960555	0.2821781526941403	0.3155134933101845	0.2911561242047337	0.4461394286691965	0.08075674570040918	0.3597330500894113	0.38534120020602336	0.17400129058660072	0.39664391809875466
x4	0.059259631476375224	0.06231777097775772	0.20397018991627291	0	0.11202067860662407	0.01773529948428435	0.06198662180172664	0.11336086584885309	0.08366239614259585	0.09674893825013138	0.09277086830792437	0.17765578038940386	0.05878028387022677	0.12025978779947155	0.13588036052369204	0.03399638554071226	0.2830903624359052	0.14045744235794463	0.10573462098198246	0.09804231541456834	0.1590386004858839	0.25464168420809863	0.15053913739070837	0.08357661975840566	0.28129040315476783	0.27045482633460477	0.2508115569078411	0.24110252405071828	0.26184193187424704	0.18931380238751844	0.21683238108584393	0.23017151169611696	0.21732426087741685	0.19489628953220056	0.17661228068881007	0.28270583623143075	0.29716436504904337	0.1874383566063353	0.18504675019215527	0.11453295115094982	0.1201525746361689	0.05592158456701886	0.21445321665293235	0.14051093821893243	0.1773228065685833	0.26979297163456756	0.10620995223417923	0.16862101766343904	0.14436019332613922	0.2113140135052587	0.09376458073622677	0.32347155122367577	0.20040928689478424	0.1883582611324215	0.31610695272473527	0.4589799415584655	0.2826123048915897	0.3135294000790195	0.2140427513109364	0.39448762544517274	0.24958809335012982	0.21470007129966012	0.25779198131922415	0.0616437251382002	0.030666224438767372	0.15292065529695667	0.21225927666504443	0.3468063619491413	0.31879233471091006	0.21877254451673547	0.06908204142816132	0.2957331360011749	0.3848418528126091	0.3485456262758756	0.22713761041213434	0.3156031540024257	0.49254679060931	0.21552714280159446	0.2960269335914703	0.22401165733017397	0.2639322368374691	0.3651656254055769	0.28916458050929195	0.22894592739356626	0.28055923486990214	0.23773508386396022	0.22260479478930945	0.34668673379726	0.40650634565536764	0.17935300207905125	0.20581866481353023	0.2958628166858064	0.3657377977449622	0.2970805482680495	0.3693255440144115	0.10059720263569168	0.2784150944274384	0.3458088074801825	0.156359501446744	0.4079125330171543
x5	0.03726078060091913	0.11768710560745205	0.12891124207855106	0.1550435497981459	0	0.05105432934314399	0.09550936235536706	0.13868803199424193	0.16321889998340794	0.04224864897919598	0.0620791845741922	0.20365037665955396	0.1513237129473857	0.22672679176326677	0.1313560913138432	0.042299648430037834	0.2749619085472357	0.17130432688034675	0.060366628783314155	0.14086440823772686	0.19986824285969265	0.2512010601147254	0.1471840713971747	0.07507931084177527	0.3115566845265032	0.22342954945412172	0.2999462208469921	0.28219718923032044	0.19848597304759752	0.3079252501485071	0.23761084177437342	0.18253505960911692	0.20196842363539352	0.14337031804530662	0.22233885402125636	0.26539038345794835	0.20806747548201407	0.1749710479687769	0.1696560657249086	0.18483476191835518	0.19852454046552415	0.06540340791002865	0.14986101954358086	0.1619788584297038	0.19794876775632356	0.267361641493879	0.07979050147988356	0.22128911580582158	0.1358875659410537	0.21464711321224905	0.17477589388172787	0.34484723022682245	0.1552480730288385	0.12123304573392513	0.2236228898783446	0.43975676450495527	0.22838849825992777	0.2255484254876532	0.2788180592504967	0.3339881935947486	0.2206338836082896	0.2671125705240585	0.20907439873954625	0.027769322533078823	0.00913669501329967	0.19808933564540898	0.22148325817722503	0.33778655278760916	0.21624010436931476	0.3382554146183807	0.05285152887330547	0.21972095449345838	0.3568646934229737	0.358398740147782	0.24401974403881696	0.17207384767810374	0.513937512264137	0.23557566890670223	0.32861426703281627	0.19839527472267707	0.2692646445125424	0.34856057171060917	0.3082120711020507	0.289047522476759	0.2579525494920031	0.27705226608698746	0.21619398947481341	0.34567631978762176	0.30131317612180003	0.23996556504530517	0.2643178925364222	0.25975128350015064	0.2701494124359344	0.225949886949216	0.2774580710303383	0.12907119533528008	0.29136484016469066	0.2893537839202407	0.18357960587913982	0.3633909372340377
x6	0.02292267703193268	0.0494214299561495	0.07980951573651901	0.09381510943366445	0.10116295418588574	0	0.06767122453662867	0.10145170537298778	0.1306725075428046	0.030066745494061468	0.04144536606904804	0.13289060183736315	0.07321688717344817	0.1507752671472478	0.1301402208234844	0.0381630953878447	0.24645956487357554	0.11270892869738987	0.04922673705057161	0.10291288804641	0.06893446184251135	0.11138846609763876	0.10380556757629625	0.08700244893666557	0.16329165353068906	0.07732165020889166	0.12255349147288686	0.14507898762303167	0.08263762131263613	0.23897023403105233	0.0814652903230147	0.1256073630378903	0.1275571047284979	0.10549195035968238	0.0773463418563722	0.12161129972740602	0.05544870304683039	0.08563819408462398	0.08618803581634701	0.15508103767981596	0.10984296621300892	0.07563628426999937	0.09906731624787717	0.1503788427429771	0.07227783801080614	0.16942615085931959	0.06765768401167166	0.2656422434795141	0.0689981529182196	0.15506249957227894	0.13169363958531713	0.2560492390824877	0.16742128535304865	0.1634647267016171	0.0543603392102251	0.27839298880492575	0.10513117975102235	0.08497033855842134	0.2054074625274683	0.28210918383996075	0.14623051748422103	0.18451691606265502	0.18160774399334859	0.07669552776903736	0.048046026934684745	0.20833278064808186	0.09308023746549983	0.24753813985253448	0.04354398924636579	0.23765578083483213	0.05789968329756805	0.08649257301951116	0.15545579793976008	0.2641027769069803	0.18836170091693105	0.0987773406184519	0.2822645570554644	0.2125813832722381	0.21877096901313262	0.10962547783200899	0.1810818475930938	0.19957968043625057	0.24741145826605482	0.23521300305841683	0.12478790797715911	0.23541837226035003	0.15857680527509815	0.2723092985396564	0.16049213453708283	0.20334222582705327	0.14266816423153897	0.18632008784091902	0.07512821343639253	0.12520962446290945	0.2148717840554385	0.1258212342610774	0.20712621057696065	0.13125623366527053	0.18786270884666442	0.282008517154521
x7	0.06893449071609567	0.10339948245070782	0.1486952477948705	0.11205509363823872	0.1539173449918095	0.05921332127939759	0	0.13331718992943387	0.16620745486299845	0.041553989354197095	0.07396293844117047	0.19643625813777002	0.1391108109483651	0.2064924332170481	0.15615832820993902	0.03956825211574247	0.3134912730343407	0.1298913033938491	0.06988122717016339	0.14411737057696644	0.11440248289150633	0.21617015336431153	0.15507337714782488	0.12144616548973225	0.2652346845122388	0.13913389936700435	0.1927579827497081	0.19712270445336788	0.18449125991256687	0.22844139273108294	0.25792679787795236	0.18322461645906682	0.17273756328504336	0.17230371477880824	0.13677542481661922	0.1784629923434228	0.1820520108941443	0.12051910063235141	0.1211492843425166	0.1687964007335407	0.20931588742881624	0.04637769786447819	0.17085398270958146	0.1275588556193114	0.1455995694227341	0.2669515156098458	0.0752222371768496	0.2479102894074932	0.11315905310283862	0.19630855164217573	0.20412910032506348	0.2484937159359926	0.2200218828616734	0.09970646852140831	0.1885359147676714	0.3825784873051396	0.22806016929045564	0.20860777745554782	0.23879372032092305	0.33959445423991846	0.24176830991441844	0.26629474510078877	0.24444648383590578	0.05008340209340012	0.01184953028585359	0.1939363386682739	0.18982149480368324	0.23502524646848746	0.18192578378902377	0.31523233060986516	0.035191427822964895	0.13454518621266492	0.2276100785137249	0.38054858980053285	0.2561127698355373	0.1726362161472653	0.4165503839427714	0.21862963243958392	0.3396121702745423	0.18740499954506873	0.22478170447163778	0.27050083460361873	0.3338784691352205	0.277113710386225	0.21980075745090605	0.21155576235265872	0.22363813690269496	0.37273625710761515	0.2919749291551661	0.1881228493992121	0.23666676680663212	0.2015766957617397	0.23033738004762522	0.19194593718304506	0.31873205993533527	0.13342352591008938	0.27999841665057124	0.2603365842467021	0.19292211278833832	0.3418537217064807
x8	0.03252476077684009	0.0814944867055845	0.17754975386624716	0.10528343687747226	0.14122690155014453	0.04161490296066502	0.07227840544393555	0	0.18629163562368548	0.07473901587058666	0.080369106820215	0.17647089290678517	0.16462210382449688	0.20817126005308664	0.12540434148389323	0.034635519659413715	0.3003163468412684	0.13946372692867476	0.06879468801365318	0.17234507495607504	0.12520716587530442	0.20977313200276868	0.14800568275894743	0.09133043666932915	0.2565115100908331	0.19136423287015733	0.18645256334468877	0.22296548365677682	0.2011051221645461	0.21964785284563304	0.17060984134911233	0.1676341528828521	0.21392525620790773	0.18672335671365253	0.16712034850055973	0.21251485190998354	0.18565936718844908	0.12608901766927058	0.18561310330755	0.17847522387905637	0.21628562654499517	0.043470028835672546	0.19360141113274962	0.16857529087515705	0.138654278618934	0.29622957950950607	0.09610326478779511	0.2438078483717767	0.1246904089833261	0.2232177014529292	0.18755208503828302	0.3065614016950401	0.21439633328665986	0.11777154961323484	0.20651954798956557	0.4455206218194773	0.20354437452430002	0.19589092937592353	0.2764322134399798	0.3447719948279143	0.19837487806786747	0.26292228303182613	0.24735640143221058	0.05648606997478523	0.015302168019404446	0.20960937939853802	0.185827025363963	0.31417968916339245	0.1529590884468025	0.29343289024739605	0.056354634832541925	0.1927271018484474	0.268211652590248	0.3727212481146931	0.23101970353481113	0.15781538378046855	0.42984072996575085	0.22370049000115272	0.33221074790216687	0.18758854754656795	0.2118389151772115	0.26093513498571824	0.33752083934291927	0.30189485820717726	0.24861417818674533	0.23904422837843858	0.16160951802210013	0.3756380317910605	0.2673105286947311	0.19407921534835587	0.24420339988371198	0.2022354030916532	0.20165949765074412	0.17768785397954778	0.3258569637948799	0.1402573824805159	0.26779829833611407	0.23832668227975837	0.18176241849765645	0.3449015018520904
x9	0.10448776781857659	0.08187419815670074	0.11457599391348007	0.07716407064262339	0.14766399833077992	0.07605936257222713	0.11066923228353094	0.12913802941612362	0	0.09904100012136753	0.03450408003326191	0.19173541640736863	0.11275368422654057	0.23419617825598046	0.16065363323331308	0.10730407533079643	0.2867357825695749	0.17775497023487705	0.0952510222834883	0.1274017705413275	0.09745592380308016	0.1662651207751841	0.1542939684013047	0.1315542421379357	0.21927883346708119	0.12378382324247807	0.12823072938394617	0.17048131957078919	0.20857309978638439	0.36025746301371875	0.14899661637497302	0.18346360224450578	0.13760541620293557	0.19253545533366223	0.06696080499615198	0.15159651239454414	0.14560370804400713	0.10546263087023765	0.17744249792415026	0.1888537462659577	0.17408431725996368	0.12451027903633133	0.181912130773883	0.2132308731492935	0.09598523872783475	0.23420898482275013	0.08440632567689402	0.2894181528599815	0.09969609999203201	0.1734590359630959	0.21412926987126885	0.3127701098245318	0.24659827538160534	0.19605878148965672	0.11007824500632189	0.46508809692518815	0.22753103326298083	0.152171016308153	0.25718199984727325	0.31381855943444703	0.27457121745312474	0.20819418157137304	0.284743432093222	0.1479080152148263	0.06986333046520392	0.22991151211886635	0.14165978018956013	0.3166851821101003	0.13928145435439127	0.39557456383596823	0.10201274583529668	0.15362181255579802	0.20861397627876782	0.3981909241626139	0.209646411128026	0.09594143381803732	0.3409099751158908	0.2699577267682469	0.29071464544026565	0.1525109912014377	0.2250128220479145	0.2986756654392987	0.3168424975006257	0.3165383233114752	0.23368379319232382	0.2796253488399422	0.24047142555293916	0.34878556095612706	0.21923962305128902	0.2642140188191195	0.22317250658002194	0.22908246927148532	0.16251163635549692	0.15274470218616806	0.3404256339284338	0.14333312241749	0.2930630699128439	0.17685892575409426	0.18955433011896036	0.41310595701893715
x10	0.03895724375826089	0.11312627710107272	0.1253524433453976	0.12124738668293719	0.12075884006462656	0.036508284167248474	0.111823926992784	0.1088996178621544	0.14287672547293503	0	0.048325779059918604	0.15157194054218337	0.12578845585014184	0.22340848932124263	0.14812337052427588	0.05057680884888389	0.33139535352189525	0.1556551678633268	0.07993188393274175	0.11079709810171152	0.13092887028118907	0.18118848997854758	0.19079223556257524	0.0909932359351443	0.24968134851885454	0.17336361742477435	0.19528345519439025	0.20506638005257705	0.23637152286380503	0.2532622350114567	0.2381672997590909	0.21873507047376678	0.20585026168576143	0.14907146174164893	0.15257345240216472	0.26802369097196044	0.19626351407242817	0.15657675258799159	0.1949195218186733	0.1779727283742108	0.1367691996970299	0.09291394919228213	0.10684532001605322	0.19355942157321543	0.16376642167873054	0.24276209533620277	0.12382502105956499	0.32314196698050596	0.10653794044306628	0.18756181964713559	0.1937630315020521	0.42664607938110943	0.19806459600196719	0.20187443335694855	0.20587719027160314	0.505079287502019	0.2715071231442621	0.21497651006806942	0.26081876310645785	0.3732646145822269	0.18250848889614169	0.2517299094368476	0.29659640134512366	0.08571124584902601	0.07111987121928258	0.21120261093602746	0.14853039464574214	0.36926049052400595	0.18932321463399537	0.29560053569807443	0.08099071636736489	0.24230376608665838	0.28633295119764907	0.4277266352200531	0.2460426021527572	0.1950064176288734	0.4654860514565618	0.2589811004420126	0.3205919123583807	0.20220712250478165	0.22848531674812622	0.333020291864906	0.29193201061715335	0.2898090959226037	0.20620512940568886	0.3065804954065082	0.17891554948855062	0.386563765997159	0.30880051570605765	0.23627062675996208	0.2251161013771041	0.2574959802581544	0.2337486417012363	0.2557789058968282	0.29362723513127126	0.1660681496784191	0.2640445095630984	0.28880368003024676	0.174753887948009	0.3883564320442752
