TE	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100
x1	0	0.012243944275835122	0.019387198648443675	0.018927831079589546	0.010388798619288361	0.006133818179466768	0.012946851412484157	0.017626718223133355	0.0040521821380387355	0.0	0.04399173441935704	0.0	0.010097517799269535	0.0035940192760116917	0.0	0.0178136506266548	0.0	0.0043285160704822365	0.013836657591146264	0.0	0.02187222319142916	0.0021036249583343963	0.01250470107217632	0.0035940192760116917	0.0	0.015436178961581866	0.019030198237593565	0.0	0.0	0.0	0.0035940192760116917	0.04304681188589176	0.005185520575968653	0.008465391940676237	0.014937037961893287	0.0045351473922902496	0.017506341326257245	0.005013371388885757	0.005265143072306944	0.0045351473922902496	0.02021275238168994	0.006466144865011348	0.008573481128365264	0.0	0.014376077104046769	0.0	0.0	-0.00014879952440602354	0.009070294784580499	0.0	0.0	0.0	0.0	0.0	9.076087639118946e-05	0.0	0.029674114680999352	0.03503346155215919	0.0	0.0	0.0	0.0	0.0	0.0085734894595351	0.0	0.0	0.0045351473922902496	0.0	0.017998120648229324	0.0	0.0007420247299465529	0.01560212777666294	0.0	0.0	0.0	0.04405023866345918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018140589569160998	0.0	0.0	0.0	0.030763300855977126	0.040985529400409865	0.0	0.0009767451562892279	0.0	0.0	0.0045351473922902496	0.0
x2	0.018010031111173812	0	0.019177429018836088	0.011351061028627754	0.021498086701104913	0.01912253612048454	0.028668467196060275	0.022161865615423604	-0.004123871330146432	0.0	0.04767957318884005	0.0	0.0021340279159783016	0.00938097591603079	0.0045351473922902496	0.01703020855098768	0.0	0.013137475265170177	0.011691196129492494	0.0	0.028380161390912786	0.0018990715275831519	0.013486468435614206	0.0035940192760116917	0.0	0.021123586906412542	0.016377307077860427	0.0032087018124236817	0.0	0.014443110013511751	0.015873015873015872	0.04681504602044452	-0.0009750288254220899	0.007907504147631136	0.014583851503149163	0.0	0.006528130209961458	0.01323469675219302	-0.0015375780161284304	0.0045351473922902496	0.027408733071133805	0.006369453172382883	0.0007475280923460065	0.0045351473922902496	0.010782057828035076	0.0035940192760116917	0.0	0.013720371587787125	0.0	0.0	0.0	0.0	0.0	0.0	0.006937292900102157	0.0	0.017684295350145693	0.022334006912087083	0.0	0.0	0.0	0.0	0.0	0.006998787771056369	0.0	0.00821640963386801	0.0045351473922902496	0.0	0.0023898804572158434	0.0	0.00849925398327655	0.010343834796677834	0.0	0.0	0.0	0.030569446943999525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0045351473922902496	0.0	0.0	0.0	0.03687059136995468	0.033703969346726884	0.0	0.019727648172669806	0.0	0.0	0.0045351473922902496	0.0
x3	0.023941709725926946	0.0072841537030329485	0	0.018791602530446507	0.027776464597760467	0.027297881661694785	0.03334483955163211	0.02242297087814691	0.0016686771238904879	0.0071880385520233835	0.04381573956682053	0.0	0.01220249157997546	0.035312187610336186	0.008129166668301942	0.01662927293114891	0.006925060701951683	0.007330952673742478	0.024671564709004862	0.017339562010731103	0.019761275556676578	0.0038942468835317092	0.017718324696637273	0.014798341976570492	0.0	0.005595249249825348	0.016762624541448435	-0.0005964498998498729	0.0	0.031898273030867626	0.005861592972156817	0.05238970476241505	0.003598715439867452	0.005791332744325721	0.018598511531315528	0.0	0.0013231673891039959	0.01497327484189882	0.0012858063327072415	0.0045351473922902496	0.047656345224669695	0.01614638851506891	0.006251866039669053	0.0045351473922902496	0.0071880385520233835	0.0	0.0	0.0051832606901824115	0.0035940192760116917	0.0	0.00023719964451091093	0.0	0.01486523717450712	0.0	0.0033736832773318772	0.0	0.003700974068952267	0.0017628893764329069	0.0045619624385414715	0.0	0.0	0.0	0.0	0.014907380822061635	0.0	0.015791153344625983	0.0	0.0	0.025567225529900796	0.0	0.012478590722876251	0.002181708064331321	0.0	0.0	0.0	0.0178108644567584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010979876082469853	0.024116174125045835	0.0	0.004628895275359181	0.0	0.0	0.0045351473922902496	0.0
x4	0.03960498846446683	0.017084281479042677	0.008490272954313696	0	0.0132770380089889	0.010605499866927538	0.04732332194719705	0.020747377052198576	0.02311167682455162	0.010782057828035076	0.03263543652183212	0.0	0.025820342517623853	0.027766496479626188	0.009070294784580499	0.007006064622462991	0.009640169383583185	0.027379021914754595	0.0067848572623126725	0.021498997475046102	0.005082188488950579	0.004038427139711817	0.01681414398929443	0.0016711237962952518	-0.0009411281162785574	0.0077438492047139295	0.008248140409558485	0.0018822562325571145	0.0	0.03171616568448868	0.0071880385520233835	0.02278655884829054	-0.0018669055115509686	-0.0024931374720166834	0.008320744908125005	0.0045351473922902496	0.005442129583376028	0.004112882519766524	0.0075327167684520685	0.0	0.048341523418348	0.012059403723827506	0.004006977122837601	0.0045351473922902496	0.009455612248168509	0.0	0.0	0.012705475195252306	0.009070294784580499	0.0	-0.0006919666320146604	0.0	0.00569577829380608	0.0045351473922902496	0.0038129665591588556	0.0	3.2967981972154345e-05	0.0062999566922381	0.004865253569808654	0.0	0.0	0.0	0.0	0.0018362972273135523	0.0	0.025102038366483764	0.0045351473922902496	0.0	0.007003752134136109	0.0	0.0007554047785626176	0.002503228835179525	0.0	0.0	0.0	0.0280706592857523	0.0	0.0045351473922902496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0045351473922902496	0.0	0.0	0.0	0.022806907694759456	0.023663402368047277	0.0	0.013712682131011202	0.0	0.0	0.0045351473922902496	0.0
x5	0.00844913583218029	0.0076567813374476676	0.029036050565876288	0.029279988371728467	0	0.00699778221815737	0.027332187126567372	0.03266300768221693	0.013969307386472066	0.016258333336603883	0.04950858434039695	0.0	0.013005257511995369	0.02808883334020922	0.0	0.0136256746932516	0.010063463261697044	0.014986069339828129	0.008797619321061642	0.010139389693386118	0.0035940192760116917	0.0	0.008129166668301942	0.020582348292632273	0.0	0.01958600889028411	0.016032628861431742	0.0	0.0	0.020475663032740992	0.0045351473922902496	0.04846863740441047	0.0	0.0023082129433044498	0.013605442176870746	0.0	0.006809363196277255	0.004760851867462391	0.0	0.0045351473922902496	0.042034062508696776	0.002690995362507768	0.0	0.0	0.0071880385520233835	0.0	0.0	0.011920407344826361	0.0045351473922902496	0.0	0.0036726875711730533	0.0	0.014500647818019092	0.0	0.0033166780161154397	0.0	0.012923193232153294	0.0322874905671702	-0.0004920481975036082	0.0	0.0	0.0	0.0	0.012024552549682389	0.0	0.015603851215504068	0.0045351473922902496	0.0	0.007494596314944382	0.0	0.016989945884287497	0.009537913140278532	0.0	0.0	0.0	0.04860176177655274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0	0.0	0.0	0.013605442176870746	0.0	0.0	0.0	0.026058623801201077	0.04524209006302771	0.0	0.0019134757737183004	0.0	0.0	0.009070294784580499	0.0
x6	0.008370583445615101	0.01326832839544931	0.007319000686637213	0.005325364558139768	0.011792184416486924	0	0.01726632491371932	0.017626718223133355	0.0028670099055340577	0.0035940192760116917	0.029387117111466913	0.0	0.017233703102382782	0.006710562393430056	0.006802721088435375	0.0009489364672296702	0.0026087814938234467	4.822846594742448e-05	0.014772438836953389	0.0045351473922902496	0.02114433815606892	0.005177228817574724	0.00753271676845207	0.008129166668301942	0.0	0.013724415918127293	0.020912454470150676	0.0	0.0	0.0023622643138260244	0.012664314060592189	0.03311234274475985	0.007154678859127233	0.01305066450404726	0.01451776001639289	0.0	0.015172457252662816	0.008818523101159312	0.0	0.0	0.023188867473432965	0.0015375956318954916	0.002294695989856191	0.0	0.010782057828035076	0.0	0.0	-0.00036650806842150743	0.0	0.0	0.0	0.0	0.0	0.0	0.012949586628219914	0.0	0.03184070880212481	0.04271591013230306	0.0	0.0	0.0	0.0	0.0	0.009248078145351108	0.0	7.983591534252152e-05	0.0045351473922902496	0.0	0.020755264053389823	0.0	0.002266547063161807	0.022547677391380017	0.0	0.0	0.0	0.04683871725721209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013605442176870746	0.0	0.0	0.0	0.033804568284728026	0.021266722567961114	0.0	0.003580289645122968	0.0	0.0	0.0045351473922902496	0.0
x7	0.014871082407218421	0.010747279377042233	0.027324287522421713	0.004772491002316833	0.030582106139998063	0.003413285101510595	0	0.02190831311413318	0.01420976428346605	0.0035940192760116917	0.04088743675361675	0.0	0.0158439617377435	0.01773528124522927	0.0045351473922902496	0.01836947067997853	0.008994853161846507	0.012321127383314472	0.013927695713944796	0.010300613135574042	0.006021205960572685	0.002427186684560993	0.0	0.009070294784580499	0.0	0.02091245447015068	0.017914885093988857	0.0	0.0	0.01879511777924932	0.0045351473922902496	0.03760185362031725	0.0	0.01758581189633751	0.009070294784580499	0.0	0.006905618036378972	0.005105530083891076	0.0	0.0045351473922902496	0.03737593544745421	0.007044536649351605	0.0	0.0045351473922902496	0.0071880385520233835	-0.0009411281162785574	0.0	0.020237483781236985	0.0	0.0	0.0015155793739690343	0.0	0.004659700027005199	0.0	0.011582637600403057	0.0	0.037156421936694	0.026613603470990895	0.01088645953038134	0.0	0.0	0.0	0.0	0.011646168843345434	0.0	0.005717820660817227	0.0045351473922902496	0.0	0.0006443322859993721	0.0	0.00357491860868702	0.005943893864266837	0.0	0.0	0.0	0.04681836740645074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0	0.0	0.0	0.009070294784580499	0.0	0.0	0.0	0.01887058524917769	0.04263058598845607	0.0	0.0017494767069756684	0.0	0.0	0.009070294784580499	0.0
x8	0.012392088788378332	-0.0020844674972919567	0.019739303468121475	0.021323251775797053	0.006326607736496319	0.016228681785688568	0.007932606270950361	0	0.02058606300248827	0.012664314060592189	0.04548243173048927	0.0	0.010284912058851684	0.02386706563842528	0.0045351473922902496	0.007630651651362875	0.007851151797001726	0.014730444295834479	0.00519388044114756	0.019190977385204092	0.016762624541448435	0.0	0.0	0.012319635844163507	0.0	0.015991989614272416	0.023565345629883813	0.0	0.0	0.009974151819197134	0.0045351473922902496	0.060150057373868124	0.0	0.0035940192760116917	0.009070294784580499	0.0	0.01593046370466414	0.00929599925975264	0.0	0.0045351473922902496	0.030309721037008148	0.0028167754743936846	0.0	0.0	-0.0009411281162785574	0.0	0.0	0.01738571466373036	0.0045351473922902496	0.0	-0.00021997447964144042	0.0	0.004676278690038343	0.0045351473922902496	0.008365252109973954	0.0	0.014727585851152138	0.021866103890229308	0.013328218253852612	0.0	0.0	0.0	0.0	0.011654669010252272	0.0	0.006546483795529628	0.0045351473922902496	0.0	0.01549265522799662	0.0	0.011135325479602696	0.0023498745882551456	0.0	0.0	0.0	0.0429464289688388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.018140589569160998	0.0	0.0	0.0	0.023405732641467943	0.04835863318044607	0.0	-0.0006958585173023172	0.0	0.0	0.0045351473922902496	0.0
x9	0.016721383839662363	0.01942140376498969	0.02112740085851853	0.03533197927853233	0.013170149444199492	0.01716751068344121	0.018478830979525903	0.016896722543116655	0	0.0035940192760116917	0.026961281478785397	0.0	0.014187320037810341	0.004575786639449575	0.006802721088435375	0.018998103937448368	0.0	0.006805790813280677	0.015261684005330371	0.013851980326531317	0.037039686472308334	0.0019845972391372853	0.017718324696637276	0.008129166668301942	0.0	0.011456842221982164	0.019030198237593565	0.0029975693761618185	0.0	0.01789837133878323	0.013990759640458757	0.040327213386453384	0.0031315235104877395	0.008341332084430868	0.00715254951002003	0.0045351473922902496	0.0026012499307900222	0.015914402958177375	-0.0003853174635880101	0.0	0.024875548670745894	-0.0032428707492082047	0.0022197890133246385	0.0	0.010396740364447064	0.0	0.0	9.544159839071531e-05	0.0045351473922902496	0.0	0.0	0.0	0.00031547206422854893	0.0045351473922902496	0.012662143179390685	0.0	0.036216243205999206	0.01606442062768895	0.0032087018124236817	0.0	0.0	0.0	0.0	0.008231614134114737	0.0	0.010813922586414103	0.0	0.0	0.026554542433252205	0.0	0.012478590722876255	0.017583294139092494	0.0	0.0	0.0	0.0414752114993686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013605442176870746	0.0	0.0	0.0	0.034049513835099146	0.034408512787146635	0.0	-0.0033569278761756446	0.0	0.0	0.0	0.0
x10	0.01195711314645847	0.030734458873976946	0.03566051806089588	0.020773405414662018	0.020004046630613358	0.009648943616725946	0.039093487528751546	0.02994635406729686	0.023623084246631048	0	0.04346570370936923	0.0	0.01922219853293296	0.037037206409442094	0.013990759640458757	0.0007329572485169804	0.0070612612961736786	0.01908764272024853	0.006895015736384721	0.01640941160894975	0.02796864384972566	0.012583708237757093	0.020411855103529733	0.009666744684430371	-0.0009411281162785574	0.016377307077860427	0.015091500745153183	0.0	0.0	0.03206370887591047	0.011723185944313635	0.029391719301749917	0.002726894423827103	0.00474017869080767	0.018769004720418064	0.0045351473922902496	0.015229110985333348	0.016814891827296608	0.005265143072306944	0.009070294784580499	0.028929419056552205	0.012918495261103089	0.0021276303183193194	0.0045351473922902496	0.014376077104046769	0.0035940192760116917	0.0	0.004116547662062319	0.0045351473922902496	0.0	0.00019656039735158537	0.0	0.00631893376373457	0.0	0.0043724049536516	0.0	0.022534217387601196	0.027214149907165478	0.009482427294419732	0.0	0.0	0.0	0.0	0.013056218967653046	0.0	0.02352830420527574	0.0045351473922902496	0.0	0.02029372110204667	0.0	0.0107440302538799	0.017945470780533424	0.0	0.0	0.0	0.049994788137147014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.0	0.0	0.0	0.009070294784580499	0.0	0.0	0.0	0.04173134482011134	0.03229918927276311	0.0	0.003638427468169285	0.0	0.0	0.0045351473922902496	0.0
