TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.00010611972836610656	0.02166388393032538	0.023363177179494925	0.023864017249744372	0.03935063520546909	0.047671770304287354	0.06560767223211464	0.06540163510008805	0.019550819284457687	0.32268932245899157	0.12253846943907983	0.04847966247845602	0.027893481476319277	0.02508370041085914	0.0058526156404072206	0.012565943101535687	0.0185149060792938
1	0.22889506102372406	0	0.013316970309380931	0.011596114642379564	0.01639831019484208	0.016447381538819795	0.022609612541876437	0.027558847908287318	0.03552936797841762	0.015142137812056922	0.1905102345797139	0.058304308699178076	0.03895048251722431	0.0135548528219314	0.002387540420912498	0.01155170563147838	0.0073060023597012694	0.016988075847816867
2	0.24641865794472226	0.01023741346654852	0	0.013993292688290714	0.01751109289058864	0.023394291475107867	0.01947107455936839	0.0357425310613718	0.04092295998314692	0.006138069543075731	0.1971735228205153	0.06061148734240608	0.02577493506286292	0.020361316219657376	0.009162996357471314	0.008037346053368392	0.006530590228265673	0.015672682945292702
3	0.2063771072902079	0.005012791708925351	0.012853337779730769	0	0.030183831182115643	0.026420151172223346	0.014370302131834288	0.048006394501914955	0.05058267041356488	0.008936222105656576	0.18739545074116556	0.07180756529968402	0.03140106294007415	0.012855718501759789	0.005523296147872476	0.0192401701671919	0.011368216571881248	0.01796126787199432
4	0.22241853468834194	0.012753761986733761	0.005271630137729635	0.013997959246930806	0	0.025133194191183903	0.021574892042330363	0.05093171083131474	0.05246145318694908	0.014082092451104429	0.17355925927174748	0.05808186468278354	0.0344548383190015	0.029200348184408087	0.002142717898545584	0.008571039259626344	0.0026157663008625045	0.013175880594519856
5	0.21240050282828107	0.01417669487574515	0.005647395079790323	0.018403627253469525	0.015747408520439436	0	0.03392622277140518	0.05578261658507996	0.05910984292638741	0.025292338993586436	0.16980787378316584	0.05346992011692664	0.0241852598588214	0.013205103637554725	0.007035146116101134	0.008607500944067257	0.006976971017749386	0.007692703644027011
6	0.1973856844698432	0.018796221106370782	0.008132933523100514	0.00939609489240185	0.018262731430957278	0.018856869134179503	0	0.07388070417613586	0.06697446432619236	0.02434824640900013	0.17513401986608643	0.05999899844353242	0.036473709935148514	0.01106205148330994	0.009659364038350738	0.009890026709376222	0.014184823024234235	0.009524919151292222
7	0.16797354105683474	0.011753765643372294	0.01511813651235937	0.009009456847432564	0.008806075555526002	0.028576193456148875	0.032699937440385414	0	0.0492858573264899	0.02034154798069916	0.17280373539076505	0.06191604150009169	0.019421210763148403	0.02318101419405664	0.012088251213296625	0.0010984542799258486	0.00990948146460305	0.004018739702145838
8	0.13055466366107435	0.00569041356982449	0.010506980518419255	0.006709620065758219	0.012950283512924252	0.01827973763656725	0.021841390403114263	0.05663877244979599	0	0.0272676740492137	0.12922791600459807	0.065613309003092	0.023267702221300205	0.023917451807049357	0.012899855460211695	0.015468911261917464	0.0047138551323285035	0.0072472672680215
9	0.047787676253732106	0.007722730852215254	0.01181596146614208	0.007037209053152561	0.019443304280117063	0.019722630729071183	0.020514912566769045	0.026275030676802872	0.03414138079645566	0	0.06888964507732592	0.04151596710935182	0.02321994981661277	0.020079247530729562	0.010101228245153885	0.016053153043571994	0.015254451279840691	0.012050498025576062
