TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.006347576701090085	0.026238919308764125	0.035366260406018514	0.028055667234050917	0.046389542692450714	0.060637177640719575	0.04537129321088298	0.057150073265163276	0.011352910743270746	0.4693081529917053	0.1669290951895778	0.07654788207993812	0.04929384253272942	0.029101257192140982	0.02307045579608591	0.02174305845670631	0.01883374053556401
1	0.3370981563074031	0	0.013590568645756142	0.012117362082970215	0.012577603646855307	0.020047724879900912	0.021145308175972335	0.02549120246142033	0.031784030095420523	0.011241830538386208	0.3088400568653406	0.0971936207722053	0.03945177590273714	0.020743855830460314	0.0068357264382692615	0.01711596533471056	0.009182398772826403	0.01510135768553337
2	0.33288694996478607	0.010739284458059854	0	0.01832090942228015	0.01945552251300556	0.021769487804801684	0.021080293891541396	0.023842045465205696	0.03752258036413329	0.005467582465588264	0.3310763638101071	0.10103509046538273	0.032399422953005345	0.029768425307802663	0.014374027824605642	0.006443926902634448	0.006996553993813056	0.01836165943672097
3	0.2962129706711553	0.010086313371985867	0.007142538883030083	0	0.025595226831831016	0.024722259380279117	0.014910131122952901	0.031325398630376464	0.03994302536599499	0.00767959196876703	0.3153418966127519	0.10196952730239825	0.03749488312923474	0.022117911805006142	0.017273045712609923	0.019418997473291497	0.0126035378625715	0.020317804526599006
4	0.27883673742085063	0.013492909295280842	0.009199657024990569	0.01697942971845462	0	0.03192796362546911	0.02361066964516077	0.03463368669686875	0.03395148934457209	0.012247342787004326	0.28372107027597654	0.08896559574234328	0.04293946321188231	0.02857603617977782	0.007541778553918687	0.016988804205155823	0.0105500669006654	0.018230897536012244
5	0.2557069287772386	0.019796939483448038	0.007477266369845442	0.026109521136289022	0.02365073915956033	0	0.033968278381754355	0.03557210989991265	0.04774985276525473	0.017624375470045008	0.2800817089104952	0.08118368572522087	0.03853577258167556	0.01990434386042722	0.01353058726548108	0.013714724878208063	0.016583752842450568	0.013135609025046652
6	0.21759837372862564	0.018661784211860724	0.011840452989992825	0.018929695569792446	0.02611982276761697	0.027380668250368206	0	0.05737682404742071	0.04991664178132772	0.019611462961765837	0.23615841185469397	0.08916101238571374	0.05916980103864626	0.017165495357221828	0.008463893430183835	0.008856623555707318	0.018543647576967946	0.012088011927344813
7	0.17234736992511535	0.015916358365363547	0.02545858441228581	0.00810053351544351	0.015198904122183006	0.04848098406419567	0.04339292368546666	0	0.04366205250358394	0.01602581469604612	0.19913625939925525	0.07574645348697015	0.041387082189018216	0.031059475502689088	0.011398393338600618	-0.0016619124433876664	0.010573318481138958	0.012345607669983067
8	0.11214596625463721	0.006891114409628715	0.01679406700924504	0.012690078878750444	0.01626958563517316	0.026956267600182885	0.024768026987625834	0.04733324162987529	0	0.018031514849274902	0.1201391394202343	0.07716113991328574	0.04194138626916552	0.031958158723841515	0.019913359004671474	0.01772548695816775	0.005245554321409333	0.013068382592395459
9	0.037453596219882215	0.008404300006730063	0.011262126672356538	0.00785795009586909	0.020920995489104744	0.02172084647601262	0.023341845581037156	0.02808443657477702	0.020123783514170133	0	0.054165346656068855	0.05265187915583209	0.03404178651348024	0.02867252705246806	0.012255031955265068	0.01853489527222379	0.015663843022743946	0.01453750369160795
10	0.4803982679640795	0.016787120590852567	0.016582683248245602	0.019976707541981737	0.009855777049664262	0.05471333994616174	0.04997561038886454	0.046480743736907394	0.047527610300491664	0.011415652815220709	0	0.13581509927964516	0.08693102922746299	0.052386220505428314	0.022797485920303714	0.016903620217945767	0.027548108771696906	0.020258778509299923
11	0.4355082540949525	0.010082426330208467	0.012131061254789913	0.015099470284777768	0.013904458237222701	0.026848843889472875	0.03243156671475447	0.023218867991742685	0.03093651989587837	0.004548097150039054	0.3614968266045823	0	0.05085988283772576	0.02440936520944068	0.018311014433649953	0.009393103565433405	0.011314037503879723	0.013743926423436458
12	0.3428574447432464	0.010775997320998163	0.004999526339542592	0.0035975067521951316	0.008805361813439527	0.021841811225708833	0.02440881954173065	0.027083876524887657	0.03587406828809297	0.008248424094814003	0.34601389476570554	0.08269299842936226	0	0.03510675195643805	0.010918129964164296	0.0015133188772817158	0.007982154724335234	0.0066205417831693885
13	0.38381570768932816	0.012658288902003541	0.0030233285465118666	0.01586617347278069	0.013761396590437475	0.023884038246890747	0.03509594329868356	0.03173620882585359	0.03259121835752345	0.009906280900477507	0.3377225292291872	0.09943541808720016	0.034289643629102896	0	0.014353205633588398	0.014230427411327578	0.006517978343383281	0.005463175053228216
14	0.3469479407955628	0.008029795737675826	0.0067902862792407976	0.006469031639810628	0.014398815457638063	0.018838206505890274	0.018532533570786283	0.025500865717754624	0.02396457607016702	0.004489424933665083	0.3328034333515399	0.11263345553781366	0.03921542244890084	0.028593319599993852	0	0.010261489153990295	-0.0009168232157124922	0.0031930834371900843
15	0.35015828237551105	0.003961716832759076	0.009229690530221676	0.009149269623857769	0.006894917992804465	0.016540208321845367	0.016521686745569236	0.016478858625656737	0.02677418511818816	0.004965466557812135	0.34968056177973084	0.09253700278236615	0.04803055555335453	0.017846868853030735	0.008363170365110473	0	0.006661286031571898	0.007067198035666062
16	0.37627068965133237	0.010923168985147181	0.005442490622721943	0.011633044003957198	0.009993044604728094	0.013765138422979337	0.022936102162539072	0.022566764579693838	0.022731804963226052	0.004296479493285246	0.3346452452649545	0.07748407997258597	0.04595897297317028	0.026938722237118833	0.009902082025739722	0.018060271704594278	0	0.009717280365121941
17	0.3483165515094123	0.006783510630143452	0.012387488904751642	0.008131812079428547	0.013648019955898781	0.016277777635893553	0.024941614235764884	0.025565493895657057	0.033799389728570196	0.006703264401385487	0.359257448302773	0.10707653637172947	0.050706947508439335	0.027728674859190387	0.009969849876278912	0.016262134813371847	0.017043075796004042	0
