TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.014862118741505734	0.04209480584816028	0.03577917360119264	0.038700190826917454	0.06744242797672409	0.05259317110276549	0.01936892722462435	0.02686019157830395	0.006353389670792766	0.2541814169190291	0.2819738201021981	0.1657773868833471	0.08377314343044596	0.07179145996819394	0.0319061367694195	0.033052073305701764	0.039993984197217586
1	0.17325123605890408	0	0.01608952486200534	0.012360604286062248	0.010884388978697158	0.020897953885881587	0.0189067474984227	0.006658951516084237	0.011798834540069797	0.008814230559399167	0.1892970011266319	0.2087911967538234	0.09908792702321546	0.038079213478986296	0.023922785536163674	0.02323514528657672	0.019574534283299493	0.020821691549427635
2	0.18767764451251032	0.006336669375480827	0	0.020192977095450523	0.010182202714742293	0.024227280716912183	0.020399821969454314	0.004147072727513125	0.023542061623361598	0.005866147028517554	0.1885127300241378	0.19305989792563896	0.10355797025435702	0.06216419154235911	0.023579514682200684	0.005161591037266648	0.020616071552082116	0.035050196744785926
3	0.17040407811266892	0.013017282912458258	0.017087607390207493	0	0.015159834629369862	0.027776530756191117	0.017863920763422178	0.013137109291858797	0.028174451982207332	0.006749545962718891	0.15166407571585402	0.1934085095348746	0.10840575654223422	0.0556027357562424	0.03191298245531729	0.0233223331385079	0.03379198909257413	0.02661466851313223
4	0.1537762846429676	0.011287592614447187	0.018955071789804514	0.024557312089934114	0	0.028343911602569855	0.024745227569205015	0.01609282489771202	0.021307019845634424	0.009770423323557717	0.14695776595215918	0.16058435505792348	0.11496008887709311	0.05176826273635067	0.028443224672657648	0.020993665512534527	0.01806883149018349	0.0279976022889153
5	0.1169488496262768	0.024958622008137678	0.015020553153765165	0.02704506319314782	0.025447431470189606	0	0.04465444880968584	0.019259319790427627	0.032423356489218354	0.012961665648598011	0.12414116634876958	0.1659154078447107	0.11094828282796151	0.05654434135211959	0.034445701585981786	0.019704422964111883	0.030898110037792793	0.0347449598062735
6	0.10090988140534814	0.022572940579985615	0.01643505229720711	0.023926794270405657	0.03155993691592135	0.03028275988020817	0	0.01293754994068575	0.03506719066608029	0.015333648697827126	0.08636694429893349	0.15466282585777424	0.11100888541721782	0.04531730699104771	0.03781690771075404	0.01640552853414039	0.037735284017893146	0.028821805456584824
7	0.09503814974768506	0.03123611279105261	0.03650949137505361	0.01978424668507146	0.02588193754875706	0.05307430700949668	0.050624376403687235	0	0.03326523162704582	0.015591546451934292	0.06590881388551219	0.12462210665149431	0.09004832198401067	0.058478605278793755	0.04151650209344618	0.011897441612158369	0.025190592730146098	0.029020874615220318
8	0.06382110010644353	0.020375502887172717	0.024098520261093662	0.01950718740576551	0.021867021198762722	0.030315481313978432	0.04523737502628409	0.02150505393907254	0	0.016539019371935793	0.04449743137942904	0.09815472850209929	0.057712224342758675	0.05179543616490288	0.030528579754230387	0.023087577512321624	0.017051968681524386	0.02737087516476953
9	0.022657545714007774	0.012820936826480235	0.01252033124785866	0.010572145778596	0.02337687582001601	0.022076165975471896	0.031716317755415196	0.015502724881003292	2.860676269840122e-05	0	0.022193683893068594	0.04155689451344235	0.036385745793438104	0.032365813287625854	0.013228826285450329	0.02109012253583141	0.018352145598645033	0.023503987928643763
10	0.21931223690956558	0.017108003166990567	0.036044871656233636	0.03172653120284158	0.01743937337140468	0.05581386784431186	0.05764906269964078	0.02479743422182769	0.01847653909175895	0.01140979848387335	0	0.2966696342154782	0.15647010163060857	0.09311108289105373	0.040996515175407554	0.027419424974540717	0.03871319656835266	0.027775559200544215
11	0.21363595110562383	0.012056879325299984	0.02274559375701477	0.021799461897305934	0.022660263225087098	0.031349453504127454	0.025649689538395058	0.011470437396628187	0.010889517958454213	0.0030080104689644838	0.20716069891618935	0	0.1023651247450149	0.05046289435815988	0.03781914759273868	0.01906378992714316	0.020312765160237268	0.029294054522501185
12	0.15727661699162934	0.019502572565606332	0.012784700288142579	0.007289591831674415	0.0179562187176774	0.030699991977212206	0.018108362815398193	0.014541175136947275	0.017497749216760644	0.007694839808352309	0.19504704521291324	0.19759684194784888	0	0.053589178079148245	0.020216849928818326	0.009039904861716165	0.01568088389681742	0.016538539511015072
13	0.1885770791777917	0.015314810977936646	0.008090462343619008	0.01669786464139991	0.013276109399261769	0.03020182319809022	0.035580826850520435	0.020727220679324535	0.012149071512386955	0.008416835338496574	0.17646315263631093	0.16515968031778955	0.0640111659353295	0	0.022734260128983975	0.01594806920340101	0.016785908539953133	0.011176273106084406
14	0.16494506207952905	0.010653597055391187	0.007766894857115518	0.007576209691940083	0.014770546439720133	0.02733190809014091	0.027679638724153462	0.009261374841564083	0.008591916991497342	0.004397627089306501	0.1918383178385711	0.1859313850328595	0.07881485356861108	0.042089602044933935	0	0.007453890904829641	0.005235008446027374	0.011526365952849862
15	0.17661798401988957	0.0057388008939712465	0.015520045244731996	0.010057258103364808	0.008687486537291962	0.01949484225489114	0.020389760506329076	0.007516033038634589	0.01201854427687072	0.005028894721474001	0.21370976833704136	0.2091221217815494	0.10564313323978193	0.045361539266866285	0.0050166258956561875	0	0.013346400095165363	0.005354150566741138
16	0.19040180874642051	0.00971473930992887	0.013417257865530545	0.019467884307717002	0.016922522372784833	0.019750656480805713	0.016296433494458026	0.013032280916869718	0.017951055944015255	0.004684354175272994	0.19990463766553013	0.20059207933910864	0.11671305746906208	0.05201388982046709	0.02054894052473274	0.019965389481467973	0	0.009250241633447311
17	0.20708688168477177	0.00812948249429405	0.015181036078852909	0.010236210763132922	0.012916130045376483	0.024425551280944816	0.024674487090655065	0.012175914791105462	0.016015093578082232	0.004473584978189046	0.205396856459945	0.22027397279032415	0.09300769018814149	0.05167612147308384	0.022511587355320606	0.019655925061179864	0.022002491745066126	0
