TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.011123877797951036	0.035152566817451186	0.03735119176379179	0.03315538991499742	0.06136133225833036	0.05387849265577623	0.029744895429731934	0.031686699686166005	0.00548247628516985	0.4733790258836457	0.22663323912847375	0.11865771652654682	0.06079667970839928	0.05190606413594496	0.02794608114241094	0.03033216897159972	0.02310518960749303
1	0.2872955563031776	0	0.014033146203229034	0.013264383208865704	0.012021053909050687	0.017626278231923927	0.019268017891828245	0.014765511859957899	0.012951709827786163	0.009375585222823809	0.349237659581869	0.16390774851931422	0.06272176273914644	0.028660960597837317	0.007451811019164201	0.022243266502780863	0.014988865089795828	0.010248917482997548
2	0.31535587221785394	0.008921655697930688	0	0.019078267127663386	0.014827200111929496	0.01868101883456618	0.019019461207612234	0.015355141208862768	0.025379695840535486	0.00559640847444974	0.3671502703674604	0.16193352997652455	0.06436707125937725	0.04247633820163504	0.016047280002887323	0.0008079458422967632	0.020058939229097555	0.017805953990335598
3	0.27587009846981525	0.012970581805286496	0.01434615320453646	0	0.023158787502397464	0.022214856908077594	0.01728285051706413	0.020822478184092226	0.030697175506418716	0.007720975387692718	0.3051951421284832	0.17230860018505534	0.06726449704253683	0.03770773657461629	0.01580696434482491	0.015479275125857433	0.029981414709705265	0.02000659080425485
4	0.23770418860588452	0.011815006659854228	0.011240171912816526	0.01953155176412452	0	0.030811417013772845	0.025448663908873893	0.023077483935595496	0.02781885391266913	0.010404057561430272	0.31390867643768505	0.14224087319549228	0.07133311719321501	0.024417538703775648	0.014907955579255413	0.01915943037463164	0.01796131395217784	0.018173271741381638
5	0.20086527585331776	0.020849186893035068	0.008478171154721489	0.023567488800114247	0.01885574877828053	0	0.040376414440423364	0.028540294681442768	0.04001860219429384	0.013716144384033253	0.2680816092885735	0.11948404235310311	0.07094207298959754	0.031831426224573786	0.0227779347040108	0.017711350220278657	0.024660530047597346	0.02100656766617572
6	0.17343523440381836	0.022638789112227536	0.01389696295741863	0.01743536942699841	0.027161571002919736	0.024113620324008853	0	0.02913185249444576	0.041809811721188556	0.01582535535522769	0.20383968358977606	0.11827204479793123	0.08985278171528246	0.029092039543609893	0.019295188599011692	0.008992023039628169	0.03151008052672554	0.017961238754884843
7	0.1498768466303974	0.02290224459520482	0.031310155938025774	0.013514918248195163	0.013724718188808818	0.04840285064994335	0.05599998560567461	0	0.03673653396420583	0.013798373074764838	0.1563991900680876	0.10666011292922209	0.06588379944507132	0.043212452672911565	0.023916510753521886	0.002383747243844396	0.016039760182100994	0.0175806566798271
8	0.10876543964834134	0.009872926943594538	0.021199970909164204	0.013557941192509575	0.01859065951634929	0.024046006395433486	0.04303793984403781	0.02884396577685527	0	0.013426887561411359	0.09909961337897294	0.08334587970076691	0.05177450989617794	0.04809927715779376	0.023609690519436153	0.0195713794661736	0.014442017698026595	0.023302812791622496
9	0.03214873837633647	0.011154092008225548	0.012030606284940727	0.009955635241562899	0.021905912295875293	0.02126304264284097	0.02744518500874445	0.022683564419675038	0.004043304639184772	0	0.043591501288009	0.04527503429008585	0.03466209840528064	0.027490429073172024	0.012734232255624882	0.021535978567722908	0.016901093334658054	0.0162572604955127
10	0.4047740049417244	0.01953255991764164	0.03091994435728625	0.03114741985497813	0.018893612584044376	0.05729453914859557	0.04667535413216158	0.03359429444119205	0.025787650524630987	0.009457322727154303	0	0.20096014367264317	0.12486700558337423	0.07484333781410119	0.029618981056698027	0.021216069906410635	0.04152186425058625	0.020949673565476633
11	0.3449819499101037	0.014240513743516025	0.019031626922881784	0.016504264201614622	0.021640834524089013	0.035588322149257376	0.032032049392876544	0.01973100810548432	0.012669072923209661	0.0004056179892425572	0.3623722764839035	0	0.06613589427996296	0.044605805905786125	0.025432887412740152	0.015809475457973888	0.008970886120578784	0.01962478626720979
12	0.2741882383411814	0.013037436607564368	0.009060248430029876	0.004332122317534518	0.014413042050989157	0.031704018480230634	0.019323272861335436	0.01943705966609887	0.017795139021150368	0.00613630699909104	0.34393531953285433	0.14576970594740352	0	0.04011314104970925	0.01634082985078657	0.004465528155829836	0.012362315936535022	0.009739969082695123
13	0.3272567195678845	0.012313232955531012	0.008877862058252145	0.017271993039084235	0.009789753808141198	0.025750856393009627	0.03087559812733881	0.024055599346384127	0.01619730856341921	0.007793501284881895	0.3350427693128956	0.1371693980228712	0.04058958388435162	0	0.0179544010692207	0.013896299756739167	0.011699503075859092	0.0068639125722254005
14	0.3125710521969793	0.01133613352704126	0.009020741679578623	0.006044339507818198	0.01209087393427484	0.018428011121645806	0.028680110879188488	0.013149301420373105	0.011093599001732464	0.0025049398525454373	0.3646785386857985	0.13883427926646738	0.058071094897086936	0.0326338856532942	0	0.01257358557578319	0.002681509179639185	0.007367315195369781
15	0.2929455385824216	0.006779138978737752	0.013659748948894443	0.006499139238220077	0.007010789433276171	0.016200953154160053	0.019802341344251514	0.010497590361027827	0.01238686528582753	0.004926979400699964	0.38085030536326964	0.1308747424037879	0.08026092149270081	0.03240418814650697	0.01030110449634517	0	0.01142642270137285	0.005331447501350073
16	0.3118442947435413	0.010508296727978894	0.012076394934228012	0.017148195656201005	0.013719170541817784	0.016721807051398904	0.022176594798059966	0.017779079525001407	0.018261195895046854	0.004288687122933141	0.35871024611557945	0.11614140392680956	0.07508748780195253	0.02999872100352077	0.01252325444238111	0.01967503686480507	0	0.008843475608294168
17	0.31271922021697485	0.006078365750278396	0.014044472323188636	0.009473412533780428	0.008250796783885767	0.014453716364938212	0.028894846541375294	0.023069761820415487	0.019055171602932117	0.0046721063307416785	0.3727447306842556	0.15729103346217216	0.07116873910943908	0.034978671048095634	0.015142189386186571	0.016208589928110948	0.022370770280600843	0
