TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.017440145892619597	0.005799510206334614	0.0030059140481184994	0.027205489852007853	0.028820653357492006	0.0390306079922187	0.08166572520332853	0.04854962101033691	0.018108213692070007	0.3664698820299172	0.16119004994698574	0.058232732526664326	0.036238523255813955	0.024579199134233076	0.027720034151894654	0.006739554917517229	0.02350478902199873
1	0.25922414350086487	0	0.004088011377734383	0.00362316622712724	0.01570604627706751	0.009739204017819816	0.014079675962589445	0.019570911528059853	0.021805743405553805	0.013586546974151884	0.23400759984063316	0.12061228869031815	0.015726858949062835	0.027225140194068922	0.007451297091279456	0.018491398670996938	0.009818256183613731	0.013667199510105976
2	0.23809191202838972	0.010989070352218838	0	0.009838529637645426	0.003956275023591883	0.0027513562777062225	0.015840094969889487	0.018799569883106833	0.018355281324003526	0.014799668606286327	0.2305694835736768	0.09666289562665709	0.02622863083366105	0.01601021632784491	0.01399920562275988	0.013540938127967892	0.010100404784903452	0.01043935337430695
3	0.25047681890964035	0.007651008621083874	0.020940272236538198	0	0.013295099413160188	0.013592543177150815	0.017774484603735236	0.029241646091505463	0.019694693137695007	0.017894970899677922	0.2358891236671772	0.08741049475075671	0.021074744260552364	0.01975896866391679	0.014036907073616526	0.014540279472496505	0.006993585569186614	0.012743527973595788
4	0.2510725116060822	0.018328305011033507	0.010455511213708853	0.012065725332853437	0	0.014888697371613104	0.016100992187095754	0.02618438911669299	0.026511466675862714	0.015177982933884105	0.22432056222916932	0.08844237201648925	0.030606369664753927	0.023318647123101027	0.012217609815181675	0.009705404057187719	0.005093302696319464	0.005088421149138763
5	0.24588209601002656	0.009050220910106434	0.008962848299605398	0.0022311006723251506	0.018042029176404604	0	0.03169026562672657	0.04598761728126065	0.0388992846806075	0.020014326580187286	0.2216640949986686	0.0755178214272883	0.03899992339636659	0.017137777158562746	0.013755993239995812	0.014192638563870591	0.0021114551990828365	0.014865277681769398
6	0.2337804238912933	0.007469824305922778	0.00790303355815079	0.008365755021366552	0.01939358294875959	0.01174126776791494	0	0.042804698586325095	0.04605806651937889	0.029549723802773778	0.194767852191759	0.07673359502176708	0.044269339784755384	0.018845102073253805	0.0201486815229267	0.009811886750952774	0.006558092385328055	0.010380705503219864
7	0.1824344718284098	0.003955383996538953	0.005309062174305709	0.010615512169338589	0.025517332998979226	0.019711963061794187	0.029495651116439325	0	0.04180548858571452	0.034942393766173106	0.18761555554249382	0.07708262249478069	0.01689539148228706	0.008382366308335078	0.02367606275881938	0.0036737485417289713	0.0009690680365254408	0.0055060232558209014
8	0.11931244643985764	0.013008619468028738	0.008974803942346723	0.005592738533502633	0.014780738536232444	0.014215934523498099	0.03420271361631527	0.047755945380058666	0	0.029771867646767876	0.14304840323181542	0.06679545168859759	0.03309762030417954	0.016461186402970854	0.017161472827193616	0.011701303329603745	0.01113122102636663	0.005375532258101008
9	0.06594694113499934	0.00449417760594008	0.00805585840379005	0.005857229866561104	0.01344033074054914	0.008656952451364268	0.024098564191139805	0.026771490373644603	0.031876159372404476	0	0.07520506391818502	0.04002154860115465	0.031008777670758016	0.011178427705956654	0.01288730860287881	0.01568269813954976	0.017471350547370847	0.0072345589440691626
