TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.0299221718311425	0.03724709607560018	0.023307504367963017	0.05514473351324007	0.06164337404106554	0.04527157115907297	0.03655047365270621	0.0261849978418779	0.009932592718561775	0.22032707763006776	0.38874837097490983	0.1720560440774946	0.06813847116272749	0.05843544251419583	0.053872797655159545	0.026350082178214957	0.03646754571250911
1	0.1699385783635037	0	0.011656344127974458	0.006138267296266612	0.021226646781294933	0.011959120917401136	0.012474306586245876	0.012458771815506853	0.011939172300853762	0.006351019231469711	0.1867250939353043	0.24943659994654405	0.11371031627505683	0.07251281540713272	0.026151120076166188	0.026313625853757915	0.014946034023329861	0.018982310405587753
2	0.16071330170209297	0.0100171155075693	0	0.017013369752459605	0.010250161116592712	0.014234799197138775	0.01266235638102913	0.010927298588266233	0.008655552379294978	0.010507065374878303	0.1669249650556002	0.25941153241900483	0.12130709634307996	0.030480916345378053	0.04377147566365574	0.023220138286053155	0.01875763775425256	0.013115412424982948
3	0.14917011137177866	0.013255997255654274	0.037817136250839045	0	0.023566547122572893	0.02098165446114502	0.013580046728060464	0.011486897742126618	0.009281588638167002	0.00996407257924284	0.16081310640731628	0.25038513246311495	0.1124940575089951	0.05475274218838591	0.0311443946419668	0.0296417953424354	0.018823327870573035	0.013395832370029562
4	0.12712934809585805	0.0416258246571061	0.021227954797054194	0.014890071914941003	0	0.030449243470327125	0.022570200296484662	0.014313041436516846	0.014513874300968992	0.014299038183707712	0.12918877289832967	0.22832708861099318	0.11129391236293672	0.05732505747763775	0.03370297909446418	0.023210937366561803	0.013443461118374429	0.018163579146660162
5	0.11653940985820552	0.005126210625036	0.022214477350411585	0.011631074842043782	0.02381158287818075	0	0.03314851187352627	0.02407866575100549	0.024135206846320086	0.014047326915754114	0.11073658164728213	0.1971979169221484	0.09875692362188836	0.044440946896567315	0.032074014332481325	0.027347184892407676	0.014014604942413205	0.020295025893127358
6	0.08533064938952405	0.024425101722275883	0.021919513730868794	0.01188146333949572	0.03481039612372883	0.034581427839255746	0	0.016068771415739914	0.0328544028375516	0.01804572336503557	0.0860179732025768	0.18496992343215732	0.08709898952235612	0.027699386544819498	0.03999139113940579	0.02511270706869604	0.023283884379288845	0.018555004413157255
7	0.07056233952456503	0.012825759676063865	0.008416686028707447	0.02405739642979235	0.03808041792358649	0.0485538095112552	0.03803541975030437	0	0.02371474895806163	0.023082752483213217	0.06207683901356632	0.16692401115702216	0.06513244597196856	0.031784506079617164	0.04050530775444328	0.023850769927131945	0.026726735589850423	0.019116805628103667
8	0.04668045451971306	0.017796664223963317	0.020498906490879012	0.02748584366856556	0.03085132199037458	0.02384414669923771	0.0470676212138003	0.03178948272971177	0	0.021155614163386863	0.04155496407197856	0.09644778793899934	0.0481440580725488	0.036684089252661325	0.020581032104715447	0.030279968091540956	0.023470480175042645	0.011907623497266446
9	0.026651763678400067	0.004566638410110273	0.014621424871157373	0.010992740499069821	0.02297118349945057	0.01862666308305778	0.02799968281030752	0.025564318141481752	0.014477382140276355	0	0.013897164176274684	0.04664524735043531	0.04325859969481093	0.025178697819976906	0.017760051013202882	0.02095576075990088	0.02655003643758551	0.014506593121706757
10	0.2369287380234981	0.01749094144570015	0.03769429011760805	0.042132438703739956	0.04067343099830076	0.058071908382113735	0.03645258141331349	0.02244089611449751	0.019148677300383422	0.013038115380104718	0	0.2977229940984207	0.15605129412746482	0.08893275730029858	0.043574563326395296	0.03795445965794137	0.02696215374218669	0.0407028699702344
11	0.2112830105624019	0.014621554186312547	0.004358988576065864	0.02230972853415304	0.028327721527639228	0.03860595117471817	0.0317276921863413	0.03206221735846478	0.022111407019900355	0.011229518976681086	0.19783434934950248	0	0.11660261149961	0.06615208547213183	0.03458744909450088	0.037280029685224564	0.01835707151704572	0.012898384954587923
12	0.1665389871328354	0.000989427342061108	0.014856496606020161	0.005752258215004734	0.027916148246459535	0.018854251060264973	0.025732699830606	0.024638761375546978	0.00949146090877987	0.0046128600542442956	0.15409472420901388	0.2215983748288844	0	0.030814100080563463	0.015553571810241282	0.006367845415391833	0.021867667105663888	0.01370973775461459
13	0.19040284204915886	0.005447889980170087	0.00946164550363396	0.01378069056541067	0.009200855575031888	0.025883121344582753	0.015344613924780778	0.008788536144183077	0.007312418965574469	0.005220174241813815	0.17495686263372834	0.23092554510133936	0.07575651664758526	0	0.02574984927472902	0.01302881333431065	0.008205426118048162	0.007220801847174623
14	0.18996726920481677	0.006150779032019726	0.008063107590033614	0.009683096688846265	0.01874070704694239	0.02234521392351664	0.023016570842020426	0.013600114952082689	0.00983898148312041	0.00454632707045054	0.18854982350393307	0.20082979129612646	0.10601388481437043	0.04349435480144171	0	0.021472847395271156	0.00528954419297623	0.01199040980723008
15	0.18930313439886565	0.0061841154210672085	0.008645086520134774	0.006280231057130562	0.014584193389992539	0.012671349438509635	0.02015919866254652	0.02001258195737097	0.012074075949478808	0.008109372910453223	0.18410649795067816	0.22564252273685978	0.11020132686984059	0.06527582894099018	0.03355426432012853	0	0.009956603294188043	0.007379352108873859
16	0.19307904928971764	0.002138846697843015	0.012855066665287181	0.004274044568593718	0.015655107620767852	0.017109517028279314	0.01862098558592378	0.012834569462293492	0.008477824739655497	0.007222439392688763	0.19923310138729233	0.2545743666012569	0.11426882342719581	0.06404044669299691	0.028390254905708	0.015742127433322674	0	0.015647399887864878
17	0.19474922031297257	0.005592021988163119	0.0013825075359427692	0.0089084920853966	0.013904649221571162	0.014972861474755505	0.00977943352133669	0.007545994973004145	0.007550491285225025	0.004659291192056365	0.18353603457771653	0.23377639798529487	0.10668999759912559	0.04704508897078253	0.022729287542233554	0.013039223733809323	0.007364630143456456	0
