	dim1	dim2	pt
E253_213	1.0539094	-6.086153	0.26508
E823_343	7.7270885	2.7743065	0.42839
E269_93	-3.9925416	-19.061773	0.11432
E468_103	-3.6826015	-17.471561	0.12688
E314_199	1.8902332	-6.1588635	0.24749
E906_411	9.830328	3.3003652	0.51382
E925_783	17.27621	9.083889	0.98116
E229_557	-13.182478	9.776601	0.69724
E263_208	-2.6667774	-11.2843895	0.25879
E864_178	-3.4031925	-13.4112625	0.22111
E958_425	11.210475	4.9226704	0.53141
E621_656	-9.923833	11.439195	0.82161
E828_63	-2.5691726	-22.460373	0.07663
E744_366	-3.2948103	3.803234	0.45729
E157_409	-2.2253196	1.8950136	0.51131
E103_19	-3.7483313	-23.749304	0.02136
E897_153	-0.9701376	-9.131915	0.1897
E835_309	0.4370755	-1.7576704	0.38568
E657_649	-15.763655	9.511362	0.81281
E881_143	0.050032057	-13.177855	0.17714
E265_203	0.6145227	-6.4981923	0.25251
E164_397	7.0012436	3.2833345	0.49623
E240_96	-3.214423	-13.848571	0.11809
E611_727	-11.01324	6.6321216	0.9108
E508_723	-8.745872	10.845992	0.90578
E643_135	-0.03820833	-12.769669	0.16709
E89_310	0.78711396	-3.3002346	0.38693
E912_39	-2.1332965	-20.603407	0.04648
E570_714	-14.562478	12.09129	0.89447
E450_318	3.5529351	0.855823	0.39698
E757_65	-4.7701626	-23.838552	0.07915
E106_661	18.779966	8.632489	0.82789
E796_694	-11.750099	11.772272	0.86935
E122_84	-3.9371088	-21.220116	0.10302
E645_607	-14.0457535	12.186809	0.76005
E448_168	-2.6657705	-13.093865	0.20854
E182_200	-0.11314486	-7.5417223	0.24874
E682_336	-3.7805061	4.1045103	0.4196
E783_370	-2.842242	2.366717	0.46231
E139_659	17.217846	7.379132	0.82538
E731_48	-5.21794	-22.110678	0.05779
E140_86	-2.2356758	-19.952147	0.10553
E860_104	-3.2213104	-19.374834	0.12814
E40_37	-4.3866935	-20.246504	0.04397
E873_337	3.438838	2.7321818	0.42085
E410_570	19.574434	5.875127	0.71357
E615_56	-2.9681556	-22.071688	0.06784
