,0,1,2,3,4,5,6
0,1.2054563,0.20634367,0.022773664,0.018568678,0.04965155,0.003958167,0.3791791
1,1.3692398,0.21301894,0.013375222,0.011289804,0.056892183,0.0051426818,0.49814636
2,1.1454017,0.13093087,0.013956618,0.00825823,0.009070186,0.030290734,0.3671303
3,1.2736768,0.24485913,0.022221345,0.016178349,0.013629869,0.01400701,0.47120115
4,1.1009445,0.23946537,0.022315005,0.011556658,0.018023131,0.061700176,0.49183622
5,1.2389184,0.20408712,0.028003927,0.001176874,0.0022727868,0.07873979,0.63435614
6,1.3431444,0.3177855,0.0045910054,0.0060434393,0.0064865532,0.016238132,0.60485387
7,1.1867732,0.46911782,0.0009329859,0.0028111131,0.0014930365,0.012670239,0.72683734
8,1.6185596,0.45518202,0.007742951,0.01650726,0.002296485,0.026446184,0.67994356
9,1.3352859,0.55343497,0.002296036,0.009877425,0.0036334363,0.004316251,0.81931376
10,1.6192641,0.52093095,0.009229828,0.024059547,0.01120608,0.0027000753,0.7359572
11,1.2600945,0.50379145,0.008721944,0.012432556,0.004059394,0.089580916,1.128541
12,1.158874,0.5806046,0.0020625992,0.020366013,0.0406882,0.027733428,1.1959416
13,1.5462443,0.64227057,0.0029601092,0.019787904,0.022603238,0.02459474,1.0684716
14,2.0963013,0.53613895,0.0018262276,0.01692172,0.009620738,0.01570027,1.1562102
15,1.1051855,0.8843633,0.03190022,0.019858724,0.018410372,0.016031338,1.2875669
16,1.3143933,0.79956174,0.0010673504,0.058333624,0.00039654697,0.001784218,1.3047955
17,1.858538,0.8221224,0.0002788328,0.013719725,0.005630568,0.05431887,1.2248254
18,2.4392152,0.36165696,0.034732014,0.00042399857,0.007922529,0.047170464,1.2819595
19,1.7746923,1.1199286,0.014059035,0.023166776,0.0005246867,0.0043626637,1.0375464
20,1.5870036,0.99307054,0.03104057,0.009064984,0.0021260974,0.08982431,1.2826542
21,2.403525,0.54383266,0.004471725,0.012595469,0.01570023,0.02123511,1.7483597
22,2.6727808,0.50288314,0.20405045,0.001369438,0.0015710432,0.015910883,2.1208339
23,1.5738565,0.92138475,0.0056651654,0.0005439387,0.0421645,0.0064781425,1.5518566
24,1.5623045,0.92337763,0.0050848844,0.0004538853,0.0066167777,0.01964787,1.5574963
25,1.2951087,1.2978232,0.013679076,0.07753764,0.006855509,0.007544825,1.2461613
26,2.1223679,0.85060185,0.015973644,0.005174624,0.008004938,0.018126534,1.410111
27,1.7916373,0.7955043,0.0028545177,0.08645607,0.00019955376,0.06266627,1.6725746
28,1.8883256,0.670781,0.00011272697,0.0049439934,0.02206987,0.026248917,1.714432
29,1.8589991,0.71189046,0.029687967,0.02021664,0.027013306,0.037368458,1.7057788
30,2.328435,0.74467874,0.03892017,0.027011596,0.032339144,0.013529358,1.6124004
31,2.4040413,0.82354903,0.0064299353,0.021715773,0.025496064,0.0012653078,2.443167
32,2.409637,0.91998106,0.004375996,0.017396739,0.06414886,0.00015778522,1.6442326
33,2.1960266,0.8528285,0.0022540842,0.062333472,0.0081086885,0.013782919,2.445333
34,2.0144143,0.91810286,0.04770171,0.027999604,0.016885977,0.002163024,1.6664845
35,1.9948941,0.93311924,0.008954236,0.0069835344,0.0044444785,0.042762566,1.5925897
36,1.5603174,0.8254518,0.05463096,0.03825277,0.00949937,0.007563193,1.8810271
37,2.0895107,1.0565591,0.0042916643,0.035615653,0.09364519,0.06588773,2.069173
38,1.624898,1.0004274,0.043128747,0.008171681,0.0046236985,0.00096360646,2.341696
39,1.9060683,1.2011276,0.046240445,0.07147423,0.00601686,0.09741752,2.7158573
40,2.040786,1.1817372,0.20226257,0.006795691,0.008036952,0.0144202225,2.4914343
41,2.1892407,1.0852132,0.009985527,0.009605012,0.002478066,0.011656833,2.3404672
42,1.7462158,1.2423257,0.00030926705,0.02015714,0.019580131,0.0037776504,2.9439375
43,2.0334105,1.1474305,0.0014508705,0.014543898,0.006245208,0.0048799077,1.7808435
44,2.0563707,1.1417999,0.06775736,0.0008299385,0.06822633,0.009753076,1.717942
45,1.5055132,1.124193,0.0012587842,0.0021584895,0.0018731288,0.0016445735,2.1950977
46,1.2706656,1.3515246,0.004318225,0.006827289,0.0026353966,0.025041902,1.8367925
47,2.2850354,1.2157601,0.08289405,0.02331463,0.03497048,0.032999597,2.124204
48,2.5097308,1.5720099,0.17377254,0.016874602,0.016189497,0.0067080557,2.4777143
49,1.4927391,1.3773632,0.05096741,0.015177109,0.024838436,0.01354037,2.6914642
50,2.4032028,1.6678247,0.056217015,0.008242044,0.024046093,0.016223986,2.574882
51,2.3637156,1.2977232,0.0014685598,0.006590018,0.0006427591,0.00027486897,1.9275552
52,1.9870882,1.4137148,0.024115015,0.0014154173,0.01383329,0.022116968,2.3278754
53,2.070836,1.2440863,0.006541224,0.012039393,0.0046152705,0.0152402315,1.7275774
54,1.8337128,1.3479099,0.0027503918,0.008417836,0.040740207,0.0025109693,1.4500929
55,2.200879,1.8000752,0.03793571,0.0043930374,0.019564454,0.0032201507,2.6028914
56,2.0716846,1.7814658,0.279519,0.0021193319,0.055148922,0.012762877,2.4607406
57,2.2837446,1.7486279,0.018710094,0.0017555371,0.002827045,0.05778121,2.457385
58,1.3825184,1.626599,0.0019278679,0.02914769,0.01171252,0.04045135,1.8897669
59,1.9114366,1.298692,0.03397979,0.00072799926,0.0073928265,0.015562087,1.8255557
60,1.9798614,1.7322346,0.064697444,0.05841098,0.032139268,0.008148412,2.4540596
61,1.601869,1.5052481,0.0041238954,0.0044842004,0.004466592,0.058088135,1.6235921
62,1.9621586,1.4251577,0.008653817,0.0011008254,0.01814097,0.00560115,1.3188094
63,1.7528121,1.8371508,0.29203913,0.0016081008,0.02701147,0.0006899393,2.5842154
64,1.7305434,1.3208972,0.013248255,0.008894318,0.031000221,0.020107774,1.8881047
65,2.0971496,1.508964,0.01763694,0.03485073,0.0028868497,0.0047134347,2.1413164
66,2.0434883,1.3495939,0.0043403045,0.03014736,0.07050502,0.026392233,1.8814259
67,1.8424597,1.6179117,0.0018619262,0.0061882883,0.026015805,0.00017613127,2.2669806
68,2.3024368,2.0942101,0.053804245,0.0062040063,0.009832148,0.016275607,2.3632805
69,1.7010813,1.4532803,0.09057059,0.010536969,0.026940357,0.0020405392,1.667896
70,2.4966984,1.9159148,0.16077349,0.0031823686,0.04105411,0.00543276,2.3535104
71,1.5695673,1.9191582,0.03207481,0.0032622842,0.01217605,0.0038192808,1.7086861
72,1.7491337,1.7763486,0.10731455,0.077684075,0.0023385345,0.011843622,2.4094214
73,1.960014,1.4778525,0.015370776,0.01150053,0.014691915,0.0028474785,2.118589
74,1.9399631,1.5199414,0.0014042385,0.005300777,0.06908771,0.00203897,2.1306388
75,2.3408449,2.0514116,0.013857396,0.0030734073,0.0042899204,0.010784383,1.2968384
76,1.2995691,2.2135203,0.008655847,0.03639924,0.0016679283,0.07512237,1.6362888
77,1.6939943,1.5299612,0.13840358,0.024482474,0.0035995638,0.019947981,2.1014237
78,1.8200618,2.1735847,0.030945627,0.0059190565,0.028367061,0.00519194,2.2164779
79,2.0277114,1.8755352,0.022116886,0.0035652108,0.0003551775,0.0007592887,1.4202454
80,1.7445858,1.4605377,0.010842007,0.103417434,0.013089196,0.0090003945,1.65329
81,1.6626091,1.5438445,0.02081227,0.023473242,0.013672702,0.0041251983,1.940801
82,1.8028779,1.932947,0.0006605514,0.000114426904,0.018074492,0.010248806,2.3238702
