1.0922209 0.29266798 0.009938015 0.004068356 0.015576028 0.01614535 0.007242482
1.2193851 0.43866044 0.06318692 0.0031099492 0.0015048614 0.005075874 0.0047370163
1.2079453 0.14670986 0.0032806194 0.0037047954 0.003977346 0.012501803 0.01
1.3065838 0.21605702 0.0055114157 0.0033569622 0.0033423568 0.008712826 0.013237701
1.2472403 0.57242167 0.00912183 0.0042186533 0.004790552 0.0056873746 0.0053027305
1.4416962 0.46279415 0.00010322709 0.0011613925 0.0064506475 0.01981657 4.214983e-05
1.4670696 0.6926786 0.06250805 0.0065971767 0.012779769 0.030343702 0.0047475155
1.6482807 0.5540764 0.0006829319 0.0127896 0.002014646 0.0028947438 0.022564908
1.5432603 0.8227806 0.0066573336 0.012846424 0.006410206 0.007329024 0.0009735317
1.4598538 0.9529593 0.02399383 0.007417146 0.020268433 0.016613493 0.00081679923
1.6134474 0.8960247 0.020055486 0.0039700023 0.05473167 0.005362796 0.014812766
1.8493775 0.72113955 0.036325034 0.0030810828 0.011470888 0.041237004 0.0029256213
1.2753583 1.2556702 0.0018397954 0.00038365938 0.093141034 0.096886985 0.04621988
1.8043934 0.7970082 0.006075855 0.0056457496 0.014141871 0.0061747935 0.013191695
1.9362767 0.8423951 0.0031444866 0.026873741 0.0053294967 0.02804766 0.018591724
1.9840018 0.8591852 0.025558462 0.01650335 0.0004237976 0.0115619665 0.002623936
1.7404646 1.044524 0.055261653 0.015519445 0.0021752028 0.0034748206 0.014207626
1.757617 1.0211213 0.009202887 0.0039673573 0.013003889 0.0011058408 0.0035046972
2.1004617 0.8845969 0.017428793 0.0016688466 0.042955376 0.04228824 0.0027941787
2.6717753 1.5820205 0.022222133 0.021315517 0.03762359 0.04175181 0.0076998593
2.0041797 1.0263937 0.006474245 0.01564679 0.017858993 0.014246027 0.03793085
1.7749703 1.2425165 0.011860771 0.0006791932 0.09078968 0.002660393 0.018501488
2.5117404 1.3869764 0.006511212 0.015477157 0.0025566148 0.0054748305 0.019343404
2.0543528 1.0611436 0.00013165631 0.026025567 0.001917753 0.0003251042 0.0003792137
2.1989257 1.0758983 0.033450082 0.00097255246 0.04412954 0.0025656726 0.0050658565
2.710998 1.8213733 0.09878206 0.0060750665 0.004329533 0.0012822722 0.00054185913
2.1080818 1.169178 0.003978482 0.020314155 0.00785116 0.0037098702 0.0086481245
1.7642312 1.3181667 0.009331401 0.0023630885 0.029717753 0.012980061 0.00973965
2.4592214 1.246067 0.0004404919 0.02592103 0.018352656 0.002020456 0.0002744061
