TE	0	1	2	3	4	5	6	7	8	9
0	0	0.009343590286810059	0.05007902843747988	0.04792214262881544	0.050635083138010975	0.03809121469394266	0.08515755826119298	0.0860316386114252	0.020546323675047804	0.01165159992231561
1	0.012534614336794874	0	0.04321239088498989	0.0493586249294642	0.015157728351321332	0.00858789458116171	0.05119704706183714	0.028850718697072786	0.021695604693745308	0.01707010285448301
2	0.016996705959726296	0.03498858128628984	0	0.05222143715882897	0.038716642341620616	0.04868548219876725	0.07583048382322656	0.07795744517769597	0.020867397932263887	0.011033487677050884
3	0.04169024418597957	0.03201790728710717	0.08482183288528836	0	0.04792819353626909	0.06558891262973907	0.0641786760657233	0.06564816294537076	0.012469351523338702	0.013993527061886826
4	0.04092974658897156	0.00684673055146553	0.07388414241573597	0.050634067782851046	0	0.10094682948849851	0.06752479050214429	0.09046716160983388	0.017640200870951556	0.004486302140528199
5	0.03380399059874846	0.0033671036050238884	0.06052672618708992	0.05032378666908743	0.09613644722939566	0	0.08666931458490532	0.10841425332282272	0.028206195892168065	0.005813718654495658
6	0.05594433957421393	0.019100995692942848	0.04177336924125815	0.03839652621700058	0.0566338123035536	0.08075241309720585	0	0.09014578917666792	0.021412693601260396	0.013248992936715488
7	0.02794950399471145	0.012871370586850603	0.05892526491094018	0.018820880045835268	0.06146548450455893	0.07589639922174696	0.08509343997465338	0	0.029012392641043598	0.02158422457328156
8	0.03081680573535339	0.014650531024805603	0.06438848146516911	0.05666673089544163	0.0565687230060134	0.07916355475598072	0.09424346682829964	0.10786765628373987	0	0.01060006524038268
9	0.03785730722128745	0.01945350481965398	0.062112669833905766	0.05367486653044695	0.02367320276142732	0.020267097846897297	0.0928579299715843	0.10108383936241797	0.012851803554972913	0
