TE	0	1	2	3	4	5	6	7	8	9
0	0	0.006089802626731859	0.037034566165833505	0.023334119618424336	0.07468501617088995	0.058233864676883976	0.08005316276150669	0.07067286449772944	0.01655716035606307	0.00703747909669863
1	0.012067509619341965	0	0.03446237028672674	0.0318459117061936	0.021320877442372037	0.01695929947658572	0.05350271264439561	0.03489628819117132	0.007856246145491803	0.009233852910716862
2	0.015219748917045499	0.023409434287434253	0	0.04158800702645611	0.05516954018270697	0.06854443932224566	0.09914733130739294	0.07810421688091035	0.007819587745985797	0.007289839306203671
3	0.02702629664044895	0.023279586244308627	0.05390338674092612	0	0.0594123644284905	0.08395690559551573	0.08040472518526111	0.0880982857737205	0.00733299345859809	0.00677563820562788
4	0.0257578609915262	0.006743451693187642	0.0358655766323077	0.017184663664009954	0	0.15576845301562467	0.12031885035694763	0.08642292752301152	0.018417573532493226	0.0052368591257299455
5	0.018578249175750263	0.0063966692374017985	0.028103391877182478	0.022235560028298372	0.18448665054925348	0	0.11144453017893717	0.08535285758437454	0.024221383663826576	0.007276989381334054
6	0.05385852834424355	0.017247753318184556	0.028442229089718725	0.02499909736459978	0.11537690626407804	0.10340538582085859	0	0.15098877016433596	0.016642543372238756	0.004641726123340923
7	0.017713378310640616	0.011267299690938322	0.039467018094199675	0.010406153729050004	0.09228336442966671	0.10698965141988395	0.12943742369334096	0	0.021408098854579588	0.015944369019591738
8	0.021946334414433975	0.016256104860894665	0.03812755686884097	0.03035842411442624	0.08491747114077185	0.11458548246447929	0.1268293743204412	0.10871884878600042	0	0.009355745063800826
9	0.027510876159727426	0.018184684783716695	0.03775790493609544	0.030723946897227152	0.041678853900412365	0.04008793854015609	0.09871833088123624	0.06461805848415057	0.013520129669666262	0
