TE	0	1	2	3	4	5	6	7	8	9
0	0	0.00780232855736153	0.07448349930316371	0.07127429480124363	0.03992335075212352	0.01759092747370289	0.051577964908166345	0.04026434764799805	0.01548666978827858	0.01896529751678937
1	0.011131467917918738	0	0.05590627688588663	0.05437556168428509	0.00753433214382438	0.0065628806498538176	0.041133921897151995	0.014563162235904628	0.020877054670528472	0.020046256923873507
2	0.03189081538292679	0.036391950557301884	0	0.06462878278624773	0.025635880646411247	0.015434266490893809	0.0548190267137891	0.02441013097314902	0.02311148891220343	0.012832500462614667
3	0.06276485898021378	0.05179214433740787	0.12386973072914584	0	0.029501695059419856	0.0217146363571627	0.044747329139347584	0.027320338488418486	0.012450446478963893	0.026806404622048134
4	0.06627809629517467	0.0068544755108609886	0.11610686865006305	0.06887956711157614	0	0.031555999857852075	0.03422306583632816	0.03240855585661046	0.018679551780980123	0.0068778104533715025
5	0.05631548441503443	0.002344649239674626	0.11403694650363477	0.0943412589807059	0.04488444011289137	0	0.06237562373942112	0.03814023618899905	0.02881423193466596	0.00881876248999956
6	0.07949022960369258	0.020985776349031555	0.06355106114774502	0.06054647328198056	0.03310144771793077	0.02412713612078266	0	0.04415040075534259	0.016315077326209744	0.019140791600678095
7	0.05092384241865764	0.013538778993452426	0.1028234147164095	0.061689231411472464	0.025981428456244366	0.017973788926993216	0.057099551515278395	0	0.02848174022567467	0.032599862079004026
8	0.03659341275272061	0.016336597959002164	0.10795612254657307	0.06116759120054976	0.02466907807724748	0.017038096655750883	0.06344110787172672	0.024145572938673258	0	0.017099766794992276
9	0.03947902977620757	0.028200440425230077	0.09231588449137479	0.0619073227961691	0.011584340133148319	0.007917022023574605	0.04783482337070642	0.01996882036946469	0.00906087295085905	0
