TE	0	1	2	3	4	5	6	7	8	9
0	0	0.008756299581779715	0.05456354318883517	0.033244594973400064	0.060235513058026664	0.04497971230370809	0.08974048601594463	0.0948066976014971	0.01878739265048659	0.012487491604040585
1	0.011327153466426468	0	0.042467016264695186	0.043020144402704984	0.020685547544929003	0.013586378550633138	0.045349255152345135	0.042274716797360376	0.01519064109587219	0.015393289570215036
2	0.01666343153898567	0.03267462612848152	0	0.047077040755459904	0.05008870384347092	0.061480260951347225	0.0937256506539842	0.09757130529286948	0.01434708983148844	0.006644242892088956
3	0.03992769209848825	0.028269079069542374	0.058701943963207145	0	0.05690827310040594	0.08167706094389397	0.08978733795020197	0.09059542618987038	0.011856474573507978	0.013157250690113718
4	0.022869588405553254	0.007310953142351648	0.04387654916697255	0.03375176339611011	0	0.12997911210184962	0.10426081323030573	0.1052186055151701	0.022080247595903723	0.0046737729792752135
5	0.023882378345474336	0.004656520948607865	0.044241863893181424	0.03431699734573421	0.13539349722712815	0	0.1044100289214763	0.14637702767324712	0.0223443549185544	0.005447736712870328
6	0.057269351905315645	0.016840503452314703	0.027175304041556665	0.031996781201241706	0.08552184443569755	0.10556610774956715	0	0.13398675620112369	0.02211375079293661	0.006833752137535497
7	0.02123463361908562	0.013394052723351204	0.04554550365690523	0.01661994002166438	0.07147118415499935	0.08550991757884474	0.1063896951380136	0	0.022286642464086185	0.0190755626272902
8	0.0182654663092079	0.014576434223113851	0.051682801814339985	0.04529207478776672	0.0706039613184922	0.10161142062728179	0.12225926142102404	0.13349062327384686	0	0.011272186707729863
9	0.026984256073465003	0.01859558880972584	0.05229603942691892	0.040416193027180525	0.03164767977189629	0.02718670620112457	0.10772159043157246	0.11229065480285663	0.011548891143233736	0
