TE	0	1	2	3	4	5	6	7	8	9
0	0	0.008762910143185443	0.07427060377549345	0.060488547795992706	0.04305473520761236	0.029362622465392094	0.05709744881120547	0.05933814560377237	0.017149940448827238	0.012167148646568355
1	0.011577678658025356	0	0.05937393353767763	0.050145071859807676	0.014189064676374945	0.007900841813794262	0.04248080081917653	0.026266969165355477	0.019822916612286946	0.01447219830365486
2	0.017950297385605187	0.03362133740651474	0	0.0611765461915814	0.03381088176950753	0.029170584195305233	0.057005269473432756	0.04385217451766623	0.024007088992245434	0.01673394140762835
3	0.05942377246846027	0.0385122302828644	0.0996531882160404	0	0.034343640284095096	0.047047075518994064	0.05341333109091563	0.04127447955118709	0.012649274080152307	0.019538951953164737
4	0.05532325170034964	0.006283895808983899	0.08127544624062476	0.06165766557987115	0	0.060723731233691285	0.04781348507369108	0.052595985244142184	0.014427127791109948	0.005862322043566037
5	0.053013376207565056	0.0023934096237391584	0.09050065290540288	0.06247991931085856	0.08885695530965429	0	0.07725396763212851	0.06721629553442046	0.029054558480137715	0.007712215537400354
6	0.07399505131106181	0.021999542926329742	0.045827077142229486	0.044501256914352666	0.04800666199515604	0.04618914809616702	0	0.05180829729042102	0.013899794656953004	0.013868493721812616
7	0.040536381270641894	0.015748940658041697	0.07553899967095526	0.041785850905508765	0.046939993569982935	0.044396046666280754	0.08628712763279743	0	0.02662382685391977	0.02446624322632945
8	0.041776885972329494	0.015319712115069576	0.08451721946099523	0.04833306143049532	0.04952689389209362	0.043785589462587864	0.0654882146509668	0.0608969648616732	0	0.013586897883835894
9	0.04467697589538	0.02272351924672388	0.08606985866341187	0.04483156104477833	0.023338360127194823	0.01356145702563353	0.06209942139382678	0.05067928191452466	0.009367130661381808	0
