TE	0	1	2	3	4	5	6	7	8	9
0	0	0.010530414896221287	0.03310616944746654	0.04683933177107494	0.06037442961824613	0.07713577454760107	0.09696205616891035	0.09288022813395892	0.02778070072205627	0.015826778331115655
1	0.013977673073936448	0	0.03335471168174061	0.052800497852386656	0.02121604640260098	0.01951919544050124	0.04258489691063562	0.038741347444545444	0.02314210161273669	0.0197280266272664
2	0.01642425975233188	0.014824017258827227	0	0.04819954091725277	0.07755804881114078	0.0896316454143046	0.09057338542959502	0.055669733487009376	0.018567615796143615	0.022123254874936587
3	0.023315348720351074	0.01718825037199718	0.028703901701093708	0	0.06765760150441867	0.07353296007452903	0.08225510834617138	0.06879890492922211	0.013721451234703887	0.016691608862603294
4	0.020916191317210207	0.0066180543380209185	0.03316471468902636	0.02880360397439462	0	0.1999940751920891	0.10663177038564886	0.11131890957662587	0.007852643000439117	0.0030471153534870846
5	0.02661221707991882	0.006315939778312022	0.02540534173144941	0.03687232118827909	0.18134160734980787	0	0.13175459716346463	0.11958946405042666	0.028941405263739763	0.008615815322791718
6	0.017037309197232828	0.022866699397143402	0.03599293333509796	0.026191325776749347	0.0902857882124197	0.14085834829807092	0	0.15681775273804302	0.015614604352347527	0.009844273872429962
7	0.02669762393100688	0.011658200509965067	0.04120106859195114	0.02637218808930306	0.11914936190368214	0.1471491190133226	0.16935626897867218	0	0.018662155672978242	0.003397657913247773
8	0.024330850494229835	0.009689105052130623	0.029793150190670185	0.04288461486260935	0.10631714361711307	0.12858394352725516	0.1295535066317705	0.11145101703812606	0	0.019424984075276288
9	0.01889417084610264	0.01598791537328929	0.0354705946721877	0.05295390092780541	0.06728664909079438	0.0635063487189711	0.1138834426591231	0.10891576862555483	0.02046504973969478	0
