TE	0	1	2	3	4	5	6	7	8	9
0	0	0.008748677352107933	0.059249935596375404	0.05374834057719786	0.053618548490426604	0.043691940436205445	0.07755926444871984	0.08733575669336756	0.03555155895689943	0.022241027245493705
1	0.015453366206633075	0	0.05502832053956641	0.04947807233954515	0.01509702980344783	0.013116751001121396	0.0411351882525639	0.03691434684996079	0.02948177940524871	0.024499125406527947
2	0.02597352524001098	0.016396955971107782	0	0.06364224035371734	0.061880025816072194	0.05633946126251741	0.05930267244552525	0.05968675029993908	0.03181729786456426	0.028524569721813404
3	0.058450465291244626	0.032048949688080676	0.06714834182007967	0	0.06366354696226502	0.058867454004781175	0.06602576114948536	0.07593299407250191	0.025809921726146007	0.02112279073921537
4	0.03456605520628137	0.00565638758217821	0.053003188637946154	0.08197353259962664	0	0.08424798655264418	0.0841096449127727	0.08403623211129659	0.007644597217516169	0.004359456332798777
5	0.03427640550421188	0.004105913154953143	0.06778665059274079	0.07761215467507115	0.12176235899306907	0	0.09725857070245246	0.06861373920551042	0.023126651777673143	0.006137689672832918
6	0.054756031911363086	0.01454007585273698	0.05212947206013386	0.050838357069731756	0.06878042461100041	0.06496894392917718	0	0.09842481928777136	0.021105973057281353	0.009456476719116954
7	0.04743450308674118	0.008389210485293787	0.07794138992108594	0.06270489250645235	0.0752917151035266	0.05076761063803452	0.09293426387250907	0	0.0201622765223516	0.011994541435857
8	0.032709544743017904	0.015775238064112948	0.07756423396017462	0.06900653121652356	0.06936762772635052	0.055637780050905965	0.09797780278948744	0.09231329747505596	0	0.019357870733204552
9	0.04187912839233313	0.023408222066757425	0.07049254337811639	0.0537961232544924	0.036804213158601995	0.03705297907337549	0.10589308050958046	0.08622040449813861	0.022107516185490287	0
