TE	0	1	2	3	4	5	6	7	8	9
0	0	0.005915246922940472	0.041806706486001995	0.062465223786748125	0.04792735557642478	0.055489821099003196	0.10653488990836397	0.10089259258307413	0.027697968742640817	0.017843625936217796
1	0.013353877532642751	0	0.04567231490426772	0.0603218057570454	0.013215737297268262	0.014851441141927449	0.040990340611099796	0.03932850050628635	0.021108330450780675	0.023143563450463065
2	0.016152658612193626	0.01277127218428661	0	0.057434730642166185	0.07448873254286238	0.08451968474027761	0.09686722369270723	0.08617979378153898	0.019733549859923653	0.02493169037987199
3	0.045887287170581194	0.02807408418917418	0.048097372215119595	0	0.08561476108261212	0.07238598564798691	0.09099810516123813	0.09014017522002093	0.017688370467722047	0.02016883992759411
4	0.0231056893849622	0.00591058754458055	0.04396902159047426	0.05526153345725434	0	0.12496338800845169	0.11444288145364219	0.11419980583752762	0.008653017555386814	0.0044944788959914005
5	0.03132299429523044	0.005537057702186126	0.04511343477425332	0.05095077159523844	0.1373524202959118	0	0.13723777853644983	0.11715008337018472	0.024898995287018673	0.004879058465204087
6	0.03174258712386474	0.016898104548502733	0.044115877060293525	0.04215150774473516	0.07421824294564824	0.09416502740608057	0	0.1433988740519399	0.019115185009781863	0.012030290182189568
7	0.034616874112279886	0.012097543301645525	0.05393525547208862	0.03581597153481205	0.09739324171676077	0.08923875721139393	0.13265992069509944	0	0.017143703334033953	0.008989111040754316
8	0.02676311382335691	0.013677608807341082	0.05600843992724032	0.05927269056407397	0.08988115553291476	0.08110805664758451	0.148843777849804	0.13419643138391577	0	0.020923998765071585
9	0.025215920057362264	0.01640138991747884	0.053762008041621574	0.055534204420201384	0.04721402438177853	0.04607957268315557	0.12047758997168619	0.1308797795400348	0.02414548387594647	0
