TE	0	1	2	3	4	5	6	7	8	9
0	0	0.0043934935202900776	0.09401671866584836	0.07784410233746208	0.02248735662854833	0.02775328400446874	0.03043840204519238	0.04390478508809415	0.045774747934361024	0.0366949635895075
1	0.015315816471042062	0	0.07769428105902836	0.06278362807089413	0.006404263975283421	0.015450454199303548	0.02907063271148317	0.032720482551069824	0.041206215576267365	0.03963027373768866
2	0.04399559638644868	0.023759901017317796	0	0.08312212915162659	0.024293550224544908	0.03391907262892344	0.01767662356869169	0.040233924844893264	0.043165677310687246	0.03737861641636255
3	0.07330403231347685	0.04082977483348571	0.11010309323087965	0	0.03144940750568197	0.025974424079344038	0.026497169341984046	0.030209377796550002	0.03750646004495009	0.04323511852251717
4	0.05359086122382122	0.005045066097450448	0.1321298759096095	0.1336145807051926	0	0.04703021184343467	0.03400410038500743	0.03624141000767026	0.011667975415877437	0.00285880687107781
5	0.06494179730845567	0.003465253860977433	0.12016025995138317	0.12641539065931104	0.049672876897358206	0	0.031514858745024604	0.02884871274314213	0.023758520103371213	0.0042855104174239645
6	0.07449145476364144	0.008933931206215027	0.09754803782777145	0.09117277137520209	0.03340808445320076	0.03283935334945428	0	0.06427101151598325	0.03112758116075643	0.021540085049076483
7	0.06400070744659205	0.008191369630202255	0.10677923801270094	0.09484660530226943	0.032060582903275875	0.011987520370475869	0.033706341318046465	0	0.0357648404493496	0.024289870882586495
8	0.0519922134053025	0.011880211778331908	0.11664053773702301	0.09965001350823895	0.029001205958851414	0.024928130334159672	0.0359177954359679	0.04202643379559576	0	0.026446229680994117
9	0.055299030272786404	0.022348386154604747	0.08964999706847722	0.08138456099369004	0.012066308314060543	0.025144293637396033	0.042468687206339645	0.0338065313371776	0.030623416811114308	0
