,0,1,2,3,4,5,6,7,8
0,1.0909837,0.11409111,0.0070750345,0.009239758,0.02156951,0.006375617,0.024000213,0.01,0.025993148
1,0.9380244,0.112158835,0.014891284,0.016007924,0.0005227222,0.018605512,0.013469431,0.01,0.01
2,0.9364817,0.28287408,0.02260103,0.024742577,0.022665016,0.010829786,0.010631082,0.009591,0.00076818536
3,1.0122806,0.43369603,0.0015048916,0.043678913,0.0013829985,0.033061814,0.012602052,0.042503692,0.0048033283
4,1.5070949,0.017078588,0.010762835,0.005967158,0.12974952,0.20109421,0.24430652,0.30260566,0.59095603
5,1.3497761,0.40589455,0.015997654,0.006777911,0.011234784,0.0027835658,0.008047811,0.00084664224,0.046554815
6,1.2697991,0.4927509,0.0008930665,0.027029524,0.042925045,0.0022492898,0.011123588,0.001680863,0.0720824
7,1.7899851,0.2456335,0.014283956,0.010977045,0.032593418,0.0028553628,0.0053178878,0.0019321376,0.07633436
8,1.3932265,0.4763091,0.0073751705,0.065666735,0.0073481584,0.014945483,0.007267666,0.008135347,0.0730739
9,1.8358854,0.32420385,0.0045950753,0.0017926735,0.000638524,0.0135495765,0.00803647,0.0050513837,0.014584815
10,1.9531174,0.30452582,0.025600256,0.003420819,0.007975515,0.019886276,0.0033184597,0.034685694,0.0010774258
11,1.6105953,0.5299513,0.0027215509,0.011043625,0.044359233,0.037007626,0.0017837831,0.009451263,0.005041185
12,1.3803896,0.66245455,0.021594664,0.032241203,0.0055480762,0.012187584,0.0016825271,0.015802061,0.0062685777
13,1.6166357,0.5779736,0.013263092,0.01116845,0.024849042,0.007688251,0.035566952,0.0014016532,0.035910163
14,2.1975105,0.43924713,0.0065606763,0.011537788,0.18845138,0.0036450718,0.02624426,0.017912421,0.000542558
15,1.9277099,0.6225637,0.029917834,0.022548838,0.033968333,0.051312845,6.7511623e-06,0.0070327176,0.009668033
16,1.8426222,0.6260643,0.00034933654,0.008383899,0.0011533364,0.049114797,0.010860436,0.00081570825,0.0027517413
17,2.0639026,0.6977741,0.060833644,0.0170941,9.262084e-05,0.0027670132,0.014059061,0.05427432,0.038668416
18,2.220536,0.63319105,0.04081933,0.0010429474,0.0011725171,0.005457289,0.04509142,0.012093839,0.079560794
19,1.4284917,0.87515056,0.03759582,0.0020247758,0.11605223,0.0051727346,0.015796417,0.015947621,0.02072291
20,1.5790806,0.82947403,0.0167785,0.0048151505,0.009405618,0.0009925786,0.033906914,0.010049473,0.0018829117
21,1.4171513,0.93759584,0.041486766,0.0007258549,0.0019900287,0.02921327,0.0014378544,0.0009807682,0.07861601
22,2.1300588,0.7114623,0.09178512,0.0014208456,0.0023720886,0.005142466,0.06198044,0.07240749,0.022437839
23,2.386542,0.5061719,0.006728778,0.008688214,0.016813772,0.009507301,0.0069605033,0.0019015047,0.04051654
24,1.9654173,0.85487,0.0014814899,0.0030119466,0.041411687,0.021260321,0.013128824,0.03254698,0.0032256306
25,1.8049748,0.88495004,0.005717217,0.009821327,0.028621105,0.0030298994,0.015022636,0.0028369685,0.0005109029
26,2.2514892,0.8697852,0.0028494273,0.006875516,0.025300808,0.0021928446,0.012350159,0.00011617126,0.0028019454
27,2.2860107,0.8868188,0.025158264,0.0022929285,0.015392251,0.0003977827,0.0120284455,0.013712287,0.11195338
28,1.6757466,0.9612011,0.03364395,0.021243798,0.079496734,0.0043545105,0.0067312187,0.020293659,0.010090804
29,2.0355911,0.89033484,0.022233551,0.09814065,0.000425057,0.0047787307,0.009831868,7.47125e-05,0.016316073
30,1.9757644,1.0220605,0.0016002558,0.029582312,0.0338752,0.057308506,0.007364307,0.009286467,0.01385264
31,2.3236985,1.0599303,0.026640587,0.00717242,0.018774467,0.001979669,0.00764243,0.035263732,0.03186245
32,2.0626574,1.0680501,0.0024905049,0.039536614,0.01891563,0.0031933628,0.111614294,0.0059264177,0.0885821
33,1.7154219,1.135023,0.009433769,0.010224421,0.026528353,0.016724039,0.004014905,0.008473447,0.0057924176
34,1.3871063,2.0858414,0.019359047,0.021772237,0.019312382,0.04644769,0.013395285,0.009466334,0.0028043173
35,1.3890185,1.9350573,0.060979646,0.0033635318,0.0050323806,0.0062341164,0.013463134,0.007966573,0.0072318804
36,1.5772853,2.4374287,0.014999854,0.0027521006,0.028563753,0.026202083,0.013656909,0.007438768,0.009866358
37,1.4140438,1.8883011,0.23038332,0.00234003,0.017514667,0.0015724328,0.002388689,0.017916758,0.008854035
38,1.6913631,2.5036118,0.023724487,0.020610588,0.039762624,0.0019388964,0.022585277,0.10102715,0.018900659
39,1.745064,2.3917263,0.14558184,0.029307213,0.09831291,0.0030698993,0.023339197,0.004719594,0.004852923
40,2.420528,1.2383168,0.023653008,0.021261198,0.020680705,0.0052825506,0.013057853,0.030399576,0.009250994
41,1.8156877,2.4288247,0.01550831,0.0041122367,0.023689665,0.069431975,0.048912533,0.026145715,0.012901282
42,1.6231613,1.2485111,0.006668963,0.0041105505,0.0780799,0.0046487735,0.02055536,0.0007107073,0.0031296543
43,1.1905142,1.6186467,0.013351183,0.024940185,0.027030483,0.008855482,0.12180345,0.0021182608,0.036968865
44,1.5331197,1.7702436,0.003014392,0.025350189,0.0005419335,0.017303063,0.07615237,0.0082839355,0.0094187595
45,1.5872267,1.8661331,0.01063508,0.030735226,0.008813994,0.0010969868,0.016063267,0.0138911605,0.0009893411
46,2.0298343,1.2023396,0.027461465,0.014889528,0.0045370897,0.0064347885,0.0026678233,0.00424361,0.0038456842
47,1.4842333,1.5079408,0.054729,0.00029992143,0.042081974,0.028093087,0.02749571,0.015890248,0.029455584
48,1.4830583,1.5291365,0.0028593221,0.00781305,0.0009204774,0.014600802,0.017770808,0.017136998,0.0046770237
49,1.5257107,1.6645731,0.05227532,0.011356313,0.005322401,0.00068635563,0.0059565147,0.20224667,0.002196162
50,1.5845615,1.7596371,0.15019535,0.0038168314,0.047886733,0.0013984073,0.00033899292,0.12541434,0.024513295
51,1.592884,1.4281399,0.04837071,0.0016089783,0.014851977,0.036212303,0.02495596,0.012080008,0.0396256
52,1.997703,2.3902795,0.06081802,0.03229745,0.02112486,0.041853372,0.0024294585,0.0002655733,0.0072052795
53,1.7385948,1.9068605,0.00086592755,0.0066419737,0.05649467,0.033690438,0.0040563573,0.036668215,0.019848073
54,1.6747143,1.7444171,0.024316398,0.031949066,0.0017718078,0.052656744,0.028770251,0.05929462,0.002685997
55,1.9966514,2.295245,0.037192177,0.0053023235,0.034359895,0.016480157,0.011336121,0.0518755,0.0001524647
56,1.642768,1.4305581,0.0006151742,0.03509088,0.0030762902,0.0066350857,0.0044499044,0.0033621595,0.010720777
57,1.7666719,1.2933954,0.16816708,0.0035318898,0.001020036,0.03888543,0.10225954,0.012676034,0.020445878
58,1.6841474,1.5870773,0.03320536,0.00045518405,0.007819748,0.019710181,0.08677899,0.0027859448,0.048442118
59,1.8638389,1.9557028,0.20841262,0.09458339,0.113048755,0.045205988,0.010091747,0.016404567,0.018404478
60,2.5468469,1.4256083,0.14284085,0.010812141,0.0029014375,0.003497947,0.0021750429,0.013963218,0.030710507
61,1.8156675,1.8902298,0.33490944,0.15784352,0.002174165,0.011005137,0.007451796,0.07387638,0.0037149868
62,1.4687486,1.8227524,0.55396914,0.003712167,0.0146149015,0.00024694824,0.0030235117,0.007478358,0.0014787399
63,1.7359561,1.5800592,0.0016104198,0.10148401,0.016293513,0.014670881,0.02470296,0.012834954,0.020403748
64,2.0209897,1.3958398,0.022823147,0.049679626,0.0030432215,0.09761193,0.028323187,0.0073083597,0.016469618
65,2.2080808,2.0295467,0.05677071,0.026840294,0.0024513924,0.07181694,0.0010436329,0.007558158,0.00018235383
66,2.410269,1.9861404,0.045727603,0.036259674,0.068893574,0.048146006,0.031040452,0.0014288782,0.0013920412
67,2.5368485,2.065799,0.0063241697,0.002390562,0.009826559,0.034081012,0.0023602499,0.010420624,0.027750472
68,2.0950425,1.3923643,0.006790294,0.0029757253,0.019726692,0.045134928,0.0013961341,0.09507787,0.0151050445
69,2.5391686,2.0555983,0.11198569,0.01937716,0.007750773,0.022059912,0.020873604,0.04919487,0.0018126877
70,1.9538304,1.4488746,0.058895633,0.059439108,0.03223872,0.007867599,0.0019295422,0.017039156,0.009604803
71,1.9331664,1.4461279,0.039007343,0.043275602,0.012689363,0.00095013337,0.006070904,0.0058068484,0.002906365
72,2.123295,1.9279703,0.0053320127,0.009904079,0.02019972,0.01091315,0.04018027,0.003926478,0.010040373
73,2.5599887,1.8628914,0.009068882,0.005954214,0.0065363934,0.012530064,0.048472676,0.025133502,0.0018492582
74,2.1908634,2.5089216,0.45770562,0.005761737,0.011818792,0.028567575,0.01676505,0.06611213,0.032168813
75,2.2894366,1.9021368,0.014353807,0.0061658407,0.018999768,0.005784381,0.0015207867,0.041728977,0.011274559
76,1.8789905,1.5295693,0.07007908,0.010943493,0.10119962,0.061134722,0.005957378,0.014399383,0.052785795
77,2.8561172,1.9576001,0.016696006,0.006264544,0.022923555,0.110035874,0.017941918,0.08609211,0.056671668
78,2.3174849,1.8570256,0.01501436,0.040926516,0.0027254631,0.009075651,0.037812263,0.018543066,0.011305979
79,2.2008457,1.8287064,0.008457181,0.022326814,0.019580156,0.010832452,0.00703277,0.003118419,0.05389829
80,2.357908,1.6177646,0.002854815,0.020062732,0.0027947607,0.021173676,0.00025536414,0.056131743,0.0034429145
81,2.168999,1.5164474,0.08059322,0.006161313,0.017809926,0.02323157,0.025675396,0.08507362,0.039381403
82,2.3196495,1.858859,0.06375006,0.005080309,0.051109426,0.007494657,0.008936308,0.06547809,0.011353114
83,2.0108747,1.7551116,0.09397652,0.034638826,0.010669479,0.0059012324,0.017349612,0.0007021654,0.07860627
84,2.1098123,1.4420376,0.20771132,0.0032685243,0.0054232245,0.02796468,0.049645614,0.090839855,0.0035856206
85,2.2763968,1.7842596,0.02067286,0.0033253718,0.013391437,0.12627356,0.009168788,0.033395797,0.02100508
86,2.1192482,1.7877376,0.010673677,0.085476585,0.06405249,0.0014967658,0.00339016,0.0037529538,0.032714203
87,2.2333472,1.5425727,0.022190396,0.08111214,0.031135056,0.018802837,0.04124417,0.030924315,0.009680461
88,1.9874301,1.5509453,0.0044983095,0.012163232,0.022636529,0.004079405,0.010390061,0.002866361,0.006268053
89,2.072144,1.542707,0.028834093,0.018327503,0.0025246558,0.014030115,0.053457826,0.011722926,0.0013536604
90,1.9900284,1.595705,0.007652331,0.034597907,0.0826404,0.076653175,0.0029282102,0.00056108687,0.004557531
91,2.1761355,1.7512465,0.006648884,0.027251448,0.0055464194,0.011862183,0.012820875,0.0011612189,0.006231381
92,2.1536965,1.6935956,0.311531,0.013510809,0.015942303,0.005329383,0.0029883361,0.002189997,0.00045987347
93,2.3559766,1.7526908,0.4361393,0.0065292916,0.0022818954,0.016261723,0.0043082223,0.059329063,0.06231216
94,2.2057717,1.6057355,0.39564523,0.029950347,0.0046884883,0.0054943776,0.012641377,0.001436484,0.07507104
95,2.018797,1.5069907,0.4206455,0.035280827,0.03359519,0.01425713,0.007625394,0.0017146287,0.010233065
96,2.495813,1.712818,0.63930976,0.005335334,0.003227347,0.03302214,0.0016451147,0.011125311,0.02328729
97,2.360374,2.1620173,0.656133,0.053961586,0.043255437,0.0031345908,0.03869409,0.023397235,0.0001466182
98,2.0642354,1.7810051,0.71433467,0.01385378,0.0055335127,0.015999055,0.0008458966,0.13398017,0.013431721
99,2.3004594,2.1874382,0.77075595,0.020781588,0.045342103,0.005964293,0.10570757,0.074748844,0.008744941
100,2.0999625,2.034114,0.7945331,0.08892975,0.032750275,0.021364406,0.021069743,0.01816968,0.0059493054
101,2.2622128,1.5509161,0.9506083,0.04327286,0.017201385,0.0055447626,0.00094813516,0.00020488378,0.00447761
102,2.1874154,1.6698176,0.9383583,0.075498655,0.002147516,0.008478348,0.009007952,0.0016119707,0.0031302797
103,2.3223212,1.830181,0.95697576,0.001511271,0.03045823,0.006508521,0.0017564319,0.010112126,0.04925023
104,2.172553,2.001102,1.0846587,0.0015678189,0.0033285345,0.00679987,0.029314198,0.009276058,0.009656137
105,2.0547311,2.1509755,0.9883273,0.05801014,0.008055689,0.003485764,0.019183965,0.0021351606,0.0022329586
106,1.6164783,1.4910493,1.1174839,0.0034998856,0.0035709462,0.07299239,0.060705803,0.015339626,0.02174016
107,1.7330878,2.0272846,1.0395049,0.015754309,0.20411852,0.0036572542,0.017856168,0.011361026,0.010031197
108,3.1641622,1.7858876,1.3525624,0.018381149,0.023383383,0.03215177,0.013632383,0.0049625407,0.012278376
109,2.6370456,2.0570865,1.3464053,0.0069388747,0.0021252509,0.0032726256,0.0175244,0.043395706,0.018088823
110,1.9217595,1.328037,1.2072381,0.007901339,0.06642724,0.009063978,0.05562387,0.020290056,0.0511192
111,2.0797133,2.1273472,1.2444788,0.031711176,0.0010817038,0.004041207,0.0007334795,0.06469484,0.12585562
112,2.029162,2.0406663,1.2357733,0.036674667,0.0326514,0.047577616,0.03423724,0.064215064,0.0047161356
113,2.3267627,2.042593,1.336106,0.04255793,0.06399406,0.0033372906,0.0032835065,0.0004724933,0.016038857
114,1.5535079,2.0074105,1.1904333,0.00860424,0.008971564,0.034820307,0.015875688,0.02024928,6.0037753e-05
115,1.8971689,1.8339051,1.250687,0.0009783161,0.04227634,0.006713156,0.0012421861,0.010375168,0.0077579473
116,1.8930484,2.1284661,1.2202156,0.0054022423,0.024397213,0.11497071,0.0069776257,0.00044520138,0.036048442
117,2.6597693,2.7821603,1.4844023,0.05131252,0.19322783,0.050769508,0.0004143637,0.005879598,0.00721227
118,1.6545032,2.3217554,1.0500878,0.028005723,0.008197183,0.0010436132,0.0008020581,0.11037908,0.0030873148
119,1.9654379,1.7835906,1.3469129,0.00086226594,0.009463271,0.0025227251,0.006678232,0.00069004967,0.0031021894
120,1.693184,1.6918223,1.328781,0.06443027,0.006556987,0.059894763,0.047183532,0.02404367,0.0006107658
121,1.9094366,1.2467483,1.3621483,0.006725869,0.042497084,0.0059449407,0.0031170987,0.006050809,0.0030504158
122,1.8045362,2.1705132,1.2320455,0.1955504,0.043243013,0.021911006,0.012784961,0.028761981,0.002541637
123,1.8260772,2.0997336,1.288816,0.035473008,0.028016685,0.014715867,0.019690024,0.0046522603,0.007026166
124,1.5461282,2.08233,1.2093475,0.004163437,0.06960499,0.0014078803,0.025180308,0.01351674,0.032085214
125,2.1701736,1.6019973,1.5031049,0.011275183,0.010452966,0.0050081653,0.006391328,0.010449705,0.02151263
126,1.807116,2.153431,1.2796172,0.0010491825,0.03087469,0.0018638292,0.044460934,0.0357929,0.026242025
127,2.458817,2.525786,1.7176887,0.05073065,0.003748118,0.054457497,0.0542899,0.0153129455,0.02528486
128,2.0794,1.5295633,1.5929106,0.024925955,0.019119725,0.000551569,0.0004410173,0.010145385,0.011419925
129,1.8905197,2.0508523,1.4289559,0.044445824,0.021347549,0.043316677,0.008180751,0.0018314074,0.021797203
130,2.1216347,2.4163623,1.5409715,0.010693122,0.016820628,0.0009132357,0.023431567,0.0012861161,0.013949189
131,2.0898829,2.030121,1.4520375,0.00308712,0.11550797,0.001064397,0.008687914,0.024877394,0.0021439292
132,1.8427155,1.3671535,1.6692135,0.0011151724,0.0008037638,0.05174433,0.012602973,0.019121818,0.041309
