1.0548929,0.96913856,1.0244049,0.11366197,0.01,0.11777117
1.2110107,0.9959356,0.8863309,0.20505433,0.00623315,0.26865038
1.6404674,1.5107099,0.826076,0.6803716,0.018226681,0.27199194
1.2068299,1.1842374,1.0324858,0.3208587,0.024379468,0.26608968
1.19759,0.9220408,1.0320989,0.25750124,0.010562276,0.18693158
1.3800014,0.96022475,1.0283678,0.2399397,0.03003773,0.2173762
1.7742208,1.1811999,0.53911024,0.5516176,0.030445341,0.6711518
1.2612576,0.7493696,0.990215,0.28257918,0.014222692,0.24006891
1.4071302,0.9888496,1.2026651,0.19442825,0.003855688,0.3270489
1.5746261,0.94721794,0.96173435,0.30364236,0.0035244697,0.27591363
1.3972014,0.84457815,1.2404361,0.14406273,0.024367208,0.5530726
1.1781429,1.1591425,1.3215969,0.4933195,0.0082327295,0.5490608
1.6370995,0.9921406,0.8845507,0.40638345,0.018302714,0.59476
1.6952821,1.1306134,1.1359065,0.41440976,0.0034295507,0.42247805
1.6920934,1.0552124,1.0998013,0.32419115,0.02108241,0.56756437
1.5283271,0.8763316,0.94736123,0.5119962,0.018910574,0.51006544
1.8723319,1.0387498,1.0263569,0.55281025,0.01098126,0.37396878
1.9314492,0.8951506,0.87784815,0.3163694,0.0007715124,0.643566
1.7840401,1.4142475,0.6833836,0.00025868573,0.008995978,0.73673224
1.9810817,1.4045135,0.8542831,0.74707705,0.0021239244,0.70075303
2.0122848,0.67504466,1.1783324,0.16199042,0.04991397,0.6139084
2.360403,1.7967252,0.6139524,0.8316382,0.010837494,0.67560536
2.2570677,1.3748006,1.0964922,0.8590363,0.016182186,0.43821287
2.1330001,1.0791378,0.83772737,0.9482206,0.0013438865,0.52600545
1.9344435,0.78187686,1.0886009,0.67919284,0.007572286,0.73893183
1.7289627,1.1563232,1.6729548,0.52687895,0.08191584,0.85161334
2.1208317,1.4395548,1.3166308,1.0335578,0.004897557,0.69834423
1.521451,1.0440731,0.5205864,0.20302866,0.00071933895,1.3161876
1.9949329,0.7227931,0.8821476,0.6496539,0.019675639,1.0150535
2.2709153,0.81293786,0.3729963,0.34476525,0.0068166982,0.98948485
1.5998472,0.7449751,1.4984647,0.87715805,0.0137527175,0.7027548
2.5463073,0.9243258,1.3864667,0.44544408,0.008806531,0.8035827
1.7023944,1.1730757,0.04082861,0.0064064097,0.00063449674,1.2253468
1.4568119,0.95092213,0.036411207,0.0030871371,0.000737873,0.97698647
3.033073,0.9462809,0.08923794,0.24216646,0.024155358,0.65473336
1.5881994,0.86174345,0.6034053,1.1377181,0.0014163594,0.9640869
1.6699289,0.92460173,0.01666892,0.016854016,0.0056607523,1.231287
2.338228,0.83440924,0.026236894,0.0009776214,0.0014952641,1.03251
2.2653937,0.824758,0.017756898,0.0036979436,0.001973984,1.1502433
2.6544209,0.9115731,0.038758494,0.0023159264,0.068460986,0.82562256
1.9444149,0.7539846,0.0009908567,0.003790108,0.01912779,1.1851263
2.224358,0.63851017,0.076404296,0.8087177,0.0005946147,1.3832039
2.1619697,0.61421764,0.030091042,0.0045933346,0.010285281,0.9520929
2.5255587,0.59957844,0.012034212,0.00031880912,0.011692058,0.8366518
2.3262362,1.0742726,0.013909275,0.00067022454,0.008887049,0.8102574
1.8108857,0.94885653,0.9508505,1.1529454,0.02262028,0.9911372
2.6909487,1.0214633,0.0011600347,0.024495605,0.008117672,1.3845387
2.7474625,0.53348076,0.6965976,0.8603477,0.0023329235,0.9839577
2.081267,0.54559374,0.7576966,0.9652916,0.04233854,0.90266824
2.3315954,0.50221604,0.007925691,0.010053915,0.008266274,1.0218813
2.6624486,0.8318361,0.032348886,0.019033523,0.005748028,1.2195711
2.6725724,0.66430277,0.05482253,0.1699549,0.002699227,1.354724
1.6903912,0.72939897,1.5415022,0.9320712,0.08763454,0.8426352
2.4340668,0.64659023,1.1033726,0.8649213,0.029634224,1.02754
1.8709006,0.76539934,0.01572038,0.0010592276,0.011731074,1.5321708
1.5226206,1.2502736,0.00029287135,0.018490762,0.008864763,0.89855415
2.0714295,0.56352067,0.014728927,0.033799607,0.005246458,1.4769964
2.236111,0.26431075,0.11165657,0.007962156,0.035993807,1.3834695
2.426114,0.3940144,0.42422318,0.104093134,0.0135472445,1.4845692
2.1151607,0.49786443,1.0347378,0.44781324,0.009751285,1.3427615
1.9556236,0.47514206,1.2886955,0.7365171,0.01618175,1.1328672
2.0694237,0.19450358,0.036498208,0.0025977602,0.05166208,1.3724467
1.8816202,0.32226628,0.4597215,0.007334899,0.0005490816,1.4275019
1.6497394,0.4584987,0.010496318,0.026062805,0.0007320916,1.5491332
2.4811425,0.5010788,1.444838,0.8937248,0.010528788,0.942481
1.7429367,0.8091029,0.9586737,1.1060153,0.008606899,1.3621656
1.9474437,1.0365505,0.03654812,0.003665546,0.017707286,0.43332687
2.3453388,0.1276185,0.09434967,0.0022070317,0.004467673,1.5431612
1.86058,1.3717047,0.0005196617,0.014243926,0.0049524107,0.7195311
1.8768879,0.37088174,0.7874835,0.69948703,0.012395483,1.5264249
2.3737319,0.0579849,0.06046806,0.12396153,0.0013650826,1.5522921
1.5866469,0.435817,0.095700786,0.030207392,0.024816172,1.6761662
1.839642,0.54611033,0.012060834,0.02188067,0.00014048061,1.8572456
2.1579258,0.105359524,0.07122507,0.012158662,0.0012022564,1.5514561
1.7478812,0.66098845,1.3902997,0.7991482,0.024974428,1.4251136
2.4090495,0.25410184,0.011317644,0.028096372,0.008981877,1.7615899
2.266153,0.38494077,0.19765827,0.026909005,0.0043683387,1.805683
1.7840997,1.4558526,0.003087701,0.014486957,0.009797537,0.77601457
1.3897238,0.20540483,0.0039331075,0.0101230135,0.020890728,1.5452191
1.9642804,0.14348751,0.0006556394,0.0071167937,0.0004956637,1.5848688
1.9667375,0.28658426,0.036743984,0.006049061,0.023897937,1.7158834
1.5518382,0.58555466,0.8652632,1.4003198,0.017504172,1.2103144
1.8840849,0.9833466,1.3502905,1.413605,0.15169878,1.0380368
1.8930233,0.042321622,0.32578748,0.003930542,0.042305503,1.5861765
1.5880064,0.04885679,0.015347979,0.023987412,0.023245107,1.4237564
2.4601285,0.1270044,0.023525394,0.017153136,0.00931947,1.873155
1.5846889,0.22640254,0.020888532,0.084938504,0.012856704,1.674034
2.0299869,0.0025886854,0.3854523,0.01729548,0.0462851,1.6170536
1.9581908,0.5374762,0.0038409333,0.0028039496,0.051537413,1.9385043
2.0755756,0.16813144,0.00321041,0.010850187,0.032733917,1.7866688
2.0313332,0.2536598,0.065886326,0.010127291,0.012475502,1.8654861
2.0443144,0.5852935,0.8203761,0.78171533,0.04655273,1.78318
1.9344761,0.37760517,0.8283443,0.71267366,0.01097152,1.6490207
1.740256,0.0008160351,0.10643134,0.055356443,0.0018250888,1.7400845
2.2581892,0.01592152,0.35386634,0.29414943,0.04064768,1.7632382
1.2784195,0.21500197,0.06787973,0.0060032853,0.014873371,1.7119344
2.0727959,0.42346445,0.47171518,0.573954,0.003586465,2.0784822
2.6745691,0.119168796,0.03207686,0.0053259204,0.0017047364,2.148119
1.7587014,0.06791792,0.17576893,0.00601773,0.0073149833,1.8087606
1.6605988,0.38234425,0.084245436,0.0033840702,0.038243946,2.117819
2.4279125,0.47231644,1.2974194,1.3100762,0.04759047,1.04238
2.5742235,0.8786542,1.7580616,1.4067051,0.00038636508,0.85652494
2.3065636,0.19922316,0.0009713507,0.015894474,0.0033756653,2.0535839
2.3018665,0.007335727,0.033636164,0.03087599,0.0016496143,2.0817356
