	dim1	dim2	pt
E508_277	1.6216359	0.21944389	0.34673
E496_735	11.547299	-6.638148	0.92211
E414_743	-10.391662	-18.56306	0.93216
E650_560	-7.7915964	-17.951384	0.70226
E393_192	-2.363845	1.2542273	0.23995
E328_713	-9.700607	-19.013178	0.89447
E780_637	11.761481	10.583825	0.79899
E364_334	4.4689956	-1.8519818	0.41834
E864_39	-11.269296	10.688761	0.04774
E116_83	-12.542332	9.59402	0.10302
E541_150	-6.307831	8.077918	0.18719
E622_455	6.509973	-4.500696	0.57035
E313_347	0.721044	0.5087556	0.43467
E690_176	-5.197076	6.964908	0.21985
E389_484	-10.956789	-16.618048	0.60678
E309_6	-11.575186	14.657986	0.00628
E573_785	-7.364944	-16.966143	0.98492
E155_258	-1.0381606	0.44360185	0.32286
E170_167	-7.3806176	7.0458455	0.20854
E142_277	-1.2495393	0.43992695	0.34673
E691_309	-5.274795	-9.350689	0.38693
E270_745	11.589879	-8.715034	0.93467
E329_88	-8.782728	8.189353	0.1093
E945_144	-7.2291656	6.877042	0.17965
E601_720	-10.007395	-16.202995	0.90327
E884_271	3.6564333	-0.4011855	0.3392
E39_564	-8.532808	-14.618703	0.70729
E999_265	3.8399389	2.9568627	0.33166
E648_249	-1.9900777	0.33346763	0.31156
E688_416	8.313637	9.454234	0.52136
E477_685	-12.13829	-15.612755	0.8593
E500_464	9.907117	10.463185	0.58166
E24_531	9.362542	10.620971	0.66583
E638_591	9.990823	9.758897	0.74121
E215_79	-12.564402	12.211197	0.09799
E227_538	-10.197713	-17.495913	0.67462
E597_333	3.7238035	3.9057434	0.41709
E707_415	6.7115183	-4.152234	0.5201
E66_786	10.378284	11.848049	0.98618
E1_700	12.161959	-8.087513	0.87814
E608_797	11.529181	-8.420398	1.0
E800_624	11.529282	-9.969387	0.78266
E164_505	12.465852	-6.571034	0.63317
E634_268	3.2354221	3.4822915	0.33543
E338_120	-11.452101	11.474133	0.1495
E377_575	9.357629	11.912564	0.72111
E776_294	1.6380566	1.4675137	0.36809
E3_676	11.856632	-5.874297	0.84799
E0_154	-8.903017	8.927033	0.19221
E189_246	-1.2308213	1.2070911	0.30779
E655_724	-10.70011	-19.466473	0.90829
E260_469	10.294646	12.626511	0.58794
