	dim1	dim2	pt
E115_312	7.2921543	-19.71733	0.1827830188679245
E714_1003	-2.2720284	11.405918	0.5902122641509434
E565_688	-4.966695	3.5263994	0.4044811320754717
E958_521	-3.0665593	-9.056648	0.3060141509433962
E672_356	4.806121	-18.96895	0.2087264150943396
E131_233	6.852979	-19.203825	0.1362028301886792
E337_1632	-13.663749	10.841431	0.9610849056603774
E146_1442	3.451775	17.67699	0.8490566037735849
E32_546	-2.114422	-12.489045	0.320754716981132
E746_807	2.698083	19.160887	0.4746462264150943
E635_417	3.5059988	-18.143312	0.2446933962264151
E360_214	10.213573	-21.21638	0.125
E64_1317	-13.383154	8.719973	0.7753537735849056
E96_1206	-13.260638	8.200192	0.7099056603773585
E783_842	-5.1716886	2.174657	0.4952830188679245
E401_1431	2.2946036	17.66357	0.8425707547169812
E921_925	-6.239909	1.0420631	0.5442216981132075
E196_1081	-4.4840617	7.443098	0.6362028301886793
E682_208	7.3620977	-19.377888	0.1214622641509434
E480_1510	-0.6159352	17.700619	0.8891509433962265
E602_241	7.5800443	-20.880756	0.1409198113207547
E194_889	-5.699066	-2.5509837	0.5229952830188679
E122_6	15.854864	-23.452278	0.0023584905660377
E711_627	-2.4158804	-11.423514	0.3685141509433962
E181_1435	-3.5168722	18.262074	0.8449292452830188
E994_390	-0.09020355	-15.903186	0.2287735849056603
E419_1393	-3.0193512	18.509203	0.8201650943396226
E376_556	-1.1679951	-13.192529	0.3266509433962264
E614_370	4.1514015	-17.077677	0.2169811320754717
E869_1596	3.576858	19.07922	0.9398584905660378
E561_1448	-13.059491	7.67313	0.8525943396226415
E11_1643	-13.054802	7.5650215	0.9675707547169812
E747_533	-1.6893938	-12.600988	0.3130896226415094
E696_581	-3.0678375	-11.266973	0.3413915094339622
E644_422	-0.014426528	-15.114939	0.2476415094339622
E285_1464	0.40877178	16.773598	0.8620283018867925
E703_18	15.095814	-23.533386	0.0094339622641509
E359_1690	2.0431533	18.56336	0.9952830188679244
E459_190	8.033802	-19.383036	0.1108490566037735
E163_276	8.446362	-19.537804	0.1615566037735849
E334_1411	0.80607194	17.732777	0.8307783018867925
E991_1194	0.5112177	18.616297	0.7028301886792453
E957_629	-3.6243875	-8.638951	0.3696933962264151
E938_1074	-2.246169	12.07198	0.6320754716981132
E440_1432	4.2369637	17.859877	0.8431603773584906
E736_1533	-12.520139	9.685526	0.9027122641509434
E560_1413	1.5102419	18.664732	0.8319575471698113
E177_536	-3.1114292	-9.545215	0.3148584905660377
E988_40	14.772637	-22.760105	0.0224056603773584
E482_26	14.856092	-23.966463	0.0141509433962264
E846_687	-3.895143	-9.7670965	0.4038915094339622
E551_807	-3.573945	-9.317522	0.4746462264150943
E390_1083	-2.8904662	11.89342	0.6373820754716981
E78_1571	-12.466778	8.89859	0.925117924528302
E97_1050	-4.3697658	6.828875	0.6179245283018868
E421_1279	-13.127872	9.110798	0.7529481132075472
E204_525	-1.9434541	-12.271529	0.3083726415094339
E31_317	0.6520291	-15.361841	0.1857311320754717
E757_814	-5.4187293	-2.1344235	0.4787735849056603
E406_1006	-4.8355017	5.9271097	0.5919811320754716
E79_372	3.393405	-17.112772	0.2181603773584905
E964_732	-6.004297	-3.5064893	0.4304245283018867
E574_756	-6.398895	0.91313	0.4445754716981132
E687_740	-5.5909014	-3.561448	0.4351415094339622
E999_662	-4.047338	-9.23696	0.3891509433962264
E986_1683	-13.673804	10.302669	0.9911556603773584
E396_251	7.3361387	-18.737135	0.146816037735849
E291_1113	-3.8139465	10.630903	0.6550707547169812
E318_321	2.31462	-16.43064	0.1880896226415094
E367_292	7.77748	-19.07413	0.1709905660377358
E836_50	14.431524	-23.736008	0.0283018867924528
E534_71	13.71998	-23.25988	0.0406839622641509
E780_1077	-1.7032918	12.452223	0.6338443396226415
E917_286	8.458373	-20.027578	0.1674528301886792
E35_1033	-11.93019	10.856333	0.6079009433962265
E29_711	-4.862197	-3.6060548	0.4180424528301887
E929_613	-4.3488297	-7.7912464	0.3602594339622642
E39_1454	-13.253155	9.815924	0.8561320754716981
E629_351	-1.0638775	-13.390967	0.2057783018867924
E336_1425	-1.5794276	17.829042	0.8390330188679245
E141_189	10.602486	-21.261787	0.1102594339622641
E100_996	-5.62732	2.397133	0.5860849056603774
E468_1257	0.643975	19.352758	0.7399764150943396
E967_1587	4.0016375	18.56021	0.9345518867924528
E439_1669	-13.579277	10.592955	0.9829009433962264
E486_598	-2.0642033	-12.178923	0.3514150943396226
E302_1488	-0.55848444	18.439453	0.8761792452830188
E695_1500	1.6242806	20.706127	0.8832547169811321
E67_360	4.042286	-18.625347	0.2110849056603773
E375_695	-4.164217	-8.779577	0.4086084905660377
E384_877	-5.2560945	3.152306	0.5159198113207547
E276_692	-4.5841064	-9.262334	0.4068396226415094
E352_1220	-2.5347087	11.055868	0.7181603773584906
E425_233	8.47347	-20.89553	0.1362028301886792
E199_1362	1.3222147	19.997307	0.8018867924528302
E398_318	4.1547513	-17.853989	0.1863207547169811
E919_10	15.64416	-23.086843	0.0047169811320754
E321_1674	0.51846325	20.294744	0.9858490566037736
E547_414	1.1539711	-14.877847	0.2429245283018868
E331_1172	-1.9676181	11.197598	0.6898584905660378
E944_1459	2.890055	16.933119	0.8590801886792453
E496_1098	-2.5878747	10.867253	0.6462264150943396
E880_1065	-3.2727666	8.996987	0.6267688679245284
E562_388	4.0613008	-17.648602	0.2275943396226415
E395_1485	-13.937935	9.729313	0.8744103773584906
E469_469	-2.119274	-12.680517	0.2753537735849056
E243_435	-1.609221	-13.612576	0.2553066037735849
