	dim1	dim2	pt
E834_899	-15.006575	-14.775213	0.9007
E162_937	-11.85867	-11.0011835	0.93882
E293_217	4.273638	-2.108255	0.21665
E267_173	12.554947	-0.60397816	0.17252
E676_953	-9.896042	17.007477	0.95486
E99_59	19.150442	-1.3386477	0.05817
E460_311	2.8979537	4.699772	0.31093
E110_748	-10.954266	-11.66153	0.74925
E551_914	-10.029417	17.287743	0.91575
E304_234	6.545753	-0.2964048	0.2337
E366_268	4.017153	-0.37416512	0.2678
E741_169	14.010603	-0.6140756	0.16851
E243_938	-8.507761	17.38744	0.93982
E553_191	7.786581	0.40508842	0.19057
E962_775	-11.812324	-11.335974	0.77633
E948_291	6.024543	-1.2884827	0.29087
E998_375	3.1140761	-2.737259	0.37513
E309_421	2.2671306	-3.7524467	0.42126
E81_821	-8.839012	18.199953	0.82247
E770_139	13.58376	-1.101557	0.13842
E830_193	15.835604	-0.3429097	0.19258
E398_730	-8.714285	-10.384231	0.73119
E782_118	14.094692	-0.0862938	0.11735
E672_769	-5.501067	13.707451	0.77031
E985_628	-3.4567685	11.476942	0.62889
E744_204	11.302112	-0.83547103	0.20361
E222_662	-7.246939	-8.779924	0.66299
E375_561	-4.318357	-8.441151	0.56169
E289_784	-8.970745	18.455645	0.78536
E577_351	2.5049455	4.495041	0.35105
E801_594	-3.3431647	11.483884	0.59478
E743_200	14.393993	-1.4172207	0.1996
E726_266	5.9580364	1.6355436	0.2658
E78_120	15.662906	-0.85153615	0.11936
E759_174	10.527675	-0.14483815	0.17352
E811_960	-9.144942	17.593172	0.96189
E599_878	-9.317896	16.545118	0.87964
E507_416	-1.0258051	-6.590411	0.41625
E174_644	-2.715368	10.691582	0.64493
E53_122	12.717042	-1.4041431	0.12136
E488_835	-4.4115973	12.643997	0.83651
E465_819	-12.077307	-12.13629	0.82046
E880_427	1.1066822	7.2262893	0.42728
E419_662	-2.4685383	10.651394	0.66299
E331_353	1.282846	-4.8264074	0.35306
E30_801	-6.5043893	14.962448	0.80241
