TE	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0	0	0.02193417214522974	0.015214546283233248	0.018639920650046906	0.02137727570315138	0.036423374337776156	0.047163903485809365	0.057578404184360076	0.036494888137902054	0.010592149188873223	0.42482933920162347	0.19411099774789972	0.06712676654763647	0.045970979483339995	0.01810887947906739	0.024611343174341608	0.015408987880787903	0.0072733521781679035
1	0.3585927740981967	0	0.008093029470636873	0.007223063910165376	0.0055654474550598165	0.012043874578499817	0.024083975218933785	0.006181723201506619	0.013617363853627228	0.006073065933873946	0.3152642676994571	0.09751799333077317	0.045715199870804704	0.03145700121918167	0.02492967936867203	0.012523907187985144	0.010930959164692776	0.00560096999227865
2	0.34715743619179307	0.010865229024891567	0	0.008662416869287613	0.005693646597129358	0.021674587442559103	0.017261444676417863	0.015855460299471342	0.015076525118702984	0.00678937397647692	0.27583740349357705	0.09762124795293221	0.0595786422333656	0.03009323897551422	0.018371195176968825	0.012253120068192347	0.00600191695481857	-0.0012027173298458475
3	0.3377622195387603	0.014365684476057445	0.0064737189015646795	0	0.01869980474867703	0.024935737091748345	0.02461870952870786	0.027851493994491546	0.021974133994465156	0.00866810798613407	0.3072885555567236	0.08595727672385572	0.05577619601910918	0.021528856243057396	0.020324327297336898	0.01295702287238489	0.009126642274121117	0.0020533238024099554
4	0.32465520437255574	0.006647729847803837	0.006933212918497245	0.02278873094724086	0	0.021375531962778027	0.017832575188488787	0.013417055593015016	0.020713600560916454	0.008266719883353991	0.28040292738175016	0.06719189560248205	0.053848096607778215	0.029331985326246358	0.021859050393786047	0.017917967445588368	0.004748918226334576	0.0016786043608592509
5	0.279396391652976	0.006169145822216444	0.0009594802445444077	0.011474863032497193	0.0321908676752008	0	0.022994564050842853	0.018068249703913537	0.02446992909684584	0.012066340176177325	0.25919447454282124	0.07239950491866827	0.06401413193461222	0.03045990059824314	0.01457858422824324	0.01767068286139239	0.010963615286451851	0.009038342333688313
6	0.256603236956778	0.004280896655467623	0.01896099802346592	0.01915351975507163	0.028408363300849022	0.03459579548973383	0	0.030801471460854237	0.02742296278028483	0.012419428494393023	0.22480336190433203	0.07121773252903289	0.05802901792420868	0.029734492386592884	0.01887529791289257	0.009685389471551382	0.011530726625245872	0.011525567063981697
7	0.19326586247463068	0.005162288115970447	0.010413450754482889	0.019721828392940708	0.01595793129080328	0.02346238124109967	0.03549560792036484	0	0.058325158243808975	0.015486379084131264	0.18690016494319187	0.050973839229839724	0.04407627257469214	0.03400046026924903	0.013356368257321937	0.013305751876821224	0.006525413157270795	0.0065817562847926515
8	0.1318685899792427	0.00966497023372527	0.008659720740155571	0.02181819120786378	0.011798154334262257	0.030792109687528456	0.02417935856379503	0.040032732567420494	0	0.02152946829340267	0.12606555450293216	0.05342041733041623	0.02612657306729523	0.037562956682498296	0.017319964428702463	0.009994804343541212	0.010927403398807035	0.012332961830377664
9	0.0598810189544989	0.009895390438234461	0.007840807259852589	0.021624089309187564	0.01497847045308972	0.018885599629669722	0.015561669532438052	0.04317490082419133	0.028592019795087534	0	0.06953013178359237	0.04122025596839336	0.025611940011720107	0.03134191258619218	0.0078046091945697775	0.009532420053296818	0.022603252682271133	0.010923170597646907
10	0.5103822227683431	0.021350579936271617	0.012477906004827146	0.02408666772131258	0.027389147348888008	0.02281710246060557	0.03354013031816288	0.040993153497403644	0.03360250771216812	0.007832974567832982	0	0.17004349518504583	0.06808516796729965	0.056126371806553374	0.023522211747661375	0.02172959877987403	0.014208650269998109	0.009976407010107808
11	0.398224736376041	0.005174044100406211	0.00924209061495317	0.01125552699514557	0.014514896728126567	0.0203356351899517	0.021556262298891557	0.020761962976517955	0.0192342442469267	0.006477716521182637	0.3404617486937653	0	0.04061096494170882	0.025049593416060997	0.020087446439843358	0.006706318412523756	0.0012042901827191248	0.008066640452508015
12	0.3891207725580908	-0.0004412392790228935	0.006342249187401042	0.013379963209313103	0.0185560123669325	0.013146858791315937	0.018427157802597568	0.025380186463397778	0.018775559298029394	0.00591182855100957	0.29201948711884185	0.11023502214915572	0	0.022156472930984557	0.016019561682008243	0.008411217232122382	0.004360436835970561	0.005940778876020902
13	0.41427367012896377	0.0009495574539534532	0.0060089007217645875	0.002098638219970211	0.012916129007830339	0.016360314830247198	0.02282012077963436	0.015695556137255148	0.01798441045342439	0.002753735554886732	0.2873344101967582	0.08833546734542176	0.027603224774241188	0	0.015674825084656573	0.008919833378292863	0.003516404721563226	0.00614493044612755
14	0.37408538538315533	0.0008885454449364354	0.005220492102391652	0.013038551991852328	0.005222973529652431	0.009263382972882714	0.00841472376137861	0.0055516550088787	0.012588086750482659	0.006752736599442753	0.32862822100738126	0.1016069867035725	0.043221898519285144	0.02683792952468791	0	0.011593691543366015	0.005323858761040726	0.004900720272660809
15	0.37818108138875745	0.006731024020185102	0.002134779908250907	0.004128193024293213	0.010458799072530858	0.012056012984479508	0.01371478200060316	0.006073987226535828	0.012040035365757441	0.006549482868884549	0.3150693460009838	0.10441343283921663	0.038598312454011297	0.01763382783449889	0.020012799825046737	0	0.003246514725282232	0.006711643784716102
16	0.3900130446660605	0.006565844418220107	0.0021333477672722135	0.0003972472366305097	0.007390912560293432	0.013734754380021459	0.011571346072556339	0.01911733862937804	0.008708663652998253	0.005830058048057929	0.3231709567889872	0.10081094153487712	0.04932617849856951	0.01690240359064225	0.01903692553164562	0.006657826324049108	0	0.006485633967304392
17	0.36820815435563437	0.0027738405415318815	0.007381501361239913	0.008244424586444508	0.008854391547041379	0.012543812699592705	0.01740457663283649	0.01224716755915282	0.009178116657096204	0.007458857954216451	0.3107447772365237	0.11225745275583869	0.042663394836662094	0.03308883340710401	0.03041721439872265	0.010974368341555425	0.0046100382092034275	0
