1.2292522,0.022221107,0.105459325,0.01,0.0031152489,0.022568418,0.0038841253,0.0019792127,0.0247025,0.008090631
1.262016,0.011637973,0.17872845,0.008687963,0.00908086,0.015533277,0.008260794,0.031887602,0.03303448,0.01
1.2677495,0.03421982,0.24982671,0.033132892,0.0071639433,0.028589223,0.031012492,0.0044943006,0.008608916,0.008354247
1.2590284,0.019769186,0.25768358,0.012168783,0.00905904,0.008148396,0.016838118,0.00085660355,0.020978978,0.03279341
1.2626368,0.017096419,0.25948155,0.018867532,0.036085915,0.0036857706,0.005480027,0.017248843,0.009233391,0.023214055
1.1835678,0.01717723,0.2189587,0.008316816,0.017143503,0.04258594,0.024369013,0.0274039,0.013912208,0.010724427
1.5597358,0.002215511,0.14884466,0.003415159,0.005224851,0.082070656,0.0025069949,0.007943492,0.0040380405,0.013117424
1.111277,0.0038914862,0.38163352,0.0023243022,0.0483221,0.0001897096,0.009113723,0.0069525954,0.0020766666,0.017844927
1.5052714,0.01686463,0.37793425,0.072228335,0.0030616426,0.00061649655,0.0022026154,0.0008564331,0.00012264281,0.011490499
1.7644318,0.008012277,0.25748634,0.0012489721,0.0017489763,0.001961876,0.0049689473,0.0017528157,0.032788973,0.00083341857
1.3971832,0.014067431,0.479935,0.014964411,0.0055587846,0.012833916,0.012666513,0.007899223,0.023357017,0.018397633
1.3802875,0.1279213,0.55308855,0.019070892,0.046503514,0.016658142,0.01049477,0.0097135445,0.0011446794,0.032248348
1.1792132,0.011699873,0.6458108,0.009312889,0.022280559,0.033158366,0.002038652,0.021894319,0.049035113,0.008495612
1.5381625,0.0056982865,0.6270869,0.00467809,0.003105744,0.030795777,0.020030446,0.015738796,0.00547434,0.05802673
2.1180775,0.012132449,0.32955784,0.0022346796,0.00041806986,0.02525554,0.038038626,0.019266224,0.04810603,0.0027278825
1.642893,0.0026465408,0.64947176,0.018899625,0.025878135,0.009925809,0.05067921,0.011215544,0.007569336,0.00053367735
1.559139,0.0012207732,0.7197182,0.0009512044,0.0036197088,0.00048326486,0.0269367,0.0021966596,0.02524514,0.000962813
1.611743,0.007921882,0.7754795,0.0027450584,0.00032983904,0.013480097,0.0021394892,0.010572193,0.032666873,0.0031815637
1.8445547,0.008012118,0.7141373,0.0015768373,0.0071334606,0.019848594,0.00081189984,0.039252758,0.025554439,0.0013318151
1.9754974,0.0008088093,0.7393641,0.029148696,0.016399464,0.001979679,0.0012933693,0.003501821,0.0044147843,0.03048159
1.811753,0.00040499176,0.7854189,0.0012193557,0.021140132,0.021709923,0.00023648255,0.015797285,0.015686639,0.0035379808
1.5832294,0.00045083844,0.9109539,0.059212353,0.026510593,0.0018893409,0.0010296089,0.018561589,0.022710046,0.037992597
2.213997,0.1292988,0.6534961,0.01154444,0.0023983673,0.0044235876,0.025265034,0.0059654815,0.004214043,0.00052743166
1.8610524,0.018095091,0.86974573,0.021177547,0.034254756,0.026382249,0.018154256,0.036833793,0.015622073,1.6314603e-05
1.9455378,0.008209458,0.81511915,0.017983224,0.0021493728,0.0008496497,0.0053334157,0.019207044,0.02405615,0.005946779
1.6214656,0.0014140089,0.97256166,0.0041620233,0.010775528,0.0025929208,0.021475354,0.010914108,0.0325646,0.0049132183
1.4345589,0.00057926046,1.0892467,0.006556534,0.023254883,0.010490858,0.0054763374,0.028474968,0.005692973,0.016170856
1.9771296,0.0017057585,0.9650674,0.01327822,0.016845763,0.017948994,0.008960614,0.014754411,0.0004756025,0.00013487991
1.5106732,0.03217859,1.1172385,0.02187593,0.040778283,0.00046049015,0.046785977,0.008235087,0.00046901123,0.0012829173
1.8285778,0.0068788067,1.0405778,0.004669356,0.0042977557,0.0045705037,0.009737668,0.0290252,0.009350143,0.014309123
2.3370545,0.002860799,1.0377545,0.03604314,0.0074098515,0.032263767,0.16824102,0.010360182,0.11455273,0.19446795
1.8656758,0.0012196943,1.0759473,0.0065922104,0.012824255,0.0028229388,0.0114877885,0.00072576565,0.0075586666,0.00043874205
1.3950791,0.12118118,1.229759,0.0031680376,0.024574263,0.01882275,0.04580855,0.05744554,0.08275814,0.010809005
1.6236701,0.0048636347,1.1672679,0.055964503,0.049336992,0.09524085,0.05152964,0.10929036,0.02915465,0.005810518
2.2770448,0.019825196,1.1394169,0.0071045686,0.00885229,0.0025705493,0.008028014,0.017981004,0.014431439,0.0014555148
1.5083358,0.09875808,1.2448071,0.018715326,0.0036919364,0.012603521,0.014889328,0.004505797,0.023189612,0.024978463
1.9232895,0.010410642,1.1452036,0.025579203,0.024711702,0.0037093887,0.0029480688,0.20810115,0.0003790592,0.018592669
1.9570873,0.11983966,1.2248955,0.0040751514,0.014058136,0.014317847,0.04241871,0.009095651,0.045288287,0.10705696
2.3650525,0.0135561265,1.2227181,0.016896695,0.0046737688,0.0029580405,0.0066868314,0.027503133,0.0022627397,0.004442026
1.9901714,0.0006840431,1.2290368,0.04639234,0.0931165,0.0118998885,0.015817964,0.07811572,0.028794097,0.012203823
1.4854438,0.014235712,1.4157455,0.0063274116,0.005919798,0.041857645,0.039422456,0.08775404,0.016300373,0.02410144
1.606049,0.020901583,1.3636312,0.003046003,0.005936345,0.0037212335,0.0040219147,0.034981545,0.0014016281,0.10032976
1.5342526,0.0031457352,1.402121,0.006607945,0.04182303,0.0031416244,0.025145523,0.0025356517,0.019772284,0.013018637
1.5058326,0.0004776275,1.44224,0.004215196,0.040178552,3.573015e-05,0.015415409,0.003921388,0.023439545,0.003282926
1.6569426,0.018216703,1.393061,0.0023174195,0.014365762,0.017579813,0.016136808,0.050111003,0.0011020269,0.014169754
2.354008,0.038939696,1.3522338,0.010981777,0.036386814,0.03033799,0.0006596244,0.011136501,0.016830534,0.0043912795
2.0308347,0.011876038,1.3203965,0.006892979,0.038523056,0.020382537,0.013009822,0.005491721,0.05247742,0.0026677207
1.8681228,0.018182022,1.362944,0.013968005,0.010755766,0.0035772217,0.021876305,0.0024789653,0.051449586,0.0013114323
2.3273513,0.023865731,1.3379813,0.031769745,0.0066004866,0.26424602,0.088395454,0.016440509,0.062292755,0.010804004
1.378375,2.5144667e-05,1.5693884,0.19247106,0.005724034,0.08911755,0.002775601,0.001246527,0.028425245,0.014334943
1.9649976,0.06447747,1.3650018,0.012975102,0.0010720171,0.006840457,0.019087227,0.0035702202,0.007932456,0.0018212656
2.1723533,0.0006296977,1.3681415,0.0022386229,0.052083917,0.0065256306,0.0053538843,0.032380965,0.0023735806,0.020151867
1.740649,0.019358598,1.4545547,0.015759991,0.012322816,0.0024879086,0.0044677467,0.001579178,0.011485463,0.001927935
1.7495326,0.019044824,1.4574189,0.003551742,0.021619014,0.042694103,0.009860588,0.01841458,0.028667683,0.0006300287
1.7846353,0.0004517643,1.4526613,0.05294762,0.002517576,0.026571069,0.014426121,0.011049838,0.001106961,4.8457074e-05
2.2501848,4.217029e-05,1.4966931,0.023491206,0.0035734642,0.0050591533,0.00065338565,0.00086629234,0.056125887,0.023728589
