6,169,186,235,198,129,139,65,55,64,124,96,125,172,197,192,155,268
69,210,24,72,76,251,320,270,205,180,240,188,189,247,271,105,45,18
157,13,199,8,95,147,302,304,256,135,149,234,167,174,248,138,53,52
103,48,28,152,40,35,146,202,208,131,144,223,294,279,158,164,134,142
99,108,77,12,269,73,41,75,183,175,299,171,179,306,165,225,194,109
160,81,116,51,4,173,59,19,170,273,278,230,215,224,276,193,132,244
38,120,163,83,25,17,226,78,67,97,293,243,305,288,236,309,281,213
148,182,166,126,31,10,2,114,63,159,274,323,227,259,258,280,143,254
140,207,190,84,117,60,7,1,68,107,260,257,287,307,308,266,228,229
30,181,246,249,106,187,49,15,3,112,137,221,264,261,324,252,168,237
29,297,310,313,289,316,217,232,128,32,127,5,33,43,123,209,262,291
26,162,245,250,102,130,220,233,151,88,156,141,22,34,87,133,196,300
54,119,91,238,239,204,111,218,253,191,121,57,136,61,47,62,161,263
301,282,311,314,284,317,267,285,195,115,70,50,11,275,9,21,122,113
154,265,312,283,290,318,303,255,211,104,85,90,46,23,295,16,39,101
98,110,216,201,315,319,321,322,292,200,86,150,79,58,20,272,14,66
214,89,145,219,296,298,222,82,94,92,74,286,153,118,80,27,242,42
93,56,36,71,178,241,231,176,206,277,184,203,185,177,100,44,37,212
