311,152,81,68,115,183,151,250,286,269,236,253,219,104,135,100,159,23
289,174,288,212,237,7,60,5,162,164,156,165,119,62,69,196,291,305
199,313,189,301,204,180,13,54,52,198,184,61,148,143,27,90,292,275
234,306,303,203,266,272,144,140,107,210,200,80,46,28,170,139,117,108
255,202,273,312,157,249,259,244,48,178,78,128,125,8,153,55,111,227
207,265,206,264,320,168,263,285,129,112,114,122,127,126,16,166,155,3
314,214,84,232,296,304,181,252,218,235,137,94,65,36,44,21,50,45
190,121,172,176,310,315,317,224,247,177,87,77,88,113,64,15,194,40
182,158,161,242,205,251,321,322,256,209,109,101,74,67,30,71,99,116
254,167,98,102,233,130,276,318,319,201,195,149,57,93,42,95,175,89
324,75,31,33,25,39,83,29,105,281,240,300,262,260,192,97,145,103
323,72,66,82,238,147,34,86,106,258,188,230,293,290,225,37,38,47
316,171,208,63,17,43,215,76,22,186,197,282,228,271,268,220,85,49
132,41,32,1,70,6,92,51,110,222,278,308,309,160,284,283,124,223
211,9,24,133,53,79,14,56,11,245,261,226,280,298,96,295,277,173
239,191,123,131,20,4,59,58,12,193,229,138,248,274,302,179,297,246
146,217,142,154,2,10,118,213,185,231,279,26,187,216,257,307,141,267
241,270,287,221,35,18,19,120,169,150,91,73,134,136,243,299,294,163
