314,61,24,38,223,130,153,169,322,317,219,244,164,165,87,146,30,102
302,129,299,288,42,17,27,65,86,247,53,204,158,62,34,282,264,253
267,295,67,300,235,240,44,72,89,248,58,224,150,73,7,214,98,238
292,263,281,77,252,280,68,175,64,251,40,215,149,119,10,191,19,160
234,258,310,315,208,293,298,46,117,197,118,122,69,6,82,74,8,124
303,171,213,236,296,180,174,176,107,274,71,186,162,132,9,156,28,152
246,63,52,287,278,324,242,192,260,194,91,188,80,35,13,115,23,189
272,36,43,161,254,309,323,229,218,245,147,155,128,25,15,112,18,182
311,154,106,109,60,140,312,271,83,319,123,205,172,151,1,159,59,210
277,78,49,94,134,268,201,297,321,286,93,185,157,88,55,101,12,196
318,143,26,92,14,135,110,141,139,320,233,276,202,148,39,226,108,256
239,51,66,37,11,199,195,113,81,301,313,212,237,304,125,137,97,222
270,90,114,85,4,75,127,145,56,275,255,262,261,243,206,181,105,232
279,121,5,57,3,84,166,96,133,307,179,225,308,183,273,170,198,184
259,173,41,116,22,33,136,138,111,285,163,230,306,227,50,283,216,167
265,144,47,32,2,45,103,142,104,290,95,284,221,211,291,228,207,241
220,269,54,76,48,16,99,31,29,231,200,120,178,168,305,316,217,294
266,193,187,177,70,21,20,190,100,289,79,257,209,131,126,249,250,203
