314,60,24,38,223,126,151,169,322,317,220,244,165,164,89,146,33,100
302,130,300,289,41,17,27,67,85,246,53,205,162,64,34,281,265,254
267,297,70,301,233,241,45,74,87,248,58,225,150,73,7,213,97,239
292,263,282,82,252,279,68,177,61,251,39,215,148,120,10,193,19,160
235,257,311,315,211,293,299,46,115,197,117,124,66,6,81,71,8,127
303,170,212,234,296,181,174,175,106,274,72,184,163,132,9,157,28,153
247,63,49,286,276,324,243,191,260,194,92,190,80,37,13,114,23,188
271,36,43,156,253,309,323,231,217,245,147,155,129,26,15,112,18,180
310,154,105,110,59,137,313,272,83,319,123,204,172,152,1,161,62,210
278,79,50,93,134,268,198,294,321,287,94,187,158,91,56,107,12,195
318,143,25,88,14,135,109,141,136,320,236,277,203,149,40,226,108,256
238,54,65,35,11,199,196,113,77,298,312,214,237,304,128,138,98,222
269,90,116,84,4,76,125,145,55,275,255,261,262,240,206,182,102,232
280,121,5,57,3,86,166,96,133,307,178,224,308,185,273,171,200,183
259,173,42,119,21,31,139,140,111,285,159,228,306,227,51,283,216,168
266,144,47,30,2,44,103,142,104,290,95,284,219,209,291,229,207,242
221,270,52,75,48,16,101,32,29,230,201,118,179,167,305,316,218,295
264,189,186,176,69,22,20,192,99,288,78,258,208,131,122,249,250,202
