TE	0	1	2	3	4	5	6	7	8	9
0	0	0.007249626836365811	0.06732586451382473	0.07414167355667733	0.022742715862868617	0.04284875270425709	0.025852193816660627	0.03706264487981311	0.03379817132372326	0.03522869908852395
1	0.01771107520031415	0	0.0688813481339693	0.0806282429624314	0.003283607383846593	0.012180918424379357	0.01909704688447781	0.03216662458995671	0.031400655252963365	0.034309083031013626
2	0.03750429056396421	0.03818442143590027	0	0.0806110090254647	0.01674623173117826	0.030073778278584973	0.026235139690308516	0.03474068911304254	0.034232268082745175	0.040454535333294475
3	0.027383757302683186	0.041791864282863495	0.0694584319511822	0	0.026447057215079926	0.025671008684837886	0.025073467668226684	0.04368071088252091	0.03158999990436488	0.037142536110108273
4	0.04465036751693521	0.008780196643776793	0.05976169932637542	0.07260462836162251	0	0.05843559722067036	0.028634326789148096	0.0419382898005635	0.025202799603463905	0.008979441785909264
5	0.024481632488907886	0.011717734614208017	0.051758496128145474	0.054884962048765217	0.03738188153555641	0	0.04029126653113881	0.03912084903317368	0.019276159197993647	0.024815248819537575
6	0.0348370811940862	0.004500631576347459	0.030954851880647775	0.053665868764888415	0.027286246926922587	0.03502042146571833	0	0.04146247068722952	0.024553601750483565	0.04061359731613322
7	0.03976182319631702	0.015261018218280959	0.04916522705681822	0.047752697060971246	0.014876528746459238	0.03473150509467029	0.04479434988478504	0	0.016133934501768143	0.036553880276804264
8	0.035957689747737595	0.020701582819207368	0.07529512628603127	0.05571734561030414	0.021325772651878808	0.04401968969325806	0.0361547570717646	0.04524866534229058	0	0.028142467410995062
9	0.029762780837611722	0.029212325884772447	0.06275970172919565	0.06267463783904892	0.013548626239074471	0.030784769046003278	0.03257250392855034	0.04221234545755664	0.025179302320490083	0
