TE	0	1	2	3	4	5	6	7	8	9
0	0	0.012946445906831592	0.044670655151487396	0.025115725684762752	0.04453943726529896	0.04890644236695735	0.061354045291086685	0.06763760717695676	0.00697985779749658	0.021163870264740803
1	0.023729180504716296	0	0.046464916737548816	0.021460582373295376	0.01590777609196788	0.02139066712666029	0.03061471544009597	0.058646104371487734	0.0013479713957988675	0.023089354860008682
2	0.021846464405455665	0.03865299280270827	0	0.03121252326128734	0.026421169292517293	0.040070221518343004	0.03950701621071918	0.06075276241264185	0.009670171327870052	0.010159098739654945
3	0.011440024906632278	0.02124634310724771	0.06079127392671322	0	0.026740926086189682	0.03874705923802265	0.05415497716926091	0.04839584272550278	0.01700060839573528	0.012409059619577284
4	0.015891986166703172	0.013141909798330645	0.022103359073469234	0.016106645649548924	0	0.1660371472562471	0.08868221752721388	0.07181432288679046	0.0204711302956092	0.014113751106242859
5	0.004897495108875131	0.015621881031542259	0.020559528904867872	0.008194963389979671	0.12840010517725725	0	0.08610599582632524	0.09051730877489955	0.009402201322990345	0.011128757318425725
6	0.008313717009613876	0.010208687879965898	0.014206569680387898	0.015615265125397168	0.100150444700254	0.11050981244448431	0	0.133506419389644	0.010028312933700654	0.0272176102199396
7	0.020604829496886246	0.016568777901892727	0.01661088768724339	0.00865235607148865	0.06633113607632501	0.10066994299642135	0.11901815924256587	0	0.0064273043614157385	0.022772532566625092
8	0.012645601424316165	0.026675255631165514	0.03839167172199632	0.017655957858244323	0.07851936751257964	0.09280279262472316	0.08716485311760615	0.06827656800680426	0	0.02483117354686104
9	0.012703187559777588	0.021986791004336485	0.04206563174738551	0.023930953768101722	0.04039449190648926	0.06329989163869874	0.07092503339879161	0.06375255385656213	0.012185904526415357	0
