TE	0	1	2	3	4	5	6	7	8	9
0	0	0.008904957530948394	0.04893441412760519	0.03105599886008741	0.056248100278498546	0.06959559452896567	0.07426818372744762	0.09262433012488207	0.012163428797711989	0.02691835191873216
1	0.017859577364862215	0	0.0638762450488497	0.031269696157822845	0.009944871754486505	0.017570043939234125	0.030363948184711467	0.05725154931489501	0.007981916354678344	0.024397733350987553
2	0.02053833980699787	0.03741637199364492	0	0.036789531100143484	0.04334038643858178	0.058198456175903406	0.053908624563072605	0.08307410839016134	0.011093323933475183	0.012714067144063744
3	0.012714945498842684	0.025503112951207236	0.05924242789024995	0	0.04591967432552247	0.0501379831108001	0.0720818092172242	0.0651478526137989	0.01886893609403693	0.011316910691586744
4	0.01679823702019211	0.014845421738487536	0.023759258697712365	0.0265815352917908	0	0.16942226660420326	0.1161136945438206	0.09450242416757859	0.024436261753637792	0.016220988912162834
5	0.009098051064811735	0.017902691810003053	0.02788996107991838	0.008990863303219665	0.12454661003571577	0	0.09578505056486476	0.11427634411961435	0.017543832699116007	0.018936680043459365
6	0.009809268617320021	0.0072662728724501476	0.019044067286839467	0.018194569958870654	0.11727579109261481	0.12513805891217303	0	0.13970416688682696	0.013832689880121901	0.03611542764499497
7	0.019827410256660245	0.01891369052291044	0.01752630479051657	0.012580539459649159	0.06220309068026211	0.11067762535192877	0.11246950004287343	0	0.008544763688354105	0.03159447593425819
8	0.013484093573921697	0.023173694021766087	0.042981669799690474	0.022573532619984314	0.06787125650210206	0.09647358494208978	0.08661037294337502	0.10516750126186687	0	0.022899400414071614
9	0.014120862482289222	0.01752541277948484	0.04533992066539029	0.03261041637811488	0.034163557546481205	0.05875339341930098	0.09249484055393774	0.10681349292677234	0.01562684972819021	0
