3472,8913,8365,2766,6900,7990,8573,9649,6135,4329,6996,9948,2883,7158,4279,5252,9097,6589,3824,5981,80,8281,3329,7575,5742,2710,4849,2738,2029,6833,8710,5522,3585,6439,4881,5666,151,4708,5210,5759,600,1688,1288,9792,1662,9692,5604,6755,6709,1199,2959,3201,1630,2525,92,2174,332,1932,9320,9995,4669,2106,7604,6869,9963,1456,6639,136,6907,8752,7801,3940,4097,3179,3037,1518,728,2641,3878,6360,422,1411,3164,4877,57,6282,5990,9843,5174,1418,2238,5847,1335,3227,2933,3287,1216,9105,6798,8201
9317,2530,9122,5785,8514,5181,1003,3124,3090,9575,6136,7372,623,1009,9786,5196,9996,2374,7167,4727,6597,1546,3016,5097,6121,1058,9832,540,5090,5951,197,7269,6524,6373,7962,9401,5804,7205,934,189,6104,2435,1900,7558,3931,9932,7531,9169,8466,3727,1515,9347,8087,5800,907,8630,90,1776,6403,7186,7271,6099,3786,9358,2532,4735,4895,954,2536,8729,1123,24,348,1170,7763,6484,173,1039,2263,1015,1424,2853,2549,8875,7870,2631,7460,3491,7073,1537,7469,545,5315,602,2754,6146,6101,2817,8912,8316
6475,2659,9174,7823,8825,1024,1899,6960,221,6895,3871,6103,3576,2077,9929,7003,1727,175,6730,4145,7885,5937,6206,7819,8072,7690,8199,3644,9433,5299,2162,5703,692,1814,8675,8623,701,6660,5848,7971,347,8717,1236,5660,180,7479,2075,2844,4641,8105,738,1118,1045,5996,1796,9116,7440,526,134,9969,1768,6570,9013,7561,4200,5647,8106,5160,1183,6985,8546,7462,447,7748,5707,9343,6747,1897,6924,9072,6039,7359,3426,1564,657,3613,2798,9889,6884,7060,231,4172,7612,6252,4430,8800,599,5323,2402,1871
8328,4864,9268,2475,8245,5200,7448,4142,2023,6272,6502,9714,5495,4540,3507,2428,4592,2186,8388,4333,4853,4730,3568,7163,1241,6315,9287,7068,6546,5702,4964,4201,3618,4089,4429,1846,183,2903,2228,7088,2824,8966,2488,6187,69,9364,179,4151,717,7040,7528,8468,2770,9908,4170,3861,9381,6897,3950,9490,5433,4720,9121,6057,11,2864,5850,681,2425,9113,2865,5808,239,9852,1720,7683,9443,1389,4350,9276,634,273,3048,1302,6630,5925,3990,9841,7857,3152,2855,2880,4161,9155,6280,6873,4587,5398,828,3195
7940,2737,9228,7999,9907,8523,2321,457,2534,5921,4345,9776,1088,1233,6522,7982,3348,1812,4709,9065,3343,9421,195,6297,7571,7892,8956,7698,527,520,3381,9403,5588,5,7836,1075,5606,208,1686,4074,9446,4952,142,2965,6629,8896,2878,4828,418,4494,1666,8590,6936,792,8012,9178,8142,1758,3174,8944,2420,1300,8719,6541,7866,5879,9171,5146,7833,8764,8062,3629,1106,7660,331,8930,6093,6290,2473,2942,4557,2231,4924,5527,5820,4388,3942,5477,4287,5768,920,5784,5284,6125,5693,6729,8066,5417,4838,7474
6097,212,9993,9417,7534,5793,2469,4404,7800,9461,5141,7878,3168,5480,3832,8382,2268,2868,7143,3739,9651,6017,1503,7502,1254,4737,3606,4197,7542,7897,8637,6571,3107,3071,3480,3427,2480,2432,1264,6432,1798,6849,6330,4958,8,1165,2540,715,3079,4657,1476,2303,6909,5854,1309,6523,8408,1115,6196,9773,9432,6068,8527,8147,3955,4259,6979,1820,3657,8323,9006,8853,1939,8500,7984,5205,2501,4213,3462,9241,3109,7880,201,2985,1907,6277,564,9423,2183,5309,8282,2409,5092,5578,3970,2556,9035,2956,5649,4801
8368,5296,8868,8291,6635,6479,8179,1657,2351,3549,8438,9107,7140,1914,8757,7413,702,1255,4543,1320,6696,9375,2253,2983,2467,3577,9377,5949,4784,30,4319,9420,6799,6261,9673,7306,2311,6893,4913,5842,9674,5960,1397,1438,1542,8515,3448,4568,977,578,7383,1151,7135,9216,2999,105,9658,3552,3642,8816,6510,713,5164,4941,7970,1056,9635,3092,4704,3930,9305,5139,741,5070,7927,8838,8019,2750,6682,2653,2732,4546,5789,2733,6726,6528,6223,9141,3711,3828,132,1192,336,4512,4836,7767,358,8702,4175,7398
6763,6205,9254,5414,7332,7559,5887,55,790,1593,8794,9341,7449,3632,9849,7592,503,29,1595,4701,8548,9407,191,7796,8654,4548,8683,5510,99,476,4270,7664,1201,2126,9288,5306,321,5246,5153,4065,9918,7817,2337,687,62,1648,736,8304,1545,1626,4140,1743,6555,9815,377,8884,8987,2785,2643,9388,3011,159,8969,6860,4640,1555,9353,4111,3704,8020,9587,726,4683,5307,6943,6391,8803,465,6858,4757,5331,2297,8625,3813,5613,4731,3566,7581,4910,6361,60,1144,1822,6198,5373,8738,3249,9824,6078,1452
5362,5845,7524,8104,4289,5676,2433,3555,9389,6948,2818,9979,5237,8656,7206,2856,9989,7630,1363,4453,472,3453,2756,2079,7804,3330,7584,3084,3852,6321,3207,9550,6171,7067,6382,5213,665,3499,2074,2640,5520,4492,368,7486,606,9863,2505,2274,4147,3920,1588,8450,3257,7737,152,9880,3455,654,5901,9182,8137,5802,5602,9869,8007,1946,7220,7277,1431,1580,4363,4866,1723,5240,6594,1081,972,953,3134,3845,9671,2261,1500,5024,5590,6740,8021,8171,2966,3158,7436,1376,3511,3738,2923,2335,7706,2468,3100,4399
5884,6914,7084,6269,1660,5801,3421,4929,530,5106,6956,8234,4361,5882,8753,1902,3938,3008,109,7659,7252,3235,63,6219,4049,6636,8332,7151,2356,8310,1719,9656,7326,6059,2123,6552,7102,8107,2463,5909,1119,7932,461,3579,1804,1663,5639,6134,1543,3945,1569,816,5235,7657,3281,9591,3386,959,3363,9697,8089,718,8963,9189,5519,3362,4464,4048,1678,5699,1028,379,2161,7983,2546,8091,9921,6016,453,6908,2829,2958,5340,8317,8554,6863,4989,9811,9482,6575,7251,2845,2969,8603,9367,4060,1817,9067,7810,1562
