1470,1549,144,1653,1683,1724,1799,1835,1853,1938,209,465,2102,2178,2273,2346,2439,2532,2632,2723,2818,2905,2973,3069,3164,3256,3348,3429,3528,3614,758,3770,3850,3948,4048,4131,4214,4314,4405,4492,4592,4692,4792,4892,4938,5038,5115,5215,5315,5414,5511,5611,5697,339,5799,5899,5994,6094,6194,82,6317,6416,6516,6592,6689,6788,92,6911,7011,7111,7210,7310,7410,7510,7544,7644,7744,7841,7941,8041,1005,8199,8299,8397,8497,8597,8697,8797,8892,8990,9090,9190,9290,9390,9490,9587,9687,9786,9882,9902
1471,1550,392,1654,1684,1725,1800,1836,1854,1112,332,2049,2103,2179,2274,2347,2440,2533,2633,2724,2819,2906,2974,3070,3165,3257,3349,3430,3529,3615,3704,3771,3851,3949,4049,4132,4215,4315,4406,4493,4593,4693,4793,4893,4939,5039,5116,5216,5316,5415,5512,5612,5698,35,5800,5900,5995,6095,6195,175,6318,6417,1386,6593,6690,6789,213,6912,7012,7112,7211,7311,7411,7511,7545,7645,7745,7842,7942,8042,662,8200,8300,8398,8498,8598,8698,8798,8893,8991,9091,9191,9291,9391,9491,9588,9688,9787,262,9903
818,822,1614,1056,119,1726,190,191,1855,1939,2007,2050,2104,2180,334,2348,2441,2534,2634,2725,2820,907,2975,3071,3166,3258,3350,3431,3530,3616,3705,935,3852,3950,4050,4133,4216,4316,4407,4494,4594,4694,4794,4894,4940,959,5117,5217,5317,5416,5513,5613,5699,160,5801,5901,5996,6096,6196,308,6319,6418,1387,6594,6691,6790,6888,6913,7013,7113,7212,7312,7412,7512,7546,7646,7746,7843,7943,8043,8141,8201,8301,8399,8499,8599,8699,8799,8894,8992,9092,9192,9292,9392,9492,9589,9689,9788,1021,9904
1472,1551,1615,835,691,1727,1077,1090,1856,1940,2008,2051,2105,2181,2275,2349,2442,2535,2635,2726,2821,2907,2976,3072,3167,3259,3351,3432,3531,3617,3706,3772,3853,3951,4051,4134,4217,4317,4408,4495,4595,4695,4795,945,4941,5040,5118,5218,5318,5417,5514,5614,5700,6,5802,5902,5997,6097,6197,426,6320,6419,6517,6595,6692,6791,646,6914,7014,7114,7213,7313,7413,795,7547,7647,7747,7844,7944,8044,8142,8202,8302,8400,8500,8600,8700,8800,8895,8993,9093,9193,9293,9393,9493,9590,9690,9789,96,9905
1473,823,184,588,1685,1728,1801,1837,1857,1941,884,193,1145,2182,2276,2350,2443,2536,2636,739,2822,2908,2977,3073,3168,3260,3352,3433,3532,3618,759,3773,3854,3952,4052,4135,4218,4318,4409,4496,4596,4696,4796,4895,4942,5041,5119,5219,5319,5418,5515,5615,5701,172,5803,5903,5998,6098,6198,309,6321,6420,6518,6596,6693,6792,93,6915,7015,7115,7214,7314,7414,1406,7548,7648,7748,7845,7945,8045,1006,8203,8303,8401,8501,8601,8701,8801,8896,8994,9094,9194,9294,9394,9494,9591,9691,9790,811,9906
1474,1035,46,1655,1686,1729,1802,1838,1858,529,253,1135,1146,2183,2277,2351,2444,2537,2637,2727,2823,2909,2978,3074,3169,3261,3353,3434,3533,3619,474,3774,3855,3953,4053,4136,4219,4319,4410,4497,4597,4697,4797,4896,4943,5042,5120,5220,5320,5419,5516,5616,5702,230,5804,5904,5999,6099,6199,639,6322,6421,1388,6597,6694,6793,94,6916,7016,7116,7215,7315,7415,7513,7549,7649,7749,7846,7946,8046,1428,8204,8304,8402,8502,8602,8702,8802,8897,8995,9095,9195,9295,9395,9495,9592,9692,9791,9883,9907
1475,1552,584,1656,1062,1730,1803,1091,1859,1942,1121,1136,2106,2184,2278,2352,2445,2538,2638,2728,2824,2910,2979,3075,3170,3262,3354,3435,3534,3620,1256,3775,3856,3954,4054,4137,4220,4320,4411,4498,4598,4698,4798,1315,4944,5043,5121,5221,5321,5420,5517,5617,5703,15,5805,5905,6000,6100,6200,640,6323,6422,6519,6598,6695,6794,141,6917,7017,7117,7216,7316,7416,993,7550,7650,7750,7847,7947,8047,805,8205,8305,8403,8503,8603,8703,8803,8898,8996,9096,9196,9296,9396,9496,9593,9693,9792,240,9908
1476,1553,1616,684,1063,1731,1804,858,1860,1943,2009,2052,2107,2185,2279,2353,2446,2539,2639,2729,2825,2911,2980,3076,3171,3263,3355,3436,3535,3621,3707,3776,3857,3955,4055,4138,4221,4321,4412,4499,4599,4699,4799,1316,4945,5044,5122,5222,5322,5421,5518,5618,5704,7,5806,5906,6001,6101,6201,641,6324,6423,6520,6599,6696,6795,165,6918,7018,7118,7217,7317,7417,994,7551,7651,7751,7848,7948,8048,1007,8206,8306,8404,8504,8604,8704,8804,8899,8997,9097,9197,9297,9397,9497,9594,9694,9793,216,9909
1029,824,1046,1657,358,1732,1078,708,1861,1944,1122,52,2108,2186,898,2354,2447,2540,2640,2730,2826,2912,2981,3077,3172,3264,3356,3437,3536,3622,3708,3777,3858,3956,4056,4139,4222,4322,4413,4500,4600,4700,4800,768,4946,776,5123,5223,5323,5422,5519,5619,5705,231,5807,5907,6002,6102,6202,104,6325,6424,6521,1396,6697,6796,647,6919,7019,7119,7218,7318,7418,7514,7552,7652,7752,7849,7949,8049,8143,8207,8307,8405,8505,8605,8705,8805,8900,8998,9098,9198,9298,9398,9498,9595,9695,9794,575,9910
1477,1554,1617,1658,359,1733,514,709,1862,1945,885,890,2109,2187,626,2355,2448,2541,2641,2731,2827,2913,2982,3078,3173,3265,3357,3438,3537,3623,3709,3778,3859,3957,4057,4140,4223,4323,4414,4501,4601,4701,4801,946,4947,5045,5124,5224,5324,5423,5520,5620,5706,25,5808,1371,6003,6103,6203,234,6326,6425,6522,6600,6698,6797,561,6920,7020,7120,7219,7319,7419,7515,7553,7653,7753,7850,7950,8050,1429,8208,8308,8406,8506,8606,8706,8806,8901,8999,9099,9199,9299,9399,9499,9596,9696,9795,286,9911
