3968,2568,3344,5031,1471,688,3353,262,2323,6290,6456,2349,7462,3749,6133,4697,801,1936,5363,8631,5816,700,7505,8284,5470,8497,1580,7455,6300,1541,4253,2433,6443,7714,8917,7790,8651,7232,6585,1236,7465,6122,6366,543,2095,328,7698,3232,7615,3035,6089,4781,8638,5328,6451,1689,9190,6503,675,597,2608,7584,1888,3479,6,4801,3456,7299,8773,1085,6976,9042,6252,4239,4690,8534,5457,4773,5504,9261,5350,2625,6772,5251,9018,3983,6978,139,8392,6855,9955,6894,8748,4509,5675,3170,7010,346,6579,778
20,2316,2848,2528,2820,4911,8915,6728,3015,1517,7438,4610,7452,5676,511,3185,444,7139,9048,7350,3655,5230,6259,9484,3205,8003,28,7250,5467,1900,8650,2486,7590,9095,6826,17,6947,2152,8579,7827,3631,8234,8053,2719,8530,431,5529,126,4909,8539,8843,14,1777,4993,6533,1276,9583,7078,1770,2779,3252,4356,6591,103,7566,5389,9233,6367,3245,2097,5672,8649,8348,4600,3613,1866,4633,7454,4242,7969,8349,7668,6665,2256,5998,5508,2642,2957,4308,8122,9294,9557,9960,8570,8342,2815,3545,5291,3287,639
9479,6615,452,1697,4399,9123,6996,4949,6508,7533,4482,3534,5774,5720,397,9106,4424,5703,8919,2438,731,4952,3581,2376,1803,2427,467,5795,2522,4393,4652,5438,7720,7189,2574,1395,5605,6673,5454,3767,7621,9167,5387,7034,7469,4624,5572,7967,3841,4800,9721,5225,9230,4219,3596,242,979,7223,7109,107,7587,7065,821,5856,9476,6964,1906,1393,6592,3845,8049,1097,8110,4590,7445,471,1663,6495,2431,8152,1306,1563,4045,8934,9265,5699,4784,303,2563,1533,8173,5874,4115,3810,2120,9219,7708,3331,5218,3296
6116,9617,1572,5788,2052,6991,4375,3369,4574,7779,2646,1204,8098,3709,5742,8143,3516,4162,9139,7692,4985,4639,5691,1840,4967,5946,2236,2283,1885,1931,2268,815,6469,8812,2932,4675,6125,7417,7295,1324,6044,9666,4520,6998,8362,272,4885,8126,6785,4858,8330,2007,9737,2976,6617,3067,504,5693,3091,197,3363,7041,367,3695,8533,5346,4807,8009,6528,364,8168,4062,6659,1603,7425,2141,360,7879,3980,9919,4382,6695,3234,6042,9938,2694,7046,69,4016,2480,9376,5100,3725,1737,3878,9964,3723,2582,7168,3047
7660,9276,125,3680,209,2922,5614,6952,9343,7188,5340,1839,8684,7833,2059,4033,4912,9161,9569,3106,5052,1792,6365,7764,1971,3766,1174,352,5658,9040,5997,860,1284,9056,2693,6545,6961,8182,6176,2557,649,9667,9197,2873,2530,995,8363,8891,7517,7762,8791,2586,9738,7023,850,1502,2344,4228,8932,741,3649,9776,1543,9363,8869,9820,3425,8186,747,789,9844,2086,4542,2692,5940,1420,2159,7442,3522,6405,6230,5083,6181,6140,9939,6748,3418,1351,2487,9478,8273,949,1033,3712,2445,9965,3696,1848,6392,951
3099,8118,2881,152,3152,5689,6292,5153,620,2241,6939,3509,7416,4593,3852,3257,3597,6281,5994,8464,893,2851,7988,5169,3657,2923,2177,4550,1635,1832,4059,4673,8711,6516,5033,4105,7484,5975,7021,3113,6852,9205,4699,6235,8564,5731,8370,7415,9357,7132,8454,5380,3316,4685,6902,1257,2299,4827,3499,155,905,8047,3226,1038,2257,4212,5499,4630,7117,1865,8026,2068,7530,658,5381,3250,4251,1861,5949,9372,2101,296,8076,8910,9506,5064,5599,984,4268,3664,5342,6112,8524,4504,2979,7492,304,5184,6607,3093
8044,9618,414,3325,1567,4883,326,7482,8253,4764,2884,1652,8282,3973,977,7633,7243,9638,3874,5071,1850,1234,4125,5552,3503,3970,553,1666,5724,9660,4649,1881,2074,5352,603,3900,5537,4425,6189,5738,341,9668,7715,7085,4841,1173,8995,7515,6505,5539,9111,5327,8792,4335,6134,5692,130,4961,7079,761,3222,9585,3016,9789,7495,9821,2734,9071,1062,6685,9845,3217,5636,4150,8517,215,1159,8734,1081,6034,7916,3131,4345,9425,6774,9607,3634,1239,1713,7825,4999,4119,6213,3515,3658,9966,6305,654,5741,847
9127,9619,142,5866,1863,4215,3477,7381,8865,4157,1381,921,9051,6187,83,3532,7429,9399,7939,3839,605,2166,6635,9659,292,2421,1321,2180,8055,9125,4318,2598,3351,7817,1843,4363,9664,3025,7775,7229,98,9669,9321,6763,6795,4851,6308,5666,8031,4878,8933,4589,9739,4408,6843,833,1022,4050,3850,415,3271,9777,529,9285,7578,9822,1708,9841,2587,9843,9846,6415,6353,4905,8972,825,170,9463,1415,4868,3158,5483,1799,7798,6897,9081,4863,1126,2512,9954,6815,6418,2773,4483,2915,9967,4272,270,960,4032
2244,7603,2011,430,5514,6765,5004,6028,861,1400,4413,2234,5990,156,4329,5799,112,622,4665,5391,6677,7759,3782,8261,1283,6709,1398,4315,7647,1596,4263,2547,5221,8954,9249,9352,6293,7084,8325,4743,1251,6678,7274,1186,8718,808,8279,4279,9386,7810,5172,544,3798,2843,6862,81,8305,8337,2742,1333,4171,3303,1356,574,2699,4950,9078,3816,8185,4508,8226,9548,4183,2725,4107,9063,6407,6174,2514,9600,18,2982,8644,8232,8740,2312,3561,1065,8422,9331,9295,8994,9523,6669,9340,5435,1667,5991,6724,2933
8165,6425,3008,3125,5632,5421,7532,2738,6509,3395,3669,2388,8425,4046,2993,7169,3218,2570,4982,4346,3988,5864,8065,7113,1559,934,1891,1577,7846,1614,4653,668,1909,1050,4563,5012,8552,4240,8105,7212,3815,8529,8568,4297,8583,5778,6834,8677,9110,5360,5244,6735,7651,3511,3156,449,5509,9226,3777,518,1953,5253,1506,842,5123,7346,1950,6080,7128,5024,8190,7955,6186,1202,8591,1709,805,7397,6746,9330,4511,6098,4946,4204,8776,4069,6811,200,928,4112,8842,5822,2219,1674,1613,7175,5220,1632,901,4660
9128,6257,345,1894,2471,8302,5680,3585,7601,6974,94,3551,6341,7156,372,9092,5535,3857,9654,2766,1946,6037,7902,5105,2811,3974,2324,6334,2112,3199,1802,604,4326,8108,3137,3129,3637,7875,4958,4754,5601,9570,7286,6554,6703,4824,5277,9393,231,6663,9086,3401,9097,6441,3747,253,1913,9435,4094,273,7426,2508,2211,3517,9176,8621,6840,4893,7709,7124,9191,2147,7247,4189,8841,509,1425,6153,3703,9193,2014,1875,2638,2454,9603,8187,7844,266,2809,795,6701,8412,3817,5130,2008,9968,4819,2448,6445,3462
8488,9525,3962,3446,1965,6262,3849,1089,6348,7294,407,5066,7504,8688,3059,8831,2216,4832,8197,7667,6784,1831,4953,5246,4874,4627,1410,3504,4785,6242,3227,109,2995,7173,2790,6983,6369,5737,1807,3376,6314,9318,1219,733,7640,1856,8309,6356,8333,7765,9335,3979,9740,5409,2088,954,6527,8150,7271,584,7960,6937,281,3851,8247,755,4941,3447,4395,6610,9847,4585,6410,2263,8850,2275,923,8953,4084,9262,5263,7164,4995,4128,9940,6993,331,4015,6147,2419,7409,1409,2458,2203,3950,7842,786,1510,1463,2069
8671,9471,1940,2545,2477,7989,4513,1048,5938,6193,2846,2267,3870,5163,6846,8283,5900,6119,9067,7270,313,3755,3248,2832,2721,2869,2616,5673,4139,3746,4316,3290,7228,8849,4798,3978,3406,5833,3907,1107,5685,9670,1300,6629,8580,1797,6870,6799,3690,4454,9722,976,9153,6786,2855,1296,3629,7319,8137,1887,7120,7565,32,6339,7127,3675,3075,7116,3436,1741,9848,4030,4124,2791,8159,1721,2233,9072,1248,8778,6741,3697,7657,8145,9552,5109,3856,546,3963,1774,8352,8466,922,1231,7366,9377,2656,687,6951,184
9559,6938,865,3842,9085,7623,8636,6422,3459,6135,689,1092,5798,2793,3891,7316,614,1262,8542,6637,2423,3684,6664,3626,2173,6803,287,4359,6899,1243,6718,2628,7430,8717,2491,593,5111,5701,8136,1928,3805,8144,7206,3043,5039,193,4065,8238,8403,6907,5258,2325,7979,320,9582,147,9238,9767,1168,468,4705,7602,7186,1442,6035,3752,2118,7428,8477,3335,2307,9549,7483,1002,5709,1099,3976,3064,2043,9920,500,7284,4744,8861,7030,3007,7151,226,8816,5166,7393,9011,9524,1588,8297,6511,8409,6620,3894,3371
7569,9397,2070,5271,3187,8884,4274,1304,5815,8856,3600,1751,6808,7048,3731,9345,1500,7133,8592,9349,339,1343,6873,4873,5437,3872,3601,4422,3595,2519,1127,2960,7618,8693,1289,3050,5802,6657,1615,1788,7809,9671,3648,7900,8828,682,7575,9707,9001,2994,9723,243,9741,4352,6500,2617,3460,6172,5861,1214,3305,9411,872,8495,9366,9823,6486,5607,4971,874,9849,2624,5915,158,3886,4146,3210,8767,66,5477,5053,5227,7594,7125,9941,2479,7553,274,1693,4056,7427,7985,1941,1310,1185,9969,5634,1657,6201,120
6390,7315,5267,4053,3435,846,4826,1189,3615,7211,2127,2659,5107,5423,3710,1537,727,7859,5983,5414,5987,4735,7098,8674,5150,8770,1729,1570,7269,445,1730,2746,6129,7928,6960,5056,8727,5526,7200,6471,5705,7560,7897,347,4975,2567,9384,3914,6524,2772,8800,655,6565,4734,9762,225,9764,9498,4642,1872,6776,6313,4726,2322,10,4643,2065,1108,8720,3865,8196,9904,6999,77,7511,7986,2701,718,1764,9921,2801,3268,6309,7480,5764,4964,7359,1378,8616,4366,6212,9957,9961,1949,5754,8092,6171,75,7008,491
5664,5911,3813,752,4491,5865,7494,7646,4505,6001,2782,705,6459,3282,7292,3933,344,3339,8901,6794,7911,6904,4104,7310,5681,4957,42,1935,6102,3685,4103,1125,1114,9163,5593,3024,6726,2262,4223,5659,1682,8183,5348,6190,7949,3801,7627,6396,7551,7501,8351,1583,7433,3030,8719,2844,9497,7850,2066,259,2036,6823,875,591,1305,1389,6475,7262,4689,2665,8356,8707,7946,2735,5671,2835,3178,5149,3439,7951,3407,7470,5588,7912,8142,4469,5285,765,4476,1128,7178,2432,7451,2675,3866,6817,3959,3625,5383,769
6601,6228,2887,1817,6319,5907,7029,5825,1836,4861,5981,2987,6078,127,3329,6299,21,2132,7395,7354,4934,7697,6857,9102,4330,7592,4989,4747,6652,2602,5852,670,8360,9164,7225,7361,9317,8268,4206,4526,2037,4770,8407,4869,9108,336,6648,5247,8624,3264,2863,3182,7772,5049,7131,4340,8670,8655,1215,420,6225,6796,6560,386,110,188,8597,5895,8921,6094,5465,9905,7728,148,5032,5747,2768,6227,6049,9601,3,4231,7673,6085,9604,2230,541,1020,7994,7581,9419,8937,8501,1504,7312,2340,192,4889,2360,707
6883,8757,3887,5026,5488,6893,4341,5829,5716,8375,2992,3647,8687,4839,3350,8799,1314,9562,3095,5463,1170,3389,2867,4859,1291,1005,973,2186,1119,5979,2872,5753,1889,3546,1377,2564,3674,4402,6689,515,6745,9168,7383,5923,5575,2620,9170,7363,5931,6014,9302,3838,8633,3126,4959,3410,2661,6933,2977,526,7611,9499,823,7267,9809,9824,1120,8515,3624,4208,9850,7236,4431,6672,8847,356,1858,9915,3005,9234,7974,2708,1496,3834,7843,6910,6438,1218,6914,1905,9045,6845,378,745,3890,9558,2055,1959,5948,101
