	dim1	dim2	pt
E744_598	0.58525103	-20.674606	0.75
E630_385	0.04390886	4.1214256	0.48241
E486_172	-1.6066455	14.838742	0.21482
E942_791	0.020016693	-24.790924	0.99246
E964_5	-1.4684592	26.615149	0.00503
E296_504	-2.7701979	-3.576667	0.63191
E889_129	0.45115837	15.378995	0.1608
E673_183	-0.4598721	9.618733	0.22864
E587_492	-4.104059	-1.2702949	0.61683
E184_774	-0.27926424	-24.2418	0.97111
E693_573	2.5005429	-7.41708	0.71859
E836_7	-1.007804	25.713718	0.00754
E436_791	-0.19375077	-23.681915	0.99246
E883_459	7.215858	0.09544423	0.57538
E285_704	0.9646954	-22.511055	0.88317
E902_796	0.64435863	-25.733236	0.99874
E644_140	-0.97671926	16.268332	0.17462
E714_487	4.7440248	-5.066585	0.61055
E929_534	-2.0185044	-5.927789	0.6696
E466_623	-0.05458481	-23.897152	0.78141
E604_470	-2.1990166	-2.4036968	0.5892
E602_162	-2.4047434	19.631062	0.20226
E669_182	-0.12946874	11.991163	0.22739
E502_737	0.118135564	-20.837477	0.92462
E544_294	-0.9430152	6.0739436	0.36809
E219_681	1.0884291	-13.326614	0.85427
E541_645	-0.0342072	-11.133365	0.80905
E613_103	-3.6834078	21.09455	0.12814
E864_473	-3.5583262	-2.481086	0.59296
E35_596	0.39139453	-13.50218	0.74749
E616_642	-1.9970843	-6.146808	0.80528
E967_221	-0.055466354	8.100614	0.27638
E104_305	2.0513177	4.885297	0.38191
E188_609	2.7200072	8.106747	0.76382
E990_418	-2.801625	-4.7995872	0.52387
E341_739	-0.5137451	-24.802242	0.92714
E662_35	-2.4490876	21.266043	0.04271
E603_793	0.15336552	-25.69141	0.99497
E510_492	-1.4567406	-6.1382966	0.61683
E324_437	6.096385	-0.83899766	0.54774
E517_556	1.3285563	-12.200726	0.69724
E471_381	-3.3143108	-1.535985	0.47739
E638_222	0.65151393	6.553649	0.27764
E431_634	0.36439267	-19.99553	0.79523
E975_794	0.79518586	-25.153337	0.99623
E740_58	-2.685841	24.273762	0.07161
E435_617	1.9931898	-14.190187	0.77387
E353_1	-1.2282234	26.745083	0.0
E867_108	-0.42983288	15.65164	0.13442
E578_669	1.1108378	-18.042088	0.8392
E981_658	0.12192684	-7.773029	0.82538
E498_510	-1.3663368	-5.651564	0.63945
E395_15	-2.5834575	26.322584	0.01759
E18_475	7.313233	-2.646781	0.59548
E420_761	0.29919717	-24.994894	0.95477
E747_62	-2.5930521	22.306133	0.07663
E49_254	-0.13953556	8.479155	0.31784
E939_202	-0.508697	11.254698	0.25251
E777_620	-2.0943348	-6.0271244	0.77764
E54_387	-2.8324893	1.4231563	0.48492
E611_71	-2.557497	21.137121	0.08794
E201_106	-1.1989261	14.164093	0.13191
E783_492	5.0254226	-6.229342	0.61683
E605_108	-0.8219017	17.130552	0.13442
E199_182	-1.7648027	14.287607	0.22739
E986_645	0.08396446	-14.255616	0.80905
E699_572	0.90122414	-8.209816	0.71734
E601_530	4.136592	-6.588707	0.66457
E409_222	1.0056794	7.054622	0.27764
E764_308	-1.572771	4.389706	0.38568
E767_484	-3.8953025	-1.645894	0.60678
E306_64	-2.151007	22.799776	0.07915
E24_643	1.0097016	-12.500753	0.80653
E646_606	3.8483455	-6.3454146	0.76005
