,0,1,2,3,4,5,6
0,1.0966011,0.11810725,0.013637264,0.01,0.028486796,0.0048435475,0.041778848
1,1.1077096,0.09520217,0.006155416,0.022494277,0.007292391,0.000157216,0.0004992292
2,1.1665763,0.11592151,0.0015843854,0.01,0.008059999,0.01,0.0068734917
3,1.2517737,0.2597883,0.0015838854,0.037981045,0.025236614,0.013080524,0.00812816
4,1.2872493,0.20097767,0.0052935397,0.026456043,0.005272705,0.0019023896,0.00014839781
5,1.1775707,0.42105594,0.0021871086,0.036303483,0.022500273,0.04056094,0.0025272449
6,1.3116705,0.2993708,0.0076061506,0.015740955,0.0063168155,0.0024569267,0.031766105
7,1.3702244,0.22453897,0.0066773673,0.016680622,0.013700153,0.013417735,0.0038148756
8,1.398203,0.21172857,2.4258085e-05,0.0016513945,0.00069496623,0.00896879,0.015510166
9,0.93111354,0.61969143,0.011356505,0.0041826153,0.017086878,0.000748809,0.0001424634
10,1.2739116,0.4548103,0.015006842,0.0045326706,0.017506216,0.014307467,0.010088794
11,1.3153181,0.40166473,0.011469383,0.0034118362,0.059216335,0.105193615,0.053359717
12,1.2400312,0.52163553,0.0074474937,0.015310078,0.00874551,0.05318549,0.0065615647
13,1.3128461,0.48682928,0.0022948484,0.043713287,0.0143299475,0.018344749,0.005012078
14,1.4382327,0.33315152,0.002707762,0.004609996,0.005775184,0.040852442,0.0008208098
15,1.2548667,0.5942038,0.008441766,0.0024612187,0.00089265493,0.016869973,0.01691271
16,1.425445,0.38449645,0.008599808,0.011351374,0.01519744,0.010432675,0.049617328
17,1.5450847,0.26331612,0.0074131177,0.024081534,0.04370333,0.047448054,0.0071411533
18,1.4612057,0.43548685,0.027730944,0.0072608725,0.0010236944,0.0037960121,0.0108632725
19,1.4781533,0.4377534,0.00814342,0.0065837875,0.0030564228,0.010798484,0.014424001
20,1.5555205,0.43108824,0.00085096934,0.006333061,0.018335357,0.025175642,0.020366674
21,1.3550819,0.6970263,0.0050281496,0.00034281146,0.0018502859,0.008250836,0.010300908
22,1.6975036,0.38207504,0.0008283439,0.017749788,0.07956392,0.0004922323,0.009815513
23,1.4105808,0.67902076,0.006388787,0.003941762,0.04311795,0.011896339,0.00016845518
24,1.6239479,0.49958768,0.005912607,0.022849765,0.058390927,0.013860769,0.0040956708
25,1.7910116,0.37052312,0.015306128,0.0035690027,0.06419655,0.035416134,0.017906385
26,1.6480949,0.4886369,0.03500067,0.0020880736,0.0007102344,0.069426686,0.0026002796
27,1.9601583,0.34839174,0.0033704003,0.03032825,0.0022590305,0.008857126,0.0015360205
28,1.8943905,0.42025557,0.009433645,0.0029351164,0.015293834,0.0025149283,0.047362193
29,1.8673567,0.4508652,0.0058016297,0.055119753,0.011024968,0.039615754,0.011966954
30,1.5759581,0.60315657,0.008766401,0.004185716,0.028600434,0.04344435,0.0028955587
31,1.5439901,0.6505512,0.012807138,0.016710795,0.010473621,0.006318525,0.06451246
32,1.8866751,0.47876346,0.033144068,0.00888356,0.001675498,0.010753087,0.008647438
33,1.5007558,0.6861197,0.0027482533,0.0021096894,0.0075289416,0.01396341,0.022252232
34,1.6594322,0.5750771,0.009834316,0.0076275226,0.006108273,0.01626933,0.026865484
35,2.0211968,0.4668151,0.031312004,0.034311954,0.023411062,0.00436837,0.011541732
36,1.7874342,0.54946417,0.032000996,0.0007136422,0.004229783,0.0015326224,0.012300847
37,1.5703161,0.6676381,0.022655495,0.002903057,0.018088732,0.004124631,0.029521102
38,1.4909835,0.77216804,0.08629735,0.08307865,0.012958811,0.0018990535,0.007829905
39,1.6124979,0.66867036,0.00259235,0.038584877,0.015528469,0.006442113,0.0073093334
40,1.9791459,0.5703812,0.0016160958,0.0029773165,0.008963324,0.007051221,0.008351448
41,1.4736365,0.8342157,5.2049043e-05,0.014356573,0.028866092,0.06701947,0.016076533
42,2.1592028,0.50261307,0.002467156,0.014083425,0.0036643716,0.007425234,0.008821969
43,2.3279636,0.30535796,0.009581291,0.0025743183,0.00031756816,0.02371704,0.0072801746
44,1.7629731,0.73863995,0.0033522914,0.021957677,0.0076447194,0.006863737,0.009303565
45,1.6295694,0.7747612,0.0035694172,0.002874761,0.015248825,0.028350202,0.0066022947
46,1.5084168,0.8581203,0.034186605,0.0036773616,0.028383449,0.01855526,0.007884146
47,1.8718264,0.7297544,0.034908675,0.074167915,0.0052307276,0.0034105745,0.0009016081
48,2.246568,0.5882163,0.0018632101,0.011156897,1.0617864e-05,0.0058729337,0.03148822
49,1.4828991,0.95111454,0.00034055547,0.0030709628,0.049687214,0.006215782,0.009470328
50,1.5199093,0.9785002,0.04006478,0.00033808185,0.022550808,0.0746999,0.03544329
51,1.6526258,0.88717896,0.03703772,0.08882164,0.0043230117,0.100055076,0.010217503
52,1.5410486,1.0123411,0.0002658929,0.0035438316,0.060818095,0.004470121,0.006082119
53,2.0206091,0.83917546,0.0031631286,0.007922517,0.0006625719,0.0035985354,0.028690869
54,1.9533077,0.85471153,0.0035941673,0.018166596,0.00062333426,0.0070458413,0.17266463
55,1.7086997,1.025482,0.018392738,0.026120208,0.021052571,0.006444122,0.053814474
56,2.1754346,0.8180537,0.01169684,0.001520926,0.0031043307,0.02037566,0.012504104
57,1.7918221,1.0011561,0.021493124,0.0303194,0.0045121224,0.004255764,0.013732922
58,1.6546628,1.0983676,0.023096927,0.04099334,0.0015328396,0.010895643,0.007549526
59,1.8980078,0.94537485,0.0031986693,0.0058445605,0.00632247,0.00056380295,0.032666415
60,2.1633177,0.8757224,0.00810268,0.009591655,0.004619341,0.0075451033,0.0006502049
61,1.8312823,1.0467455,0.0065903105,0.00025229238,0.011656646,0.053018752,0.0049438514
62,2.5784898,0.77786815,0.014355463,0.017319486,0.012350647,0.00017733054,0.012724333
63,1.6684606,1.153268,0.006669818,0.017806716,0.02697431,0.07280171,0.042706437
64,2.119179,0.96319324,0.13216035,0.00138192,0.005136296,0.013714323,0.0012761693
65,1.5788656,1.1885431,0.026539378,0.00019993717,0.081222095,0.06401737,0.013912285
66,2.1426764,1.0151188,0.0044383127,0.012288421,0.018367993,0.011290976,0.007388863
67,2.243734,1.0205363,0.0032859272,0.015463601,0.00413183,0.00047189766,8.6063395e-05
68,1.8228945,1.1563762,0.0037306817,0.0019471514,0.05976436,0.030083911,0.008654775
69,1.6325237,1.1993338,0.0006540451,0.15435043,0.01200983,0.11072691,0.03556502
70,1.9798517,1.0962541,0.0029066657,0.00889444,0.008592405,0.028567264,0.00037429546
71,2.0616925,1.0881796,2.158755e-05,0.0010744912,0.014927758,0.008764865,0.011662382
72,2.0746984,1.0888504,0.0035312383,0.0049158866,0.0014893466,0.007582799,0.0005656488
73,1.3823191,1.3010851,0.02356085,0.00951521,0.007620411,0.0061114626,0.008994334
74,2.0376036,1.1668539,0.015423445,0.020982461,0.006509849,0.016289853,0.03070596
75,1.8236473,1.2670738,0.0023869271,0.013132266,9.117188e-06,0.018265173,0.035702042
76,2.0940025,1.2155011,0.0058409697,0.009607617,0.0047925753,0.0017471703,0.00011122818
77,2.5971234,1.0763888,0.0140544735,0.03337594,0.0015277877,0.0068209097,0.05632567
78,1.598412,1.3419132,0.014246807,0.0026048475,0.00014415347,0.024361607,0.0032659504
79,1.7197644,1.3119501,0.0062054778,0.01723677,0.012463337,0.011921938,0.09466305
80,2.2188559,1.1762863,0.017718764,0.013232697,0.0019723198,0.0008787223,0.009581017
81,2.0749395,1.2269378,0.017743737,0.0031139103,0.0037013174,0.042132214,0.022874698
82,2.1545916,1.2008814,0.023285467,0.018395346,0.0005147293,0.015396432,0.03573761
83,2.203791,1.2187575,0.022199428,0.0046087992,0.015547197,0.059993003,0.07348524
84,2.505349,1.1560429,0.017127795,0.019614495,0.0012600792,0.0652545,0.00061584695
85,2.0973108,1.1249807,0.4487004,0.0076362025,0.0013082062,0.020589659,0.005844986
86,2.5758533,1.2877028,0.0005738696,0.0031434246,0.008412297,4.306275e-05,0.008372097
87,1.484408,1.412402,0.07258107,0.008752215,0.0032984929,0.007170089,0.0029902542
88,1.9488225,1.3564805,0.07282746,0.043243773,0.0027328266,0.026545959,0.04106668
89,2.7691178,1.3315293,0.018278014,0.00011039241,0.03358388,0.023144843,0.00385086
90,1.9823287,1.3451453,0.043845575,0.010242628,0.052085984,0.007833633,0.0018805937
91,1.5479738,1.4627253,0.036042124,0.03101469,0.007969433,0.1918662,0.026668085
92,2.7723265,1.3704329,0.005719829,0.0130705675,0.00082468736,0.0045841807,0.008110829
93,2.5609825,1.4025373,0.009723838,0.046689935,0.002791414,0.0036482706,0.020269034
94,2.4932318,1.3864173,0.014824108,0.012406501,0.00082540105,0.027522078,0.002622757
95,2.0042617,1.3808179,0.01118581,0.040430248,0.015387258,0.005832643,0.006677345
96,2.4476109,1.4009987,0.009172364,0.05478977,0.0066179507,0.044378083,0.06087349
97,1.6711526,1.4834483,0.0048368853,0.022491729,0.0024663613,0.00017798955,0.025804117
98,1.5913037,1.4743612,0.11791829,0.0036396093,0.013379241,0.03123297,0.0023034422
99,2.2638943,1.3836102,0.0022890384,0.15394427,0.00047669205,0.015143744,0.023085445
100,1.3285086,1.5535613,0.024867965,0.002856391,0.0075750034,0.0010783375,0.054613587
101,1.8301284,1.4574065,0.02688891,0.0009648566,0.00043619733,0.00022097379,0.018003533
102,1.1777476,1.6094002,0.003655691,0.0031658234,0.02713695,0.041853074,0.0137796365
103,1.6382256,1.546469,0.024202269,0.0010341543,0.0023427983,0.001220316,0.009755991
104,1.7204609,1.5192188,0.016747534,0.007844447,0.047035854,0.008218025,0.002453819
105,1.8819833,1.4602305,0.027948866,0.001958534,0.03723259,0.017758563,0.0023545995
106,2.7604156,1.6318665,0.045119673,0.002324787,0.0010805285,0.004678395,0.03336558
107,2.086625,1.431122,0.016708415,0.013247129,0.005018342,0.039987985,0.07483506
108,2.3578527,1.4787178,0.005874188,0.010352212,0.023264814,0.009590662,0.017749874
109,1.2362119,1.7229289,0.14130086,0.05612456,0.0045219855,0.012315193,0.03143408
110,2.30496,1.5004437,0.020571599,0.0015060859,0.007387512,0.018108144,0.0023387496
111,2.184428,1.4828962,0.12905757,0.001942474,0.0047764652,0.004921958,0.012625375
112,1.946249,1.4939312,5.613933e-05,0.012118246,0.030133568,0.008654992,0.094604366
113,1.7472821,1.559047,0.043855224,0.016463395,0.08571028,0.013898346,0.009499818
114,1.8633081,1.5428325,0.0153295295,0.032667488,0.001325476,0.064781524,0.0015533873
115,2.231274,1.5015229,0.002249536,0.0023442884,0.041419283,0.020413756,0.0027631212
116,2.2018945,1.4991322,0.012740635,0.00020361105,0.0018216028,0.020474423,0.008055104
117,2.4693828,1.4787581,0.32352406,0.010381397,0.017042339,0.0065666456,0.008734596
118,1.9525188,1.522,0.02142754,0.021042807,0.049567524,0.0037630568,0.0032580076
119,2.0863798,1.5205916,0.11641012,0.018832441,0.004113927,0.015381889,3.4451753e-06
120,1.5424017,1.7265197,0.09090515,0.012241064,0.004707008,0.0029615029,0.0040973364
121,1.9230449,1.4645386,0.30285645,0.051376287,0.0024610562,0.014862726,0.061418127
122,1.9199617,1.5781124,0.0010591798,0.0049981987,0.00025398252,0.008142867,0.0057716053
123,1.7211937,1.6594402,0.0066950344,0.018244132,0.03394677,0.02993012,0.02366106
124,2.3078606,1.6271671,0.00815078,0.010845689,0.0009918349,0.029811207,0.022024497
125,2.0429983,1.557214,0.010229531,0.029499136,0.035106044,0.005015037,0.001820728
126,1.5898682,1.7620482,0.010647083,0.0022753573,0.020909011,0.012839878,0.046164673
127,2.2749097,1.6094431,0.0043541337,0.021275003,0.02959515,0.025106242,0.001020959
128,1.5606366,1.7295713,0.13149469,0.0047328,0.005057791,0.00278836,0.034689214
129,2.356301,1.6899108,0.009636003,0.0021572716,0.037130624,0.020523906,0.012777037
130,2.0160565,1.5604464,0.055379264,0.0039574564,0.027636169,0.008616173,0.0039080447
131,2.8214478,1.7534003,0.24905959,0.002487982,0.06641442,0.068195894,0.04985733
132,1.6955854,1.6676348,0.08254618,0.0088521205,0.003581551,0.06932539,0.04310673
133,1.5157363,1.7459638,0.23249839,0.00479082,0.0068631805,0.02499893,0.0014071354
134,1.6037198,1.6085682,0.32326728,0.018943455,0.03959145,0.15738626,0.035500254
135,1.8494809,1.6051397,0.0018542272,0.0007073605,0.07975549,0.04963409,0.009056844
136,2.1030924,1.5578816,0.010055719,0.0048331325,0.009991971,0.008118991,0.050952774
137,2.1544325,1.5612047,0.027540706,0.003967625,0.0049322136,0.0016078457,0.004099108
138,1.4567716,1.6326706,0.41106093,0.0056173,0.10251146,0.027393732,0.026971294
139,1.807223,1.5704421,0.21125433,0.025764117,0.00068005914,0.0019882685,0.0044434387
140,1.9227229,1.6320184,0.02755077,0.09653101,0.0046954993,0.0015104096,0.002110396
