	dim1	dim2	pt
E303_558	7.800009	6.039229	0.70063
E671_665	10.354229	10.09871	0.83522
E975_339	-3.7360814	-10.618733	0.42516
E427_416	-7.9708576	-14.999906	0.52201
E393_307	6.5507464	4.425531	0.38491
E809_155	-8.322451	3.99402	0.19371
E677_123	-9.653956	4.478729	0.15346
E542_576	9.662901	10.759076	0.72327
E296_518	11.747367	10.25	0.65031
E893_51	-16.429396	7.9770975	0.06289
E147_656	11.292668	-9.656546	0.8239
E514_123	-10.447338	5.4593763	0.15346
E569_615	12.616822	-8.442239	0.77233
E624_657	11.4585	-9.306286	0.82516
E796_569	10.140825	-10.08237	0.71447
E790_514	11.967596	9.140197	0.64528
E73_418	14.177856	-8.520622	0.52453
E290_405	6.8687057	5.9630356	0.50818
E798_586	12.259854	11.195253	0.73585
E362_118	-10.644161	5.7154837	0.14717
E183_747	-7.6439414	-15.524803	0.93836
E160_521	13.036689	-8.886062	0.65409
E730_513	11.295541	-9.783714	0.64403
E262_440	10.666481	10.399131	0.5522
E819_88	-14.456106	7.3512616	0.10943
E331_583	-8.333108	-16.308567	0.73208
E894_193	-14.822594	7.845495	0.24151
E269_563	10.420639	-9.286432	0.70692
E198_227	-1.9525676	2.0659518	0.28428
E89_571	12.375483	-8.302216	0.71698
E214_617	11.793287	9.533907	0.77484
E918_744	-5.300387	-17.506485	0.93459
E166_256	-0.79943377	0.021858796	0.32075
E279_683	11.217209	11.295875	0.85786
E349_565	10.589151	-8.434694	0.70943
E664_728	8.990991	10.813679	0.91447
E139_460	-5.1206574	-13.122369	0.57736
E355_512	12.282374	9.207191	0.64277
E406_424	12.364888	-8.003051	0.53208
E74_196	-1.1443791	0.72101355	0.24528
E901_734	-19.46312	6.6628127	0.92201
E38_482	13.877109	-9.5627365	0.60503
E448_525	-7.0510645	-16.894848	0.65912
E36_555	9.865348	11.467497	0.69686
E323_4	-19.683725	5.2505927	0.00377
E111_90	-9.952804	5.509247	0.11195
E169_456	11.779898	9.429514	0.57233
E444_392	11.258577	11.335929	0.49182
E389_130	-9.805027	5.987599	0.16226
E424_294	0.59814334	-0.41317627	0.36855
E529_313	0.835975	0.28439367	0.39245
E748_788	-7.818316	-15.488198	0.98994
E196_230	-8.753681	4.235998	0.28805
