0,7
0,98
0,115
0,116
0,190
0,243
0,253
0,305
0,363
0,424
0,425
0,454
0,489
0,649
0,653
0,658
0,740
0,744
0,864
0,899
0,905
0,911
0,945
0,38
0,178
0,776
1,28
1,34
1,82
1,142
1,174
1,242
1,275
1,318
1,371
1,497
1,542
1,605
1,689
1,698
1,763
1,805
1,849
1,907
1,947
1,75
1,78
1,429
1,555
1,626
1,906
2,92
2,103
2,143
2,153
2,162
2,252
2,259
2,299
2,372
2,416
2,420
2,482
2,559
2,575
2,682
2,711
2,743
2,760
2,792
2,889
2,919
2,930
2,966
3,14
3,53
3,59
3,73
3,124
3,150
3,155
3,194
3,197
3,233
3,240
3,272
3,306
3,364
3,388
3,398
3,441
3,515
3,566
3,577
3,580
3,645
3,826
3,891
3,97
3,268
3,269
3,408
3,737
3,823
3,848
4,23
4,69
4,82
4,86
4,169
4,174
4,216
4,230
4,245
4,344
4,511
4,558
4,596
4,642
4,689
4,720
4,728
4,791
4,841
4,935
4,13
4,78
4,185
4,400
4,415
4,793
4,968
5,25
5,79
5,102
5,131
5,144
5,183
5,211
5,228
5,382
5,428
5,537
5,545
5,574
5,591
5,610
5,621
5,628
5,675
5,741
5,779
5,813
5,171
6,133
6,167
6,248
6,258
6,271
6,308
6,347
6,351
6,377
6,380
6,387
6,437
6,487
6,593
6,631
6,694
6,736
6,756
6,780
6,808
6,815
6,894
6,978
6,992
6,10
6,172
6,175
6,193
6,281
6,348
6,355
6,356
6,421
6,453
6,517
6,647
6,690
6,786
6,788
6,789
6,809
6,888
6,927
7,38
7,190
7,243
7,253
7,363
7,385
7,424
7,425
7,454
7,541
7,546
7,600
7,649
7,653
7,658
7,740
7,744
7,864
7,911
7,920
7,945
7,115
7,116
7,392
7,776
8,42
8,54
8,235
8,309
8,326
8,339
8,438
8,439
8,458
8,468
8,479
8,503
8,508
8,629
8,638
8,723
8,783
8,804
8,843
8,876
8,895
8,938
8,958
8,993
9,60
9,77
9,96
9,213
9,215
9,237
9,256
9,278
9,321
9,358
9,378
9,460
9,464
9,485
9,572
9,606
9,618
9,623
9,662
9,674
9,719
9,850
9,926
9,995
9,52
9,81
9,222
9,294
9,457
9,613
9,866
10,50
10,175
10,193
10,271
10,348
10,356
10,377
10,383
10,387
10,501
10,517
10,593
10,650
10,690
10,788
10,789
10,809
10,956
10,978
10,888
11,15
11,59
11,64
11,139
11,150
11,166
11,194
11,197
11,297
11,313
11,441
11,448
11,481
11,579
11,580
11,636
11,668
11,679
11,733
11,816
11,890
11,891
11,957
11,965
11,14
11,55
11,104
11,127
11,164
11,362
11,401
11,510
11,654
11,708
11,727
11,739
11,960
11,971
11,973
12,20
12,71
12,133
12,184
12,248
12,285
12,311
12,320
12,345
12,357
12,365
12,383
12,387
12,390
12,410
12,473
12,548
12,595
12,614
12,747
12,752
12,817
12,940
12,978
12,149
12,193
12,282
12,312
12,355
12,356
12,491
12,501
12,564
12,650
12,673
12,690
12,789
12,852
12,888
13,16
13,18
13,23
13,108
13,169
13,185
13,186
13,216
13,230
13,244
13,245
13,344
13,511
13,558
13,689
13,701
13,720
13,728
13,791
13,793
13,841
13,935
13,72
13,78
13,206
13,497
13,596
13,696
14,53
14,59
14,73
14,124
14,150
14,155
14,194
14,233
14,272
14,306
14,408
14,441
14,448
14,515
14,566
14,577
14,654
14,733
14,739
14,816
14,891
14,973
14,196
14,384
14,401
14,645
14,737
15,59
15,64
15,150
15,164
15,166
15,297
15,313
15,362
15,370
15,448
15,510
15,513
15,607
15,654
15,679
15,708
15,713
15,733
15,816
15,890
15,928
15,957
15,965
15,56
15,127
15,238
15,287
15,578
15,748
16,18
16,23
16,69
16,86
16,169
16,186
16,206
16,216
16,230
16,244
16,245
16,344
16,511
16,558
16,596
16,696
16,701
16,720
16,728
16,791
16,793
16,842
16,935
16,78
16,968
17,58
17,84
17,136
17,260
17,323
17,422
17,430
17,470
17,494
17,554
17,562
17,664
17,683
17,790
17,867
17,874
17,934
17,949
17,952
18,23
18,72
18,108
18,169
18,216
18,230
18,245
18,344
18,497
18,511
18,558
18,689
18,696
18,701
18,720
18,791
18,793
18,841
18,935
18,158
18,186
19,136
19,165
19,170
19,173
19,227
19,249
19,323
19,422
19,470
19,494
19,683
19,749
19,861
19,867
19,874
19,949
19,952
19,846
19,934
20,71
20,125
20,133
20,149
20,167
20,184
20,247
20,285
20,317
20,345
20,351
20,357
20,380
20,410
20,473
20,493
20,595
20,631
20,736
20,747
20,817
20,896
20,992
20,120
20,311
20,341
20,365
20,390
20,491
20,496
20,617
20,927
21,52
21,81
21,83
21,130
21,229
21,294
21,319
21,359
21,403
21,427
21,457
21,478
21,551
21,637
21,672
21,706
21,716
21,735
21,778
21,818
21,822
21,866
21,883
21,995
22,151
22,252
22,372
22,374
22,394
22,570
22,575
22,588
22,597
22,644
22,699
22,774
22,781
22,782
22,801
22,835
22,870
22,873
22,881
22,887
22,889
22,931
22,944
22,984
22,41
22,204
22,207
22,293
22,302
22,314
22,316
22,396
22,412
22,419
22,423
22,461
22,477
22,499
22,509
22,552
22,573
22,590
22,625
22,630
22,633
22,643
22,726
22,731
22,829
22,860
22,862
22,901
22,930
23,86
23,108
23,158
23,185
23,216
23,230
23,344
23,511
23,558
23,596
23,642
23,666
23,720
23,728
23,791
23,841
23,842
23,935
23,169
23,186
23,206
23,245
23,276
23,400
23,415
23,793
24,109
24,189
24,199
24,210
24,232
24,236
24,250
24,336
24,340
24,349
24,447
24,466
24,490
24,498
24,565
24,639
24,669
24,671
24,685
24,703
24,714
24,839
24,858
24,964
24,95
24,105
24,113
24,118
24,128
24,141
24,180
24,220
24,620
24,635
24,695
24,715
24,913
24,917
25,79
25,102
25,131
25,144
25,183
25,228
25,382
25,428
25,533
25,537
25,545
25,574
25,591
25,610
25,621
25,628
25,675
25,741
25,779
25,813
26,29
26,47
26,51
26,137
26,138
26,304
26,337
26,462
26,469
26,504
26,526
26,529
26,534
26,535
26,539
26,746
26,759
26,771
26,802
26,811
26,838
26,851
26,963
26,969
26,157
26,261
26,688
26,692
26,784
26,879
26,983
27,151
27,204
27,273
27,288
27,406
27,419
27,423
27,463
27,506
27,552
27,557
27,568
27,590
27,597
27,678
27,686
27,712
27,725
27,774
27,829
27,869
27,997
27,221
27,293
27,660
27,773
28,34
28,75
28,142
28,275
28,318
28,429
28,433
28,476
28,542
28,605
28,691
28,698
28,763
28,785
28,805
28,849
28,906
28,907
28,947
28,62
28,368
28,371
28,555
28,909
29,47
29,89
29,137
29,176
29,217
29,337
29,437
29,480
29,504
29,516
29,524
29,529
29,534
29,539
29,547
29,549
29,616
29,688
29,746
29,759
29,800
29,830
29,879
29,157
30,31
30,57
30,90
30,257
30,265
30,274
30,352
30,381
30,389
30,450
30,500
30,661
30,702
30,724
30,769
30,777
30,814
30,828
30,859
30,897
30,900
30,961
30,99
30,129
30,203
30,329
30,332
30,670
30,962
31,76
31,90
31,192
31,203
31,218
31,257
31,274
31,329
31,403
31,474
31,500
31,661
31,702
31,753
31,814
31,828
31,900
31,119
31,724
31,859
32,65
32,156
32,160
32,163
32,259
32,295
32,330
32,331
32,350
32,391
32,414
32,418
32,420
32,507
32,538
32,697
32,863
32,948
32,966
32,985
32,467
33,57
33,134
33,274
33,307
33,325
33,326
33,334
33,389
33,439
33,450
33,458
33,468
33,503
33,544
33,619
33,745
33,769
33,777
33,819
33,876
33,897
33,955
33,961
33,993
33,177
33,352
33,426
33,436
33,585
33,601
33,629
33,723
33,804
33,958
33,962
33,970
33,972
34,62
34,66
34,75
34,142
34,318
34,368
34,371
34,429
34,433
34,476
34,542
34,605
34,691
34,698
34,763
34,785
34,849
34,875
34,907
34,947
34,85
34,242
34,275
34,417
34,555
34,805
34,906
34,909
35,39
35,48
35,60
35,96
35,140
35,154
35,208
35,270
35,278
35,446
35,472
35,514
35,560
35,618
35,662
35,674
35,718
35,762
35,766
35,794
35,798
35,840
35,853
35,910
35,637
35,818
36,95
36,109
36,189
36,199
36,219
36,231
36,232
36,250
36,340
36,367
36,393
36,447
36,459
36,565
36,567
36,589
36,671
36,703
36,710
36,714
36,715
36,839
36,855
36,856
36,91
36,105
36,126
36,220
36,255
36,466
36,531
36,599
36,646
36,676
36,680
36,695
36,704
36,912
37,48
37,60
37,74
37,83
37,130
37,140
37,161
37,256
37,358
37,359
37,427
37,446
37,456
37,592
37,659
37,674
37,754
37,762
37,772
37,778
37,799
37,827
37,892
37,921
37,111
37,263
37,379
37,472
37,551
37,560
37,672
37,716
37,795
37,866
37,883
37,884
37,959
38,98
38,116
38,190
38,243
38,385
38,424
38,425
38,454
38,489
38,541
38,546
38,550
38,649
38,658
38,740
38,744
38,864
38,899
38,911
38,924
38,945
38,178
38,705
39,48
39,140
39,208
39,270
39,343
39,446
39,472
39,540
39,560
39,592
39,648
39,716
39,718
39,762
39,766
39,794
39,796
39,798
39,799
39,818
39,922
39,950
39,959
39,637
40,63
40,159
40,180
40,226
40,300
40,303
40,304
40,395
40,405
40,462
40,484
40,539
40,635
40,646
40,680
40,730
40,802
40,811
40,838
40,851
40,858
40,865
40,913
40,933
40,261
40,262
41,151
41,207
41,316
41,372
41,374
41,412
41,419
41,423
41,432
41,570
41,573
41,588
41,590
41,597
41,633
41,644
41,801
41,835
41,870
41,873
41,881
41,944
41,984
41,722
42,152
42,280
42,325
42,326
42,334
42,339
42,409
42,458
42,468
42,479
42,503
42,508
42,571
42,619
42,656
42,700
42,745
42,783
42,810
42,819
42,843
42,938
42,941
42,993
42,54
42,93
42,117
42,147
42,181
42,235
42,333
42,426
42,438
42,439
42,568
42,585
42,601
42,629
42,742
42,803
42,804
42,876
42,895
42,904
42,937
42,958
43,70
43,106
43,129
43,187
43,225
43,251
43,264
43,361
43,373
43,397
43,495
43,586
43,609
43,638
43,687
43,717
43,723
43,755
43,761
43,767
43,814
