,0,1,2,3,4,5,6,7,8
0,1.5343021,0.2485677,0.0038819306,0.0027588506,0.020963142,0.025344092,0.01,0.00647063,0.029146854
1,1.5202934,0.35973668,0.013789362,0.010383496,0.02502573,0.004032535,0.018649809,0.014469439,0.016709398
2,1.4414526,0.41439357,0.00088963675,0.012500619,0.012412774,0.018531704,0.01756789,0.02655038,0.0292433
3,1.463535,0.46757853,0.0037387947,0.033456948,0.0034675954,0.041043576,0.038221784,0.05874952,0.0030787075
4,1.2917249,0.39676672,0.015443461,0.015345614,0.035212602,0.010768234,0.024469819,0.0025617029,0.023458084
5,1.5624146,0.46934286,0.010220299,0.001236778,0.0013736562,0.011136637,0.018112514,0.007412564,0.0076833745
6,1.3098694,0.4455317,0.015453766,0.030529568,0.0025697374,0.0023050087,0.02028603,0.0021466645,0.011029636
7,0.92273766,0.37882605,0.0036179891,0.010424055,0.033010762,0.0070117987,0.004306128,0.062020898,0.0039112493
8,1.7695866,0.49125737,0.007908818,0.0118532535,0.008109422,0.034036536,0.049022283,0.016968014,0.008012253
9,1.5105973,0.6827561,0.00794328,0.019453285,0.0006513202,0.0051357,0.0048410557,7.3647476e-05,0.10129192
10,1.6561254,0.5947592,0.017531505,0.0007069735,0.051847234,0.012594818,0.0013290612,0.0024871763,0.015373419
11,1.7627195,0.6242404,0.041019976,0.007995024,0.005918935,0.017583108,0.012876566,0.028259194,0.012767697
12,1.8884095,0.61456656,0.06585659,0.01723535,0.07533145,0.00040540448,0.0059586875,0.0061244685,0.015696554
13,1.9897599,0.6513278,0.012105455,0.0052795513,0.18185611,0.038947705,0.008796841,0.0012285686,0.08548215
14,2.4069526,0.3440419,0.070422694,0.007842926,0.008472463,0.0032166394,0.040066384,0.002162523,0.00034184818
15,2.449421,0.26498798,0.0024841095,0.0015086429,0.051076334,0.0037956033,0.021065727,0.019874299,0.02141378
16,2.0639026,0.6977741,0.060833644,0.0170941,9.262084e-05,0.0027670132,0.014059061,0.05427432,0.038668416
17,1.739571,0.8466769,0.0037760355,0.0027784558,0.022733081,0.0041849976,0.09187178,0.001981729,0.0006460839
18,2.2961361,0.6888769,0.0060031624,0.0051194713,0.0023252894,0.00248991,0.014629514,0.00450608,0.005352675
19,2.0628839,0.84312487,0.0013154452,0.00079942396,0.01118856,0.000613116,0.0045632604,0.033078898,0.09844195
20,1.6476952,0.99425536,0.0021312605,0.0002707242,0.0046493323,0.014004197,0.029943937,0.0062634423,0.028218105
21,1.2960278,1.1674986,0.011449751,0.023222696,0.032446653,0.023975724,0.012844283,0.0017572084,0.00330577
22,1.892051,0.9485811,0.025770625,0.0038893358,0.029709158,0.00679997,0.005770241,0.0023720511,0.011132146
23,1.7299232,1.0331113,0.0151012875,0.0019130497,0.0017398467,0.04728624,0.01926796,0.09547097,0.0109712295
24,2.173368,0.9769698,0.029296065,0.0010283013,0.012903425,0.011856801,0.0007710419,0.005172792,0.01729239
25,2.1002727,1.0320135,0.11704734,0.019829994,0.044355564,0.0590742,0.0040159905,0.04034732,0.0030557136
26,1.9636114,1.1429749,0.0051917867,0.009705306,0.01852436,0.058449883,0.0026100315,0.0031107096,0.0017337727
27,1.7118496,1.1529715,0.005677982,0.012051917,0.0007722911,0.02602488,0.021089984,0.0017726844,0.00042962085
28,2.71294,1.2369193,0.010563742,0.0005691745,0.0133378245,0.014872653,0.00016294459,0.0026214267,0.002101134
29,2.040594,1.2126048,0.011555616,0.11055454,0.006618377,0.0163738,0.002699871,0.0047495947,0.0027064937
30,2.7464368,1.2617198,0.02004458,0.02480697,0.010527787,0.03606209,0.007241795,0.041362673,0.051693026
31,1.9147133,1.2051582,0.2552999,0.0014311649,0.039754614,0.000659387,0.07602732,0.023176504,0.00208979
32,1.9054983,1.2339636,0.057121027,0.00476679,0.104452245,0.057834823,0.10756944,0.067698754,0.077774264
33,1.9403113,1.2479042,0.15059806,0.005790998,0.0053365813,0.0022644824,0.0035328688,0.041500296,0.0055553853
34,1.917885,1.255957,0.0021198958,0.02856209,0.009846717,0.012603538,0.0049752863,0.005867209,0.0015675266
35,1.914892,1.3069773,0.0036256074,0.011176105,0.038649015,0.005216824,0.046808098,0.08324307,0.018127652
36,1.9506941,1.3371631,0.20961538,0.024848795,0.014787092,0.00014629963,0.0009800744,0.00037992376,0.061038923
