TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.20882542215063496	0.07696490138478905	0.0262994508161914	0.23281978993758848	0.20560415470049184	0.11739912730322417	0.03606236493949829	0.027109604834450848	0.004719995981075232	0.057796662350104486	0.1190511566430403	0.2007613572081278	0.0114215075998121	0.0777577013190023	0.04287466318219723	0.0870722543914318	0.16888414319533374	0.026543641617555947	0.20522558816690392	0.12410998440820427	0.1357355789943146	0.03920173687023564	0.07593238866623349	0.16521485813307668	0.013615452398812794	0.012327288143942601	0.11486481795789308	0.0567693199139995	0.19011113962611306	0.21987844728729208	0.022680221664535094	0.1575482039259018	0.07414274708446203	0.06558221047841974	0.10323510310304426	0.13606577551176505	0.09626586944097139	0.008231259515586814	0.06126080220622427	0.13917880289973897	0.028232457236316812	0.1543102825413067	0.036182800710381165	0.18606825660020435	0.15447804871128298	0.13762900733814562	0.0731877392889745	0.04485616693032989	0.1702076969769704	0.12366955888815793	0.04448040751138424	0.04997957081375207	0.07507718201957954	0.025320853426538135	0.017617165519317537	0.11041058563774028	0.1524670223927445	0.15460877986308785	0.03977391339760583	0.1353823573622822	0.04465246233879223	0.030593074431132683	0.17261975685474368	0.01823492258006317	0.12138107414856793	0.15380138768265864	0.008547532529431552	0.03823851616328141	0.06762537368231039	0.1870703763325951	0.16843887235676067	0.08200663474346778	0.18972286580898268	0.20144590379590643	0.05901359962893782	0.02250911234442142	0.15744824052568013	0.20046879898116624	0.1620484681832697	0.17952135876436923	0.09780738739127878	0.14940989836571478	0.12423823245202537	0.1381486611609338	0.1309825806167662	0.1347003558430246	0.051153585760764814	0.02585016363951832	0.007953054773359213	0.20590685360674502	0.0367195222373951	0.020756419161372653	0.17662279775800682
Arid1b	0.19444501058475694	0	0.09176013889046526	0.016641844270948586	0.24521777051112728	0.2378921005598827	0.1493759046491133	0.051287018809880715	0.03940838129218816	0.010315773640102426	0.051241109082546824	0.13086014389599562	0.1966389494414376	0.006641688321587182	0.09398066363700511	0.0549374147399249	0.09872560305425736	0.2076230523358052	0.02670551519075645	0.25506941658953824	0.13243060030491627	0.1612328271135159	0.04473390079026996	0.09503600046347846	0.18294912100006627	0.011393093272981143	0.016824066201271422	0.11904772264026557	0.056981831947677156	0.23331866011832172	0.22778318090388938	0.026312430234068457	0.17348874961068828	0.07459992438464717	0.07639234416696504	0.12818045339107048	0.1831027827699705	0.10586514431062023	0.01037510408109671	0.06154648202337068	0.15820028594940758	0.02883935071181496	0.1671750016649408	0.03512496593491119	0.21130962460775984	0.16833646535319893	0.1519507635191872	0.07571322115075665	0.04893656744223879	0.19728091861823094	0.12880606872408734	0.049438707539519976	0.05277632753911444	0.08443998737796508	0.024048850269631904	0.012761159860429685	0.1130875553735743	0.16613975885222437	0.18110034497429758	0.039495115285463386	0.16042832896044468	0.04854239641588388	0.025394735815311955	0.20481327080520584	0.01306888911971818	0.1384291637224376	0.1881396995715905	0.006607115004992298	0.04017333648196075	0.06406838416368624	0.19120165909020856	0.19114985253656494	0.104817027048551	0.2190812524838649	0.2350856001245476	0.08212380095172535	0.03441706757877953	0.1784941921188028	0.24714209108146842	0.19241889265639175	0.17410851443631986	0.09449474724179652	0.1577492839878914	0.12105513319548834	0.1421389055938082	0.1449688943703015	0.1626740352135034	0.06397451603336728	0.0342119494396098	0.008639402737782855	0.20155591132052902	0.047337515881426324	0.02111629291881321	0.1810078525269021
Bach1	0.12055790724118219	0.14260217069902253	0	0.012515172144648846	0.1409189109921441	0.13423881062091292	0.09893737541004002	0.034926992864423585	0.01771320130353898	0.007391019086433684	0.040993663887817236	0.06954026936841363	0.1185409337810619	0.002118352629777178	0.06341628449049708	0.04659999622919251	0.0713984035626722	0.12159616668114508	0.01616036131984238	0.1384183321272476	0.0802078163017095	0.08805125094477292	0.029247607068354897	0.043170739881351845	0.08820375858832492	0.014410095633602446	0.013853326288447269	0.07131924656987565	0.044257881662189975	0.14075054378010254	0.1316058906184989	0.013417142614851914	0.09852392014035827	0.03643213184128861	0.04873845995180041	0.0840272111246399	0.09914953900991359	0.05510189780728943	0.003452904640136065	0.038305499145686935	0.09440452287841661	0.01783943288566765	0.1129101978256858	0.02610823334725664	0.12306028382328243	0.09663782124397238	0.08288812934797239	0.04087872226729844	0.03567236968863125	0.0962656869393941	0.08459554326056812	0.022748727972921486	0.033662240951747385	0.044333941048017037	0.013328433594446309	0.011193568783370286	0.056088690494328415	0.10276032869022142	0.11375940380195544	0.020842150513282972	0.10283007716172478	0.028853407868153904	0.024719482656975274	0.11473060776969393	0.009140644405966946	0.098295649306157	0.12123699477339092	0.007014092150784203	0.026801749833687577	0.03882663341061279	0.10547289229168615	0.12732186410503069	0.06526554646837358	0.12365356118786153	0.13838201657879098	0.045021138221521054	0.014118638824120688	0.09200348543950451	0.1345557389594893	0.10304281763501812	0.11313375899671178	0.0481029054111091	0.11989209259404213	0.07946132620402047	0.0862573664483516	0.0843309326066132	0.09772020399789273	0.04153870794523955	0.028559334580379656	0.005087170535879625	0.13348295703392268	0.031925061177692955	0.013137783467513929	0.0943165483749602
Bach2	0.027549583272501316	0.03322422848866242	0.03076543251569286	0	0.050262612002833516	0.024909175253650287	0.022789841687178958	0.01034050042277005	0.009581352475596832	0.006897605286530295	0.009701404001323298	0.025531465063407817	0.03894269533836176	0.0033685852549382414	0.026078379019311128	0.015904329206559757	0.030035547092943565	0.02494101404589533	0.014010392812628928	0.03413600552671514	0.021963108220670685	0.02927863986730444	0.008707881258564174	0.02101162646716617	0.04227917163861177	0.006997202684713123	0.00701084295444038	0.027952056562536694	0.00859454776546812	0.04362282643752238	0.037977728707063854	0.004460355422606925	0.029511587125885246	0.025529915445632264	0.015090352548325813	0.03495577273032443	0.020993086508919165	0.023799089370308987	0.00306697382777641	0.012185681749970933	0.022582687660863035	0.006340201354787741	0.03646366928507306	0.014567185200378637	0.02401892661018208	0.03612443626228342	0.020993099491659548	0.012978217092038466	0.014929419830920727	0.024963704056057297	0.03375920895255402	0.016928583093328974	0.014248458919076137	0.018297896459734387	0.011895574266187247	0.007054790027633853	0.026459334219540286	0.02947047960858845	0.029581296179902863	0.011816960389921027	0.02796176290843119	0.010490765093964707	0.011564282394181027	0.03605503834451266	0.008203846352544236	0.03221852236123858	0.034814356872361764	0.0048045149850093356	0.005444871032867918	0.015472769623016983	0.042916463294154085	0.040208523688438275	0.024751688050322733	0.035158034566865545	0.028243846379855	0.017456330757891173	0.01029033671592048	0.02402069660767516	0.027229959466394466	0.02800965907862434	0.02931886317809351	0.01866752314640568	0.032664074814278195	0.029045198319125796	0.030122557591691655	0.02272131707130773	0.036187053099860825	0.012553250199800725	0.013335702841779096	0.0028178999050275633	0.02901907082864772	0.010300713365885462	0.00867629962496574	0.03752681946140788
Baz2b	0.19491900537083975	0.23371705542208945	0.1055532807720782	0.022314750469444734	0	0.23317580349875097	0.15776112925386462	0.041649332576844195	0.03616086892561265	0.007448578026713855	0.04579098772559608	0.10987995742168323	0.20171097732559978	0.008336409003579265	0.105099606396481	0.05204070449877568	0.0909302338815905	0.21191752190149094	0.025321299245995427	0.2538371269572997	0.13525237895189235	0.1494908187541133	0.0481303574319506	0.08552583338760064	0.19407960379930983	0.012971524439788431	0.01730545550005453	0.11897503455231176	0.06037689911083613	0.23978442519614807	0.26513452105813984	0.023015884390722354	0.17586728985882227	0.06809788225891462	0.08040109771512241	0.10791629736515534	0.17844502194358422	0.10740315205820368	0.007158432998869396	0.06816961518600988	0.16461391564630973	0.026855820284447357	0.1675246783401178	0.038904509788177145	0.20125080341459725	0.16166317569650734	0.15001353185730598	0.06899193153364386	0.05155199387925377	0.20923214274052276	0.14076316503477038	0.03708540952485201	0.054218624690434224	0.08650293993113295	0.019791220682905734	0.01860001627475772	0.11207770795191171	0.15418264740863769	0.18543717499071938	0.03073754036107834	0.16986415962766319	0.04483777522888714	0.04425175666492725	0.21951717603939241	0.011043704173832025	0.14971550619289659	0.19449106141718447	0.008369403672412722	0.032114584718448226	0.06646538976417651	0.18914340367365332	0.20977613634659564	0.10815753495095112	0.21399243251595065	0.23341559743925006	0.07327987020120935	0.02102249797624782	0.1581896601339911	0.21720058722313645	0.16893086823058232	0.1904557493058752	0.09068628449801805	0.17453817586593054	0.1367365210810588	0.1307684505648821	0.1316112770996501	0.1409137570087537	0.05150616242485156	0.03010649517753013	0.01111438870078488	0.20015111118223897	0.03675526614058117	0.018438609683559586	0.18728082739911872
Bcl11a	0.23810242595071088	0.27445844600759667	0.10468230382196776	0.024460628000637752	0.2862893056683546	0	0.17152517812360155	0.05930676896058886	0.0374146757101718	0.011597251037098175	0.05979473623463694	0.12535167381100162	0.2521655963953977	0.009426646530962826	0.10850814319979975	0.06238955757834929	0.1129451140561278	0.23955631547263537	0.027684793650345756	0.26047337506520724	0.14487797753723744	0.17791011202383678	0.05020331272526483	0.093103003091211	0.1990013227821436	0.017404410007759212	0.017029411982538736	0.13984500565850458	0.07092744587206884	0.2782021137325883	0.274888409974054	0.031345309618871844	0.1782604833553965	0.0660657571949626	0.09293744257560224	0.1312284705766522	0.1878920987045041	0.11202498616300899	0.008820919900601182	0.06782270359685132	0.1760218571829539	0.029336644090499676	0.1837061252622964	0.03853980186243074	0.2662906552663572	0.1908627966102759	0.16413134064725743	0.08682092129968678	0.061663250917818935	0.20130109253015727	0.14879632983060467	0.04630152972408982	0.056981669871473344	0.10226283552622203	0.025536931785557094	0.014656876683248474	0.12268852816864012	0.17505576186725832	0.19827006701676034	0.03730834203129414	0.18591672566182157	0.05214869086676738	0.0373315817711266	0.22055298908286194	0.016085414920494274	0.1678787740666606	0.21258125484485693	0.009683156159965492	0.03840900292896048	0.07689730226368546	0.2125305224662038	0.21779986008474705	0.11088318471507394	0.23436713539148205	0.24783477409708113	0.08071700072122087	0.024500075016279783	0.188275144284234	0.2695226611946063	0.20395303771960882	0.209375387318954	0.10032512125364841	0.17416026574787674	0.13855422893072755	0.15072238972633176	0.15787382734557356	0.1694352378183019	0.06523936178163821	0.030083579817305892	0.009499548205210494	0.23019261977090885	0.04207715885031755	0.020078911473842293	0.21457542934006715
Cebpa	0.19502827920848032	0.25128260313921474	0.09685668154825504	0.02159671411043171	0.2232984415265169	0.21033431799624872	0	0.05380891536122362	0.03480226298732206	0.006991932896505369	0.055297289374279184	0.10618508552811294	0.2010927460831683	0.007421335440119104	0.09256628239410615	0.05021269417447238	0.09885472206048677	0.1967374997898377	0.025521286547763287	0.21384828344179393	0.11219506852515487	0.12611463160059702	0.03523238426558907	0.09013300996106922	0.143337383013845	0.013856335312681971	0.017863786123131723	0.1033724625343667	0.05573106766720229	0.22364486871864056	0.2419068900691347	0.01999008769747052	0.15124359119930278	0.056880149121775865	0.08780138875089268	0.10037055011174281	0.18238460874520263	0.0844161731699218	0.009105493802118314	0.06090979078441982	0.132298046427567	0.02832126035787393	0.1510286866995642	0.02529615244286075	0.19252193622671893	0.13387008179998156	0.17012147743165776	0.04914372253456683	0.0503543825165178	0.15997981332691913	0.12736053905277656	0.03666697607182186	0.04399086881942901	0.062000959116591405	0.021100685331624083	0.0135707588885728	0.10117711099595217	0.15966295987833837	0.1671205974549599	0.03441848387258864	0.1680427475080021	0.04260171350217079	0.024612407752462404	0.16576678278438992	0.01378636122702514	0.16690605265134942	0.17468505223033678	0.006675893326410634	0.03112663704759774	0.07324283321697304	0.1410959018590798	0.19037635031226205	0.09976888767833615	0.18058869535402663	0.20840395731126193	0.06113555240351966	0.016565622194895224	0.1688045006273775	0.24643297055924704	0.15931591571557124	0.17705276344613785	0.08302639024214475	0.17010931885048022	0.1163876512162563	0.12030196356300105	0.13042297935264444	0.13666521959536246	0.04520511817478025	0.025807243367248753	0.013588160809642855	0.196694040129385	0.04299804902584687	0.018941812755271164	0.14811377386588764
Cebpe	0.09524806340776514	0.15779617635301965	0.08825875343734979	0.018204366119169795	0.14404480878491113	0.13535903098322702	0.09039630104477249	0	0.028212370832075933	0.0038836869209637756	0.025796649025435693	0.05558147994500048	0.11943901417879854	0.003267933840312005	0.07062674516322476	0.041315628600406336	0.07464024149801864	0.13380491304221598	0.018355815760528523	0.1448278748453143	0.04969170774177226	0.0639567129634299	0.021132847627690014	0.04927837052850408	0.04126581946793321	0.015020774632507623	0.012262124891992576	0.05788033946341331	0.036505076764557554	0.14036280178091418	0.15823692005230544	0.0226172471658081	0.09142610862436995	0.042157762164314785	0.05845674703811961	0.08191875165915771	0.12819927869389044	0.04422071680430842	0.002966810140907452	0.061451649204578615	0.11791751485133099	0.03189607353974094	0.09661473883090226	0.015586484172217965	0.12195751323072881	0.06982746257021247	0.12791008540433513	0.016431013961507916	0.037322208012117504	0.09557376372935569	0.0577352048766256	0.012097904613961836	0.0367018553593881	0.029469117486117198	0.013498568314540374	0.012630021581572313	0.0638163747959593	0.11613624218262045	0.09040170909446056	0.02516800299356408	0.12851740568516798	0.030314986511852885	0.01663883388891845	0.09529827587934817	0.013383508264759928	0.11695742266244606	0.11853440370432315	0.0038457757075476516	0.020992894218014427	0.04706462896907873	0.05317587347321359	0.15053875649416576	0.07809866702286927	0.09726937540610942	0.13724010067461936	0.029710383188124943	0.010342818543883752	0.06877457111755633	0.14532698984625225	0.077066799940305	0.12179272239598886	0.041914182472658955	0.1369362720669653	0.090323720349015	0.05184384914134963	0.09992796562495085	0.0996753584173174	0.03958204338341631	0.02633582868702547	0.005107669565259579	0.13837530427334446	0.033237536992638414	0.00975081893475376	0.04317664410505891
Clock	0.04554917087826609	0.055156648834537525	0.030221947805738506	0.005608922327746902	0.044984619688167964	0.047401382837398365	0.045017826300370316	0.01928833519878517	0	0.0045175594262758904	0.019076612107648976	0.03590779681186989	0.050692397755536585	0.0004421660991279282	0.02636824193351847	0.020488641267054252	0.03565729650655117	0.04314232018371709	0.010584211765111616	0.04724735537385992	0.02359254884275145	0.039014082929130216	0.014537259674393744	0.02518389269810999	0.040021294115835486	0.003751915288002038	0.012167696711983506	0.0346503007312673	0.01642914187391015	0.05147896182490247	0.04530370073089913	0.010799131584134716	0.05150421152020567	0.02833161303664558	0.025655354196148623	0.03239320915637238	0.028089497146623666	0.027117077300310027	0.007386383827610724	0.020269347701143806	0.03692474425344615	0.013009130030518491	0.041702306420150846	0.01380160894623556	0.03933114021759708	0.03259606619227196	0.02229432069425326	0.01364252541853125	0.017226655890352504	0.03622052443214339	0.028844459831831135	0.012325713474251905	0.019606447515652114	0.02032073355047971	0.0062241900548415975	0.00304324316832357	0.03282940798943778	0.045183201965201016	0.03433640475604415	0.011919879296772228	0.04374425854213599	0.015738965242819113	0.009036353027473899	0.044850883065058134	0.003525357084807092	0.03983895346563906	0.06148955131094513	0.004173806434994023	0.016692435547198122	0.022467274540623527	0.0363214900444052	0.048453828739760306	0.030382705597788613	0.050454698601128646	0.04004058609882441	0.022804040815021947	0.010749499827778104	0.030803307044021656	0.0461393784557614	0.031781188158053635	0.03212722766244138	0.02364102246675988	0.03525668849697141	0.033929211514212104	0.0411285329260845	0.03450071134575627	0.03774784058361855	0.028347015546617896	0.01461399993935883	0.007003046152735212	0.05011089716714988	0.007290120545921707	0.008793632818915664	0.03256076417109268
Creb5	0.014564973104350953	0.008901152123574752	0.01121282000920831	0.0007071074699996934	0.013253267092693444	0.011307777008641431	0.003671620288525541	0.002902269193567668	0.0008491698507531387	0	0.0025671067847253953	0.01083211678520886	0.008169745298002736	9.24734852419377e-05	0.008873502986823798	0.008704921519259124	0.00777317680410141	0.00988423049002123	0.009012965080128771	0.011570179740774605	0.007802240992834622	0.007670228023409474	0.010991955143167274	0.006076407651601115	0.010595311251371697	0.00035674280572473585	0.004257924249161676	0.006055028610011639	0.005603043020924972	0.010964720852661855	0.006050948535374755	0.0087856802500838	0.01531641599104138	0.00854155032023183	0.00389775748976088	0.008680397896137837	0.006089511969526814	0.004980967438905649	0.00036308112090314233	0.005122349441762802	0.008153176495520973	0.0005676984141921568	0.013629518101726691	0.006834218840882373	0.009741854110348754	0.014479979847309307	0.001833971389069106	0.010710344933823985	0.00561539743307646	0.012283508820462034	0.009158817432559712	0.008116208480766909	0.007423083614137232	0.011697254361596451	0.004065758952902645	0.0007317341178434102	0.004140534394390576	0.011870019661944817	0.012604654483627084	0.012284863102891853	0.014937236947425058	0.004256188906273596	0.010391400581839497	0.006656740824162182	0.0024063274268895343	0.006534142627866949	0.01363119985984926	0.00010842576128718418	0.007435043889705231	0.0036982688360145074	0.01570203145687786	0.012009285671811814	0.006355590492044147	0.013287131696116663	0.011663171414769944	0.005900439020640658	0.010286233453909848	0.010989501602325244	0.004438665910921779	0.005262244791671321	0.006042481708788529	0.013415005501140392	0.007592286756514296	0.007511481835493987	0.008664244073917696	0.009113410929953889	0.0064271496568921865	0.007515732527430223	0.0035146922181058184	0.0022393054740327883	0.004810654259993642	0.00747078324970767	0.0006246054964082913	0.013596517751654824
