TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.019187699617282672	0.017500510151527676	0.015148081971844996	0.020062751376824922	0.026408919349884905	0.044168253809987595	0.03417856596430977	0.015904930470324923	0.004089326218489917	0.014757557732231733	0.025118454597707653	0.019054010125706365	0.011291123093584694	0.00960025975419192	0.0199218025746321	0.012531027008444476	0.028892748759844992	0.019152879045641086	0.032681466214489044	0.015402964827956413	0.036075598764882366	0.01736821625819116	0.04504153989636314	0.02737749561752103	0.009120554806103616	0.006769231032644294	0.02368416643768198	0.014025447303795967	0.01907169094656617	0.019734813775757035	0.012418552833305474	0.017187854362443227	0.025883543245536943	0.033724367201461686	0.030411102689225852	0.02460153912829	0.018352221146312533	0.005894777076265351	0.014842283358521021	0.025830490151563974	0.015952704566243373	0.033829243976829466	0.019731695633756388	0.0379234050636357	0.029763267020267176	0.028747933638229646	0.01861916001502305	0.016438524518130014	0.023542496125044148	0.016055486646491236	0.019085195066788484	0.016045537849620817	0.025104675962699118	0.010285001019342682	0.013774664146606521	0.028458929389147014	0.0193938843596851	0.015599132246321168	0.013393774455155813	0.020135803942322263	0.021697531607956712	0.01467622997403833	0.02380250033009609	0.015148494019247736	0.02635096964680793	0.02128559550963671	0.007811395225589806	0.010263959727001318	0.020498914113168336	0.032965756895128116	0.02837028522923163	0.022560614458647637	0.027036321896856116	0.03170713564516652	0.02519291395513171	0.01391263785766141	0.031148414120375518	0.027416703089012836	0.025770143705866982	0.029479223583314344	0.023615199111750567	0.017505717607019505	0.028407677579005065	0.02818035712958592	0.01971694933156225	0.02211106242906422	0.02164886481412737	0.011594921260663601	0.007506316479877219	0.020886911685064243	0.011958354488180355	0.011321248965915421	0.04150249192800665
Arid1b	0.020955153456390745	0	0.02503151622810031	0.008376316386105509	0.030437917186041802	0.028488001033469764	0.038928242625834095	0.02395195257203346	0.020291625625511123	0.013129550447077643	0.01981902732364917	0.021141383579754282	0.021119496224320435	0.006625791475790894	0.019218094477205114	0.022023565696100332	0.023470125025121746	0.03416439930576226	0.016665612486320362	0.02662656018205784	0.016498935525920324	0.04271659360126623	0.024706824667015844	0.03576050842200171	0.029294182983816523	0.010877066638106577	0.012516215889623252	0.025528108476467887	0.01769979256483942	0.02490441178898709	0.027353542324391043	0.01376726043078546	0.01744734187997808	0.022254288849373104	0.026451021323264257	0.035988145652829776	0.018685094370782265	0.014787587088479428	0.009712160507948734	0.020133162342460216	0.03391919689909541	0.027958019182392248	0.03033162609814618	0.033240020505222914	0.028095627601775138	0.040200466723170375	0.036476954966942754	0.032728851174162105	0.021909084339912375	0.035731813059347244	0.022438398438269478	0.0282250365042424	0.01998447934356206	0.027380941000743862	0.013255291909447148	0.014373996989122726	0.027810501407071607	0.022506120871113824	0.017063730767208195	0.018277456235242285	0.02585144046515174	0.01552042091786767	0.01883035419102205	0.030626500148357817	0.00918117648448681	0.0342240157881045	0.026935306649021558	0.006733412399073322	0.013952783420520481	0.024017168485776667	0.034899655982084804	0.02576673690018938	0.020813910700344652	0.03564280122984931	0.03444520431806735	0.02823660125042084	0.027934477852537158	0.03207429676208354	0.034547813749458964	0.02796032957513325	0.03592062362650383	0.0200099644642942	0.02276028495629823	0.022551379448801936	0.02208968483092552	0.02411269731352077	0.03458777094451028	0.025936355299919757	0.017644434727882713	0.011695307008135	0.03038263580569486	0.018219080496591582	0.011113301848528071	0.03750478047410166
Bach1	0.017297745157273312	0.02775946005879868	0	0.012110001456679216	0.019798241446365317	0.025692646951461933	0.029125630137702634	0.01719478778070728	0.009658610714195895	0.009759800037057224	0.010118455851108266	0.026021123336032626	0.02206573230024751	0.0020994218677084964	0.022231727107944823	0.01974880951325675	0.01993984966970909	0.018534656785734578	0.014937973285481453	0.029107516606557696	0.020416148372243613	0.031212315958284238	0.019169653461784085	0.029051948477475185	0.018258949284638257	0.013985591442405063	0.010063853543915242	0.01636675962770795	0.017625642428304576	0.024229590128288295	0.02848669607326855	0.008082897639822971	0.02211660005450009	0.018023244482130343	0.017534861927192454	0.0243431433404569	0.018762154852222858	0.018590037102119487	0.0029898120310074697	0.016703346604371856	0.024404615209158674	0.01886612475934939	0.03116549041394346	0.016969596404001287	0.01590005673469179	0.03536046878465158	0.031464798557724626	0.024005810337766904	0.015219042104818637	0.02643269673125019	0.02334521585742064	0.018799954950785677	0.02016090847299379	0.020640972443498558	0.008462261356445804	0.009987260196187061	0.02288610946015814	0.018041471311254668	0.01395567354465549	0.008431248812777846	0.02599581156068642	0.011886206673627598	0.012616123792590564	0.02000533247955032	0.006912773306495155	0.027960859013254034	0.028768982478446108	0.007049522688106219	0.01313693392697859	0.015311549574464964	0.024324550661543803	0.035549813116752906	0.01832788486438463	0.01885202528753643	0.02360713956898151	0.021508050561761128	0.013503691746633925	0.027337355977617786	0.03307734503556418	0.02608891786556681	0.029535632508071896	0.020315698940020777	0.024449917005809	0.016605622398222136	0.02542801218208751	0.021783431893017385	0.022052712628628283	0.022698491673613184	0.010832033232232198	0.0043862843447405485	0.013589858776202524	0.014290514695680247	0.01070875110892829	0.03255257026182514
Bach2	0.016938827068334057	0.011416216032166561	0.018833599733707438	0	0.01342811091428054	0.027743127351685673	0.020272588211057253	0.009275374118476355	0.008382596850238884	0.005028748785441923	0.010068247971379146	0.013971697906679388	0.020241067483737312	0.0032642236049145127	0.013124441555348029	0.006878357152219132	0.014383395162511525	0.022081659860945534	0.012527855850328546	0.015983301572582487	0.009716926982743651	0.020412303780786952	0.00922993653704718	0.015031840034339657	0.013964210310273678	0.006202627052665697	0.006792041816389087	0.018912227634065998	0.007241305490587872	0.01788969203373754	0.023218051422938413	0.004019527542615735	0.01736105795185667	0.015647264656896483	0.016015927511166077	0.01542186413673236	0.027897818915705898	0.007701017515202247	0.0025777515438429265	0.012514457266455881	0.014706499317870698	0.00918189406214792	0.016143907436681048	0.011233389656388345	0.01767927180835192	0.016946710106387257	0.019605941881156396	0.01795870485982329	0.00933352161784677	0.021686343537604538	0.013252790245119609	0.012670350466598425	0.005557523711582599	0.01003155124571401	0.0075129750060331365	0.0069548570305588584	0.014119401501802313	0.020115036167276976	0.019251172022901608	0.008570342185201939	0.016924097605441165	0.006861531773513284	0.010038869534383812	0.01635818911373265	0.007297068066774619	0.022052297762769228	0.022278471323226353	0.004940476038441376	0.004143651914948863	0.008970741022277073	0.013704868362777234	0.02189918636223772	0.015231683299214873	0.009250137442836533	0.02726871795116894	0.012817935708385065	0.00940411530025223	0.0289313664660592	0.017079048483196514	0.030124241000380473	0.01444029856868186	0.00793107570881278	0.01762132307777365	0.010812505715902677	0.021791268548251242	0.012838078595207887	0.016718334762731515	0.0074170965697917726	0.01349711623667587	0.0045563157679698535	0.009901939963903575	0.009194411149124802	0.00900227315836268	0.017872180482891964
Baz2b	0.01898775911734605	0.024032197713310156	0.02340419471374101	0.0113590288216141	0	0.03238562979692485	0.02776579749453941	0.020271603923221946	0.01591082208207728	0.007047106605450742	0.021346624868463046	0.019107842870106848	0.022251825731951145	0.008327845428031149	0.02381520421715244	0.026227800627744536	0.017319447661236446	0.032576100276135896	0.018283561258725045	0.026762347051974483	0.016392591462366705	0.03745834350401192	0.02538156954632502	0.036547590339173236	0.02592597517356636	0.013837430809172416	0.012978345906911897	0.021992551463371063	0.017343947330216592	0.01631240083756753	0.022251187012898684	0.012494466901090299	0.019058146196655974	0.03329690018230804	0.02697736914109108	0.02745540089929141	0.028342678171393743	0.01335587102629229	0.007873805712516457	0.02041853167152568	0.022767939494450648	0.021570466231038005	0.028738382647742852	0.023521899883623947	0.02573395316435108	0.03811402838201445	0.028378080659032665	0.031557458576518024	0.018682708040866705	0.031629319149095225	0.021599964032239117	0.019662269715750164	0.025598405369003832	0.029381183948913016	0.008825807513025027	0.016331300938858706	0.01980375342954133	0.026355864577083922	0.015730418397527323	0.011045102953162252	0.01974403090812254	0.024500353568522315	0.023142663552728284	0.02507451863297897	0.007461435537101899	0.023524897836491407	0.023141586878383857	0.007355973451385006	0.016552815954010484	0.025871607601649388	0.02358112282184089	0.023574705675104213	0.026796025809432814	0.029933699995835627	0.03027700402210299	0.02339162850104045	0.021590759482722027	0.02240676420232827	0.03455369976004489	0.02536335458647706	0.02768448009396923	0.019081568957990406	0.028193697604772056	0.030379190577851274	0.019118451891981744	0.021772794164792303	0.024334735653092163	0.024280465179508756	0.01539684261711213	0.009136701824521353	0.028011081957696898	0.01523036586678491	0.012042324138970294	0.03570608242654443
Bcl11a	0.02775574971144319	0.03225741486225867	0.0245002607236967	0.01633161735399858	0.024902221370521303	0	0.045978701426557224	0.03113665205738644	0.020608532669965023	0.011823656591968186	0.027233096688897042	0.034048174673038195	0.0348520661922833	0.009383500113805216	0.029691805810477236	0.03675728679465718	0.033113430853848574	0.036757409917596844	0.016402401188336697	0.04947890652883327	0.026704994784449623	0.05555105512698066	0.016364116398296682	0.04872563271769351	0.03876928300690641	0.011682367263222212	0.013126715687321064	0.022086768461258805	0.022312469971650147	0.02112182403226667	0.027135438908652547	0.02316016860694447	0.02659718982408951	0.025564839192607307	0.03034294674744295	0.02824700927127183	0.036550338212642204	0.014629155174072666	0.008526854612631803	0.014765062102243171	0.03006837488286821	0.030960279995655267	0.03648968623439068	0.015454999316228528	0.03957428940605444	0.04046257669781884	0.03918068376200496	0.030755982266447796	0.024844276284756526	0.03884232426575255	0.02761795815472409	0.022450449112200305	0.02147132721270978	0.03529887822512316	0.009709419598931157	0.013664501753233211	0.02561685543482817	0.028625772734781698	0.02094960073569661	0.015747603726307128	0.04186610954061677	0.02088531615408244	0.022396129098588805	0.03756843248601517	0.01125373452945941	0.04269853451174145	0.03527746385144446	0.008990893436535663	0.017045586461166006	0.028698637085951346	0.03365104972688847	0.0320434763431236	0.02911818761349818	0.0385433859612031	0.04345424231027335	0.023490049802174867	0.013795586235350616	0.044383486259628915	0.04157069014195658	0.035923989976623626	0.049431032211793555	0.0230966957006774	0.03641506365742803	0.03362550562115781	0.0372259259683781	0.02719036850037756	0.037855583371366595	0.021889066017341554	0.014699019094109088	0.009694510357832918	0.03623165838022252	0.023499075940347655	0.010603611066017907	0.053718850760366386
Cebpa	0.04694920448708457	0.05234851917515562	0.037009192209859355	0.014861030550203661	0.0351116532891669	0.04935956294859129	0	0.04295415854808833	0.01585811156380795	0.008547735484418027	0.026972677099795544	0.03750315796347028	0.038672088526157555	0.007418319972726415	0.02591732791145267	0.034161195654275646	0.02857085364258959	0.0495448320972513	0.017142224295822375	0.061320324587819844	0.018080293679532383	0.06138471805396077	0.03169269286135849	0.05596121634048304	0.042517438517220965	0.010597844434688319	0.014401903372616529	0.06745249624052231	0.02061121715326808	0.03498730790366766	0.04737034697683252	0.014849532879334564	0.05094187550113577	0.02311390368440265	0.026309458075253478	0.04260266712383468	0.04861599925529387	0.021429398247448078	0.010167693292741791	0.028171017853711636	0.030690184539288578	0.024587217988215147	0.04519852470915638	0.02770785645257528	0.04527007871146403	0.05546441609776982	0.05037378789582602	0.05428414506690036	0.02102074331046428	0.0765183047518768	0.03189973111910561	0.03564908354280311	0.024179667109274182	0.03298334606093667	0.010227738770687089	0.012563696394896193	0.02036331455760493	0.04223976162651145	0.03694015413761836	0.019113998701018844	0.04218282630397307	0.023167675883851508	0.025247776295569666	0.04262299398305804	0.007617003682765147	0.03821458697041368	0.05070520936540382	0.00574489318291863	0.02152782423502937	0.029548412131595748	0.04853310372883415	0.04363206734409703	0.043287402330057734	0.042721168006656755	0.06034550571494988	0.025597565969311883	0.021395779015345437	0.07233313613536883	0.06683284449181928	0.05672603931480213	0.05044843256618255	0.030314011889738365	0.03890369245617953	0.03471791860726821	0.04061937448137315	0.03186241885551572	0.04108874531718623	0.036372088081286176	0.014837250567315724	0.008394911395939201	0.05301015770202118	0.022781529401110397	0.011391103747194754	0.0652733764994421
Cebpe	0.05383858952730706	0.051057851554068584	0.04199983185480383	0.014825144731069462	0.04469793231465169	0.05985772293340527	0.07224854129435883	0	0.01760149384715892	0.0043888181759760125	0.020073706650868307	0.03338200450096935	0.06011741450326218	0.003236720664785685	0.038225285106760654	0.054546657457285194	0.03412290040987929	0.05570978819908756	0.013762522020175076	0.05644688694947866	0.04661230669547333	0.08787718921432239	0.02090433190602077	0.10493717079797876	0.06888900621715884	0.012431234628009939	0.012319793673891404	0.04801459806761722	0.02572589450817296	0.044008689034710384	0.04331784530560023	0.018060790425950286	0.044553701209803835	0.02312088273570983	0.03932261918970929	0.03533864107988033	0.044840431482424066	0.036238277574140575	0.0036917971233764993	0.0187356998036795	0.039019604779890804	0.022165676488545203	0.053275982415329486	0.022528583207544573	0.07489398653372435	0.0673446429914353	0.06302716209184706	0.05135525166884203	0.016571107931329234	0.07868054780220168	0.0373981264147684	0.02801471890665341	0.02464443635950461	0.03361549057061668	0.01209774951162811	0.011403613704805377	0.03352424582575575	0.05320209798606372	0.05352182248049974	0.02253242222593023	0.05148678767478398	0.021399353286457926	0.024062287679245828	0.059720558503219875	0.011186510331282077	0.060424042796953945	0.04254717716793854	0.003912776148232851	0.0186730255974649	0.02309788447845389	0.0855885207272093	0.05690220222512866	0.051535946178965265	0.055506361520363055	0.07337373603874103	0.02415441982642667	0.014756273172699013	0.09284950497449637	0.06496060940050852	0.06327027233008872	0.04681705915048024	0.039993815157283896	0.039312900393508335	0.045608454616333755	0.05463757014694669	0.04360172457193366	0.04626326274426401	0.021774296277389346	0.018840821615704616	0.006104420438574047	0.05320347765855027	0.02016595445585558	0.012027680354110577	0.08066306409264032
Clock	0.017426391522226126	0.01839455996598625	0.010503880384390969	0.005400321891448826	0.016251324486684704	0.01993187626354103	0.020808467936019516	0.0145870616274514	0	0.006745967792480332	0.018094019389365574	0.015585973729962177	0.02147502821964237	0.0004452242017255471	0.016105927208188944	0.016938559527996545	0.015286702207241636	0.015310024720826109	0.007797941033541951	0.021377424986671917	0.01338663424568932	0.02727888142395138	0.01320448161149417	0.017993389941186027	0.016613695062178094	0.0038811868835430504	0.009759759237563925	0.020752188971793574	0.011767055832537173	0.016610388454100383	0.016452505407955235	0.008785761738059412	0.020208069895886718	0.01748854534627583	0.013140361264756125	0.01448323458179068	0.02216883320061709	0.007936351318802694	0.005719180427917171	0.01405509590215859	0.01635824093295617	0.02024235154717	0.014106979829523417	0.021855027037694735	0.02053169907444098	0.02120191992674905	0.013352525938833518	0.018481360922924312	0.010074828889123946	0.022125355171221547	0.01856914825203879	0.021458723087187135	0.007581112396514433	0.009015339532716637	0.005519343550601182	0.0036643327747103802	0.016534878813038043	0.013634062501723155	0.013157955094940386	0.008417955621249735	0.013119271276227756	0.008040468592617294	0.014213483659910832	0.01942370596018451	0.0035426214190315878	0.018046504699452983	0.025869766060245887	0.003918552696158693	0.013965160300218956	0.01221542335131441	0.017061433038015966	0.024695131493746882	0.019861445188089927	0.01752068195576921	0.0243563892000239	0.016850108872795498	0.013447803581424273	0.01725031400566696	0.020644509919102678	0.021010917339367854	0.01883569618174774	0.010305899657816706	0.02340682123790577	0.020818569925042954	0.02193342959892822	0.01087622039841429	0.01953044394923925	0.01680072489999073	0.010985915348021926	0.009648154028342399	0.017721336561419023	0.007619055009297181	0.01054229151027154	0.020149181167672187
Creb5	0.0078261499443868	0.01916728758286454	0.007260165015383413	0.0008712931386919135	0.014110066721377256	0.012960426132009506	0.008071707624534652	0.0033262010884281636	0.0011633433589605352	0	0.003013057983745099	0.008826184010832865	0.01150222475628907	9.223606316513643e-05	0.012479647027365346	0.00858098586507755	0.008165932051698523	0.016052302327995153	0.0054586449006373385	0.010293158398804831	0.003867211843857118	0.014930238705822848	0.01264898923165611	0.003984776192657322	0.008188286350307274	0.0004762158938257765	0.006201017185721147	0.013751014153393994	0.004816924438678799	0.010615198881519936	0.015832971293182115	0.008127560559799246	0.011339664717783807	0.007894040015415061	0.005939422055140149	0.00840783379462795	0.0166181657314458	0.003356805730232465	0.0001677762766556753	0.005399551139681436	0.006275578942864171	0.0016039455993690026	0.00887558229898888	0.010089099156797218	0.013296317649483927	0.012958740999347575	0.004483968415513091	0.013950912169572354	0.004039658030137491	0.019551525565158264	0.01362069622297421	0.01990302913384715	0.007950123142030032	0.010406061008588362	0.003942226431502949	0.002459782167356853	0.00883928788404908	0.006248516602883013	0.011063165605371414	0.015463595019093793	0.01111932383942178	0.003178495076876058	0.010782857181218993	0.018069242571273538	0.002242320812726314	0.008007685502880875	0.008519198020370634	0.00014198176797691634	0.005171262986406489	0.002738625491310282	0.01147893703091305	0.011286666771381522	0.009183378842666153	0.01002889031136711	0.014460004666619472	0.004255141651368035	0.011069378924835348	0.010243866507351287	0.020561846367123857	0.014174736362713092	0.008667126402180774	0.010447367360260114	0.008464468993394569	0.010048973990330867	0.0072352325736718785	0.008201394222604769	0.009632833813491514	0.009768434434038673	0.0036228774078810727	0.00912323461048682	0.017912725657668275	0.004780934058863156	0.0009134506497671471	0.011011314444427291
