TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.1442808731497415	0.08626804913009518	0.026031985319646626	0.1651848245231651	0.1024832303245786	0.10183920267625808	0.029889728468860535	0.032085332485272296	0.004741642433933019	0.06014174359303814	0.10735180463126025	0.1520710992369769	0.011420663445112363	0.08489806198434972	0.04764534156065946	0.08295438293103215	0.0854085027296248	0.030037716693338913	0.1279213895593556	0.09463587982955278	0.0830139273346908	0.039373038698128415	0.06550282491293255	0.11846589158000569	0.017064299696539307	0.012718059353898099	0.09910298580479829	0.05833062517478941	0.14430868043710166	0.13821024294954726	0.02192237132999556	0.12879553935295254	0.07170085269846604	0.05336350595301082	0.10134344797721834	0.05946508435616177	0.07849109951047734	0.007750658379975677	0.06502057064114011	0.133876702982925	0.02334085449333107	0.13170669075284186	0.02928787942377346	0.08364174610283608	0.10639584333175432	0.10779286478834589	0.05863897371884151	0.04658005838851772	0.07856019942600065	0.11838645197678745	0.03635473585533096	0.05021439650150799	0.07859886612629544	0.027365505795644535	0.017831592621013827	0.09672206747516215	0.1309700409524884	0.10893880960165024	0.03800845866249288	0.12390091511909518	0.04713783786377237	0.025368918444527308	0.05686160199136133	0.018846429430525388	0.1084071982085136	0.14757902916087223	0.008581671464239302	0.03865241757072516	0.06733522794336932	0.0912795397838492	0.15223461551461107	0.08676206922797543	0.12378068813965694	0.1022646773980129	0.05940370119414479	0.020987818627739983	0.08524795779728907	0.11043447162960424	0.112738389094488	0.12274659789690376	0.09849017616383876	0.13287299206912417	0.12663520790988886	0.12147429819185458	0.1303029923016879	0.1200745007672427	0.05423275485234121	0.02611575840858304	0.00901311979089224	0.15278661037971222	0.040364637839665686	0.019915171848362927	0.08668900229437615
Arid1b	0.15150753640217202	0	0.10105848930993536	0.01685903819306447	0.17775132037814334	0.1262840083140218	0.11508775870127931	0.039144585883683046	0.04013359385109465	0.010318475448584894	0.04924943097140615	0.11955420432025549	0.16352594913008853	0.006640477993962161	0.09441495246074269	0.05642627301955917	0.10057712565847633	0.09511593588610028	0.03195383405147522	0.15979051448677484	0.09229349489732824	0.09958538332958039	0.04102666985508123	0.07132751005847443	0.1263535115517019	0.015114221864371634	0.01776757818980373	0.11122570587735309	0.06279453036116618	0.1707784428753856	0.14024945601849806	0.026875124363670237	0.16249565309687475	0.06987993926198396	0.054201656625146054	0.13011046828314976	0.0757388405490928	0.08598766921825916	0.00916395648201969	0.060424355705830345	0.1483108972964788	0.026510783266912693	0.15191875114651338	0.0315870812955339	0.09697275864600266	0.11256575470133268	0.10658763995220796	0.06148116471845946	0.05146835059937193	0.09036308571888989	0.12577951080438007	0.05192426651608236	0.05059680288233247	0.09462176475643146	0.02246076836269933	0.012816417003624916	0.10941522280890917	0.15068447420692627	0.1344194840553819	0.0379076473476246	0.13864236187579546	0.05257475669245075	0.022536205946882958	0.07156273353968158	0.01497711151376531	0.13075490673677626	0.16912194330605246	0.006638488504224096	0.039584997234948495	0.05983683802727006	0.09263385645820833	0.1777485496073053	0.10650954128118241	0.14963017195630432	0.12225858112799595	0.08184313769372614	0.03125035736252711	0.08936526070454551	0.13925326415005548	0.12825299170626323	0.11699952012958202	0.09729899385103007	0.14972615689330757	0.13447389902947243	0.12537934708462656	0.14144339126028532	0.15682678548561466	0.0635416535999604	0.03671602722934255	0.010293168454170885	0.17208914674460435	0.0482296753150244	0.01774094716013792	0.0934454429184624
Bach1	0.08792823981626612	0.10561207286357027	0	0.012766314779571502	0.09638532178696693	0.07081549704034114	0.07309336082534741	0.0321902619573311	0.0185515265656769	0.007397417702175033	0.0408931406721503	0.0601714704067323	0.09572292065827702	0.002129044468961941	0.06605948306562427	0.03969826845515423	0.07225854256132377	0.049383884686493955	0.016248863217180592	0.08898804846407561	0.05895268784883758	0.057214445147987195	0.027592456782565517	0.02566065314486417	0.0584280773638412	0.015870520905575055	0.013862767120965257	0.06368735928854512	0.04601357162037244	0.11003283630292608	0.07732822591124218	0.016325210246282466	0.08156798672807301	0.03391151359948695	0.03962298781239992	0.08174529531808356	0.03641251160642149	0.05171602205542445	0.0034543792510972416	0.042640335549291294	0.08672758680128656	0.015962924076127035	0.09778090346464632	0.01939918532784972	0.0585321634059435	0.06456279859096287	0.06629355251114794	0.031471549262276036	0.03143710135448399	0.044320027334516086	0.07165117433145753	0.022463762382957213	0.031558014189712665	0.04605144217710604	0.011754204217477362	0.011189709025091555	0.05508020358948788	0.08672807116227542	0.08358081806325103	0.02102050154858868	0.07634315673987323	0.035038126537749834	0.019719156266215586	0.0369346678849064	0.008823829703595576	0.07747292601177974	0.09629118235812692	0.0070483754969781	0.02603235888958484	0.03734413709998707	0.057839776269093444	0.10174933915474155	0.06421406007095432	0.09028665332836397	0.07496803233387707	0.04170263771907112	0.013727951680241433	0.051545441285047816	0.07199743866430437	0.07851896457875313	0.07536346201864474	0.052062058364134314	0.10583591871683927	0.09042509414335205	0.07518845944084529	0.07855021829956893	0.0880306125622706	0.045215825075172265	0.028065449464049392	0.005181323616830168	0.11204714744690993	0.03570990968743421	0.012761756672735358	0.04999034342180362
Bach2	0.017343071826350323	0.02059278387340074	0.030493363555379693	0	0.030066159137383395	0.011155883570872778	0.01744662791773457	0.009861255187760092	0.010995221244572358	0.006882254692685775	0.010552495377584462	0.02618170355175357	0.028702218675743726	0.0033683006427455094	0.026233097579541745	0.015615385634621613	0.02752591768632824	0.010868520311950439	0.015394178588402668	0.017434546821361658	0.01903937831445487	0.01965996746683068	0.006754268413233781	0.020768951900464475	0.02543223539519541	0.007707516346760433	0.006934975812842114	0.022375535640650274	0.008952131109748716	0.03131117961501125	0.022108798899419108	0.0043129514279898725	0.027319372558529197	0.027002911240656968	0.012474029849479398	0.030109046014003413	0.010875247730340468	0.012706341149257337	0.0029249208012630994	0.012992362660796496	0.018880670174245502	0.006070531256400446	0.03175126476787317	0.008426472513641583	0.012012690959970308	0.019489319355835415	0.016483880740388746	0.007906155391644505	0.01484100205563737	0.010189801819062448	0.030781438009420882	0.014378938848822416	0.013561113587545135	0.018122620984693905	0.01184188044928719	0.007064629515688989	0.025824120667543637	0.025972638310601318	0.02112623034632618	0.011481605911972143	0.023588969372962138	0.0106669339973472	0.013117975648130036	0.012355413915609315	0.00811155041400434	0.022101258706618394	0.0279108307987371	0.004800056439746609	0.004851183502886073	0.015956572141341118	0.02308518066429276	0.0325119594251857	0.022535605164660962	0.01955944150148299	0.009324922584938545	0.01716651255924561	0.009513718771220021	0.010251990416298254	0.016694709953729427	0.019833659615296245	0.02348212265515336	0.01793644056387494	0.030052549217640577	0.030853380925032082	0.024811427599446562	0.023221283644393687	0.030520375560829097	0.010925458397472746	0.014441020965456235	0.003090565108676263	0.02132598985850083	0.009202638372328783	0.005942623208046447	0.02452724543273853
Baz2b	0.15780218960478698	0.1704230352066152	0.11078708177473134	0.02337036406693229	0	0.12744509546949676	0.11761790430644345	0.036615515981090786	0.03557476681902939	0.007491279615526967	0.045215602837930816	0.09525364313012717	0.1626491237795931	0.008334493194854506	0.10077341566979141	0.05034648021794019	0.09003096719359545	0.09634650978839017	0.029884321754503652	0.16207471513921054	0.10761743135125619	0.08548306520286104	0.046751934942911286	0.05875487471447875	0.1366678302203787	0.013791709400241546	0.017035922415916862	0.11095810827378293	0.05916104243391427	0.1744342623650564	0.15539121996166705	0.021998670880295758	0.14535684605207022	0.059119385432509095	0.055125611144129325	0.11807510950212996	0.07894069335758307	0.08869612108901499	0.00703747689373764	0.06483152368649805	0.16533135680019462	0.023992440007794526	0.16026643442266117	0.03132344490901974	0.08740631562311146	0.10344533490134457	0.11103844218879019	0.0530617737433902	0.05527713153267731	0.0975844833223883	0.13205164445793274	0.03727410330449794	0.05605998912832127	0.08895477963877395	0.020155618105055204	0.01815109680768093	0.10686562586368033	0.14225244703318293	0.13590793525207323	0.029659266926726272	0.14588977143136567	0.0501655846096136	0.03630562140663921	0.08697968234351504	0.014939718483789118	0.1429991078431142	0.1683661513464936	0.008386318428879378	0.029575346401915285	0.06883588828892927	0.09150208725216705	0.19013402997819634	0.10951428731674388	0.14636093797882824	0.11321627546059328	0.07927684225525411	0.01930899777359656	0.08841966385124012	0.12188050791675621	0.1287123545135155	0.12887811362931875	0.08531836082443672	0.16359361602527392	0.15207422962791442	0.11984384887210431	0.13703973647716808	0.14673700488226518	0.05442276041267539	0.03163329659218517	0.0113733619824421	0.18142799777670912	0.041757837464465826	0.019095927846824633	0.09953488767346975
Bcl11a	0.18055889908010414	0.19684359645615987	0.11316598903211729	0.02537406305477215	0.1979633605002591	0	0.13634348840419153	0.048293179713524294	0.037571600590188575	0.011613291045180716	0.06012640139000153	0.11286281053347012	0.19921758725548194	0.009441359144965543	0.11209030703451331	0.06568666416156829	0.11637357922178859	0.11339134232946683	0.03396006205033765	0.18105448526715945	0.1171628442624558	0.10686525780028916	0.047521643504044996	0.06918138672959921	0.1430315910434102	0.020443937890825634	0.018360004816385188	0.11973309502804598	0.07612430596357768	0.22033699882206348	0.17610242965401818	0.02848145431125334	0.15978449804973985	0.0628808665895333	0.06968115676901421	0.1379863467765793	0.06995849372828351	0.09601376924850095	0.006410918071027314	0.07133665301920863	0.17051279395791152	0.02733352722562144	0.1682501056118013	0.03682445098983705	0.11456339139140935	0.13025456171833205	0.13266336994171368	0.06638693891891394	0.0629835538240187	0.09125900851056713	0.1462099693905706	0.04350534294658811	0.05827775534927585	0.10291800910528366	0.02459072407100068	0.014083515069217616	0.11511949635947231	0.16672005327305123	0.14154500732967742	0.036082128246194486	0.1706412315884945	0.05665835844151667	0.03316206648638131	0.0766576344492128	0.01804347449571292	0.15280825920237534	0.1865146207699671	0.009708940135445833	0.04205292250285528	0.07916223102724235	0.10710203447354527	0.1867788538674194	0.11086237489032512	0.1685164864319501	0.11425198012625362	0.08253694154747697	0.020838349715365793	0.10389403709957816	0.14094390721572353	0.137426651135959	0.13983142921897845	0.10039826908784445	0.16541501130789768	0.16102047765806624	0.14268615511182076	0.16337222549655236	0.16475126769891407	0.06687918916995325	0.03211847529805492	0.01014631042507835	0.19879321505190217	0.04942850166357583	0.01933144490649334	0.11144905622255764
Cebpa	0.14563346368947522	0.18786862057622564	0.10143689459613367	0.021332268239575312	0.1613318326749252	0.11018228581222843	0	0.05207883205323247	0.033567945224863636	0.007034714908670538	0.05445689975769195	0.1013501907639891	0.1649822618001824	0.007425061467047325	0.08746577309272963	0.04612614362633007	0.10198152808446692	0.09366681325838475	0.028849231593925922	0.14822912697349672	0.0919229426079482	0.08154849965150093	0.03254215541642094	0.07461302018576632	0.09442717856399341	0.015151248897903589	0.019311029505842427	0.09262062296701558	0.06230867732992544	0.16744835751363646	0.14868729038029962	0.021028055748233816	0.12941542828643116	0.06163157841853066	0.0662488756171564	0.1064963134195845	0.06924200425945215	0.07207811025995856	0.009152285652950329	0.06357501553186509	0.1438882270202055	0.025490206764223707	0.14015952608842033	0.020620788639400305	0.09208833461687065	0.09809486986055393	0.12830280264205182	0.03927634376682927	0.05328503898042781	0.07697815850972721	0.11875514243859878	0.04009862383583616	0.04241345948279386	0.06763546245838904	0.01942171814671102	0.013049562355144815	0.09475633690941006	0.1476520068603291	0.10394665169528154	0.03402762281462113	0.15083552507264095	0.048780471096171715	0.02458037931738251	0.06911648560260239	0.01536323812413105	0.14486987543688745	0.15682754446452754	0.006674052521510685	0.03203328965905549	0.07313940363404911	0.07444403477654125	0.17467615629392536	0.09631735224118532	0.13929595911171958	0.09850576320356129	0.05680095230333642	0.014357737701351642	0.09845804621236044	0.13096458227706032	0.1275857830965614	0.1185772075118634	0.0769043781875216	0.1522314334622503	0.12170846516191598	0.10922420100408184	0.1373429718381196	0.13899737452291697	0.04362779084209253	0.02760322322427912	0.013419619650337116	0.1615120707673178	0.04468318924523096	0.018851075765292068	0.08354152048686411
Cebpe	0.0823902694375281	0.11951416999264579	0.08207079511707206	0.01886340670314316	0.0732817380936418	0.08120837610809463	0.06163621288584158	0	0.026813440021989647	0.0039026033345006842	0.028738783974522505	0.05909915576462771	0.09817616093941192	0.003272769490480687	0.0774348461660344	0.03935826984911537	0.07252549922685712	0.0613514050388127	0.017773276849915007	0.11268783287655325	0.040613755183594114	0.050469454345600316	0.02072195853580189	0.023385597096717534	0.03484966074540875	0.015367823338426683	0.013390519822553064	0.05872168222459365	0.03650824664252956	0.09915382839491259	0.09809635556188477	0.021991373000168776	0.08440695830004886	0.03914453999827606	0.041956177240132335	0.08449386140723092	0.05281985830122861	0.039850926258034464	0.0029970926382521415	0.05746633525819058	0.10476724861353992	0.025265574901123508	0.0865370999120434	0.01497431416938647	0.06013996549210088	0.06329369230920631	0.09192696295655166	0.011548707839496148	0.03879374640861294	0.047406550575221716	0.048354481778623316	0.011305627667186303	0.03943636554798612	0.030686638632918026	0.013090704021686774	0.01216772560826293	0.05670527049180352	0.10140091067095569	0.05986773795582209	0.023035964369407698	0.08813622309576082	0.03301922581718537	0.016020277821391714	0.031737892244370534	0.013842888071206049	0.10142866966530845	0.1023677438047709	0.003866387169938699	0.02198436617826111	0.04761933175040252	0.03565374442585447	0.12087036400549915	0.08267547833598007	0.0906433808503451	0.06980495354121644	0.03299442081143229	0.01047756718297753	0.04803208122683507	0.0795283984218497	0.07871452099390958	0.0652013793890642	0.042565570570567826	0.1199302720547391	0.09550068743061849	0.044856846211170864	0.09163241762079868	0.09753701147041174	0.040763840595693046	0.02506722272605797	0.004818630250867058	0.11751047248951695	0.037631686472237906	0.009639631818294024	0.04121463279710689
Clock	0.04619198980433319	0.04313157540253326	0.027513842496907415	0.005628982795748362	0.029591295105521154	0.027232813643144695	0.030925346353392013	0.015622662802943936	0	0.004514824073387432	0.02099861296673972	0.033818275201570706	0.03707955527408233	0.0004416279780363809	0.02867638366344128	0.016940009220398126	0.03855130670993321	0.016967946162553538	0.012548720486529932	0.033344697565003606	0.01862507466688501	0.03233133313024983	0.012883353306221767	0.01710053957457579	0.03089334697396294	0.003681813613462246	0.012498118548874311	0.025485672129116763	0.015832965791755645	0.03608735837020436	0.02431040398670237	0.009912913437046726	0.04519219616440543	0.026935573140702024	0.015163577827385599	0.029732912599076382	0.011428447566378713	0.02135876090564852	0.007420081642943863	0.020355557555198384	0.03543935715716999	0.012932307364731938	0.03389829672573329	0.011946862275182457	0.017679825457033605	0.025723689480120188	0.0186289908144528	0.010499810586154483	0.015284671188384672	0.016306144177120674	0.027832908977631795	0.007825399611526949	0.01997388327817058	0.01987193716874583	0.006155459540296224	0.002820749327771553	0.03092216971808052	0.042454315238319745	0.02662451269944715	0.011480035653219287	0.03296622434041606	0.016235645596378225	0.0058112253282811095	0.01669470995372943	0.0034614297860948696	0.03798720101191751	0.048770339980862845	0.004176036016475058	0.017997397617628533	0.024188369762335	0.024671546824211275	0.03937441456465107	0.029410019755056804	0.03837011357608948	0.01964760292846786	0.018739272980218415	0.009442503597767028	0.015468297578752335	0.0255446635077892	0.02397883414274042	0.021341776812447817	0.024479739244072884	0.0326757606948356	0.03482841149866278	0.03126291473728014	0.03480160453023238	0.03229157246276952	0.025207537069322637	0.01330024460041284	0.007802999038793758	0.03626449831802675	0.007325737969874744	0.008808454283552774	0.02243295883239359
Creb5	0.012543443261790552	0.005556415103629962	0.012670140219785223	0.000670325898754527	0.010695043814230922	0.0047832215114455645	0.0032596294852292483	0.0018906407252834607	0.0006815710351475363	0	0.0023784277252512794	0.008641414711069299	0.008479392837319986	9.303344068037108e-05	0.008237903086493189	0.009175278691541408	0.007373675296067203	0.002274886459259677	0.008807391131439577	0.006816587532752657	0.0057786207963059265	0.0031316938483572075	0.010402068653246253	0.006754057177456334	0.006085406801249818	0.0003398383260966712	0.0042310167158192856	0.005951274934183212	0.0032001513128111104	0.009175213966503502	0.003562164484902591	0.006902694913536674	0.01301264293490789	0.003867230929428943	0.005240715178432942	0.007300200453651233	0.0016515276630883566	0.002350649953362635	0.0003544214101105146	0.0032430677713742276	0.008232617604563187	0.0005263506581493661	0.014342572818681776	0.003207785120621598	0.004611860033626058	0.006908409341727246	0.0016745679192309894	0.006807145413478697	0.0056535932739826605	0.008366912678154585	0.00821469744825835	0.006892880163180028	0.006460758925392332	0.011811138306253405	0.004358222535577276	0.0007663987953146559	0.0043347915068023685	0.008482810064510697	0.007894609729627789	0.011014639247218365	0.014148109675083731	0.0042589101426796	0.00880148840920218	0.0017918455833545108	0.002381424574443431	0.004801570113363274	0.013040886665230136	0.00010460556528048179	0.007145965514254632	0.00367125940129282	0.008086276837622279	0.008374324917914414	0.004901564340229962	0.0070129451792054496	0.003919014490639833	0.003919849838178741	0.009009978939273657	0.004440498555806552	0.004128819157720892	0.0016130844738268034	0.004003934898541013	0.013245112105797686	0.006643122195211542	0.006437082589288266	0.005904895772099396	0.008724340928179574	0.003943155622043867	0.005351867752955095	0.003471660970666804	0.0022105701991130553	0.0023031405594561368	0.007206005147415528	0.0005932760683148063	0.006162185179027985
