TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.22139493228156243	0.05776339731512543	0.02441651009547954	0.2298599469849075	0.3168778393462524	0.20579818261017713	0.05679337233257106	0.02272236963614949	0.005873695482374951	0.04335520212864512	0.09106412846570536	0.19977666821216603	0.011318162246317494	0.07407142532821002	0.04565729005971018	0.06572484069454818	0.3375884458294381	0.025447991018800957	0.24906172932094273	0.14140209662253472	0.2808967180643729	0.041289747437787204	0.08228020502049577	0.1905441018369173	0.013933643806326553	0.008392990618002949	0.16791859879743468	0.050391225686717	0.1855357059003358	0.27713339552195526	0.018760180379465412	0.16127039821852246	0.051938177454707274	0.1225834975623425	0.08089517355670779	0.35827196890794205	0.11834383466258185	0.007411970885825248	0.05112443329154845	0.13527690801749942	0.02045817473831962	0.14395488884998583	0.037174887027162574	0.30949710996907076	0.19549879991924352	0.15784805519721265	0.11688602804252839	0.03522617024720917	0.33713358353545336	0.13453662848602954	0.051368400524513254	0.03940543390289158	0.0816756200710394	0.020651542343555426	0.017636325666849875	0.09765020698557685	0.13215851292354902	0.22101875230992749	0.0377507678676213	0.1168318821490066	0.04572107762440547	0.030691695134810904	0.33720406162216904	0.018157383560950834	0.1479960486873171	0.14439688485279706	0.008529652385880342	0.02830418821223282	0.05206311614483338	0.24136721967077318	0.15328451558321718	0.07297407409028886	0.2149548094389232	0.28829345801565764	0.048618490542355154	0.02138027508121639	0.2994265121295026	0.3144499948533621	0.22017899042844466	0.24075818454533612	0.08265946515719448	0.12264288970865733	0.09824506578610215	0.1250834003146103	0.10467661409581164	0.11054822802697556	0.049802109784435424	0.02251234321818769	0.007495478917692021	0.213919962906811	0.035540575274901474	0.020306066156719906	0.256542028265427
Arid1b	0.177050953441909	0	0.07017606483082464	0.013445505708977137	0.24569338224794518	0.3453800605767155	0.19837396033733887	0.0759998412858661	0.03124854020645653	0.01313377559756709	0.04814765079095684	0.11050461059415176	0.20670015359007618	0.006630253922328972	0.0914719796951851	0.06475817718660076	0.08227963066550023	0.36990488122750653	0.02636323044363826	0.26800936481813004	0.15988326500763692	0.2964666797647576	0.043879883031046577	0.12360303674273719	0.1967374105838869	0.013126241848011295	0.014324245917787205	0.15509904804130145	0.04862212585670481	0.23571912905151166	0.28940167357135055	0.023079807074763092	0.16385002554016626	0.055961640966429964	0.13092704167721542	0.08711647089895175	0.40846863335859684	0.10238699158831677	0.01159177613692423	0.056966026658078185	0.15053542861102903	0.034145514705890896	0.1477635790979798	0.03848530124738013	0.33510881757216343	0.2109555725237488	0.1717929831107089	0.1387329465201781	0.0390255412425332	0.37410653092068247	0.134092788758532	0.06155397120176116	0.04438857578563549	0.08445884692653036	0.022162504258288446	0.011817946347239315	0.10440870844242547	0.14659971554020404	0.2521413553720177	0.038000425211999166	0.1400716197056402	0.04295305734550186	0.027236094937978787	0.40430331511895257	0.011973381332941402	0.17346050197527596	0.17322143090528852	0.0065450316496661705	0.03243321005694018	0.055436984305643915	0.2637141923730245	0.1950870133705329	0.08574330693913867	0.2584476001482304	0.3407551124472224	0.06910676906452373	0.041092496880663236	0.3252631062615355	0.3355150234455948	0.23370444488279013	0.24387123472780273	0.07533087307167392	0.13481347195679416	0.09417552541207186	0.12895679247055586	0.13076338668715173	0.1291594584603848	0.06625217201705291	0.032446902426275494	0.01197489441552742	0.2192550703026173	0.04577481176325641	0.021247492887622392	0.2774015392144165
Bach1	0.13142519105826206	0.16129885308612307	0	0.012489282359777344	0.17459219106453958	0.21833502432146254	0.13889436781510434	0.050105439435408385	0.016128684245954532	0.006448873948503647	0.035958322101865205	0.06277845531184904	0.13724385635100037	0.0021090180594326748	0.06130133325329029	0.0466765966931218	0.05876260443746556	0.22420362155230922	0.020695333783548747	0.17307318939060354	0.10603375624793987	0.16148441021904322	0.027108314089612572	0.0704413207617143	0.1356313162113535	0.015913961173786663	0.011304578434313425	0.0930996791105583	0.03419798438860149	0.1367588852523849	0.1995267011826182	0.011543639452001254	0.11711126869907368	0.02925120842120472	0.08089909734030923	0.05956341822656437	0.22891920320503492	0.07028127286677051	0.003263269300319232	0.038234474035500725	0.09913443903957662	0.02010481003627868	0.11171832520411469	0.027271543292689687	0.21681832460728173	0.13449176514902908	0.11431669102515928	0.07524945425214248	0.02924040251478418	0.22918394978617612	0.09184921117420311	0.03529206237371678	0.029317065768201124	0.04655244388200213	0.01389036478685146	0.01123451241768381	0.05880127339085691	0.09870249791886263	0.15640722630206413	0.02108668678117664	0.08636507963897541	0.02631550740229229	0.02273329733096787	0.2353441752051667	0.009280020958889017	0.11239442383149012	0.12035703083452527	0.00696900544462142	0.023259822972117532	0.03557082118256032	0.1646025469351777	0.13388194578210771	0.05960671120886878	0.16444946806669666	0.20043679935934242	0.03549135748138056	0.019570166529832015	0.15989446176959995	0.22648003459573324	0.13743639502355645	0.1724038065287723	0.04899355859184042	0.1030782939350869	0.07322629164057338	0.08709323672322522	0.07897006198648371	0.08822437551941471	0.04219403651523541	0.025073024621018177	0.006079858713619945	0.13407387525602424	0.029437349545881397	0.011822013003313682	0.16218315761219698
Bach2	0.05398494583995425	0.058646614133991574	0.029487986873101897	0	0.05029560152378811	0.06381118302722005	0.03944495101800315	0.011169866694612517	0.00778668547115313	0.005584709920578656	0.010154032319220747	0.03186683621370672	0.05019451753300042	0.003372052592414774	0.02793156886220008	0.011917765612746462	0.02820570026668903	0.06074862589653013	0.016026881160222568	0.053497999649990205	0.026309808982673537	0.05545852010266746	0.011515707566136036	0.017676094010171898	0.04750996136762522	0.0068065160563660155	0.007250502621743004	0.03857075784649052	0.009721386950824692	0.052423088200729745	0.057816948772442076	0.004256556820707249	0.03880146924348265	0.02530041825740912	0.023166812823790205	0.0353879376645155	0.06559608777372991	0.03216766094509447	0.0032085116266222335	0.013955639388271334	0.028673270065545896	0.006961283967096552	0.03943617501921439	0.01210173358295415	0.06157141930041911	0.057647197986762475	0.03219146307585619	0.029150993891133164	0.01655177122972996	0.0667942356526366	0.041771558329744274	0.01781145091329381	0.015077825861416231	0.02022263255786004	0.011100250467971924	0.007194693603546958	0.02924680126531347	0.032451721824581836	0.06245124331135038	0.012680308178828106	0.030470230707182307	0.008769576154885548	0.01227537448379451	0.0675304952763028	0.008158922408825752	0.038633996542966995	0.04649828341493872	0.004817626343253412	0.005122104484292766	0.012724209528794972	0.057061245546322366	0.053211397407469566	0.03272776107202402	0.05150912596685095	0.055109921554047286	0.020116251013433988	0.010066200078958736	0.05893276518011797	0.05449864130755614	0.06197266287962996	0.04750127191515105	0.019422026575797165	0.03659151761452102	0.028144860847409168	0.04406006142104679	0.031272912675832015	0.04782101518593833	0.013797860137891952	0.014099613590044718	0.0028423740310893203	0.04844598071912234	0.011891689052999543	0.009241899772203407	0.0531602461281553
Baz2b	0.1924474285347253	0.23533799027144545	0.08837151231906275	0.02035351964447968	0	0.36501468303306367	0.2272440041620581	0.06708819889724706	0.029950021626096807	0.007456663929870394	0.03986914949242837	0.10234227210624124	0.21581161528731338	0.008345014875081748	0.10314709128051087	0.05265657209640866	0.08143088206414949	0.3702283870714942	0.025899825053846123	0.2748082284361961	0.15222722704517383	0.2787022575575153	0.04856737637594886	0.1315648832821301	0.21268914380101364	0.014517722117680425	0.014771193739194631	0.16448968094121472	0.046870017836777286	0.22321961272801938	0.3149113881377222	0.019268094570625914	0.15513528677067767	0.05522998609027219	0.15949001635225515	0.07056976321405695	0.42266912922251815	0.10923726902285386	0.007607916136982856	0.05575062363897963	0.15588221971029761	0.031887389230983706	0.1517652034702092	0.040339057943276045	0.34414352420422056	0.21404263091602663	0.1675738693012224	0.13002762335883244	0.0354701020101461	0.37566437540294734	0.13523090461753476	0.04346791739742148	0.04871738646742608	0.07492528414624325	0.017014440034736296	0.01636762484158206	0.0978070857434881	0.1361406969095968	0.2715195559472823	0.026968435003935576	0.13524003087595446	0.04407674051377992	0.040880713947400095	0.38037681917916194	0.011186218953626398	0.16922269487011177	0.1644963961615677	0.008344814182464102	0.026225046766765892	0.05359072597906722	0.237075183979389	0.18496018436888226	0.09542481183298578	0.23841912880662022	0.3454738639607634	0.060813007124551496	0.020939244140984963	0.29569299896608303	0.34682972739095413	0.23090986031273852	0.2515827348692568	0.0716091067951099	0.14797057711752823	0.11902951735918083	0.10730113029080655	0.12527998454271042	0.11458233145217125	0.06369776300706047	0.031459077896506836	0.010368257860733107	0.21613208733751	0.03405979368309088	0.01591178731896272	0.2734987856599783
Bcl11a	0.22008577829654513	0.3016358493779351	0.07717929479951557	0.0233231981732238	0.2953265952490709	0	0.2273253088519804	0.08575723339668628	0.028620330811565734	0.01148250752280842	0.052468919354113755	0.10472794420384983	0.24052331740544747	0.00941905313094355	0.09936745398799456	0.0679742123953617	0.09388935598620517	0.39974028951782675	0.029108261418992615	0.3108682795559333	0.1675474246798685	0.34784302932419675	0.04537460797841991	0.11177688038868261	0.22931939264190793	0.016942766061009633	0.014685646346561354	0.18646793046901633	0.0574219903567845	0.2566071221774736	0.33050038400759024	0.030477893436816898	0.18817472247207237	0.04762768035438385	0.15327557412206136	0.08933550061657204	0.4637781401623074	0.11943426418973671	0.009774218699892031	0.05971054551621981	0.16577241033764	0.035338794534890826	0.15983197951379918	0.039430744059312156	0.4369533202160323	0.2492357956641569	0.1877270423383914	0.15334451704611146	0.04963593714567716	0.4054581966259683	0.13628476739137527	0.05898912609803319	0.047304511993060794	0.10403599512411867	0.021338503482856958	0.014717801245990814	0.11027133197256506	0.16007776922239084	0.2837926939321157	0.03674503239287428	0.14789404044715518	0.04661403179575347	0.03775823739083321	0.46175426494635907	0.014992696831792615	0.18691150721271574	0.1988277007861102	0.009651553756120639	0.0325371026820191	0.06802441775750229	0.283134503142018	0.20118103218577232	0.08949599929209053	0.25306371738015687	0.3515645563750183	0.06962888967800115	0.024923234482333374	0.33728992746352326	0.3750214072754691	0.25357547254063695	0.27763362801331887	0.08103508412773983	0.16512025708779954	0.12199415133988234	0.1381468815262812	0.13415598475723153	0.12211026372509995	0.060881478175001454	0.025805440678115448	0.011081025380522204	0.23774620078064848	0.045580169410546406	0.019041800500816403	0.30704418075874146
Cebpa	0.19521250111443073	0.24633823122444526	0.07803824027278039	0.019901711367400165	0.2503557369005214	0.28115173309761265	0	0.08300470638323651	0.026738751412059458	0.006965907345613754	0.04388128460486901	0.08591961433816044	0.18408986505913005	0.007417997216685877	0.08821268790180098	0.05998385761281075	0.08749833876962068	0.3610451801361139	0.027182717289416913	0.2291899657153315	0.14038556489418486	0.24300234745049645	0.03275759416057549	0.13389357037813732	0.16282682663118292	0.013965137777832032	0.015617219198061126	0.14425443732760734	0.04930272562837461	0.22224168177268963	0.2846913538195944	0.019774747413749447	0.17695266999824918	0.04528028414578106	0.15336045793225442	0.08437711074693317	0.4094159947870112	0.09615914257787124	0.009803907774588836	0.05418459404928417	0.16954969135826756	0.03756013148071488	0.14808684977983758	0.023322745167034926	0.3354299582602411	0.1798383184794958	0.21175581309785244	0.073121574883114	0.03332890043678732	0.3850473747994348	0.1285795314823964	0.042963432699137785	0.03971750850797592	0.06057765064235679	0.017330408671006145	0.012253197091048279	0.0803867431998815	0.1517358688141032	0.2639980913454517	0.03415939647775087	0.14547349851532512	0.04053642565132256	0.02510331460810768	0.3727704044585943	0.010977760647193515	0.18869987671583272	0.15995863124966161	0.006679523896766024	0.030719008170457134	0.06486876659291403	0.18651914284547444	0.17858499126190344	0.09353040549090798	0.1992279820861705	0.3268182386007164	0.055822398607110475	0.01778634669561344	0.27895075098743216	0.3184342024691149	0.1911502787949558	0.2600490594994266	0.07478333517841067	0.1471412068478451	0.10435869978677459	0.12352139361582826	0.12118827732797935	0.10912913851817703	0.04983887921623664	0.025861848816820625	0.010734849580201532	0.20620775739501457	0.04379857528540905	0.01640385865665759	0.21708559072572703
Cebpe	0.09945749438926534	0.16301135714301657	0.07954499252866021	0.01918575325945063	0.2185684147755249	0.1966137152866573	0.16289385547388308	0	0.020831677504866943	0.0036921824313208037	0.022754306541889417	0.050807894838516846	0.11810342667602572	0.0032595058576537534	0.06461373285735465	0.056511354621611526	0.07601335808909948	0.21579007580533455	0.016818195251988147	0.1505048243905296	0.04931419823994613	0.09413400643481447	0.019335476490347645	0.10257943643349948	0.05440386756530019	0.014958645864967533	0.01245429441103577	0.05955885800379978	0.035658185376562214	0.1666755273283387	0.1864099654435935	0.02278374370323338	0.09356285660307369	0.03305831316129376	0.1343885346278058	0.06606373121047739	0.25202665045574313	0.04772474261874663	0.0032278705427926644	0.047098312207542445	0.12067638826603469	0.04348646682164124	0.09253729068966073	0.017353267460711364	0.19701796412602626	0.07394406593236615	0.18033942802622627	0.022670229898878527	0.03464190096395074	0.2447014047903424	0.05134050408016081	0.019383426020764132	0.03283535821648111	0.032354173628983324	0.013928548273899086	0.011740132046609451	0.051695201480178816	0.10264693876327834	0.20076432597108207	0.025314506888844616	0.15302157897090216	0.02712281329448368	0.017905065576908304	0.25915450267913404	0.01293987688175356	0.15280184635783714	0.11038960090945169	0.003811676623586486	0.021713558796140797	0.046423703373091534	0.07036685750708802	0.17056213984067953	0.06519626728344677	0.11766596257679872	0.20134889232696002	0.029126005802600073	0.011549018994523532	0.0919998828286053	0.20921272667576615	0.0807149133468748	0.2128851512659478	0.04201844954031245	0.1201118033297447	0.08266171454489608	0.053864589474999953	0.08175633770043422	0.08447106627907995	0.03488567206761049	0.02628858278752133	0.005334135048576711	0.1449135934839445	0.03105329163348662	0.010815478336628213	0.07169666737013074
Clock	0.057981000690946104	0.06941662843044778	0.026143050861567194	0.005144872612803768	0.07051936858829112	0.08977835730329908	0.060633867658594374	0.022908201062695116	0	0.004333336717848655	0.01840158262856496	0.03555884952054534	0.07386783888617049	0.00044643832292038895	0.03012919216105074	0.0265957029057673	0.03742839936709422	0.07971814316593448	0.010636281745620315	0.06401659567888182	0.03084141624128101	0.06661673689334865	0.013792510219225897	0.02929588209321345	0.051075002791364565	0.003949051781485093	0.01060307806224265	0.04522014750378735	0.013317999514240345	0.07382318596631317	0.08651154683982729	0.010050767216954134	0.055806568360027765	0.024411585597076284	0.04419931730164234	0.025679033228060536	0.09647417156805568	0.029355750934394523	0.00606113404902432	0.02028681077172457	0.03639034244510072	0.012731183927985359	0.04469062850659881	0.014951139418173586	0.08465109302541589	0.0445161903629202	0.044315702037853996	0.03378807288575547	0.015092039418812533	0.09098942170496271	0.04933047815859982	0.015413705232672725	0.01666008651058014	0.021990781163128588	0.005937634042981226	0.0031135965045261185	0.029895591853070887	0.05509232268621922	0.07490188705485065	0.012497880157050419	0.04444981299022353	0.016193394144958913	0.01196667327543531	0.10062912681461443	0.0035592328455338004	0.04951189529910116	0.0703421457001356	0.003925821166548688	0.01649141832187255	0.017805798202134664	0.06010334779283932	0.05251562600495979	0.03563100727484102	0.07363460282193528	0.08384879694992768	0.023333383820246568	0.009849619912075702	0.06842180286470267	0.0834251436470814	0.05618479281043743	0.06356002999982414	0.02183987511693057	0.04595624106828834	0.02734788120736408	0.04325747108960998	0.03359359361999113	0.03688932614186233	0.029279654858582888	0.014776178965983414	0.007517515778357078	0.06217016270431795	0.008540833281980369	0.009859531572531773	0.060657754190105995
Creb5	0.01946555290129706	0.018407990249959042	0.010242314758101495	0.000743025949296559	0.01872413159957179	0.016913478226350483	0.005221247258422565	0.0031490291418788652	0.0010606299185931599	0	0.0035617082057452674	0.013359098329931464	0.017166677064736426	9.443827810490638e-05	0.009423159839790593	0.00983834933371238	0.010056319889025557	0.01974723758570785	0.0075716973708625035	0.018066760388301545	0.0069222234325010575	0.015399118559857563	0.01333053931109525	0.0069528742273498294	0.0177885963949729	0.0003829729398431868	0.006908265924172356	0.015462691050915403	0.005062963601825696	0.013850106544906536	0.01833878460568824	0.009581464274761182	0.01542273604826387	0.007272385545594437	0.004121137143639251	0.007652677583420076	0.016903076613501513	0.005675850594745431	0.00038764244598916183	0.0056138254152884835	0.009681787854861804	0.0006554437234166774	0.013030337099997473	0.009538875850678552	0.027772989455544312	0.02369969146279417	0.0035114320880607654	0.020532135058391292	0.005236078827733654	0.024545014176884594	0.01563955384635275	0.011111961251537385	0.009375329348569314	0.014532464923669716	0.004330446902403772	0.002185186857324069	0.007010992905692236	0.011046896573733929	0.01845759978580813	0.01770486242628589	0.010702355805037787	0.0046138800790472495	0.010810315057840593	0.0165413140981458	0.002505636862837641	0.006684203625164136	0.00999703848619612	0.00012053230218348364	0.007614998187428951	0.003984560711232658	0.028647711167146192	0.013528921229091995	0.01324127889299617	0.018626582704979928	0.019781746118736954	0.006829723226839602	0.01384402445108495	0.017452038128054403	0.022023633810617328	0.015176926290153757	0.012673033051556093	0.015228144965691564	0.010802667386559025	0.011449398703305776	0.01197054190222369	0.009792972815167176	0.011880840760158688	0.012458716225131203	0.003614497099006797	0.006277849442465398	0.016424615981242365	0.007332680055689026	0.0005734609558161091	0.023860216640413486
