TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Aff3	0	0.0	0.05947687836684708	0.019991254766563615	0.0008285004142502071	0.0	0.017928767615961665	0.01626768913777904	0.03368786991322617	0.0035319176200289096	0.051786034855287426	0.039032180238817424	0.0022707371387576288	0.01146145495569674	0.04382201108472413	0.03752223523906467	0.04778542576786934	0.0	0.031442436645313654	0.0	0.00461901658883123	0.005277937403057272	0.03154759613908518	0.03449276139707067	0.006880150454490198	0.021275001243728345	0.016837481444577692	0.012987052924648154	0.044663862109965424	0.001313142088418522	0.0	0.02435569293391488	0.014419717269612341	0.059573899761964005	0.031342118040471226	0.0528295737246412	0.0	0.02113656050935837	0.006689180862080993	0.058549744437335655	0.023181243865308915	0.013630800594208643	0.023393264227090017	0.029085165588008933	0.0	0.011600665514016673	0.019493401457441273	0.01878343040677186	0.04419797554824904	0.0	0.019416253272042924	0.019028718991473306	0.04863389056911261	0.04116693513664832	0.02843492332133486	0.015138907677688223	0.037775956201862824	0.02003794412351936	0.013427001578990655	0.03191141362516225	0.02331109919639404	0.039598365069719504	0.023204591551800876	0.0	0.018679213788812248	0.013755814312317836	0.007164911576604994	0.008516465696081738	0.029223525242795232	0.044201424622541334	0.013542900530449068	0.012636556354293758	0.04865872196306554	0.004345577877246505	0.0	0.04414960177353833	0.01665716226444684	0.005712678750405538	0.0	0.012747810111980576	0.010304569516182287	0.04291584266601532	0.028765886457442203	0.039303218968090504	0.010385968021423882	0.025910098720053468	0.028362151679021952	0.035408734230541576	0.03736479937682004	0.007339673802464616	0.006391953544362091	0.04244669476096622	0.02457025115215749	0.01031390800105957
Arid1b	0.008780814739214113	0	0.05655563750240619	0.01971663033635929	0.0	0.0	0.015538074880640105	0.013182890189054466	0.04134520547116164	0.009747963049301978	0.05288011545777112	0.0541792751706544	0.0071532294323689285	0.006681998897535446	0.05447165754322147	0.041971523196442324	0.06417448538331928	0.0	0.029039483331892914	0.0	0.009061447605414802	0.012816416431411336	0.04187907133972512	0.04569753532385615	0.005681195841117594	0.01737580971886828	0.020035401370192805	0.026030336100998266	0.0509526351961052	0.002141642502668729	0.0	0.03262834535601277	0.02049753738275941	0.05749005392135162	0.0311954144763196	0.06285377858034691	0.0	0.022401982569688696	0.010148056793252253	0.05951690431043933	0.029743687947025733	0.014194507591798973	0.023869507032502783	0.030126652611153156	0.0008285004142502071	0.018399971435976503	0.013280448081383539	0.01243465564477557	0.05642151271343521	0.0	0.026061811995180987	0.023337218974814587	0.045006270462676044	0.05179177950860473	0.030756541831008365	0.013545702829351232	0.046166762389352266	0.02182053115389351	0.015371995240962654	0.03548739644007552	0.028484602586784168	0.043420951002466915	0.019638518627996066	0.0008285004142502071	0.017319911379390884	0.020519593802427256	0.007312444223757138	0.006275242374019165	0.028847847844233138	0.048707925783505475	0.017332832207183214	0.011284843675820777	0.06077054945302217	0.008175367644370173	0.0	0.04663039446936895	0.02928630230423177	0.009132712752231549	0.0	0.00938661926044991	0.011108970717279112	0.047809898132762325	0.02898021120737854	0.04671423622923065	0.01060521350425293	0.024207562295486856	0.03223567531141817	0.037926506935188606	0.044742470847052636	0.008749977317669803	0.0130106264372554	0.04816163386374919	0.018623623823259945	0.015009865052872422
Bach1	0.01272756148321073	0.0	0	0.014433707189473132	0.0	0.0	0.012224726922311142	0.0180733548456173	0.022474332419373237	0.002500146388391079	0.031520822066902675	0.025721257028630297	0.00423317064565781	0.002139999031125003	0.04206770793072519	0.019070639935255214	0.040570358931034875	0.0	0.01678845045260279	0.0	0.0030365073094386556	0.006727182400053208	0.03058347612976564	0.018874688149481747	0.0025577143521469258	0.019304268326593006	0.020124410748423846	0.02056724984619639	0.031778127896529305	0.000656571044209261	0.0	0.015592641526373659	0.010099356583557796	0.03283584745265109	0.016527940321330942	0.03244886734138597	0.0	0.008542840460738034	0.0034183246632862037	0.03701456112068357	0.015757497141730973	0.009873486986469058	0.017389375090460856	0.026096117086536724	0.0	0.010096336053528849	0.011595254590423465	0.014307401725085446	0.037699535661296225	0.0	0.01589058659193606	0.01371362272320845	0.02845001547704539	0.02653454119227797	0.015016378130971548	0.011989905872746561	0.027014483190534826	0.008363911031847584	0.010489025224919998	0.017818887640398972	0.01077038468548791	0.028973629248325628	0.013712271744410122	0.0	0.00933387095136929	0.012213118886642726	0.005589002939656038	0.005792563276350002	0.02178818453952325	0.03223121520669616	0.014171538513741476	0.00878911957734702	0.029293491621438232	0.0028293599828325138	0.0	0.035266821511128185	0.009183853893508436	0.006576690463317795	0.0	0.01384291752508037	0.006956363127346907	0.02410918381066613	0.015717712546992293	0.01919967328691099	0.006117518615917136	0.013062850143086573	0.014953164033753547	0.02065274976264524	0.026430332972268385	0.003117709460711275	0.009499438422351967	0.03455777020527895	0.011123959748686229	0.01047724145523369
Bach2	7.403159030790546e-05	0.0	0.011655818157592009	0	0.0008285004142502071	0.0	0.005734263589287308	0.002850728041962416	0.008220324132270748	0.006352419930682085	0.004615154819041216	0.007227826471204234	0.0008285004142502071	0.0033966504938440605	0.010356787798474194	0.012089394976155486	0.005876280376715444	0.0	0.009535641218674952	0.0	0.0010411701186696853	0.004396997039779607	0.005419540797375927	0.011156725787392404	8.910953606812598e-05	0.008115709689930299	0.007580114722050545	0.005405513086136533	0.00365953361870335	0.0	0.0	0.0037795533141299783	0.0006691384461892485	0.013497212216271141	0.007388878558934299	0.0036265330173980846	0.0	0.0032177224087621007	0.0014358517878083402	0.005828679064126596	0.003290777302018274	0.0029366250477967314	0.009234119966995006	0.005122514059431353	0.0	0.0017988763015291645	0.00579154502201122	0.0015987820365854792	0.013464076977030684	0.0	0.005808730742077501	0.006980653158529349	0.008738285441370343	0.006148837480862514	0.011208996650102719	0.007284424222405939	0.01387771732227658	0.0019567143184250407	0.0016165407993075497	0.006866435359265064	0.0026091794893655248	0.00899752736703259	0.009796111907042396	0.0	0.007427960735671547	0.004283538679526485	0.0011892151629150176	0.0029240799027480573	0.005421335863066517	0.009018284751943011	0.00413159086835344	0.0018607510755301055	0.011403032883548327	0.0008285004142502071	0.0	0.008858629344707304	0.009649458003794003	0.0008134274119173579	0.0	0.0010566473841687007	0.00027346727303868064	0.006693503857400559	0.011864204654969008	0.00511503593908323	0.002224414307955808	0.002512376962258706	0.00681478099224249	0.007760124207946171	0.011089670273682618	0.003527765963236322	0.00038943994542412906	0.009492282934407688	0.0032915088914975145	0.0010240682041220588
Baz2b	0.013284638943846535	0.0	0.06545494738535781	0.016465355877171337	0	0.0	0.015745934626341333	0.0200193157294103	0.03712663056571548	0.007531144720553041	0.049130354475764845	0.04253885370933984	0.007488440836819387	0.008355457703615196	0.055283835142096525	0.03967657577648633	0.05412724298022391	0.0	0.03688421814396049	0.0	0.006687108243114441	0.011911672446000103	0.0354950862558358	0.028583970148912174	0.006628322900615722	0.01975690402962973	0.02202157325926486	0.031319071479040825	0.03776541054493392	0.002141642502668729	0.0	0.020721443542304513	0.017410381729697274	0.05996276813257042	0.025440756270364698	0.06279534591147337	0.0	0.02381266578898692	0.007951810301369532	0.06482096773418532	0.02713424686679165	0.021809896412236622	0.022436046916140342	0.02793916047203337	0.0	0.02114751489035016	0.016863365604701402	0.013779749586215409	0.05779019491291052	0.0	0.026744413636448392	0.022184749990117932	0.04832362882386922	0.05097719015289596	0.027424639239765295	0.014832859294458345	0.044421968565641214	0.022133232108052115	0.012827745731102312	0.02614245607980249	0.02307241331318731	0.04178970173907602	0.03007512081483691	0.0	0.01700906644175674	0.015156594076668698	0.01097736746636063	0.006994845750601554	0.03753741907549977	0.04791179087211806	0.018270146162803657	0.008486630128942789	0.054186775064170835	0.009285433926793225	0.0	0.04713386870137362	0.015438898147549444	0.011016969035634342	0.0	0.01632686622166704	0.010015579493909499	0.047244679015878165	0.029151445058716585	0.0431652780277976	0.012721182144364874	0.025110217602585316	0.03413975904777235	0.03819120651747059	0.03471268783571645	0.008884745011203041	0.00917032001380439	0.05928019253254635	0.020273864786950018	0.017137132329331048
Bcl11a	0.01152353201557084	0.0	0.0743861717442695	0.029377695008047426	0.0008285004142502071	0	0.016762517400435367	0.02291257659654537	0.035868589425124414	0.010626127183969944	0.056163767066249405	0.05326861560494405	0.0031640641702091396	0.00954358253077585	0.06282842557704378	0.044499851316440624	0.06232661563553539	0.0	0.03302694763109727	0.0	0.007284742561832923	0.012818665558223146	0.04401309272515378	0.031787428771138576	0.00694032615732217	0.02793096920392097	0.02520473674106396	0.02493413580749737	0.05539942511775308	0.000656571044209261	0.0	0.026821562180582424	0.022994000306243607	0.06209357435660602	0.0322932545561599	0.06161910641797419	0.0	0.02127159576164608	0.008637476202980622	0.06488991102206021	0.025361111620680797	0.017133085672724525	0.03456258239492553	0.03331080881561382	0.0	0.021281595997240867	0.021210122420511728	0.016816779968620996	0.058350550226798865	0.0	0.023486864502524723	0.022612538114799005	0.05208635736678943	0.05872433337262411	0.03264926194340945	0.012571995879810654	0.04991572668077453	0.024109560248415894	0.01972727377391056	0.035800577053331166	0.029215270527455543	0.05416875347114009	0.02982018798154816	0.0008285004142502071	0.01836381602539754	0.02013017046791944	0.012764928373224325	0.009386066509826723	0.03999769035497635	0.07094269764944816	0.02313695794124686	0.01708434657557221	0.06981687197546683	0.008941575186711332	0.0	0.057096053224053867	0.024634908175648923	0.007629258152993683	0.0	0.018856046919232473	0.012091585177362819	0.053773491654376185	0.039018940125357886	0.0460795982118707	0.018393502575832114	0.03291953472045092	0.04498636564845784	0.04380803733208556	0.037248520466854625	0.008255567198533388	0.012073757469854266	0.06098208369307589	0.020277822037218108	0.014280619898856862
Cebpa	0.010111889938690272	0.0	0.05837370911193676	0.021372422140518075	0.0	0.0	0	0.019480908568550722	0.03707075797876013	0.009349064901101772	0.053647542831314475	0.04396234258146567	0.006198810656080543	0.0074428675654331635	0.047712722468804654	0.03317101634583163	0.04877807241677845	0.0	0.02962847196039325	0.0	0.014782534377534842	0.011722995873186554	0.03235268769805226	0.02949196679549805	0.0063554181043495965	0.01771664754369269	0.01948572736728358	0.029832084528665412	0.04953480023233918	0.002141642502668729	0.0	0.031065877813683317	0.016976918192717457	0.0527154044900856	0.030769111361509133	0.06440763474831789	0.0	0.02134716440692317	0.006882873121782654	0.05578767677636047	0.02595503416240283	0.0117252018402669	0.029106300959160405	0.021943621478664493	0.0	0.020719895879395097	0.018826498730916984	0.018287243778005724	0.059135261195546705	0.0	0.027455190940369884	0.02301075947490948	0.0370559401778541	0.04448326670756008	0.02492280745731286	0.011385391635953385	0.03975644356242469	0.021270312727302447	0.010600058781244459	0.037381078691147596	0.011688891315998456	0.04182046034207055	0.019867988062949274	0.0008285004142502071	0.01923638509042631	0.00803283581748666	0.008974054882014667	0.006166011942731024	0.025277394820846462	0.057037427936327136	0.014777947976489295	0.011274620820097636	0.06253364820743199	0.010801651821207216	0.0	0.04546210016213461	0.01657170555391342	0.01357376481662236	0.0	0.015846184117306924	0.003438611223316384	0.04903222314302965	0.017411569976652712	0.039960443383523864	0.009094731005843829	0.029597073161535602	0.030069636085860642	0.036733585938785465	0.042516908635987435	0.012867804980706454	0.010757445366658638	0.05178947011352553	0.02255992566448841	0.015667042222608802
Cebpe	0.018548618375305755	0.0	0.0298852505162789	0.020205454049138948	0.0	0.0	0.00031690211330682295	0	0.03243976931117734	0.002947359104527677	0.029856719136529444	0.04258684416226568	0.0070940013289729235	0.003326525156593129	0.045439595559491924	0.023714870051253296	0.037044556953580415	0.0	0.0184476783311804	0.0	0.00860274595065679	0.016852810842268525	0.019177508286852912	0.004276172775373147	0.007469434731067798	0.013265969724234892	0.012821803175506736	0.02531420082990305	0.024303515814862852	0.0	0.0	0.021836332195687962	0.02274817012530166	0.03482292054127832	0.013045395060336213	0.04546776891662201	0.0	0.009356825440452587	0.0023038695396989705	0.03816806248644928	0.014868498212710612	0.009523592622345322	0.017129980693501128	0.010466535494770987	0.0008285004142502071	0.023863875155929703	0.005552764422572016	0.004196190119097758	0.03232636409944319	0.0	0.02411084334312536	0.0060250827216473376	0.033273971976847144	0.026002080909775165	0.011168939540466747	0.009389580834997127	0.028358813552653014	0.013729274006704593	0.007492361324523289	0.019876933837095087	0.0011942767345731909	0.02892925837503435	0.014975494365149672	0.0008285004142502071	0.014525870575742833	0.002119459637210817	0.005518611472612826	0.003645093315278355	0.017357533265015913	0.03609546079128985	0.02767392070616981	0.0031420722869598826	0.04422021197929054	0.012771364953834992	0.0	0.03446907144362733	0.008678327567771494	0.012199239103638092	0.0	0.01895740135456404	-0.0001407829340864229	0.03098672400494327	0.005666818560799192	0.024363069791276747	0.006854142548733431	0.02613594427997728	0.024235337093335058	0.028196102497367048	0.02544702431968461	0.004213724941202648	0.005335535285846983	0.03939234495951599	0.009201119897616194	0.021558748818115713
Clock	0.00884793697226576	0.0	0.011546441294154759	0.0048766960132047045	0.0	0.0	0.005052821580395887	0.0043920057797793505	0	0.001990377399116789	0.013753736979727036	0.012076919823743251	0.00112224479465245	0.0004438870304770736	0.014125461777219815	0.005608888850449953	0.015398647506104684	0.0	0.010365434220731511	0.0	0.003274150515758091	0.005483295269651771	0.006543846749319933	0.004524658163163061	0.0018979094524160711	0.005603019783334795	0.012375926266930569	0.006535530389514086	0.007697398492382341	0.0	0.0	0.00948986140639444	0.007851364998286908	0.01949953779943988	0.009027132000343961	0.012619014900168266	0.0	0.012377058432002624	0.004044920605028117	0.022038407373908685	0.006746894745793607	0.0049910923860691046	0.006287053299671834	0.006817303270741657	0.0008285004142502071	0.008285730662758159	0.0045079332228588455	0.0032683782012345995	0.010559528945706016	0.0	0.006043344606300401	0.0037503975648315586	0.017728887461470364	0.007875419129145285	0.006643498272842015	0.00288181423417385	0.009364280478008974	0.0032976637889700258	0.001693681979416482	0.005428653511428766	0.0030425104308128186	0.014567382117253388	0.004988282567188359	0.0	0.0033508201251345455	0.008713099012246843	0.002727822079834779	0.004144962239647346	0.011362498261252414	0.02203215086488949	0.0057814323383944604	0.0014850714584594684	0.013888156673562276	0.0002030758059954692	0.0	0.010100862832052146	0.011845717509197102	0.004137937098333947	0.0	0.007646412103378195	0.002657430612791567	0.01545446472906036	0.0030230910385617943	0.008179025842302052	0.008770648388283007	0.004044950802198005	0.004938106238613596	0.0111550840355537	0.015760152282877353	0.004571086529158541	0.0014146799914162569	0.005755139970392108	0.008457380467475574	0.004827178460329468
Creb5	0.002400935908541746	0.0	0.007601707883537327	0.00035442031141329656	0.0	0.0	0.0015222127285569097	0.0017556870352933346	0.0004388747578517802	0	0.0013729955532378847	0.000656571044209261	0.0	9.119397843142855e-05	0.0014408929208738245	0.004898776818382631	0.0025958826472175546	0.0	0.004125432037410528	0.0	0.001551808937096768	0.0	0.004303897341249417	0.004724656861026811	0.0	0.0006503030720123111	0.006318186833231845	0.0	0.0012300511727570056	0.0	0.0	0.00010166294301963145	-6.562939627360518e-05	0.003462851186186519	0.003250791943269852	0.0019381826650825059	0.0	0.0024333769665214277	0.0005601309431055051	0.0033818590060188313	0.0017202171048796957	0.00036392578968598026	0.002141642502668729	0.001533847339596082	0.0	0.0	0.0025368061887371526	6.2810538683061e-06	0.00509096656955598	0.0	0.00023741060534043616	8.67831923034559e-05	0.00382658955534138	0.0026023764531759525	0.001184107438156737	0.000889029191845742	0.004238237094028942	0.0009696716151221748	0.0	0.004586905200724465	0.004017409204361714	0.0025152040944334095	0.0059972370122008825	0.0	0.0024403412371192513	0.00071853806961551	0.0	8.612641004830378e-05	0.0073497514102786035	0.0022394115029599464	0.0	0.0008285004142502071	0.0001040185913690264	0.0	0.0	0.0001650123104107734	0.004043886528946423	0.0	0.0	0.0	0.00042513637180944494	0.0008815574274106628	0.0008285004142502071	0.0	0.00126528603144907	0.002172788938623252	0.0005861795771660495	1.2785261156200017e-05	0.0038222060809410354	0.0028519423897307313	0.0	0.007568972365932589	0.0005322506168554646	0.0
